Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
KOTMALE HOLDINGS PLC,LAMB.N0000,5,2,770,685.5,685.5,685.5,770,0,0
L O L C HOLDINGS PLC,LOLC.N0000,93601,150,560.5,570,570,560.5,561,0.5,0.09
L V L ENERGY FUND PLC,LVEF.N0000,6823454,447,12.5,12.6,12.8,12.4,12.5,0,0
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,5175,94,305,312,381.25,312,380.75,75.75,24.84
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,105478,82,51.8,51.8,52,51.2,51.6,-0.2,-0.39
LANKA ASHOK LEYLAND PLC,ASHO.N0000,1739,112,4197.75,4160,4249.75,4070,4132.25,-65.5,-1.56
LANKA CERAMIC PLC,CERA.N0000,635,16,172.75,173,175,172,173.5,0.75,0.43
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,20196026,689,10.1,10.1,10.9,10.1,10.7,0.6,5.94
LANKA IOC PLC,LIOC.N0000,590634,451,134,135,137,135,136,2,1.49
LANKA MILK FOODS (CWE) PLC,LMF.N0000,343382,221,66.6,66.6,67.9,66.5,67.5,0.9,1.35
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,136358,65,28,28.3,28.3,27.8,27.9,-0.1,-0.36
LANKA TILES PLC,TILE.N0000,60410,107,52.9,53,53.8,52,52.5,-0.4,-0.76
LANKA VENTURES PLC,LVEN.N0000,139504,82,80,82.8,85.9,82,82.1,2.1,2.63
LANKA WALLTILE PLC,LWL.N0000,134816,128,53.8,54,54,52.9,53,-0.8,-1.49
LANKEM CEYLON PLC,LCEY.N0000,2049,27,106.5,107,107,105.75,106,-0.5,-0.47
LANKEM DEVELOPMENTS PLC,LDEV.N0000,32062,29,28.2,28,28.5,27.8,28.2,0,0
LAUGFS GAS PLC,LGL.N0000,530598,130,56,56,57.5,55,55.8,-0.2,-0.36
LAUGFS GAS PLC,LGL.X0000,595625,288,38.9,38.9,41.8,38.8,41.1,2.2,5.66
LAUGFS POWER PLC,LPL.X0000,89262,58,11.2,11.3,12,11.3,11.6,0.4,3.57
LAUGFS POWER PLC,LPL.N0000,331102,102,15.8,16.2,16.2,15.9,16,0.2,1.27
LAXAPANA PLC,LITE.N0000,5685,11,48.6,50,50.3,48.6,48.7,0.1,0.21
LB FINANCE PLC,LFIN.N0000,233172,252,170.5,171.25,173,171.25,172.25,1.75,1.03
LEE HEDGES PLC,SHAW.N0000,49515,13,187,189,189,186,186,-1,-0.53
LION BREWERY (CEYLON) PLC,LION.N0000,9301,43,1701.5,1750,1900,1750,1797.25,95.75,5.63
LOLC FINANCE PLC,LOFC.N0000,4821289,331,5.8,5.8,5.9,5.7,5.8,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,4357561,420,9.8,9.8,10.3,9.8,10.1,0.3,3.06
LOTUS HYDRO POWER PLC,HPFL.N0000,57007,27,15.1,15,15.1,14.8,15,-0.1,-0.66
LUMINEX PLC,LUMX.N0000,31357,17,6.8,7,7.1,7,7,0.2,2.94
MADULSIMA PLANTATIONS PLC,MADU.N0000,48470,21,13.9,13.4,14.1,13.4,13.8,-0.1,-0.72
MAHARAJA FOODS PLC,MFPE.N0000,1309766,513,12.2,12.3,12.5,12.2,12.4,0.2,1.64
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,19258,57,49,49.9,50.9,49,50.5,1.5,3.06
MAHAWELI REACH HOTELS PLC,MRH.N0000,2421,15,21.7,21.2,22.1,21.2,21.5,-0.2,-0.92
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,2057,11,60,60,60,59.2,60,0,0
MARAWILA RESORTS PLC,MARA.N0000,694892,95,7.9,8.1,8.1,7.7,7.8,-0.1,-1.27
MASKELIYA PLANTATIONS PLC,MASK.N0000,24223,14,109.5,111.25,114.75,109,109.5,0,0
MELSTACORP PLC,MELS.N0000,134289,113,190.5,191,191,190,190.75,0.25,0.13
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,21,8,511.5,520,540,520,511.5,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,624989,227,16.3,16.4,16.5,15.9,16,-0.3,-1.84
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,71442,50,7,7.1,7.1,6.8,6.8,-0.2,-2.86
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,9040858,344,2.4,2.5,2.7,2.5,2.6,0.2,8.33
MYLAND DEVELOPMENTS PLC,MDL.N0000,31892,42,16.9,17.2,17.5,17,17.4,0.5,2.96
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,5468,62,565.5,570,590,565.5,585.5,20,3.54
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,173597,217,143,143,146,142.75,144.5,1.5,1.05
NATIONS TRUST BANK PLC,NTB.X0000,1093,44,400,390,400,380,390.25,-9.75,-2.44
NATIONS TRUST BANK PLC,NTB.N0000,53352,152,299,299.25,302.5,299.25,301.75,2.75,0.92
NAWALOKA HOSPITALS PLC,NHL.N0000,997502,166,10.4,10.4,10.5,9.9,10.2,-0.2,-1.92
ODEL PLC,ODEL.N0000,11965,19,11.6,11.9,11.9,11.5,11.5,-0.1,-0.86
OFFICE EQUIPMENT PLC,OFEQ.N0000,196,8,189.75,186,193,186,191,1.25,0.66
ON'ALLY HOLDINGS PLC,ONAL.N0000,2334,10,48.8,45.8,48.8,45.8,47.9,-0.9,-1.84
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,378566,208,39.3,39.5,40.1,39.1,39.7,0.4,1.02
PALM GARDEN HOTELS PLC,PALM.N0000,1301,6,72.3,75,75,74.9,75,2.7,3.73
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,1217608,410,70.5,71,71,69.3,69.7,-0.8,-1.13
PANASIAN POWER PLC,PAP.N0000,1496740,396,28,28.2,28.7,28,28.2,0.2,0.71
PARAGON CEYLON PLC,PARA.N0000,200,1,107.25,107,107,107,107,-0.25,-0.23
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,1331,8,47.8,47.9,47.9,47,47.5,-0.3,-0.63
PEOPLE'S INSURANCE PLC,PINS.N0000,1276069,282,43,44,45,43.4,44.4,1.4,3.26
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,4159439,507,31,31.6,32,31.6,31.8,0.8,2.58
PGP GLASS CEYLON PLC,GLAS.N0000,8961,28,58,59,59,58.1,58.5,0.5,0.86
PMF FINANCE PLC,PMB.N0000,400795,173,17.7,18,18.3,17.4,17.5,-0.2,-1.13
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1268649,330,31.9,31.6,31.7,31.3,31.4,-0.5,-1.57
PRINTCARE PLC,CARE.N0000,28564,46,59.7,62.5,62.6,60,60,0.3,0.5
R I L PROPERTY PLC,RIL.N0000,2278258,312,35,35,35.3,34,34.3,-0.7,-2
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,1779,14,84.8,84.8,84.8,80,84.5,-0.3,-0.35
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,399272,129,27.5,27.9,27.9,27.4,27.8,0.3,1.09
RAMBODA FALLS PLC,RFL.N0000,1697,3,43.9,44,45,43.5,44,0.1,0.23
RENUKA AGRI FOODS PLC,RAL.N0000,4229408,225,5.4,5.4,5.5,5.2,5.2,-0.2,-3.7
RENUKA CITY HOTELS PLC.,RENU.N0000,3323,37,840.5,850,860,849,850.25,9.75,1.16
RENUKA FOODS PLC,COCO.N0000,75225,65,22.6,23.8,25.2,22.7,24.5,1.9,8.41
RENUKA FOODS PLC,COCO.X0000,18170,23,18.3,18.9,19.1,18.5,19,0.7,3.83
RENUKA HOLDINGS PLC,RHL.X0000,7301,11,28.2,28,29,27.9,28.8,0.6,2.13
RENUKA HOLDINGS PLC,RHL.N0000,133649,76,35,34.4,36.5,33.6,35.2,0.2,0.57
RENUKA HOTELS PLC,RCH.N0000,6667,52,250.25,249.5,255,249.5,251.75,1.5,0.6
RESUS ENERGY PLC,HPWR.N0000,15729,22,46.7,47.4,47.4,46.9,47,0.3,0.64
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,184851,66,27.5,27,28,26.8,27.5,0,0
RICHARD PIERIS EXPORTS PLC,REXP.N0000,570,14,372.25,381,382.75,370.5,371.75,-0.5,-0.13
ROYAL CERAMICS LANKA PLC,RCL.N0000,2720252,219,46,46,46.3,45.4,46.3,0.3,0.65
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,867,10,75.9,77.5,77.5,75.5,76.1,0.2,0.26
SAMPATH BANK PLC,SAMP.N0000,438625,555,148.5,148.75,149.25,148,148.5,0,0
SAMSON INTERNATIONAL PLC,SIL.N0000,11014,49,328.25,326,377,326,340,11.75,3.58
SANASA DEVELOPMENT BANK PLC,SDB.N0000,917357,487,54.5,54.5,58.2,54.5,56.9,2.4,4.4
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,710590,249,48.9,48.5,50.2,46.7,48.3,-0.6,-1.23
SATHOSA MOTORS PLC,SMOT.N0000,71,6,1277.25,1300,1300,1260,1277.25,0,0
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,341,18,640.25,639,692,612.5,686,45.75,7.15
SERENDIB HOTELS PLC,SHOT.X0000,116791,21,15.8,15.9,15.9,15.5,15.5,-0.3,-1.9
SERENDIB HOTELS PLC,SHOT.N0000,26476,43,25.3,25.3,25.3,24.7,24.8,-0.5,-1.98
SERENDIB LAND PLC,SLND.N0000,81,3,1639.5,1640,1641,1640,1639.5,0,0
SEYLAN BANK PLC,SEYB.N0000,16687918,300,108.25,107.5,110.5,107.5,109.25,1,0.92
SEYLAN BANK PLC,SEYB.X0000,1279350,454,79,79,81,79,80.9,1.9,2.41
SEYLAN DEVELOPMENTS PLC,CSD.N0000,135586,61,28.6,29.5,29.5,28.5,28.7,0.1,0.35
SIERRA CABLES PLC,SIRA.N0000,9578017,1548,28.4,28.5,30.3,28,30.1,1.7,5.99
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,61,5,124,124.5,124.5,123.5,124,0,0
SINGER (SRI LANKA) PLC,SINS.N0000,246247,158,92.8,93.6,93.6,91,91.3,-1.5,-1.62
SINGER FINANCE LANKA PLC,SFIN.N0000,415921,259,77,77,80,77,79.1,2.1,2.73
SINGHE HOSPITALS PLC,SINH.N0000,337436,65,10.7,10.8,10.9,10.5,10.5,-0.2,-1.87
SMB FINANCE PLC,SEMB.X0000,11045284,168,0.4,0.4,0.5,0.3,0.4,0,0
SMB FINANCE PLC,SEMB.N0000,14155457,114,1.2,1.2,1.2,1.1,1.1,-0.1,-8.33
SOFTLOGIC CAPITAL PLC,SCAP.N0000,1200976,118,5.5,5.5,5.8,5.5,5.7,0.2,3.64
SOFTLOGIC FINANCE PLC,CRL.N0000,217110,67,5.6,5.8,5.8,5.5,5.5,-0.1,-1.79
