Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
ABANS ELECTRICALS PLC,ABAN.N0000,8007,91,579.75,570,599,570,589.5,9.75,1.68
ABANS FINANCE PLC,AFSL.N0000,101,8,72.5,70,72.8,70,71.5,-1,-1.38
ACCESS ENGINEERING PLC,AEL.N0000,529277,257,59,59,59.5,58.6,58.9,-0.1,-0.17
ACL CABLES PLC,ACL.N0000,123866,198,181,180.25,181,177.25,178,-3,-1.66
ACL PLASTICS PLC,APLA.N0000,2946,39,740,745,757,742,749.75,9.75,1.32
ACME PRINTING & PACKAGING PLC,ACME.N0000,24526,29,5.2,5.1,5.3,5.1,5.3,0.1,1.92
AGALAWATTE PLANTATIONS PLC,AGAL.N0000,75563,46,62.2,61,62.8,60.6,62.4,0.2,0.32
Agarapatana Plantations PLC,AGPL.N0000,586320,291,22.4,22.3,22.6,21.1,22,-0.4,-1.79
AGSTAR PLC,AGST.N0000,79787,34,7.9,7.9,7.9,7.8,7.8,-0.1,-1.27
AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,119614,54,83.3,83,84.9,83,84.5,1.2,1.44
AITKEN SPENCE PLC,SPEN.N0000,33865,37,145,145,145.5,143.5,144.5,-0.5,-0.34
ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,38354,72,404.75,404,413.25,404,409,4.25,1.05
ALPHA FIRE SERVICES PLC,AFS.N0000,46315,42,23.5,23.7,24,23.5,23.6,0.1,0.43
ALUMEX PLC,ALUM.N0000,449323,185,17.2,17.2,17.4,17,17,-0.2,-1.16
AMANA BANK PLC,ABL.N0000,305209,96,24.4,24.5,25,24.5,24.8,0.4,1.64
AMANA TAKAFUL LIFE PLC,ATLL.N0000,10,2,32.9,34.4,34.4,34.4,32.9,0,0
AMANA TAKAFUL PLC,ATL.N0000,6502,7,15.2,15.3,15.4,15.1,15.2,0,0
AMBEON CAPITAL PLC,TAP.N0000,1002578,189,26,26.2,26.7,25,26.4,0.4,1.54
AMBEON HOLDINGS PLC,GREG.N0000,180176,77,99.2,99.7,101.75,99,100.5,1.3,1.31
ARPICO INSURANCE PLC,AINS.N0000,720,7,38.6,39,39,36.5,36.7,-1.9,-4.92
ASIA ASSET FINANCE PLC,AAF.N0000,283387,126,49.2,49.2,49.5,48.1,48.2,-1,-2.03
ASIA CAPITAL PLC,ACAP.N0000,7704,20,4.6,4.6,4.6,4.4,4.4,-0.2,-4.35
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,233087,49,7.2,7.2,7.2,7,7.1,-0.1,-1.39
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,4813,17,66.4,65.1,67.3,65,65.4,-1,-1.51
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,5811,32,33.7,34.8,34.9,33.2,33.3,-0.4,-1.19
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,11164,20,13.3,13.3,13.6,13.2,13.3,0,0
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,84721,130,76.8,76.6,78,74.5,75,-1.8,-2.34
B P P L HOLDINGS PLC,BPPL.N0000,35986,42,20.1,20.1,20.3,19.2,19.4,-0.7,-3.48
BAIRAHA FARMS PLC,BFL.N0000,20610,112,220.25,224.5,224.5,217.5,217.75,-2.5,-1.14
BALANGODA PLANTATIONS PLC,BALA.N0000,87370,58,83,84,85,82.5,84,1,1.2
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,1101,8,21.5,20.8,21.6,20.8,21.5,0,0
BERUWALA RESORTS PLC,BERU.N0000,1678668,112,4,4.1,4.2,3.9,4,0,0
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,15333,56,59.2,59,59,57,58,-1.2,-2.03
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,918,13,78.4,77,78.7,77,77.1,-1.3,-1.66
BROWN & COMPANY PLC,BRWN.N0000,106343,252,181.25,182,185.75,180,180.25,-1,-0.55
BROWNS BEACH HOTELS PLC,BBH.N0000,82667,107,24.2,24.4,24.4,21,23.4,-0.8,-3.31
BROWNS INVESTMENTS PLC,BIL.N0000,10127505,405,7.7,7.8,7.8,7.6,7.7,0,0
BUKIT DARAH PLC,BUKI.N0000,18814,31,790,799,800,780,798.25,8.25,1.04
C I C HOLDINGS PLC,CIC.X0000,83290,176,104.75,105,105,103.75,104.25,-0.5,-0.48
C I C HOLDINGS PLC,CIC.N0000,116625,174,140.25,140.25,141,138.5,138.75,-1.5,-1.07
C M HOLDINGS PLC,COLO.N0000,3004,19,380,380,393,376,380,0,0
C T HOLDINGS PLC,CTHR.N0000,11320,73,615,627.5,752,615,700.5,85.5,13.9
C T LAND DEVELOPMENT PLC,CTLD.N0000,37574,34,33.9,33.8,33.9,32,32.6,-1.3,-3.83
C. W. MACKIE PLC,CWM.N0000,5404,46,123.25,123.75,123.75,122,122,-1.25,-1.01
CABLE SOLUTIONS PLC,CSLK.N0000,240888,143,15,15.3,15.3,14.7,14.7,-0.3,-2
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,1,1,14.7,14.8,14.8,14.8,14.7,0,0
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,2030,3,13.8,13.5,13.8,13.5,13.5,-0.3,-2.17
CAPITAL ALLIANCE HOLDINGS LIMITED,CALH.N0000,1973409,252,17.5,17.5,18,17,17.7,0.2,1.14
