Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
EASTERN MERCHANTS PLC,EMER.N0000,469246,115,10.8,10.9,11.3,10.7,11,0.2,1.85
EDEN HOTEL LANKA PLC,EDEN.N0000,540079,195,14.8,14.9,14.9,14.1,14.3,-0.5,-3.38
ELPITIYA PLANTATIONS PLC,ELPL.N0000,23670,49,204.75,205,210,205,205.25,0.5,0.24
EQUITY TWO PLC,ETWO.N0000,7966,27,83.5,83.5,84,82,83.6,0.1,0.12
Ex-pack Corrugated Cartons PLC,PACK.N0000,878833,126,14.9,14.9,15.8,14.9,15.2,0.3,2.01
EXTERMINATORS PLC,EXT.N0000,220684,75,8.1,8.1,8.5,7.9,7.9,-0.2,-2.47
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,1360865,582,65.5,66.3,68,66.3,66.9,1.4,2.14
First Capital Treasuries PLC,FCT.N0000,1126684,659,37.2,37.3,39.4,37.3,38.6,1.4,3.76
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,147404,86,21.1,21.1,21.4,20.7,21,-0.1,-0.47
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,182656,174,88.8,92,92,89.7,90.2,1.4,1.58
GESTETNER OF CEYLON PLC,GEST.N0000,1599,51,210.25,218,225,211,223.75,13.5,6.42
GREENTECH ENERGY PLC,MEL.N0000,234588,72,4.5,4.5,4.6,4.4,4.4,-0.1,-2.22
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,2522,34,75.9,77.5,80,75,76.5,0.6,0.79
HARISCHANDRA MILLS PLC,HARI.N0000,105,15,4796.5,4400,4498,4329,4332.75,-463.75,-9.67
HATTON NATIONAL BANK PLC,HNB.X0000,178156,241,304,305,309,301,307,3,0.99
HATTON NATIONAL BANK PLC,HNB.N0000,217213,266,389.75,394,394,389,390,0.25,0.06
HATTON PLANTATIONS PLC,HPL.N0000,38784,41,31.1,31.1,32,31.1,31.5,0.4,1.29
HAYCARB PLC,HAYC.N0000,1592438,1233,107.25,108,117,107.5,115.75,8.5,7.93
HAYLEYS FABRIC PLC,MGT.N0000,172054,152,43.7,43.7,44,43.6,43.9,0.2,0.46
HAYLEYS FIBRE PLC,HEXP.N0000,57566,100,95.6,95.6,101,95.6,99.1,3.5,3.66
HAYLEYS LEISURE PLC,CONN.N0000,236155,76,44,44,45.2,44,44.1,0.1,0.23
HAYLEYS PLC,HAYL.N0000,319232,343,191.5,191.25,193.5,190,191.5,0,0
HELA APPAREL HOLDINGS PLC,HELA.N0000,4281630,417,3.3,3.4,3.4,3.2,3.3,0,0
HEMAS HOLDINGS PLC,HHL.N0000,1083224,595,33.3,33.3,33.5,32.8,33.1,-0.2,-0.6
HIKKADUWA BEACH RESORT PLC,CITH.N0000,1854068,97,3.6,3.6,3.6,3.5,3.5,-0.1,-2.78
HNB ASSURANCE PLC,HASU.N0000,24008,47,104.5,106.75,106.75,104,104.75,0.25,0.24
HNB FINANCE PLC,HNBF.N0000,1068235,196,8.5,8.6,8.7,8.5,8.5,0,0
HNB FINANCE PLC,HNBF.X0000,562742,106,8,8.1,8.2,7.9,8,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,29153,42,64.9,65.9,65.9,64,64.1,-0.8,-1.23
HOTEL SIGIRIYA PLC,HSIG.N0000,21755,68,115,116.5,118,113.25,113.75,-1.25,-1.09
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,100283,115,43.8,43.8,46.9,43.5,45,1.2,2.74
hSenid Business Solutions PLC,HBS.N0000,169860,46,12,12.2,12.2,12,12,0,0
HUNAS HOLDINGS PLC,HUNA.N0000,6091,20,20.7,21,21,20.5,20.6,-0.1,-0.48
HUNTER & COMPANY PLC,HUNT.N0000,109,14,931.5,998,1050,998,1020.25,88.75,9.53
HVA FOODS PLC,HVA.N0000,91224,50,3.6,3.7,3.7,3.5,3.5,-0.1,-2.78
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,4108087,102,0.4,0.5,0.5,0.4,0.4,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,25925,57,49.3,49.2,49.2,46.9,47.1,-2.2,-4.46
JANASHAKTHI INSURANCE PLC,JINS.N0000,189520,135,122.75,123.25,126,122.5,124.5,1.75,1.43
JAT HOLDINGS PLC,JAT.N0000,345754,241,46.4,46.5,46.5,45.7,46,-0.4,-0.86
JETWING SYMPHONY PLC,JETS.N0000,573144,258,21.5,21.5,21.5,20.5,20.8,-0.7,-3.26
JOHN KEELLS HOLDINGS PLC,JKH.N0000,9561616,2104,22,21.9,21.9,21.6,21.7,-0.3,-1.36
JOHN KEELLS HOTELS PLC,KHL.N0000,261646,156,27,27,27.2,26.5,26.7,-0.3,-1.11
JOHN KEELLS PLC,JKL.N0000,984,19,87.1,87.9,87.9,85.1,86.6,-0.5,-0.57
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,30733,26,24,24,24.3,23.4,23.6,-0.4,-1.67
KAPRUKA HOLDINGS PLC,KPHL.N0000,13512,15,8,8.3,8.3,8,8.3,0.3,3.75
KEELLS FOOD PRODUCTS PLC,KFP.N0000,902,13,169.5,169.5,170,164,170,0.5,0.29
KEGALLE PLANTATIONS PLC,KGAL.N0000,4495,25,140.75,145,145,141,142.25,1.5,1.07
KELANI CABLES PLC,KCAB.N0000,7694,105,1244,1244,1244,1176.5,1202.5,-41.5,-3.34
KELANI TYRES PLC,TYRE.N0000,65024,137,94.2,94.5,97,94,94.3,0.1,0.11
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,529398,182,99.5,99.7,103,98.8,102.25,2.75,2.76
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,110,7,420,401,401,400,400.25,-19.75,-4.7
KOTAGALA PLANTATIONS PLC,KOTA.N0000,1577285,236,9.9,10,10.2,9.9,9.9,0,0
KOTAGALA PLANTATIONS PLC,KOTA.R0000,4171440,510,1.3,1.3,1.4,1,1.1,-0.2,-15.38
KOTMALE HOLDINGS PLC,LAMB.N0000,21,4,747.5,759,760,759,747.5,0,0
L O L C HOLDINGS PLC,LOLC.N0000,193510,178,560.5,567,568.25,561,561.5,1,0.18
L V L ENERGY FUND PLC,LVEF.N0000,9111728,622,11.9,12.1,12.4,12,12.2,0.3,2.52
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,211,8,301,300.25,310,290,292,-9,-2.99
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,191798,117,54.5,54.6,55,53.2,53.8,-0.7,-1.28
LANKA ASHOK LEYLAND PLC,ASHO.N0000,742,69,3482.25,3450,3524.75,3351,3446.5,-35.75,-1.03
LANKA CERAMIC PLC,CERA.N0000,258,10,171.5,174,175,169,169.5,-2,-1.17
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,13871579,721,7.9,8,8.2,7.7,7.8,-0.1,-1.27
LANKA IOC PLC,LIOC.N0000,201477,387,128,128.75,130,127,127.75,-0.25,-0.2
LANKA MILK FOODS (CWE) PLC,LMF.N0000,920206,512,68.2,67.8,68,66.8,67.3,-0.9,-1.32
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,617500,190,27.9,27.9,29.5,27.8,29,1.1,3.94
LANKA TILES PLC,TILE.N0000,162439,132,55.2,55.3,55.8,54.5,54.7,-0.5,-0.91
LANKA VENTURES PLC,LVEN.N0000,27405,29,80.1,80,84,78.7,79,-1.1,-1.37
LANKA WALLTILE PLC,LWL.N0000,758121,328,56.9,57,58,55.8,56,-0.9,-1.58
LANKEM CEYLON PLC,LCEY.N0000,5717,27,106.25,106.25,108,106.25,107.5,1.25,1.18
LANKEM DEVELOPMENTS PLC,LDEV.N0000,193369,87,30,30,30.5,29,29.3,-0.7,-2.33
LAUGFS GAS PLC,LGL.N0000,43049,123,53.9,54.5,54.5,52,53,-0.9,-1.67
LAUGFS GAS PLC,LGL.X0000,54379,45,33.9,34.5,34.5,32.5,32.5,-1.4,-4.13
LAUGFS POWER PLC,LPL.X0000,27002,55,11.1,11.5,11.5,10.9,11,-0.1,-0.9
LAUGFS POWER PLC,LPL.N0000,77162,49,15.7,15.6,15.9,15.5,15.5,-0.2,-1.27
LAXAPANA PLC,LITE.N0000,10042,16,49.5,50.5,50.5,49,49.9,0.4,0.81
LB FINANCE PLC,LFIN.N0000,348045,156,149.25,149,153,149,152.75,3.5,2.35
LEE HEDGES PLC,SHAW.N0000,1124,7,180.5,181,189,181,185.5,5,2.77
LION BREWERY (CEYLON) PLC,LION.N0000,4667,86,1500,1461,1850,1461,1783.5,283.5,18.9
LOLC FINANCE PLC,LOFC.N0000,1769734,266,5.7,5.8,5.9,5.7,5.7,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,99374,34,8.7,8.8,8.9,8.7,8.8,0.1,1.15
LOTUS HYDRO POWER PLC,HPFL.N0000,13530,31,14.9,15.3,15.3,14.7,14.8,-0.1,-0.67
LUMINEX PLC,LUMX.N0000,1107594,50,6.8,6.8,7,6.8,6.9,0.1,1.47
MADULSIMA PLANTATIONS PLC,MADU.N0000,85283,52,13.7,13.8,14.5,13.8,14.2,0.5,3.65
MAHARAJA FOODS PLC,MFPE.N0000,628781,75,12.5,12.8,12.8,12.1,12.2,-0.3,-2.4
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,15042,37,50,50,51,50,50.9,0.9,1.8
MAHAWELI REACH HOTELS PLC,MRH.N0000,1516,6,22.7,22.6,22.6,22.2,22.2,-0.5,-2.2
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,15320,23,62.5,62.5,62.9,59.5,61.5,-1,-1.6
MARAWILA RESORTS PLC,MARA.N0000,214891,48,8.2,8.3,8.4,8,8,-0.2,-2.44
MASKELIYA PLANTATIONS PLC,MASK.N0000,17802,26,118,118,118,114,114,-4,-3.39
MELSTACORP PLC,MELS.N0000,690038,224,191.5,192,195,192,194,2.5,1.31
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,761,19,555,560,570,552,552.25,-2.75,-0.5
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,3815504,297,9.2,9.3,9.6,9.3,9.5,0.3,3.26
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,32043,26,7,7.1,7.1,6.9,6.9,-0.1,-1.43
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,5059280,146,2,2,2.3,2,2,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,7725,16,18.6,19,19,18,18.8,0.2,1.08
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,2658,57,618.25,625,635,600,607.5,-10.75,-1.74
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,166853,203,146.25,146,147,144.75,145.5,-0.75,-0.51
NATIONS TRUST BANK PLC,NTB.X0000,207,13,410,411.25,419.5,410,417.75,7.75,1.89
NATIONS TRUST BANK PLC,NTB.N0000,166510,215,310.25,310.5,311,306,309.75,-0.5,-0.16
NAWALOKA HOSPITALS PLC,NHL.N0000,392073,81,8.9,8.9,9.1,8.8,8.8,-0.1,-1.12
ODEL PLC,ODEL.N0000,10950,19,11.9,11.9,11.9,11.7,11.8,-0.1,-0.84
OFFICE EQUIPMENT PLC,OFEQ.N0000,11,3,194.5,185,194.25,185,194.5,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,26531,37,49.8,48.2,50.3,47.5,47.7,-2.1,-4.22
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,3063306,895,40.5,41.6,42.5,41.2,41.9,1.4,3.46
PALM GARDEN HOTELS PLC,PALM.N0000,1005,2,79.4,79.3,83,79.3,79.3,-0.1,-0.13
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,1615591,579,67.2,67.8,69,67.8,68,0.8,1.19
PANASIAN POWER PLC,PAP.N0000,8284831,1225,29.7,30,32.6,30,32.3,2.6,8.75
PARAGON CEYLON PLC,PARA.N0000,10,3,109.25,109,109,109,109.25,0,0
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,16834,35,47.5,47.7,49,46.7,47,-0.5,-1.05
PEOPLE'S INSURANCE PLC,PINS.N0000,73940,41,39.2,39.6,41,38.5,38.7,-0.5,-1.28
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,1126440,234,27.3,27.7,27.7,26.6,27,-0.3,-1.1
PGP GLASS CEYLON PLC,GLAS.N0000,56905,94,58,58.5,60,57.8,59.2,1.2,2.07
PMF FINANCE PLC,PMB.N0000,136116,64,16,16,16.2,15.9,16,0,0
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1521212,445,33.8,33.8,34.8,33.2,33.5,-0.3,-0.89
PRINTCARE PLC,CARE.N0000,98199,104,62.4,65,65.9,62.8,63.1,0.7,1.12
R I L PROPERTY PLC,RIL.N0000,2714166,390,37.1,37,38,37,37.3,0.2,0.54
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,546,12,80.1,82,82,77.2,78,-2.1,-2.62
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,189755,93,27,27,27.4,26.7,26.9,-0.1,-0.37
RAMBODA FALLS PLC,RFL.N0000,714,8,45.9,45.2,46.9,45.2,46.8,0.9,1.96
RENUKA AGRI FOODS PLC,RAL.N0000,2912114,230,5.6,5.7,5.8,5.5,5.5,-0.1,-1.79
RENUKA CITY HOTELS PLC.,RENU.N0000,6090,57,844.25,845,889.75,845,854.75,10.5,1.24
RENUKA FOODS PLC,COCO.N0000,211898,187,24.1,25.2,26.5,23.7,24.3,0.2,0.83
RENUKA FOODS PLC,COCO.X0000,172175,100,18.2,19.6,20,19.3,19.5,1.3,7.14
RENUKA HOLDINGS PLC,RHL.X0000,2482,9,27,27,27,26.5,26.5,-0.5,-1.85
RENUKA HOLDINGS PLC,RHL.N0000,261212,96,33,33,33.5,32,32.1,-0.9,-2.73
RENUKA HOTELS PLC,RCH.N0000,1240,10,255.75,255.75,270,255.75,256.25,0.5,0.2
RESUS ENERGY PLC,HPWR.N0000,62938,34,46.2,46.1,47.9,46.1,47,0.8,1.73
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,73650,34,27,26.9,27.1,26.7,27,0,0
RICHARD PIERIS EXPORTS PLC,REXP.N0000,2124,30,371.75,371.75,375,369,370,-1.75,-0.47
ROYAL CERAMICS LANKA PLC,RCL.N0000,2214167,466,47,47.1,47.9,47,47.4,0.4,0.85
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,500,4,80.1,80.2,80.2,79.1,79.1,-1,-1.25
SAMPATH BANK PLC,SAMP.N0000,1452941,735,148.25,148.25,150,147.75,149.75,1.5,1.01
SAMSON INTERNATIONAL PLC,SIL.N0000,469,17,319.5,321,348,321,336.5,17,5.32
SANASA DEVELOPMENT BANK PLC,SDB.N0000,462220,171,50.2,50.2,50.8,50,50.1,-0.1,-0.2
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,3068624,668,31.1,32.1,36.5,31.5,35.8,4.7,15.11
SATHOSA MOTORS PLC,SMOT.N0000,388,19,1151.25,1150,1150,1125.5,1138.25,-13,-1.13
SERENDIB HOTELS PLC,SHOT.X0000,429022,69,16,16.3,16.4,16,16,0,0
SERENDIB HOTELS PLC,SHOT.N0000,190026,55,26.7,26.9,26.9,26.2,26.3,-0.4,-1.5
SERENDIB LAND PLC,SLND.N0000,709,12,1632,1630,1640,1571,1639.5,7.5,0.46
SEYLAN BANK PLC,SEYB.N0000,176284,100,102,102.75,104,102.5,102.75,0.75,0.74
SEYLAN BANK PLC,SEYB.X0000,344727,119,73.7,73.9,73.9,73.1,73.4,-0.3,-0.41
SEYLAN DEVELOPMENTS PLC,CSD.N0000,473979,204,28.6,29.5,30.5,28.9,29.9,1.3,4.55
SIERRA CABLES PLC,SIRA.N0000,1813439,496,28.3,28.5,28.9,27.6,27.8,-0.5,-1.77
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,1826,20,125.5,125.5,125.5,121,125.5,0,0
SINGER (SRI LANKA) PLC,SINS.N0000,185069,178,82.8,83,83.6,82,82.3,-0.5,-0.6
SINGER FINANCE LANKA PLC,SFIN.N0000,132110,92,65.9,65.7,68,65,66.2,0.3,0.46
