Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,137,17,1174.25,1189.75,1194.5,1140,1178.5,4.25,0.36
DIPPED PRODUCTS PLC,DIPD.N0000,117840,148,62,63,63,61.7,61.8,-0.2,-0.32
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,9659,42,45.1,45.6,45.6,45.2,45.3,0.2,0.44
DOLPHIN HOTELS PLC,STAF.N0000,110874,95,50.3,50.3,50.9,49.2,49.6,-0.7,-1.39
E - CHANNELLING PLC,ECL.N0000,65658,37,13.4,13.5,13.7,13,13.5,0.1,0.75
E B CREASY & COMPANY PLC,EBCR.N0000,471725,292,61.8,62.5,66.9,62.1,64.4,2.6,4.21
E M L CONSULTANTS PLC,EML.N0000,95112,34,4.2,4.3,4.3,4.1,4.1,-0.1,-2.38
EAST WEST PROPERTIES PLC,EAST.N0000,251929,147,41.3,42,42.2,41.2,42,0.7,1.69
EASTERN MERCHANTS PLC,EMER.N0000,43323,21,9,9,9.1,8.9,9,0,0
EDEN HOTEL LANKA PLC,EDEN.N0000,353225,114,14.5,14.5,14.5,14,14.3,-0.2,-1.38
ELPITIYA PLANTATIONS PLC,ELPL.N0000,16205,40,153.75,154.5,158.5,152.5,156.5,2.75,1.79
EQUITY TWO PLC,ETWO.N0000,31510,36,46.8,47.3,47.8,46.2,46.2,-0.6,-1.28
Ex-pack Corrugated Cartons PLC,PACK.N0000,360032,95,15.3,15.5,15.5,15,15.1,-0.2,-1.31
EXTERMINATORS PLC,EXT.N0000,209629,36,5.4,5.4,5.6,5.4,5.5,0.1,1.85
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,193294,154,38,38,38.4,37.5,38.1,0.1,0.26
First Capital Treasuries PLC,FCT.N0000,191442,96,24,24.2,25.3,24.2,24.8,0.8,3.33
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,391425,146,20.8,20.9,20.9,19.9,20,-0.8,-3.85
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,1673866,339,68.1,69,74.2,69,71.5,3.4,4.99
GESTETNER OF CEYLON PLC,GEST.N0000,237,20,234.75,230,230,228.25,228.75,-6,-2.56
GREENTECH ENERGY PLC,MEL.N0000,117711,28,2.9,2.9,3,2.8,2.9,0,0
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,500,3,50.4,50.5,50.5,50.4,50.4,0,0
HATTON NATIONAL BANK PLC,HNB.N0000,171742,198,373.75,374.75,376,374,375.25,1.5,0.4
HATTON NATIONAL BANK PLC,HNB.X0000,154771,153,296.5,296.75,299.5,296.75,298.75,2.25,0.76
HATTON PLANTATIONS PLC,HPL.N0000,52839,61,29.4,29,29.3,28,29,-0.4,-1.36
HAYCARB PLC,HAYC.N0000,618182,181,92.9,92.5,94.8,92.5,94.4,1.5,1.61
HAYLEYS FABRIC PLC,MGT.N0000,243342,202,44.9,45.8,45.8,44.6,44.6,-0.3,-0.67
HAYLEYS FIBRE PLC,HEXP.N0000,552791,607,51.7,53.5,61,53.5,59.9,8.2,15.86
HAYLEYS LEISURE PLC,CONN.N0000,20443,24,33.7,34,34,33,33.1,-0.6,-1.78
HAYLEYS PLC,HAYL.N0000,85866,155,191.75,192,194.25,188,189,-2.75,-1.43
HELA APPAREL HOLDINGS PLC,HELA.N0000,520844,119,3.5,3.5,3.6,3.5,3.6,0.1,2.86
HEMAS HOLDINGS PLC,HHL.N0000,3620196,564,31,31,31.5,30.5,30.8,-0.2,-0.65
HIKKADUWA BEACH RESORT PLC,CITH.N0000,148310,26,3.3,3.3,3.4,3.3,3.3,0,0
HNB ASSURANCE PLC,HASU.N0000,4583,26,106,107.5,107.75,106,106,0,0
HNB FINANCE PLC,HNBF.X0000,87891,43,8,8.2,8.2,7.8,7.8,-0.2,-2.5
HNB FINANCE PLC,HNBF.N0000,3843150,264,8,8,8.1,7.8,7.9,-0.1,-1.25
HORANA PLANTATIONS PLC,HOPL.N0000,16002,17,62.9,62.6,63,62.5,63,0.1,0.16
HOTEL SIGIRIYA PLC,HSIG.N0000,24131,33,80.1,82.5,83.9,81.1,82.8,2.7,3.37
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,78203,51,44.2,45,45.9,44,44.5,0.3,0.68
hSenid Business Solutions PLC,HBS.N0000,323190,96,12,12.2,12.4,11.5,12,0,0
HUNAS HOLDINGS PLC,HUNA.N0000,1205,14,20.6,21,21,20.7,20.9,0.3,1.46
HUNTER & COMPANY PLC,HUNT.N0000,149,12,760.75,769.75,789.75,769.75,782.5,21.75,2.86
HVA FOODS PLC,HVA.N0000,24849,20,3.3,3.3,3.3,3.2,3.3,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,958077,51,0.4,0.5,0.5,0.4,0.4,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,44909,35,42.3,42,43.9,41.9,41.9,-0.4,-0.95
JANASHAKTHI INSURANCE PLC,JINS.N0000,77147,121,73,73,73.5,72.7,73,0,0
JAT HOLDINGS PLC,JAT.N0000,685256,98,37,37.4,37.4,36.8,37,0,0
JETWING SYMPHONY PLC,JETS.N0000,339218,114,16,16.3,16.3,15.7,16.1,0.1,0.63
JOHN KEELLS HOLDINGS PLC,JKH.N0000,7622160,1071,23.5,23.5,23.7,23.4,23.5,0,0
JOHN KEELLS HOTELS PLC,KHL.N0000,164434,116,21.4,21.4,21.5,21,21,-0.4,-1.87
JOHN KEELLS PLC,JKL.N0000,5966,50,86.1,86.1,86.1,86,86,-0.1,-0.12
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,31132,36,22.1,22.2,22.5,22,22.2,0.1,0.45
KAPRUKA HOLDINGS PLC,KPHL.N0000,19046,7,7.9,7.6,7.9,7.6,7.9,0,0
KEELLS FOOD PRODUCTS PLC,KFP.N0000,10,2,174,179.25,179.25,179.25,174,0,0
KEGALLE PLANTATIONS PLC,KGAL.N0000,2927,20,143.5,137,139.75,136.5,138,-5.5,-3.83
KELANI CABLES PLC,KCAB.N0000,12465,183,738.5,740,750,735,743,4.5,0.61
KELANI TYRES PLC,TYRE.N0000,21363,110,101.25,100.5,102,100.25,101,-0.25,-0.25
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,110634,82,96.8,96.8,96.8,95.5,95.7,-1.1,-1.14
KOTAGALA PLANTATIONS PLC,KOTA.N0000,1219953,221,9.2,9.3,9.5,9.1,9.4,0.2,2.17
KOTMALE HOLDINGS PLC,LAMB.N0000,51,3,587.25,585,585,582.5,587.25,0,0
L O L C HOLDINGS PLC,LOLC.N0000,28179,244,549,555,560,545,546.5,-2.5,-0.46
L V L ENERGY FUND PLC,LVEF.N0000,1120793,122,8,8.1,8.2,8,8,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,30992,67,48.6,49,49,47.6,47.8,-0.8,-1.65
LANKA ASHOK LEYLAND PLC,ASHO.N0000,284,18,2944.25,2970,2970,2860,2862.5,-81.75,-2.78
LANKA CERAMIC PLC,CERA.N0000,10,1,170,171,171,171,170,0,0
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,672255,82,4.7,4.7,4.8,4.6,4.7,0,0
LANKA IOC PLC,LIOC.N0000,104985,121,134,135,135,132.5,133.5,-0.5,-0.37
LANKA MILK FOODS (CWE) PLC,LMF.N0000,1421830,316,55.7,56.4,56.4,54.3,54.5,-1.2,-2.15
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,549211,133,25.6,25.9,26,25,25,-0.6,-2.34
LANKA TILES PLC,TILE.N0000,76273,131,53.4,53.4,53.4,52.8,53,-0.4,-0.75
LANKA VENTURES PLC,LVEN.N0000,838895,389,65,65,74.4,65,67.8,2.8,4.31
LANKA WALLTILE PLC,LWL.N0000,66275,145,51.1,51.2,51.7,50.6,51.1,0,0
LANKEM CEYLON PLC,LCEY.N0000,17309,37,81.3,83,89.9,83,84.7,3.4,4.18
LANKEM DEVELOPMENTS PLC,LDEV.N0000,3956023,507,24.8,25,26.3,24.6,26.1,1.3,5.24
LAUGFS GAS PLC,LGL.N0000,4111,14,34,32,33.5,31.4,33.4,-0.6,-1.76
LAUGFS GAS PLC,LGL.X0000,3535,6,22,22.5,22.5,21.5,22,0,0
LAUGFS POWER PLC,LPL.N0000,4951,11,11.5,11.5,11.5,11,11.4,-0.1,-0.87
LAUGFS POWER PLC,LPL.X0000,13145,13,8.5,8.4,8.5,8.4,8.4,-0.1,-1.18
LAXAPANA PLC,LITE.N0000,5736,8,33.3,33.5,33.5,33.2,33.2,-0.1,-0.3
LB FINANCE PLC,LFIN.N0000,567419,147,136,136.5,137,135,135,-1,-0.74
LEE HEDGES PLC,SHAW.N0000,601,3,170,180,185,180,180,10,5.88
LION BREWERY (CEYLON) PLC,LION.N0000,245,12,1400,1429,1432,1427,1430,30,2.14
LOLC FINANCE PLC,LOFC.N0000,1185412,188,6,5.9,6.1,5.9,6,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,86199,36,9,8.9,9.1,8.8,8.9,-0.1,-1.11
LOTUS HYDRO POWER PLC,HPFL.N0000,30349,16,13.1,13.6,13.6,13.4,13.5,0.4,3.05
LUMINEX PLC,LUMX.N0000,54812,11,6.8,6.9,6.9,6.7,6.7,-0.1,-1.47
MADULSIMA PLANTATIONS PLC,MADU.N0000,5382,12,12.5,12.5,12.5,12.3,12.5,0,0
MAHARAJA FOODS PLC,MFPE.N0000,28322,13,9.4,9.5,9.5,9.2,9.5,0.1,1.06
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,4911,10,40.8,40.9,41,40.2,41,0.2,0.49
MAHAWELI REACH HOTELS PLC,MRH.N0000,10612,22,22,21.1,21.9,21,21.3,-0.7,-3.18
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,2801,5,38.8,35,38.8,35,38.8,0,0
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,516,6,61.9,63.1,63.1,63,63,1.1,1.78
MARAWILA RESORTS PLC,MARA.N0000,304400,42,7,7.1,7.2,7.1,7.1,0.1,1.43
MASKELIYA PLANTATIONS PLC,MASK.N0000,560,9,92.1,92.7,92.7,90.2,90.3,-1.8,-1.95
MELSTACORP PLC,MELS.N0000,29397,53,157,157,159.75,156.5,158,1,0.64
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,10,2,285,285.25,285.25,285.25,285,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,226666,49,7.8,7.8,7.9,7.7,7.7,-0.1,-1.28
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,25152,37,6.9,7,7,6.8,6.8,-0.1,-1.45
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,72947,6,1.6,1.7,1.7,1.6,1.6,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,411,6,9.8,9.8,10,9.7,9.8,0,0
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,1672,17,426.75,430,433.75,411,425.5,-1.25,-0.29
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,116924,170,140.75,142,142,140.75,141.25,0.5,0.36
NATIONS TRUST BANK PLC,NTB.X0000,12,3,278.25,275,275,275,278.25,0,0
NATIONS TRUST BANK PLC,NTB.N0000,8796,59,242.25,243,243,239.25,239.75,-2.5,-1.03
NAWALOKA HOSPITALS PLC,NHL.N0000,35254,32,6.6,6.4,6.6,6.4,6.4,-0.2,-3.03
ODEL PLC,ODEL.N0000,1631,11,11.6,11.9,12,11.6,11.7,0.1,0.86
OFFICE EQUIPMENT PLC,OFEQ.N0000,80,6,186.75,179,186,179,186.75,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,4810,24,37.5,38,38,37,37.4,-0.1,-0.27
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,1331225,252,35.1,35.4,36,35,35.5,0.4,1.14
PALM GARDEN HOTELS PLC,PALM.N0000,1113,13,74.1,75.4,76.8,75.4,76.6,2.5,3.37
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,589941,465,56.9,57.5,57.5,56,56.3,-0.6,-1.05
PANASIAN POWER PLC,PAP.N0000,827244,130,17.3,17.4,17.5,16.9,17.1,-0.2,-1.16
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,14509,14,36,37.2,37.3,37.1,37.1,1.1,3.06
PEOPLE'S INSURANCE PLC,PINS.N0000,266707,188,41.9,43,43,40.5,40.9,-1,-2.39
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,592904,125,23.5,23.4,23.8,23.3,23.4,-0.1,-0.43
PGP GLASS CEYLON PLC,GLAS.N0000,10147,42,55.4,55.7,56,55,55.5,0.1,0.18
PMF FINANCE PLC,PMB.N0000,163276,58,13,13.4,13.5,13,13.3,0.3,2.31
PRIME LANDS RESIDENCIES PLC,PLR.N0000,8893280,599,18.9,19.1,19.7,19.1,19.4,0.5,2.65
PRINTCARE PLC,CARE.N0000,1656,17,56.1,58,58,56.4,57.3,1.2,2.14
R I L PROPERTY PLC,RIL.N0000,1170962,202,28.8,28.9,29.1,28.7,28.8,0,0
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,1199,21,74,74.1,74.5,71.2,71.4,-2.6,-3.51
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,190950,98,13.3,13.5,13.7,13,13,-0.3,-2.26
RAMBODA FALLS PLC,RFL.N0000,23724,27,34.9,34.9,34.9,34.7,34.9,0,0
RENUKA AGRI FOODS PLC,RAL.N0000,807391,65,4,4,4.1,3.9,3.9,-0.1,-2.5
RENUKA CITY HOTELS PLC.,RENU.N0000,126,6,777,775.5,778,774,777.5,0.5,0.06
RENUKA FOODS PLC,COCO.N0000,89911,123,16.8,16.8,17.5,16.4,16.4,-0.4,-2.38
RENUKA FOODS PLC,COCO.X0000,12305,11,13.4,13.4,13.8,13.2,13.4,0,0
RENUKA HOLDINGS PLC,RHL.X0000,35048,25,20.7,20.9,21,20.4,20.8,0.1,0.48
RENUKA HOLDINGS PLC,RHL.N0000,1042978,347,25.3,25.5,26.5,25.1,25.2,-0.1,-0.4
RENUKA HOTELS PLC,RCH.N0000,872,9,224.5,218,219.25,218,218.5,-6,-2.67
RESUS ENERGY PLC,HPWR.N0000,382949,124,31,31,33,31,32.1,1.1,3.55
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,60623,45,26.6,26.3,27,26.3,26.7,0.1,0.38
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1655,23,377.5,384,399.25,379,390.5,13,3.44
ROYAL CERAMICS LANKA PLC,RCL.N0000,513898,229,43.6,43.7,43.8,42.9,43,-0.6,-1.38
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,11711,36,85.4,85.5,89.8,83,83.2,-2.2,-2.58
SAMPATH BANK PLC,SAMP.N0000,181705,308,144,144,144.75,143.5,144.25,0.25,0.17
SAMSON INTERNATIONAL PLC,SIL.N0000,278,6,152,160,163,160,160,8,5.26
SANASA DEVELOPMENT BANK PLC,SDB.N0000,123334,55,39.8,40.5,40.9,39.1,40.4,0.6,1.51
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,305744,37,31.6,32.4,32.4,31,31.9,0.3,0.95
SATHOSA MOTORS PLC,SMOT.N0000,21,11,1000.25,1000,1000.25,998,1000.25,0,0
SERENDIB HOTELS PLC,SHOT.X0000,6597,15,12.7,12.7,12.9,12.6,12.7,0,0
SERENDIB HOTELS PLC,SHOT.N0000,97627,21,21.5,21.7,21.8,20.6,20.8,-0.7,-3.26
SERENDIB LAND PLC,SLND.N0000,168,4,1419.5,1330.75,1410,1327,1354.5,-65,-4.58
SEYLAN BANK PLC,SEYB.N0000,60389,139,96.6,97.5,98,95.5,95.6,-1,-1.04
SEYLAN BANK PLC,SEYB.X0000,420212,151,69,69,69.7,69,69.3,0.3,0.43
SEYLAN DEVELOPMENTS PLC,CSD.N0000,79171,77,31,30.8,32.4,30.5,30.7,-0.3,-0.97
SIERRA CABLES PLC,SIRA.N0000,1355816,149,16.5,16.9,17,16.6,16.8,0.3,1.82
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,7960,47,120,124,124,115.5,119.75,-0.25,-0.21
SINGER (SRI LANKA) PLC,SINS.N0000,499675,477,67.7,67.9,68,66,66.4,-1.3,-1.92
SINGER FINANCE LANKA PLC,SFIN.N0000,209882,157,49.5,50,50.5,48.6,49,-0.5,-1.01
SINGHE HOSPITALS PLC,SINH.N0000,390748,60,7.9,8.2,8.2,7.8,7.8,-0.1,-1.27
SMB FINANCE PLC,SEMB.N0000,224624,41,0.7,0.7,0.8,0.7,0.8,0.1,14.29
SMB FINANCE PLC,SEMB.X0000,9089874,120,0.3,0.3,0.4,0.2,0.3,0,0
SOFTLOGIC CAPITAL PLC,SCAP.N0000,376616,61,6.1,6.1,6.2,6,6.1,0,0
SOFTLOGIC FINANCE PLC,CRL.N0000,26317,35,5.7,5.9,5.9,5.6,5.8,0.1,1.75
SOFTLOGIC HOLDINGS PLC,SHL.N0000,47407,39,7.6,7.7,7.8,7.5,7.6,0,0
SOFTLOGIC LIFE INSURANCE PLC,AAIC.N0000,27129,89,82.3,82.5,83.8,82,82.3,0,0
SRI LANKA TELECOM PLC,SLTL.N0000,27953,44,60,60,61.3,60,60.1,0.1,0.17
SUNSHINE HOLDINGS PLC,SUN.N0000,579430,381,27.8,27.9,28,27.5,27.7,-0.1,-0.36
