Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
CEYLON HOSPITALS PLC,CHL.N0000,426,6,200.75,205,205,195.75,205,4.25,2.12
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,217372,143,48.8,49,49.8,47.8,49,0.2,0.41
CEYLON INVESTMENT PLC,CINV.N0000,137566,85,132,132,133.5,131.25,131.5,-0.5,-0.38
CEYLON LAND & EQUITY PLC,KZOO.N0000,1827208,155,11.5,11.5,11.6,11.2,11.5,0,0
CEYLON TEA BROKERS PLC,CTBL.N0000,340210,70,8.1,8.1,8.1,7.9,7.9,-0.2,-2.47
CEYLON TOBACCO COMPANY PLC,CTC.N0000,1212,33,1685,1695,1695,1681,1692.25,7.25,0.43
CHEMANEX PLC,CHMX.N0000,2610,25,178.5,182,182,178,180,1.5,0.84
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,109705,144,182.75,183,185,180,182.75,0,0
CHRISSWORLD PLC,CWL.N0000,161352,48,13.7,13.7,14.2,13.7,13.8,0.1,0.73
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,1769,10,388,388,388,380,380.75,-7.25,-1.87
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,18038,74,308,310,311,300,300.25,-7.75,-2.52
CITRUS LEISURE PLC,REEF.N0000,231525,67,4.3,4.4,4.4,4.2,4.3,0,0
Co-operative Insurance Company PLC,COOP.N0000,36823296,1021,4.5,4.5,5,4.5,4.8,0.3,6.67
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,5882,35,169.5,169.75,169.75,160,161.75,-7.75,-4.57
COLOMBO DOCKYARD PLC,DOCK.N0000,1737297,919,134,140,150,140,149.5,15.5,11.57
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,9706,96,322.25,324,362,322,338.5,16.25,5.04
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,14998,127,405,418,470,418,464.5,59.5,14.69
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,701653,119,45.1,46,46.5,45,45.1,0,0
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,29080805,894,197,198,204,198,203.25,6.25,3.17
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,247886,273,182,181.75,189.75,181.75,186.5,4.5,2.47
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,207836,265,140.75,140.5,141.25,139.5,140,-0.75,-0.53
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,1220,13,237.75,243.75,243.75,239,239.25,1.5,0.63
CONVENIENCE FOODS LANKA PLC,SOY.N0000,1451,26,1905.25,1870,1998,1870,1967.25,62,3.25
DANKOTUWA PORCELAIN PLC,DPL.N0000,142060,145,19.1,19.8,19.9,19,19.2,0.1,0.52
DFCC BANK PLC,DFCC.N0000,415693,283,163,163.5,165,161.75,162,-1,-0.61
DIALOG AXIATA PLC,DIAL.N0000,2655416,175,27.2,27.2,27.5,27.1,27.2,0,0
DIALOG FINANCE PLC,CALF.N0000,2200,23,81,83,86.2,83,85.2,4.2,5.19
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,264129,947,2009.75,2010,2990,1990,2561.75,552,27.47
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,617560,197,141.5,141.5,144,141.5,142.25,0.75,0.53
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,49,7,1180,1179,1180,1179,1180,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,1122108,360,70.4,70,70.8,69.8,70,-0.4,-0.57
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,96357,116,66.5,66.8,66.8,65.1,65.5,-1,-1.5
DOLPHIN HOTELS PLC,STAF.N0000,524944,214,66.7,66.6,68.7,64.8,66.7,0,0
E - CHANNELLING PLC,ECL.N0000,22221,10,15.8,15.6,16,15.6,16,0.2,1.27
E B CREASY & COMPANY PLC,EBCR.N0000,85410,100,71.7,71.9,72.1,70.6,71.5,-0.2,-0.28
E M L CONSULTANTS PLC,EML.N0000,256550,36,4.7,4.6,4.8,4.6,4.6,-0.1,-2.13
EAST WEST PROPERTIES PLC,EAST.N0000,266224,107,63.5,64.9,64.9,62,62.3,-1.2,-1.89
EASTERN MERCHANTS PLC,EMER.N0000,61562,33,10.8,10.7,11,10.7,10.8,0,0
EDEN HOTEL LANKA PLC,EDEN.N0000,96250,60,14.5,14.5,15,14.5,14.7,0.2,1.38
ELPITIYA PLANTATIONS PLC,ELPL.N0000,13964,42,203.25,202,205,200,201.5,-1.75,-0.86
EQUITY TWO PLC,ETWO.N0000,22212,52,85.3,86.3,86.4,80.8,84.6,-0.7,-0.82
Ex-pack Corrugated Cartons PLC,PACK.N0000,312002,71,15.1,15.4,15.4,14.9,15.2,0.1,0.66
EXTERMINATORS PLC,EXT.N0000,112895,57,8,8,8,7.6,7.7,-0.3,-3.75
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,1212738,436,65.8,65.5,67.3,64.7,65.2,-0.6,-0.91
First Capital Treasuries PLC,FCT.N0000,1449515,892,38.5,38.6,38.9,38,38.1,-0.4,-1.04
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,540954,136,20.6,20.3,20.6,19.7,20.2,-0.4,-1.94
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,164128,112,95.1,95.1,96,93,94.9,-0.2,-0.21
GESTETNER OF CEYLON PLC,GEST.N0000,3090,54,226.75,227.25,239.75,227.25,236.25,9.5,4.19
GREENTECH ENERGY PLC,MEL.N0000,380163,65,4.5,4.5,4.6,4.3,4.5,0,0
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,3857,37,72.1,75,75,71,71,-1.1,-1.53
HARISCHANDRA MILLS PLC,HARI.N0000,1,1,4332.75,4350,4350,4350,4332.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,263308,185,308.25,310,311,307,308,-0.25,-0.08
HATTON NATIONAL BANK PLC,HNB.N0000,136615,214,389.5,391,392,388.5,390,0.5,0.13
HATTON PLANTATIONS PLC,HPL.N0000,121852,80,31.1,31.1,32,30.7,30.9,-0.2,-0.64
HAYCARB PLC,HAYC.N0000,226787,213,116,116.5,117.75,115,116,0,0
HAYLEYS FABRIC PLC,MGT.N0000,63466,130,43.9,43.9,43.9,43.3,43.5,-0.4,-0.91
HAYLEYS FIBRE PLC,HEXP.N0000,22444,40,98.5,98.5,100,97,98.8,0.3,0.3
HAYLEYS LEISURE PLC,CONN.N0000,141807,59,44,44.5,44.5,43,43.3,-0.7,-1.59
HAYLEYS PLC,HAYL.N0000,372466,155,190,192.25,192.25,189.75,190.5,0.5,0.26
HELA APPAREL HOLDINGS PLC,HELA.N0000,2938704,192,3.4,3.4,3.4,3.3,3.3,-0.1,-2.94
HEMAS HOLDINGS PLC,HHL.N0000,3225705,406,33,33.3,33.5,32.8,32.9,-0.1,-0.3
HIKKADUWA BEACH RESORT PLC,CITH.N0000,623727,72,3.5,3.6,3.6,3.5,3.5,0,0
HNB ASSURANCE PLC,HASU.N0000,34059,81,104.25,105,107.25,104.5,105,0.75,0.72
HNB FINANCE PLC,HNBF.N0000,2551312,284,9,8.9,9.1,8.7,8.8,-0.2,-2.22
HNB FINANCE PLC,HNBF.X0000,579510,105,8.1,8.4,8.4,7.9,8,-0.1,-1.23
HORANA PLANTATIONS PLC,HOPL.N0000,2517,26,63.7,63.7,63.7,63,63.2,-0.5,-0.78
HOTEL SIGIRIYA PLC,HSIG.N0000,14143,48,111.75,115,117,109.75,110.25,-1.5,-1.34
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,18565,31,44.1,45.4,45.4,43.9,43.9,-0.2,-0.45
hSenid Business Solutions PLC,HBS.N0000,99513,63,11.9,12,12.2,11.9,12,0.1,0.84
HUNAS HOLDINGS PLC,HUNA.N0000,31517,15,20.6,20.6,20.8,20.5,20.5,-0.1,-0.49
HUNTER & COMPANY PLC,HUNT.N0000,57,1,1000,1000,1000,1000,1000,0,0
HVA FOODS PLC,HVA.N0000,124427,47,3.5,3.6,3.7,3.5,3.5,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,2203796,66,0.5,0.5,0.5,0.4,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,24187,66,46.9,47,48.8,45.1,47,0.1,0.21
JANASHAKTHI INSURANCE PLC,JINS.N0000,413089,350,130.25,132.5,143,132,137.75,7.5,5.76
JAT HOLDINGS PLC,JAT.N0000,406038,154,45.2,45.1,46.1,44.5,44.7,-0.5,-1.11
JETWING SYMPHONY PLC,JETS.N0000,651835,177,20.8,20.9,21.5,20.1,20.5,-0.3,-1.44
JOHN KEELLS HOLDINGS PLC,JKH.N0000,21031818,3148,21.5,21.4,21.5,20.9,20.9,-0.6,-2.79
JOHN KEELLS HOTELS PLC,KHL.N0000,1245049,160,27,27,27.1,26.5,27,0,0
JOHN KEELLS PLC,JKL.N0000,894,16,84.8,84.5,84.5,84.5,84.5,-0.3,-0.35
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,6400,13,24.6,24.9,24.9,23.6,24.8,0.2,0.81
KAPRUKA HOLDINGS PLC,KPHL.N0000,44402,16,8.2,8.2,8.2,8,8,-0.2,-2.44
KEELLS FOOD PRODUCTS PLC,KFP.N0000,321,7,165.25,170,170,167,168.5,3.25,1.97
KEGALLE PLANTATIONS PLC,KGAL.N0000,324,6,141.5,141.25,144.5,140.75,141,-0.5,-0.35
KELANI CABLES PLC,KCAB.N0000,2305,76,1193.75,1196,1200,1166.5,1179,-14.75,-1.24
KELANI TYRES PLC,TYRE.N0000,22676,102,94,94,94,93.5,93.6,-0.4,-0.43
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,8696,44,102.75,103.25,103.25,100.25,100.75,-2,-1.95
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,333,7,400.25,420,420,401.25,417,16.75,4.18
KOTAGALA PLANTATIONS PLC,KOTA.N0000,771240,159,10,9.9,10.1,9.9,9.9,-0.1,-1
KOTAGALA PLANTATIONS PLC,KOTA.R0000,7512585,777,1,0.9,1,0.6,0.7,-0.3,-30
KOTMALE HOLDINGS PLC,LAMB.N0000,181,9,747.5,770,770,770,770,22.5,3.01
L O L C HOLDINGS PLC,LOLC.N0000,602285,252,561,561,572.5,560.25,566.25,5.25,0.94
L V L ENERGY FUND PLC,LVEF.N0000,5107940,281,12,12.1,12.2,11.8,11.9,-0.1,-0.83
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,5,4,292,309.5,310,309.5,292,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,210752,108,53.2,53.8,54.2,51.9,52.1,-1.1,-2.07
LANKA ASHOK LEYLAND PLC,ASHO.N0000,3680,137,3362.5,3361,3524.75,3300,3510.75,148.25,4.41
LANKA CERAMIC PLC,CERA.N0000,2281,12,167.5,167.5,175.5,167.5,173.5,6,3.58
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,26298758,1369,8.7,8.8,9.7,8.7,9.2,0.5,5.75
LANKA IOC PLC,LIOC.N0000,147806,228,127.75,127.5,129.75,127,127.5,-0.25,-0.2
LANKA MILK FOODS (CWE) PLC,LMF.N0000,856916,398,66.7,67,67,64.9,65.3,-1.4,-2.1
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,168213,83,28.8,29.2,29.6,28.1,28.3,-0.5,-1.74
LANKA TILES PLC,TILE.N0000,74032,76,53.6,54.9,54.9,53,53.1,-0.5,-0.93
LANKA VENTURES PLC,LVEN.N0000,52040,28,80,80,81.9,78,80,0,0
LANKA WALLTILE PLC,LWL.N0000,162445,82,54.9,55,55.9,54.5,55,0.1,0.18
LANKEM CEYLON PLC,LCEY.N0000,8069,27,107.75,108,109,107.75,107.75,0,0
LANKEM DEVELOPMENTS PLC,LDEV.N0000,50779,46,29.7,29.5,30,29,29,-0.7,-2.36
LAUGFS GAS PLC,LGL.N0000,65900,107,52.2,51.1,53,50.8,52.2,0,0
LAUGFS GAS PLC,LGL.X0000,3439291,33,32,31.9,33,31.2,32.4,0.4,1.25
LAUGFS POWER PLC,LPL.X0000,57148,69,11.2,11.7,11.7,10.9,11,-0.2,-1.79
LAUGFS POWER PLC,LPL.N0000,57143,66,15.4,15.6,16,15.5,15.6,0.2,1.3
LAXAPANA PLC,LITE.N0000,3255,17,48.9,48.9,49.8,48.3,48.8,-0.1,-0.2
LB FINANCE PLC,LFIN.N0000,362412,277,152,151.75,157,151.75,156,4,2.63
LEE HEDGES PLC,SHAW.N0000,161,3,185.5,184.25,184.25,184.25,184.25,-1.25,-0.67
LION BREWERY (CEYLON) PLC,LION.N0000,779,16,1754,1750,1755.25,1740,1741,-13,-0.74
LOLC FINANCE PLC,LOFC.N0000,13040734,685,5.8,5.9,5.9,5.6,5.8,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,77624,49,8.9,8.7,8.9,8.6,8.6,-0.3,-3.37
LOTUS HYDRO POWER PLC,HPFL.N0000,81394,73,14.4,14.9,15.9,14.9,15.4,1,6.94
LUMINEX PLC,LUMX.N0000,182775,26,6.9,6.9,6.9,6.8,6.8,-0.1,-1.45
MADULSIMA PLANTATIONS PLC,MADU.N0000,66926,30,14.2,14.4,14.4,13.6,14,-0.2,-1.41
MAHARAJA FOODS PLC,MFPE.N0000,146634,56,12.2,12.7,12.7,11.9,11.9,-0.3,-2.46
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,10435,16,50.2,51,51,49.4,49.4,-0.8,-1.59
MAHAWELI REACH HOTELS PLC,MRH.N0000,651,5,22,21.7,22.3,21.6,22,0,0
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,562,5,44.4,36.8,44.5,36.8,44.5,0.1,0.23
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,76,6,63.2,59.5,63.5,59.5,63.2,0,0
MARAWILA RESORTS PLC,MARA.N0000,133306,32,8,8,8.2,7.9,8,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,2300,18,114.75,111.75,116,111.75,112.5,-2.25,-1.96
MELSTACORP PLC,MELS.N0000,595860,119,191.75,189.75,193,189.5,191.5,-0.25,-0.13
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,122,19,555.25,550.25,550.25,520,542.75,-12.5,-2.25
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,7969738,631,9.5,9.5,10.4,9.4,10.3,0.8,8.42
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,63665,48,6.8,6.8,7.1,6.7,6.8,0,0
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,237734,37,2,2,2.1,1.9,2,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,57939,40,17.4,17.4,18.4,17,17.2,-0.2,-1.15
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,569,21,608.75,626.5,626.75,601.5,609,0.25,0.04
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,243715,163,143.75,143.5,146,143.25,144,0.25,0.17
NATIONS TRUST BANK PLC,NTB.X0000,835,29,410,415,415,405,405.5,-4.5,-1.1
NATIONS TRUST BANK PLC,NTB.N0000,545150,599,306.75,303.5,303.5,297,298.75,-8,-2.61
NAWALOKA HOSPITALS PLC,NHL.N0000,230771,64,9,9,9,8.7,8.7,-0.3,-3.33
ODEL PLC,ODEL.N0000,13365,22,11.7,11.8,11.8,11.2,11.5,-0.2,-1.71
OFFICE EQUIPMENT PLC,OFEQ.N0000,2,1,194.5,193.75,193.75,193.75,194.5,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,1000,13,50,48,49.9,48,49,-1,-2
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,382116,197,41.4,41.3,42,41.1,41.2,-0.2,-0.48
PALM GARDEN HOTELS PLC,PALM.N0000,1284,9,79.2,79.2,81,77.1,77.1,-2.1,-2.65
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,1179806,393,67.5,67.8,68.5,66.5,66.9,-0.6,-0.89
PANASIAN POWER PLC,PAP.N0000,1046301,265,32.4,32.8,32.8,31.9,32.2,-0.2,-0.62
PARAGON CEYLON PLC,PARA.N0000,60,7,118.5,119,119,103.25,118.5,0,0
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,41950,19,47.6,48,48.7,46,46.5,-1.1,-2.31
PEOPLE'S INSURANCE PLC,PINS.N0000,68187,42,38.6,38.5,39.8,38.5,39.2,0.6,1.55
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,3321653,328,27,27,28.7,26.9,28.1,1.1,4.07
PGP GLASS CEYLON PLC,GLAS.N0000,38437,41,60.4,59.5,60.7,59.5,60,-0.4,-0.66
PMF FINANCE PLC,PMB.N0000,153092,80,15.9,15.9,15.9,15.4,15.7,-0.2,-1.26
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1476599,206,32.6,33,33.4,32.3,32.5,-0.1,-0.31
PRINTCARE PLC,CARE.N0000,21201,43,61.6,60.1,63.9,60.1,62,0.4,0.65
R I L PROPERTY PLC,RIL.N0000,2267527,611,36.7,36.8,37,35,35.4,-1.3,-3.54
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,502,7,78.6,82.9,82.9,80,81.4,2.8,3.56
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,637725,137,26.6,27.2,27.4,25.5,26,-0.6,-2.26
RAMBODA FALLS PLC,RFL.N0000,602,9,45.2,45.4,45.5,45,45.5,0.3,0.66
RENUKA AGRI FOODS PLC,RAL.N0000,2237071,198,5.3,5.5,5.5,5,5.3,0,0
RENUKA CITY HOTELS PLC.,RENU.N0000,13,4,850.25,875,875,832,850.25,0,0
RENUKA FOODS PLC,COCO.N0000,14118,42,24,25,25,23.6,23.8,-0.2,-0.83
RENUKA FOODS PLC,COCO.X0000,22852,23,19.1,19.3,19.4,18.9,18.9,-0.2,-1.05
RENUKA HOLDINGS PLC,RHL.X0000,2,1,26.8,27,27,27,26.8,0,0
RENUKA HOLDINGS PLC,RHL.N0000,6785,24,32.8,32.8,32.8,31.4,32.3,-0.5,-1.52
RENUKA HOTELS PLC,RCH.N0000,7463,21,251,250,254,247,249,-2,-0.8
RESUS ENERGY PLC,HPWR.N0000,484044,95,47.8,47,49,46.2,48.1,0.3,0.63
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,44056,61,26.7,26.8,26.8,26.3,26.5,-0.2,-0.75
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1015,19,368.25,368,375,368,370,1.75,0.48
ROYAL CERAMICS LANKA PLC,RCL.N0000,287299,171,46.7,46.8,46.8,46,46.1,-0.6,-1.28
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,501,2,79.1,79,79,79,79,-0.1,-0.13
SAMPATH BANK PLC,SAMP.N0000,516142,419,148.25,148,149.5,148,149,0.75,0.51
SAMSON INTERNATIONAL PLC,SIL.N0000,132,7,348,340,349,340,349,1,0.29
SANASA DEVELOPMENT BANK PLC,SDB.N0000,391174,131,50,50,50.4,49.8,50.1,0.1,0.2
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,430160,138,37.1,37.4,37.5,35.5,36,-1.1,-2.96
SATHOSA MOTORS PLC,SMOT.N0000,73,15,1138.25,1134.75,1140,1050,1138.25,0,0
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,135,9,610,612,640,610,610.5,0.5,0.08
SERENDIB HOTELS PLC,SHOT.X0000,206138,23,15.7,15.8,15.9,15.7,15.8,0.1,0.64
SERENDIB HOTELS PLC,SHOT.N0000,102112,29,25.9,26,26,25.1,25.2,-0.7,-2.7
SERENDIB LAND PLC,SLND.N0000,2,2,1639.5,1590,1590,1590,1639.5,0,0
SEYLAN BANK PLC,SEYB.N0000,323671,127,102.5,103,103,102,102,-0.5,-0.49
SEYLAN BANK PLC,SEYB.X0000,326177,175,73.5,73.6,73.6,72.5,72.6,-0.9,-1.22
SEYLAN DEVELOPMENTS PLC,CSD.N0000,47069,39,29.6,30,30,29.1,29.3,-0.3,-1.01
SIERRA CABLES PLC,SIRA.N0000,2336428,649,27.3,27.5,27.5,26.7,26.9,-0.4,-1.47
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,694,4,125.5,125.5,125.5,124,125.25,-0.25,-0.2
SINGER (SRI LANKA) PLC,SINS.N0000,135938,185,81.6,82,82,80.4,80.9,-0.7,-0.86
