Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
DANKOTUWA PORCELAIN PLC,DPL.N0000,439652,288,19.7,20,20,19.4,19.5,-0.2,-1.02
DFCC BANK PLC,DFCC.N0000,159707,190,164.25,164.25,165,162.75,164,-0.25,-0.15
DIALOG AXIATA PLC,DIAL.N0000,962295,193,26.8,26.8,27.1,26.7,27,0.2,0.75
DIALOG FINANCE PLC,CALF.N0000,9810,26,67,67,72,66.8,70.4,3.4,5.07
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,9569,103,1678.75,1690,1770,1650,1735,56.25,3.35
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,443050,305,143.75,144,147.5,143.75,145,1.25,0.87
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,19,6,1190.5,1197,1197,1150,1190.5,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,1303959,404,67,66.6,67,65,66.7,-0.3,-0.45
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,1165507,192,55.4,55.5,55.7,54.5,55,-0.4,-0.72
DOLPHIN HOTELS PLC,STAF.N0000,32963,61,67.3,68,68,66.4,67,-0.3,-0.45
E - CHANNELLING PLC,ECL.N0000,25665,10,15.9,15.9,16,15.8,15.8,-0.1,-0.63
E B CREASY & COMPANY PLC,EBCR.N0000,135546,76,70,70,70,69,69.3,-0.7,-1
E M L CONSULTANTS PLC,EML.N0000,141637,42,4.8,4.8,4.9,4.7,4.8,0,0
EAST WEST PROPERTIES PLC,EAST.N0000,275710,112,63,63.4,63.4,61,61.5,-1.5,-2.38
EASTERN MERCHANTS PLC,EMER.N0000,40150,40,11.2,11,11.3,11,11.1,-0.1,-0.89
EDEN HOTEL LANKA PLC,EDEN.N0000,79562,53,15.1,15.2,15.2,14.8,14.9,-0.2,-1.32
ELPITIYA PLANTATIONS PLC,ELPL.N0000,226081,368,194.25,198,215,198,212.5,18.25,9.4
EQUITY TWO PLC,ETWO.N0000,4611,32,85,85,89.8,85,85.7,0.7,0.82
Ex-pack Corrugated Cartons PLC,PACK.N0000,50501,29,15.1,15.1,15.3,15.1,15.1,0,0
EXTERMINATORS PLC,EXT.N0000,81460,47,8.2,8,8.1,7.8,8,-0.2,-2.44
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,358381,218,62,61.9,63,61.8,62,0,0
First Capital Treasuries PLC,FCT.N0000,735658,277,37,36.8,37,36.8,36.9,-0.1,-0.27
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,322820,66,20.3,20.3,20.5,20,20,-0.3,-1.48
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,1523207,84,81.7,82.7,86.9,82,86.5,4.8,5.88
GESTETNER OF CEYLON PLC,GEST.N0000,11571,19,204,212,212,205,205,1,0.49
GREENTECH ENERGY PLC,MEL.N0000,72567,39,4.5,4.5,4.6,4.4,4.5,0,0
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,40919,224,62.1,64.2,76.5,64.2,73.8,11.7,18.84
HARISCHANDRA MILLS PLC,HARI.N0000,38,12,4796.5,4380,4488,4322,4796.5,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,376550,296,297,299.75,299.75,296.5,297,0,0
HATTON NATIONAL BANK PLC,HNB.N0000,139943,171,392.25,393.75,395,391,392.25,0,0
HATTON PLANTATIONS PLC,HPL.N0000,233137,172,31.7,32,32.9,32,32.2,0.5,1.58
HAYCARB PLC,HAYC.N0000,231813,255,101.75,101.75,101.75,99.8,100,-1.75,-1.72
HAYLEYS FABRIC PLC,MGT.N0000,42724,72,44.9,44.5,44.6,44,44.2,-0.7,-1.56
HAYLEYS FIBRE PLC,HEXP.N0000,6163,63,96,98.8,98.8,95,95.2,-0.8,-0.83
HAYLEYS LEISURE PLC,CONN.N0000,25028,68,45,45,45,43.2,43.5,-1.5,-3.33
HAYLEYS PLC,HAYL.N0000,211479,147,187.75,187.75,188.5,186,187.5,-0.25,-0.13
HELA APPAREL HOLDINGS PLC,HELA.N0000,338191,72,3.4,3.4,3.5,3.4,3.5,0.1,2.94
HEMAS HOLDINGS PLC,HHL.N0000,2788639,617,32.9,33,33.4,32.9,33,0.1,0.3
HIKKADUWA BEACH RESORT PLC,CITH.N0000,722398,93,3.5,3.6,3.6,3.4,3.5,0,0
HNB ASSURANCE PLC,HASU.N0000,25325,33,104.25,104,106,104,105.25,1,0.96
HNB FINANCE PLC,HNBF.N0000,2024402,244,8.6,8.7,8.7,8.3,8.5,-0.1,-1.16
HNB FINANCE PLC,HNBF.X0000,269424,51,8.2,8.2,8.3,8.1,8.2,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,92863,78,61.9,62,64.5,61.9,64.1,2.2,3.55
HOTEL SIGIRIYA PLC,HSIG.N0000,37184,96,113.75,115,116.25,110.5,116,2.25,1.98
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,32460,48,43.1,44,44,43,43.4,0.3,0.7
hSenid Business Solutions PLC,HBS.N0000,209980,35,12,12,12.4,12,12.1,0.1,0.83
HUNAS HOLDINGS PLC,HUNA.N0000,10527,18,21.1,21.5,21.6,21.1,21.2,0.1,0.47
HUNTER & COMPANY PLC,HUNT.N0000,78,3,930.25,933.75,935,933.75,930.25,0,0
HVA FOODS PLC,HVA.N0000,68360,29,3.6,3.7,3.7,3.6,3.7,0.1,2.78
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,3544466,89,0.4,0.5,0.5,0.4,0.5,0.1,25
JANASHAKTHI FINANCE PLC,BFN.N0000,10305,56,50,49.9,50,47.5,49.4,-0.6,-1.2
JANASHAKTHI INSURANCE PLC,JINS.N0000,101318,89,122,122,122.5,121,122,0,0
JAT HOLDINGS PLC,JAT.N0000,631027,334,47.1,47.1,47.9,46.6,47.3,0.2,0.42
JETWING SYMPHONY PLC,JETS.N0000,1206281,294,20.8,20.8,21,20.2,20.6,-0.2,-0.96
JOHN KEELLS HOLDINGS PLC,JKH.N0000,3277834,557,22.1,22.2,22.4,22.1,22.3,0.2,0.9
JOHN KEELLS HOTELS PLC,KHL.N0000,494299,118,27.1,27.1,27.3,26.9,27,-0.1,-0.37
JOHN KEELLS PLC,JKL.N0000,1011,13,85.9,87.9,88.1,86.8,86.8,0.9,1.05
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,80944,57,25,25,25.7,24.7,24.8,-0.2,-0.8
KAPRUKA HOLDINGS PLC,KPHL.N0000,57328,29,8.4,8.5,8.5,8.1,8.2,-0.2,-2.38
KEELLS FOOD PRODUCTS PLC,KFP.N0000,5040,38,173.5,178,179.5,167,168,-5.5,-3.17
KEGALLE PLANTATIONS PLC,KGAL.N0000,39095,133,141.75,140,154.25,140,151.25,9.5,6.7
KELANI CABLES PLC,KCAB.N0000,27450,153,1153.75,1140,1180,1139,1163.5,9.75,0.85
KELANI TYRES PLC,TYRE.N0000,12876,76,94,95,95,94,94.1,0.1,0.11
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,179779,241,97.5,98,104,98,102.75,5.25,5.38
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,1722,75,371.5,375,460,375,443.25,71.75,19.31
KOTAGALA PLANTATIONS PLC,KOTA.N0000,14430233,1117,9.5,9.6,10.4,9.5,10.3,0.8,8.42
KOTMALE HOLDINGS PLC,LAMB.N0000,212,10,677.25,689.5,689.75,601,689.75,12.5,1.85
L O L C HOLDINGS PLC,LOLC.N0000,32140,139,572.5,567,572,565,568,-4.5,-0.79
L V L ENERGY FUND PLC,LVEF.N0000,3847867,358,11.3,11.3,11.5,11.1,11.4,0.1,0.88
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,542,13,309,315,329.75,305,323.75,14.75,4.77
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,61445,82,50,50,50.5,49.9,50,0,0
LANKA ASHOK LEYLAND PLC,ASHO.N0000,6750,168,3136.5,3151.5,3350,3102,3265.5,129,4.11
LANKA CERAMIC PLC,CERA.N0000,2872,14,168.5,169,174,169,169.5,1,0.59
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,3364330,201,6.4,6.4,6.6,6.3,6.5,0.1,1.56
LANKA IOC PLC,LIOC.N0000,94451,138,131,131,132,130,130.25,-0.75,-0.57
LANKA MILK FOODS (CWE) PLC,LMF.N0000,612695,278,62,62,62.7,61.5,62,0,0
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,481242,91,27.9,27.9,28.4,27.5,27.9,0,0
LANKA TILES PLC,TILE.N0000,25068,71,52.1,52.4,52.4,51.9,52,-0.1,-0.19
LANKA VENTURES PLC,LVEN.N0000,110214,52,79.4,83,83,79.5,79.7,0.3,0.38
LANKA WALLTILE PLC,LWL.N0000,69342,82,51.5,52.2,53,51.7,52,0.5,0.97
LANKEM CEYLON PLC,LCEY.N0000,31272,84,106.75,106,109.5,106,107,0.25,0.23
LANKEM DEVELOPMENTS PLC,LDEV.N0000,717913,120,28.6,28.7,29.4,28.7,29,0.4,1.4
LAUGFS GAS PLC,LGL.N0000,29811,95,57,56.6,57.5,55,55.6,-1.4,-2.46
LAUGFS GAS PLC,LGL.X0000,50772,27,35.2,35.9,36,35.1,35.6,0.4,1.14
LAUGFS POWER PLC,LPL.X0000,15048,23,11.1,11.9,11.9,11.6,11.8,0.7,6.31
LAUGFS POWER PLC,LPL.N0000,587374,76,15.9,15.9,16.4,15.9,16,0.1,0.63
LAXAPANA PLC,LITE.N0000,1365,9,48,48,50.8,48,50,2,4.17
LB FINANCE PLC,LFIN.N0000,841115,746,153.25,159,159,152.5,153,-0.25,-0.16
LEE HEDGES PLC,SHAW.N0000,102,3,189.5,185,185,185,185,-4.5,-2.37
LION BREWERY (CEYLON) PLC,LION.N0000,69,7,1456.5,1490,1490,1450,1456.5,0,0
LOLC FINANCE PLC,LOFC.N0000,1710306,206,5.8,5.8,5.9,5.7,5.8,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,98482,58,8.7,8.9,8.9,8.7,8.8,0.1,1.15
LOTUS HYDRO POWER PLC,HPFL.N0000,43516,44,15.4,15.3,15.8,14.9,15,-0.4,-2.6
LUMINEX PLC,LUMX.N0000,199312,41,6.9,6.9,6.9,6.7,6.8,-0.1,-1.45
MADULSIMA PLANTATIONS PLC,MADU.N0000,438184,181,13.7,13.7,15.5,13.7,14.2,0.5,3.65
MAHARAJA FOODS PLC,MFPE.N0000,997941,98,11.8,11.8,12,11.1,11.8,0,0
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,9150,50,48.4,48.4,48.4,47.5,48,-0.4,-0.83
MAHAWELI REACH HOTELS PLC,MRH.N0000,7742,15,21.6,22,22.8,22,22.8,1.2,5.56
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,12792,31,58.5,60.8,62.3,60.8,60.9,2.4,4.1
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,1181,6,40,40.5,41.5,40.5,41.4,1.4,3.5
MARAWILA RESORTS PLC,MARA.N0000,179350,31,8.3,8.4,8.4,8.2,8.2,-0.1,-1.2
MASKELIYA PLANTATIONS PLC,MASK.N0000,65612,36,115,115.25,118,114,116,1,0.87
MELSTACORP PLC,MELS.N0000,445467,178,166,165.75,169,165.25,169,3,1.81
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,4239,43,525.25,656.5,656.5,656.5,656.5,131.25,24.99
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,313638,22,8.7,8.5,8.9,8.5,8.8,0.1,1.15
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,84869,38,7.1,7.2,7.4,7,7.1,0,0
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,66967,28,1.9,2.1,2.1,1.9,2,0.1,5.26
MYLAND DEVELOPMENTS PLC,MDL.N0000,25088,34,17.3,17.8,18,17,17.1,-0.2,-1.16
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,90506,499,550.75,555,672,550,643.75,93,16.89
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,42057,134,142,141.5,142,140.75,141,-1,-0.7
NATIONS TRUST BANK PLC,NTB.X0000,1916,83,443,443,443,423.25,424.5,-18.5,-4.18
NATIONS TRUST BANK PLC,NTB.N0000,124600,286,307.5,311,312,308.5,310.25,2.75,0.89
NAWALOKA HOSPITALS PLC,NHL.N0000,269621,107,9,9.1,9.2,8.7,8.9,-0.1,-1.11
ODEL PLC,ODEL.N0000,17235,14,11.8,11.8,11.9,11.6,11.7,-0.1,-0.85
ON'ALLY HOLDINGS PLC,ONAL.N0000,15362,13,50,49.2,51,49,50,0,0
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,648540,219,37.6,38.4,38.4,37.5,38.1,0.5,1.33
PALM GARDEN HOTELS PLC,PALM.N0000,5650,11,82.7,83.9,83.9,80,81.4,-1.3,-1.57
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,409778,313,63.1,63.4,64,62.5,63,-0.1,-0.16
PANASIAN POWER PLC,PAP.N0000,3311815,516,28.6,28.9,29.8,28.6,28.9,0.3,1.05
PARAGON CEYLON PLC,PARA.N0000,7,2,100,90.1,109,90.1,100,0,0
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,87801,62,49.7,49.9,51.9,48.5,49.9,0.2,0.4
PEOPLE'S INSURANCE PLC,PINS.N0000,156777,69,40.2,40.6,40.6,39.5,39.9,-0.3,-0.75
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,674809,290,27.1,27.2,27.4,26.5,26.6,-0.5,-1.85
PGP GLASS CEYLON PLC,GLAS.N0000,3983,27,58,58,58.5,57.4,58,0,0
PMF FINANCE PLC,PMB.N0000,180543,65,16,16.7,16.7,15.9,16,0,0
PRIME LANDS RESIDENCIES PLC,PLR.N0000,5060811,562,32.6,32.6,34.5,32.6,34.4,1.8,5.52
PRINTCARE PLC,CARE.N0000,979,13,57,55.1,57.3,54,55.1,-1.9,-3.33
R I L PROPERTY PLC,RIL.N0000,1108560,227,34.5,34.5,35,34.5,34.7,0.2,0.58
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,1001,7,76.2,78,78,78,78,1.8,2.36
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,152042,88,27.5,27.8,28,27.4,27.6,0.1,0.36
RAMBODA FALLS PLC,RFL.N0000,6173,22,46.6,47.1,47.8,46,47.5,0.9,1.93
RENUKA AGRI FOODS PLC,RAL.N0000,1870134,153,5.2,5.3,5.4,5.1,5.2,0,0
RENUKA CITY HOTELS PLC.,RENU.N0000,2686,21,812.75,817.75,818,815,817.5,4.75,0.58
RENUKA FOODS PLC,COCO.N0000,6049712,62,21.2,21.4,21.9,20.5,20.6,-0.6,-2.83
RENUKA FOODS PLC,COCO.X0000,19982,20,16.5,17.1,17.3,16.3,17.2,0.7,4.24
RENUKA HOLDINGS PLC,RHL.X0000,59915,41,24.5,24.6,26.2,24.6,26,1.5,6.12
RENUKA HOLDINGS PLC,RHL.N0000,1457590,90,29.5,29.5,31.1,29.5,30.5,1,3.39
RENUKA HOTELS PLC,RCH.N0000,2914,13,255.5,259.75,259.75,242,248.25,-7.25,-2.84
RESUS ENERGY PLC,HPWR.N0000,178618,57,46.4,47,47.5,45.9,46,-0.4,-0.86
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,151029,76,26.9,26.9,27.5,26.9,27.4,0.5,1.86
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1112,27,370,375,377,372.25,372.5,2.5,0.68
ROYAL CERAMICS LANKA PLC,RCL.N0000,509463,232,45.1,45.1,45.8,45.1,45.3,0.2,0.44
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,2647,10,82.9,80.5,82.8,80.5,80.9,-2,-2.41
SAMPATH BANK PLC,SAMP.N0000,304191,566,145.75,145.75,146,144,144.75,-1,-0.69
SAMSON INTERNATIONAL PLC,SIL.N0000,790,10,269.75,270,278,267.75,275,5.25,1.95
SANASA DEVELOPMENT BANK PLC,SDB.N0000,47806,45,46.5,47,47.3,46.3,46.5,0,0
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,100806,36,32.1,32,32,31,31.1,-1,-3.12
SATHOSA MOTORS PLC,SMOT.N0000,410,13,998.75,978,1015,978,1014.25,15.5,1.55
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,405,18,615.25,646,650,640,644.25,29,4.71
SERENDIB HOTELS PLC,SHOT.X0000,126832,40,15.7,15.8,15.9,15.5,15.5,-0.2,-1.27
SERENDIB HOTELS PLC,SHOT.N0000,42435,31,26.1,26.3,26.3,25.3,25.3,-0.8,-3.07
SEYLAN BANK PLC,SEYB.N0000,18273,52,99.9,100,100,99.7,99.7,-0.2,-0.2
SEYLAN BANK PLC,SEYB.X0000,99854,70,72,72,72,71.6,71.6,-0.4,-0.56
SEYLAN DEVELOPMENTS PLC,CSD.N0000,53403,77,29,29,29,28.5,28.5,-0.5,-1.72
SIERRA CABLES PLC,SIRA.N0000,1579282,602,28,28.1,28.2,27.4,27.5,-0.5,-1.79
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,10026,30,127,127.75,127.75,122,123.25,-3.75,-2.95
SINGER (SRI LANKA) PLC,SINS.N0000,204359,143,83.6,83.6,84.4,83,84.2,0.6,0.72
SINGER FINANCE LANKA PLC,SFIN.N0000,132743,183,68.4,68.4,68.4,63,66.6,-1.8,-2.63
SINGHE HOSPITALS PLC,SINH.N0000,274271,90,7.9,7.8,8,7.6,7.8,-0.1,-1.27
SMB FINANCE PLC,SEMB.N0000,501997,33,0.8,0.7,0.8,0.7,0.8,0,0
SMB FINANCE PLC,SEMB.X0000,12441390,53,0.4,0.4,0.4,0.3,0.3,-0.1,-25
SOFTLOGIC CAPITAL PLC,SCAP.N0000,926085,65,5.6,5.7,5.7,5.5,5.6,0,0
SOFTLOGIC FINANCE PLC,CRL.N0000,89640,38,5.5,5.7,5.7,5.5,5.5,0,0
SOFTLOGIC HOLDINGS PLC,SHL.N0000,441158,79,6.8,6.8,7,6.8,6.8,0,0
