Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
AMBEON CAPITAL PLC,TAP.N0000,739811,165,30.8,31,31.5,30,30.1,-0.7,-2.27
AMBEON HOLDINGS PLC,GREG.N0000,56745,49,118.75,114,120,114,119,0.25,0.21
ARPICO INSURANCE PLC,AINS.N0000,3590,12,37,37.1,38.4,36.3,37.1,0.1,0.27
ASIA ASSET FINANCE PLC,AAF.N0000,661230,227,64.4,64.7,64.8,62.4,63.1,-1.3,-2.02
ASIA CAPITAL PLC,ACAP.N0000,27595,23,4.7,4.7,4.8,4.6,4.6,-0.1,-2.13
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,1088873,124,9.3,9.4,9.5,9,9.3,0,0
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,126152,48,67,69.8,69.8,66.7,66.8,-0.2,-0.3
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,90076,70,36.6,36.5,37.9,35.9,37,0.4,1.09
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,38989,51,13.4,13.7,13.7,13.3,13.6,0.2,1.49
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,45368,66,93.4,94,94,91,91.7,-1.7,-1.82
B P P L HOLDINGS PLC,BPPL.N0000,44564,39,20,20.1,20.2,19.9,20,0,0
BAIRAHA FARMS PLC,BFL.N0000,392454,467,325,327.5,365,327.5,351,26,8
BALANGODA PLANTATIONS PLC,BALA.N0000,207907,140,96.7,96.7,102,96.7,98.6,1.9,1.96
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,2798,14,24.9,25,25.2,24.6,24.9,0,0
BERUWALA RESORTS PLC,BERU.N0000,1431171,92,4.1,4.2,4.3,4.1,4.2,0.1,2.44
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,15056,73,82.5,82.3,82.3,80.6,82,-0.5,-0.61
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,2465,18,84,83.7,86.4,83.7,86.4,2.4,2.86
BROWN & COMPANY PLC,BRWN.N0000,25362,81,187,190,190,185,185.5,-1.5,-0.8
BROWNS BEACH HOTELS PLC,BBH.N0000,10300,16,28,28,28.2,27.5,27.9,-0.1,-0.36
BROWNS INVESTMENTS PLC,BIL.N0000,7270380,457,7.8,7.9,7.9,7.6,7.7,-0.1,-1.28
BUKIT DARAH PLC,BUKI.N0000,102,4,966,960,988,960,987.75,21.75,2.25
C I C HOLDINGS PLC,CIC.X0000,1147572,624,120.75,121,129,121,127.75,7,5.8
C I C HOLDINGS PLC,CIC.N0000,1356035,673,152.25,153.5,165.5,153.5,165,12.75,8.37
C M HOLDINGS PLC,COLO.N0000,33390,189,416.5,420,470,417,460,43.5,10.44
C T HOLDINGS PLC,CTHR.N0000,103,17,684.25,685,685,670,672,-12.25,-1.79
C T LAND DEVELOPMENT PLC,CTLD.N0000,6298,32,37,37,37,36.5,36.9,-0.1,-0.27
C. W. MACKIE PLC,CWM.N0000,4167,17,122.5,124.25,124.25,123,123.75,1.25,1.02
CABLE SOLUTIONS PLC,CSLK.N0000,76318,55,15.3,15.4,15.4,15,15.3,0,0
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,5686,19,15.2,15,15.9,14.5,14.7,-0.5,-3.29
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,91,2,14,14,14,14,14,0,0
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,1039219,148,18,18.2,18.3,18,18,0,0
CAPITAL ALLIANCE PLC,CALT.N0000,193806,348,53.6,53.4,53.8,52.7,52.8,-0.8,-1.49
CARGILLS (CEYLON) PLC,CARG.N0000,5128,36,788.5,790,790,781,787,-1.5,-0.19
CARGILLS BANK PLC,CBNK.N0000,424866,104,9.5,9.7,9.7,9.5,9.6,0.1,1.05
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,1623,21,180,179.25,180,177.75,178,-2,-1.11
CARSON CUMBERBATCH PLC,CARS.N0000,129,9,780,768.25,789,768.25,789,9,1.15
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,152333,270,303.5,305.5,309.5,300,303.25,-0.25,-0.08
CENTRAL INDUSTRIES PLC,CIND.N0000,23286,48,204.75,205,205.75,201,202.75,-2,-0.98
CEYLINCO HOLDINGS PLC,CINS.N0000,12,4,3102.5,3102,3228,3100,3102.5,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,108,4,1815,1819,1820,1819,1820,5,0.28
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,101,9,2629.25,2699,2699,2600,2607.5,-21.75,-0.83
CEYLON COLD STORES PLC,CCS.N0000,134228,148,113.75,114,114.5,113.25,114,0.25,0.22
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,94283,277,347.75,347,375,345,374,26.25,7.55
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,10813,38,284.75,282.25,285,280,281,-3.75,-1.32
CEYLON HOSPITALS PLC,CHL.X0000,93,1,147.5,150,150,150,147.5,0,0
CEYLON HOSPITALS PLC,CHL.N0000,1005,3,180,177.75,184,177.75,184,4,2.22
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,2241532,652,42.4,43,45.6,42.4,44.7,2.3,5.42
CEYLON INVESTMENT PLC,CINV.N0000,8168,41,130.5,131.75,131.75,129.5,130,-0.5,-0.38
CEYLON LAND & EQUITY PLC,KZOO.N0000,316302,87,10.4,10.6,10.6,10.3,10.4,0,0
CEYLON TEA BROKERS PLC,CTBL.N0000,24655,18,8.1,8.3,8.4,8.1,8.2,0.1,1.23
CEYLON TOBACCO COMPANY PLC,CTC.N0000,672,41,1672.25,1672.25,1672.25,1620,1648.5,-23.75,-1.42
CHEMANEX PLC,CHMX.N0000,7908,26,182.25,182.25,184.25,181.25,184.25,2,1.1
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,32718,99,174.25,173,175,173,173.75,-0.5,-0.29
CHRISSWORLD PLC,CWL.N0000,242705,97,13.5,13.7,14.3,13.5,14.2,0.7,5.19
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,1470,6,371.25,370,370,360,360,-11.25,-3.03
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,13077,41,295,296,297,294,294.25,-0.75,-0.25
CITRUS LEISURE PLC,REEF.N0000,300289,39,4.3,4.4,4.4,4.3,4.4,0.1,2.33
Co-operative Insurance Company PLC,COOP.N0000,1093648,145,4.6,4.7,4.7,4.5,4.5,-0.1,-2.17
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,137,8,175.25,180,180,172.5,175,-0.25,-0.14
COLOMBO DOCKYARD PLC,DOCK.N0000,381062,498,136.5,138,148.5,136.5,145.5,9,6.59
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,268,12,294.5,295,295,289,291,-3.5,-1.19
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,145,2,350,350,350,350,350,0,0
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,380627,70,41.3,41.5,42.4,41.5,42,0.7,1.69
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,2036191,287,193,194,194,193.25,193.5,0.5,0.26
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,85155,89,174,174,175,173,173.75,-0.25,-0.14
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,624090,402,147,147.5,149,145,147,0,0
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,1372,14,239.75,242,245,238,242.75,3,1.25
CONVENIENCE FOODS LANKA PLC,SOY.N0000,223,11,1910.25,1900,1900,1880,1885.25,-25,-1.31
DANKOTUWA PORCELAIN PLC,DPL.N0000,337899,159,19.7,19.9,20,19.5,19.7,0,0
DFCC BANK PLC,DFCC.N0000,610146,309,165.25,167,167,164,164.25,-1,-0.61
DIALOG AXIATA PLC,DIAL.N0000,948177,259,26,26,27,26,26.8,0.8,3.08
DIALOG FINANCE PLC,CALF.N0000,3121,21,68.1,67.6,67.6,66.8,67,-1.1,-1.62
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,2746,57,1748,1770,1770,1660,1678.75,-69.25,-3.96
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,473505,532,146.75,146.75,147,141,143.75,-3,-2.04
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,22,7,1190.5,1140,1141,1134,1190.5,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,2883296,718,65.9,66.4,67.5,65.3,67,1.1,1.67
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,1108653,359,55.9,56,56.9,55,55.4,-0.5,-0.89
DOLPHIN HOTELS PLC,STAF.N0000,58661,81,67.6,67.9,67.9,66.8,67.3,-0.3,-0.44
E - CHANNELLING PLC,ECL.N0000,14699,8,16,16,16,15.9,15.9,-0.1,-0.63
E B CREASY & COMPANY PLC,EBCR.N0000,135235,70,70.9,71,71.2,69.8,70,-0.9,-1.27
E M L CONSULTANTS PLC,EML.N0000,40376,34,4.9,4.9,5.1,4.8,4.8,-0.1,-2.04
EAST WEST PROPERTIES PLC,EAST.N0000,218783,85,63,63,64,62.6,63,0,0
EASTERN MERCHANTS PLC,EMER.N0000,53251,26,11.2,11.1,11.6,11.1,11.2,0,0
EDEN HOTEL LANKA PLC,EDEN.N0000,496528,185,14.8,15,15.2,14.8,15.1,0.3,2.03
ELPITIYA PLANTATIONS PLC,ELPL.N0000,94276,215,182,182,200.5,182,194.25,12.25,6.73
EQUITY TWO PLC,ETWO.N0000,18908,53,87.2,85.8,91.7,84.1,85,-2.2,-2.52
Ex-pack Corrugated Cartons PLC,PACK.N0000,131010,48,15.1,15,15.2,15,15.1,0,0
EXTERMINATORS PLC,EXT.N0000,58478,31,8.3,8.3,8.5,8.1,8.2,-0.1,-1.2
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,216286,257,62.6,62.5,62.9,61.7,62,-0.6,-0.96
First Capital Treasuries PLC,FCT.N0000,522508,275,36.9,37,37,36.8,37,0.1,0.27
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,71040,54,20.2,20.2,20.4,20,20.3,0.1,0.5
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,8521,30,84.4,84.4,84.4,81.5,81.7,-2.7,-3.2
GESTETNER OF CEYLON PLC,GEST.N0000,17231,40,203.5,213.5,213.5,204,204,0.5,0.25
GREENTECH ENERGY PLC,MEL.N0000,658371,85,4.6,4.5,4.6,4.4,4.5,-0.1,-2.17
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,94,9,62.1,64.4,64.9,61.1,62.1,0,0
HARISCHANDRA MILLS PLC,HARI.N0000,20,4,4796.5,4450,4490,4450,4796.5,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,688846,322,297,298,298.5,296.75,297,0,0
HATTON NATIONAL BANK PLC,HNB.N0000,271346,210,391,394,394.75,391.75,392.25,1.25,0.32
HATTON PLANTATIONS PLC,HPL.N0000,264296,108,31.5,31.4,32.5,30.7,31.7,0.2,0.63
HAYCARB PLC,HAYC.N0000,561403,622,95.6,95.7,103,95,101.75,6.15,6.43
HAYLEYS FABRIC PLC,MGT.N0000,202110,184,45,45.1,45.2,44,44.9,-0.1,-0.22
HAYLEYS FIBRE PLC,HEXP.N0000,87081,121,97.9,98.8,98.9,95.8,96,-1.9,-1.94
HAYLEYS LEISURE PLC,CONN.N0000,442206,177,43.2,43.3,45.8,43.3,45,1.8,4.17
HAYLEYS PLC,HAYL.N0000,504634,185,186.5,186.5,188,186,187.75,1.25,0.67
HELA APPAREL HOLDINGS PLC,HELA.N0000,1264763,147,3.4,3.4,3.5,3.3,3.4,0,0
HEMAS HOLDINGS PLC,HHL.N0000,15211673,1608,32.1,32.9,33.7,32.7,32.9,0.8,2.49
HIKKADUWA BEACH RESORT PLC,CITH.N0000,473914,87,3.5,3.5,3.6,3.4,3.5,0,0
HNB ASSURANCE PLC,HASU.N0000,20099,37,105.5,104.25,107,104,104.25,-1.25,-1.18
HNB FINANCE PLC,HNBF.N0000,400426,110,8.5,8.6,8.7,8.5,8.6,0.1,1.18
HNB FINANCE PLC,HNBF.X0000,410235,67,8.2,8.3,8.4,8.2,8.2,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,102343,57,61.5,59.6,62,59.1,61.9,0.4,0.65
HOTEL SIGIRIYA PLC,HSIG.N0000,163296,246,112.75,113.5,116.5,112.25,113.75,1,0.89
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,50799,111,43,43.5,44,42.8,43.1,0.1,0.23
hSenid Business Solutions PLC,HBS.N0000,866472,108,12.1,12.5,12.5,12,12,-0.1,-0.83
HUNAS HOLDINGS PLC,HUNA.N0000,12150,18,22,21.9,21.9,21.1,21.1,-0.9,-4.09
HVA FOODS PLC,HVA.N0000,130085,103,3.4,3.6,3.7,3.5,3.6,0.2,5.88
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,1773818,65,0.4,0.5,0.5,0.4,0.4,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,6313,20,50,51,51,50,50,0,0
JANASHAKTHI INSURANCE PLC,JINS.N0000,139923,132,120.5,121,122.75,120,122,1.5,1.24
JAT HOLDINGS PLC,JAT.N0000,1201902,562,45.7,46.8,48,46.7,47.1,1.4,3.06
JETWING SYMPHONY PLC,JETS.N0000,3472323,753,20.7,21.5,21.8,20.5,20.8,0.1,0.48
JOHN KEELLS HOLDINGS PLC,JKH.N0000,12362020,1307,22.2,22.2,22.2,22,22.1,-0.1,-0.45
JOHN KEELLS HOTELS PLC,KHL.N0000,510972,197,27,27,27.4,26.9,27.1,0.1,0.37
JOHN KEELLS PLC,JKL.N0000,614,8,86.9,85.9,87,85.9,85.9,-1,-1.15
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,78834,68,24.1,23.7,25.6,23.7,25,0.9,3.73
KAPRUKA HOLDINGS PLC,KPHL.N0000,24309,9,8.4,8.4,8.5,8.3,8.4,0,0
KEELLS FOOD PRODUCTS PLC,KFP.N0000,100,1,173.5,173.5,173.5,173.5,173.5,0,0
KEGALLE PLANTATIONS PLC,KGAL.N0000,3827,11,136.25,143,143,140,141.75,5.5,4.04
KELANI CABLES PLC,KCAB.N0000,58352,256,1012,1012,1180,1000,1153.75,141.75,14.01
KELANI TYRES PLC,TYRE.N0000,71088,134,94.5,94.4,95,93.8,94,-0.5,-0.53
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,55582,66,96.4,97,97.9,96.2,97.5,1.1,1.14
KOTAGALA PLANTATIONS PLC,KOTA.N0000,742232,157,9.3,9.4,9.6,9.4,9.5,0.2,2.15
KOTMALE HOLDINGS PLC,LAMB.N0000,104,9,694,689,689.5,661.5,677.25,-16.75,-2.41
L O L C HOLDINGS PLC,LOLC.N0000,252921,157,574.5,575,578.75,570,572.5,-2,-0.35
L V L ENERGY FUND PLC,LVEF.N0000,2652778,368,11.5,11.5,11.5,11.2,11.3,-0.2,-1.74
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,1419,40,290.25,299,350,291,309,18.75,6.46
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,53571,51,49,50.3,50.3,49.6,50,1,2.04
LANKA ASHOK LEYLAND PLC,ASHO.N0000,432,35,3070,3070,3148,3026,3136.5,66.5,2.17
LANKA CERAMIC PLC,CERA.N0000,365,11,164.5,165,168.75,164,168.5,4,2.43
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,9240104,233,6.2,6.3,6.5,6.2,6.4,0.2,3.23
LANKA IOC PLC,LIOC.N0000,172362,192,131.25,131.75,132,130,131,-0.25,-0.19
LANKA MILK FOODS (CWE) PLC,LMF.N0000,438531,278,62,62.4,62.5,61.5,62,0,0
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,318286,121,27.1,27,28.4,26.7,27.9,0.8,2.95
LANKA TILES PLC,TILE.N0000,96137,154,52.3,52.4,52.4,52,52.1,-0.2,-0.38
LANKA VENTURES PLC,LVEN.N0000,34647,45,79.6,81,83.9,79.2,79.4,-0.2,-0.25
LANKA WALLTILE PLC,LWL.N0000,264169,103,51.8,52,52.5,51.4,51.5,-0.3,-0.58
LANKEM CEYLON PLC,LCEY.N0000,59409,144,100,104,108.75,100,106.75,6.75,6.75
LANKEM DEVELOPMENTS PLC,LDEV.N0000,719158,105,28.1,28.1,28.7,28,28.6,0.5,1.78
LAUGFS GAS PLC,LGL.N0000,20056,70,57,59.9,59.9,56.7,57,0,0
LAUGFS GAS PLC,LGL.X0000,59437,26,36,35.9,36,35,35.2,-0.8,-2.22
LAUGFS POWER PLC,LPL.X0000,79568,75,11.9,11.9,11.9,10.3,11.1,-0.8,-6.72
LAUGFS POWER PLC,LPL.N0000,141315,80,16.3,16.5,16.5,15.9,15.9,-0.4,-2.45
LAXAPANA PLC,LITE.N0000,38122,37,49.3,48.7,51,48,48,-1.3,-2.64
LB FINANCE PLC,LFIN.N0000,53042,52,154,154,154.5,152.5,153.25,-0.75,-0.49
LEE HEDGES PLC,SHAW.N0000,350,6,188.75,189.75,190,183,189.5,0.75,0.4
LION BREWERY (CEYLON) PLC,LION.N0000,67,12,1456.5,1460,1498,1460,1456.5,0,0
LOLC FINANCE PLC,LOFC.N0000,5032275,284,5.8,5.9,5.9,5.7,5.8,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,145820,52,8.9,9,9,8.7,8.7,-0.2,-2.25
LOTUS HYDRO POWER PLC,HPFL.N0000,2369,7,15.2,15.1,15.4,15.1,15.4,0.2,1.32
LUMINEX PLC,LUMX.N0000,129514,55,7,7,7,6.8,6.9,-0.1,-1.43
MADULSIMA PLANTATIONS PLC,MADU.N0000,190195,84,13,13,14.1,13,13.7,0.7,5.38
MAHARAJA FOODS PLC,MFPE.N0000,156030,75,12,12.1,12.1,11.7,11.8,-0.2,-1.67
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,64104,175,53.4,52,52,47.5,48.4,-5,-9.36
MAHAWELI REACH HOTELS PLC,MRH.N0000,8243,13,22.9,21.6,22.8,21.5,21.6,-1.3,-5.68
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,1333,7,58.3,58.2,60.8,58.2,58.5,0.2,0.34
MARAWILA RESORTS PLC,MARA.N0000,1852049,108,8.2,8.2,8.4,8.1,8.3,0.1,1.22
MASKELIYA PLANTATIONS PLC,MASK.N0000,82973,56,113.5,113.75,118,112,115,1.5,1.32
MELSTACORP PLC,MELS.N0000,2242836,338,164.75,165,167,165,166,1.25,0.76
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,1462,19,420.25,525.25,525.25,525.25,525.25,105,24.99
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,1142333,63,8.6,8.6,9,8.6,8.7,0.1,1.16
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,68276,30,7.2,7.3,7.3,7,7.1,-0.1,-1.39
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,20958,15,2,2,2,1.9,1.9,-0.1,-5
MYLAND DEVELOPMENTS PLC,MDL.N0000,20262,44,18.1,17.9,18,17.3,17.3,-0.8,-4.42
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,5993,22,541.25,541.25,560,541.25,550.75,9.5,1.76
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,56427,135,142.5,143.5,144,141.25,142,-0.5,-0.35
NATIONS TRUST BANK PLC,NTB.X0000,10689,248,390.25,398,480,397.25,443,52.75,13.52
NATIONS TRUST BANK PLC,NTB.N0000,295066,1048,309.5,307,314,298,307.5,-2,-0.65
NAWALOKA HOSPITALS PLC,NHL.N0000,271653,102,9,9.2,9.2,8.7,9,0,0
ODEL PLC,ODEL.N0000,1060,4,11.8,11.9,12,11.6,11.8,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,24861,19,51,52,52,49.2,50,-1,-1.96
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,204509,151,37.5,37.5,38.4,37.4,37.6,0.1,0.27
PALM GARDEN HOTELS PLC,PALM.N0000,1463,10,80.8,80.2,84,80.2,82.7,1.9,2.35
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,535195,310,63.4,64,64,63,63.1,-0.3,-0.47
PANASIAN POWER PLC,PAP.N0000,2840380,485,27.6,28,28.9,28,28.6,1,3.62
PARAGON CEYLON PLC,PARA.N0000,949,7,98,99.5,112,99.5,100,2,2.04
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,21470,38,48.5,45.5,49.9,45.5,49.7,1.2,2.47
PEOPLE'S INSURANCE PLC,PINS.N0000,903929,262,38.9,39.5,41,39,40.2,1.3,3.34
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,4300161,733,26.4,26.6,27.6,26.4,27.1,0.7,2.65
PGP GLASS CEYLON PLC,GLAS.N0000,26014,29,58,58.2,58.2,57.4,58,0,0
PMF FINANCE PLC,PMB.N0000,378719,120,16.3,16.3,16.9,15.9,16,-0.3,-1.84
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1091989,256,32.3,32.3,33,32.1,32.6,0.3,0.93
PRINTCARE PLC,CARE.N0000,9240,45,54,54.1,60,53.8,57,3,5.56
R I L PROPERTY PLC,RIL.N0000,1469726,224,35,35,35,34.3,34.5,-0.5,-1.43
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,100,2,75.8,76.2,76.2,76.2,76.2,0.4,0.53
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,358335,131,28.5,28.4,28.5,27.4,27.5,-1,-3.51
RAMBODA FALLS PLC,RFL.N0000,4637,22,46,46.9,47,45.1,46.6,0.6,1.3
RENUKA AGRI FOODS PLC,RAL.N0000,2109813,130,5.2,5.3,5.4,5.2,5.2,0,0
RENUKA CITY HOTELS PLC.,RENU.N0000,456,17,815.5,817.75,817.75,812.5,812.75,-2.75,-0.34
RENUKA FOODS PLC,COCO.N0000,31611,25,21.2,21.1,21.6,20.9,21.2,0,0
RENUKA FOODS PLC,COCO.X0000,2364,9,17.2,16.8,16.8,16.1,16.5,-0.7,-4.07
RENUKA HOLDINGS PLC,RHL.X0000,602,6,24.9,24,24.8,24,24.5,-0.4,-1.61
RENUKA HOLDINGS PLC,RHL.N0000,213495,37,29.5,29.9,29.9,29,29.5,0,0
RENUKA HOTELS PLC,RCH.N0000,22,4,255.5,259.75,259.75,259.75,255.5,0,0
RESUS ENERGY PLC,HPWR.N0000,51419,36,48,47.5,48.8,46.2,46.4,-1.6,-3.33
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,33568,28,26.5,26.4,27,26.3,26.9,0.4,1.51
RICHARD PIERIS EXPORTS PLC,REXP.N0000,2259,22,369.25,369.25,377.25,369.25,370,0.75,0.2
ROYAL CERAMICS LANKA PLC,RCL.N0000,383475,191,44.6,44.5,45.3,44.5,45.1,0.5,1.12
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,1033,7,82.7,82.9,82.9,82.8,82.9,0.2,0.24
SAMPATH BANK PLC,SAMP.N0000,369797,552,146.25,146.5,146.75,145,145.75,-0.5,-0.34
SAMSON INTERNATIONAL PLC,SIL.N0000,399,8,271.5,265,270,265,269.75,-1.75,-0.64
SANASA DEVELOPMENT BANK PLC,SDB.N0000,687252,101,46.7,46.5,46.9,46,46.5,-0.2,-0.43
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,88008,48,31.9,32.4,32.8,32,32.1,0.2,0.63
SATHOSA MOTORS PLC,SMOT.N0000,55,3,998.75,980,985,980,998.75,0,0
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,2829,71,699,720,720,599,615.25,-83.75,-11.98
SERENDIB HOTELS PLC,SHOT.X0000,1179898,219,15,15.2,16,15,15.7,0.7,4.67
SERENDIB HOTELS PLC,SHOT.N0000,446188,124,25.3,25.7,26.5,25.6,26.1,0.8,3.16
SERENDIB LAND PLC,SLND.N0000,13,4,1632,1554,1556,1554,1632,0,0
SEYLAN BANK PLC,SEYB.N0000,32052,77,100,100,100,99.4,99.9,-0.1,-0.1
SEYLAN BANK PLC,SEYB.X0000,76732,54,71.8,71.2,72,71,72,0.2,0.28
SEYLAN DEVELOPMENTS PLC,CSD.N0000,35783,57,29,29.2,29.4,28.7,29,0,0
SIERRA CABLES PLC,SIRA.N0000,1864657,600,27.6,27.6,28.3,27.3,28,0.4,1.45
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,463,6,129,129.75,129.75,127,127,-2,-1.55
SINGER (SRI LANKA) PLC,SINS.N0000,312609,154,82.7,83,84.8,82.5,83.6,0.9,1.09
SINGER FINANCE LANKA PLC,SFIN.N0000,134124,185,70.3,70.8,70.8,68,68.4,-1.9,-2.7
SINGHE HOSPITALS PLC,SINH.N0000,1069937,89,7.9,8.1,8.2,7.5,7.9,0,0
SMB FINANCE PLC,SEMB.X0000,918801,33,0.3,0.4,0.4,0.3,0.4,0.1,33.33
SMB FINANCE PLC,SEMB.N0000,318359,65,0.7,0.8,0.8,0.7,0.8,0.1,14.29
SOFTLOGIC CAPITAL PLC,SCAP.N0000,453592,39,5.6,5.6,5.7,5.5,5.6,0,0
SOFTLOGIC FINANCE PLC,CRL.N0000,435458,72,5.5,5.7,5.7,5.5,5.5,0,0
SOFTLOGIC HOLDINGS PLC,SHL.N0000,775470,104,6.9,6.8,6.9,6.8,6.8,-0.1,-1.45
