Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
CITRUS LEISURE PLC,REEF.N0000,832272,126,4.2,4.2,4.3,4,4,-0.2,-4.76
Co-operative Insurance Company PLC,COOP.N0000,3858552,263,4.9,4.8,4.8,4.6,4.7,-0.2,-4.08
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,14361,28,104.25,101,107,101,102.25,-2,-1.92
COLOMBO DOCKYARD PLC,DOCK.N0000,70514,156,103.25,104,104.25,101,101,-2.25,-2.18
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,191,8,306,318,318,310.25,316,10,3.27
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,1964,21,344.75,345,355,343.25,353.75,9,2.61
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,6891,29,31.1,31,31.5,30.5,30.7,-0.4,-1.29
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,1519764,951,189,189,197.5,189,196.75,7.75,4.1
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,517508,509,167.5,168,174,168,169.5,2,1.19
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,1297202,853,127.25,127.25,138.75,127.25,137.25,10,7.86
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,1953,24,234.5,234,235,227.5,234.25,-0.25,-0.11
CONVENIENCE FOODS LANKA PLC,SOY.N0000,651,39,1945.25,1971,1989,1950,1960.75,15.5,0.8
DANKOTUWA PORCELAIN PLC,DPL.N0000,12590,26,22,22,23,21.8,21.9,-0.1,-0.45
DFCC BANK PLC,DFCC.N0000,1058959,517,166,166,168.75,165,167,1,0.6
DIALOG AXIATA PLC,DIAL.N0000,1783230,206,21.6,21.6,21.7,21.2,21.6,0,0
DIALOG FINANCE PLC,CALF.N0000,9294,29,71.7,69.2,73,69.2,71.8,0.1,0.14
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,2947,42,1298.25,1290.25,1300,1289.5,1297.25,-1,-0.08
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,6161113,561,114.25,114,119.5,114,116,1.75,1.53
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,22,11,1160,1145,1180.75,1145,1160,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,3118004,444,60,60.4,60.9,58.7,58.9,-1.1,-1.83
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,36974,77,46,46.1,46.1,45.6,45.7,-0.3,-0.65
DOLPHIN HOTELS PLC,STAF.N0000,1766019,870,52.1,52.9,56.9,52.9,56.3,4.2,8.06
E - CHANNELLING PLC,ECL.N0000,11074,16,12.9,13,13.4,13,13.3,0.4,3.1
E B CREASY & COMPANY PLC,EBCR.N0000,10859,47,63.6,64.5,64.5,62,62,-1.6,-2.52
E M L CONSULTANTS PLC,EML.N0000,167135,47,4.3,4.4,4.4,4.1,4.2,-0.1,-2.33
EAST WEST PROPERTIES PLC,EAST.N0000,2178898,696,53.5,53.6,55.8,52,54.9,1.4,2.62
EASTERN MERCHANTS PLC,EMER.N0000,80022,82,9,9.2,9.2,8.7,9,0,0
EDEN HOTEL LANKA PLC,EDEN.N0000,285841,111,14.4,14.3,14.6,14.1,14.4,0,0
ELPITIYA PLANTATIONS PLC,ELPL.N0000,7505,53,168,170,171,167,168.25,0.25,0.15
EQUITY TWO PLC,ETWO.N0000,19902,62,50.8,51,53,47.1,49.1,-1.7,-3.35
Ex-pack Corrugated Cartons PLC,PACK.N0000,176208,67,14.8,14.8,14.9,14.7,14.8,0,0
EXTERMINATORS PLC,EXT.N0000,189149,57,5.9,5.9,6.1,5.8,5.8,-0.1,-1.69
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,2025759,1274,50.8,51.6,53.4,49.1,50.4,-0.4,-0.79
First Capital Treasuries PLC,FCT.N0000,1349836,682,30.4,31,31.7,29.5,30.1,-0.3,-0.99
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,239236,148,19.4,19.4,20,19.3,19.4,0,0
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,101604,186,84.5,85,85.5,80,82.2,-2.3,-2.72
GESTETNER OF CEYLON PLC,GEST.N0000,6543,27,223.25,223,223,216.25,217,-6.25,-2.8
GREENTECH ENERGY PLC,MEL.N0000,284504,49,3,2.9,3,2.8,2.9,-0.1,-3.33
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,2213,20,50.5,50.5,51.9,50.2,50.6,0.1,0.2
HATTON NATIONAL BANK PLC,HNB.N0000,4599144,686,385.5,385.5,400.25,385.5,399,13.5,3.5
HATTON NATIONAL BANK PLC,HNB.X0000,1706520,548,313,313.25,320,313.25,317,4,1.28
HATTON PLANTATIONS PLC,HPL.N0000,15371,37,28.4,28.7,28.7,28,28.5,0.1,0.35
HAYCARB PLC,HAYC.N0000,30948,101,91.1,91.5,91.5,90,90.9,-0.2,-0.22
HAYLEYS FABRIC PLC,MGT.N0000,1037502,125,43.7,43.8,44.5,43.7,44.1,0.4,0.92
HAYLEYS FIBRE PLC,HEXP.N0000,36919,69,64.9,65,66,63.6,64,-0.9,-1.39
HAYLEYS LEISURE PLC,CONN.N0000,169483,48,32,33,33,31.8,32,0,0
HAYLEYS PLC,HAYL.N0000,124432,209,177.75,177.5,180,176.5,178,0.25,0.14
HELA APPAREL HOLDINGS PLC,HELA.N0000,1019123,134,3.4,3.4,3.5,3.4,3.4,0,0
HEMAS HOLDINGS PLC,HHL.N0000,1721722,444,30.1,30.2,30.3,30,30.1,0,0
HIKKADUWA BEACH RESORT PLC,CITH.N0000,223851,51,3.5,3.5,3.5,3.4,3.4,-0.1,-2.86
HNB ASSURANCE PLC,HASU.N0000,76362,107,103.75,104.5,104.5,102,102.5,-1.25,-1.2
HNB FINANCE PLC,HNBF.X0000,345358,129,8.6,8.8,9.3,8.8,8.8,0.2,2.33
HNB FINANCE PLC,HNBF.N0000,9904798,696,7.9,7.9,8.4,7.8,8.1,0.2,2.53
HORANA PLANTATIONS PLC,HOPL.N0000,6249,11,62.9,60.7,61.9,60.5,61.5,-1.4,-2.23
HOTEL SIGIRIYA PLC,HSIG.N0000,117620,139,84.8,85,86.9,84.9,86,1.2,1.42
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,341450,342,45.4,46,48.5,45.9,46.5,1.1,2.42
hSenid Business Solutions PLC,HBS.N0000,62910,65,12,12.2,12.4,11.7,11.8,-0.2,-1.67
HUNAS HOLDINGS PLC,HUNA.N0000,20377,32,20.6,20.8,21,20.7,20.8,0.2,0.97
HUNTER & COMPANY PLC,HUNT.N0000,279,21,795,753,900,753,833.75,38.75,4.87
HVA FOODS PLC,HVA.N0000,190092,57,3.3,3.4,3.5,3.2,3.4,0.1,3.03
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,3421876,58,0.4,0.5,0.5,0.4,0.4,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,54456,89,45.6,45.6,48.9,44,44.8,-0.8,-1.75
JANASHAKTHI INSURANCE PLC,JINS.N0000,442310,534,92.9,94.4,95,87.9,90.5,-2.4,-2.58
JAT HOLDINGS PLC,JAT.N0000,1407862,334,37.4,37.3,37.4,36.3,37.1,-0.3,-0.8
JETWING SYMPHONY PLC,JETS.N0000,1323210,276,16,16,16.7,16,16.2,0.2,1.25
JOHN KEELLS HOLDINGS PLC,JKH.N0000,10052324,1112,23.5,23.6,23.6,23,23.1,-0.4,-1.7
JOHN KEELLS HOTELS PLC,KHL.N0000,2928665,237,21.4,21.4,22.1,21.4,21.8,0.4,1.87
JOHN KEELLS PLC,JKL.N0000,1480,19,83.4,83.5,83.5,83.4,83.4,0,0
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,10500,18,23.4,23.4,23.5,22.6,22.8,-0.6,-2.56
KAPRUKA HOLDINGS PLC,KPHL.N0000,761895,282,7.7,7.7,8.6,7.7,8.2,0.5,6.49
KEGALLE PLANTATIONS PLC,KGAL.N0000,1151,10,134,135,136,134.25,135,1,0.75
KELANI CABLES PLC,KCAB.N0000,10966,60,778.5,751,780,745,775,-3.5,-0.45
KELANI TYRES PLC,TYRE.N0000,113624,169,104.75,105,105,103.75,104,-0.75,-0.72
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,16981,41,95.9,95.9,97.5,95.9,96.8,0.9,0.94
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,5,1,291.25,299.75,299.75,299.75,291.25,0,0
KOTAGALA PLANTATIONS PLC,KOTA.N0000,279343,85,9,9.1,9.2,9,9.2,0.2,2.22
L O L C HOLDINGS PLC,LOLC.N0000,53251,293,572,572,575,560,568,-4,-0.7
L V L ENERGY FUND PLC,LVEF.N0000,9217276,668,9.9,10,10,9.5,9.6,-0.3,-3.03
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,3,3,274.5,250.25,254,250.25,274.5,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,151123,93,49.8,50.9,50.9,49.1,49.4,-0.4,-0.8
LANKA ASHOK LEYLAND PLC,ASHO.N0000,2587,79,2727.75,2755,2800,2711,2721.25,-6.5,-0.24
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,3446336,186,5.2,5.1,5.3,5.1,5.1,-0.1,-1.92
LANKA IOC PLC,LIOC.N0000,172178,192,134.75,134,135,132.5,133.25,-1.5,-1.11
LANKA MILK FOODS (CWE) PLC,LMF.N0000,1386549,353,56.6,56.9,57.5,56.6,56.7,0.1,0.18
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,229713,181,24.8,24.8,25,23.9,24.1,-0.7,-2.82
LANKA TILES PLC,TILE.N0000,60625,152,53,52.8,52.8,52.3,52.4,-0.6,-1.13
LANKA VENTURES PLC,LVEN.N0000,326973,196,86.3,87.8,87.8,83.5,84.4,-1.9,-2.2
LANKA WALLTILE PLC,LWL.N0000,54101,110,51.1,51.3,51.6,50.8,50.8,-0.3,-0.59
LANKEM CEYLON PLC,LCEY.N0000,1825,10,85,83.3,85.9,83.3,84,-1,-1.18
LANKEM DEVELOPMENTS PLC,LDEV.N0000,187989,56,26,26.5,27,26.3,26.3,0.3,1.15
LAUGFS GAS PLC,LGL.N0000,6484,24,32.1,32.1,33,31,32.8,0.7,2.18
LAUGFS GAS PLC,LGL.X0000,10501,9,21.7,21,22.5,21,22.5,0.8,3.69
LAUGFS POWER PLC,LPL.N0000,2062,7,11.5,11.5,11.5,11.1,11.5,0,0
LAUGFS POWER PLC,LPL.X0000,5523,5,8.5,8.7,8.7,8.5,8.7,0.2,2.35
LAXAPANA PLC,LITE.N0000,11900,87,54,55,55,50,50.1,-3.9,-7.22
LB FINANCE PLC,LFIN.N0000,311850,190,138.5,139,140.5,138,139,0.5,0.36
LEE HEDGES PLC,SHAW.N0000,882,15,200,200,200,196.75,197,-3,-1.5
LION BREWERY (CEYLON) PLC,LION.N0000,16,6,1400,1400,1444.75,1380.75,1400,0,0
LOLC FINANCE PLC,LOFC.N0000,3282275,232,6,6,6.1,5.9,6,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,137959,55,8.9,9,9.1,8.8,8.8,-0.1,-1.12
LOTUS HYDRO POWER PLC,HPFL.N0000,25860,28,13.2,13.4,13.5,13.1,13.2,0,0
LUMINEX PLC,LUMX.N0000,70900,19,6.7,6.7,7,6.6,6.7,0,0
MADULSIMA PLANTATIONS PLC,MADU.N0000,12202,23,12,12,12.2,11.8,12,0,0
MAHARAJA FOODS PLC,MFPE.N0000,29174,37,9.3,9.6,9.6,9.2,9.6,0.3,3.23
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,110665,172,48.4,48.5,50.5,48.5,49.9,1.5,3.1
MAHAWELI REACH HOTELS PLC,MRH.N0000,2123,14,20.6,20.7,20.7,20.2,20.4,-0.2,-0.97
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,1946,7,63,60.1,62.9,60,62.9,-0.1,-0.16
MARAWILA RESORTS PLC,MARA.N0000,433822,70,6.9,6.8,7.2,6.8,7.1,0.2,2.9
MASKELIYA PLANTATIONS PLC,MASK.N0000,12555,25,89.2,90,90,86.2,89.9,0.7,0.78
MELSTACORP PLC,MELS.N0000,37757,75,165,165,165.25,163,163.75,-1.25,-0.76
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,103,2,292,272,289.5,272,272.5,-19.5,-6.68
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,487289,109,7.6,7.7,7.9,7.7,7.8,0.2,2.63
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,77096,33,7,7,7.1,6.8,7,0,0
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,86783,28,1.6,1.7,1.7,1.5,1.6,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,39781,27,9.9,10.3,10.3,9.7,9.7,-0.2,-2.02
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,2976,34,465.75,475,490,470.25,488.25,22.5,4.83
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,558777,455,147.5,147.5,147.75,145.25,145.75,-1.75,-1.19
NATIONS TRUST BANK PLC,NTB.X0000,826,17,280,295,298,292,293.5,13.5,4.82
NATIONS TRUST BANK PLC,NTB.N0000,240541,184,269.5,270,276.25,270,275,5.5,2.04
NAWALOKA HOSPITALS PLC,NHL.N0000,764383,198,8.1,8.3,8.3,7.8,7.9,-0.2,-2.47
ODEL PLC,ODEL.N0000,14700,16,11.2,11.5,12,11,11.1,-0.1,-0.89
OFFICE EQUIPMENT PLC,OFEQ.N0000,150,2,186,185,185,185,185,-1,-0.54
ON'ALLY HOLDINGS PLC,ONAL.N0000,2680,13,39,39,39,37.4,37.8,-1.2,-3.08
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,1183424,389,37.3,37.5,37.5,36.7,36.9,-0.4,-1.07
PALM GARDEN HOTELS PLC,PALM.N0000,3785,13,77.7,77.9,78,74.2,75.2,-2.5,-3.22
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,3310155,708,57.5,57.8,59,57.8,58,0.5,0.87
PANASIAN POWER PLC,PAP.N0000,978991,166,17.6,17.5,17.8,17.2,17.4,-0.2,-1.14
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,14083,30,36,37.4,37.4,35.1,35.2,-0.8,-2.22
PEOPLE'S INSURANCE PLC,PINS.N0000,160761,121,39.8,39.8,39.9,39,39.3,-0.5,-1.26
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,1902973,348,23.4,23.3,23.4,22.8,23,-0.4,-1.71
PGP GLASS CEYLON PLC,GLAS.N0000,3783,24,56.4,56.4,56.4,55.4,55.7,-0.7,-1.24
PMF FINANCE PLC,PMB.N0000,2043663,575,14.1,14.5,16.2,14,15.9,1.8,12.77
PRIME LANDS RESIDENCIES PLC,PLR.N0000,2597948,458,21.5,21.5,21.5,20.5,21,-0.5,-2.33
PRINTCARE PLC,CARE.N0000,33318,64,55.5,56,56.9,55,55.1,-0.4,-0.72
R I L PROPERTY PLC,RIL.N0000,2420903,373,28.1,28.5,28.5,27.8,27.9,-0.2,-0.71
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,7420,45,87.1,86.2,88.3,84.1,87.8,0.7,0.8
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,7245383,987,14.6,14.7,16.7,14.6,16,1.4,9.59
RAMBODA FALLS PLC,RFL.N0000,257,5,36.5,36.2,36.2,35.6,35.6,-0.9,-2.47
RENUKA AGRI FOODS PLC,RAL.N0000,867326,65,3.9,3.9,4.1,3.9,3.9,0,0
RENUKA CITY HOTELS PLC.,RENU.N0000,14695,79,770,770,820,760,818.25,48.25,6.27
RENUKA FOODS PLC,COCO.N0000,62274,43,16,16.3,16.4,15.7,15.7,-0.3,-1.88
RENUKA FOODS PLC,COCO.X0000,804,4,13.4,13.4,13.4,13.2,13.4,0,0
RENUKA HOLDINGS PLC,RHL.X0000,111869,24,22.5,22.8,23.8,22.5,22.8,0.3,1.33
RENUKA HOLDINGS PLC,RHL.N0000,907029,210,28.2,28.2,29.5,27.5,28.6,0.4,1.42
RENUKA HOTELS PLC,RCH.N0000,11044,20,225,223.75,225,215.25,224.5,-0.5,-0.22
RESUS ENERGY PLC,HPWR.N0000,119941,50,36.5,36.5,36.8,34.7,36,-0.5,-1.37
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,214861,54,26.5,26.8,26.8,26.1,26.5,0,0
RICHARD PIERIS EXPORTS PLC,REXP.N0000,51,15,372.5,375,380,372,372.5,0,0
ROYAL CERAMICS LANKA PLC,RCL.N0000,768559,244,42.5,42.3,43.5,42.1,42.9,0.4,0.94
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,2191,15,83.9,83.7,85,83.3,83.4,-0.5,-0.6
SAMPATH BANK PLC,SAMP.N0000,7438252,999,142.75,144,145.5,143,145,2.25,1.58
SAMSON INTERNATIONAL PLC,SIL.N0000,2051,30,177.5,164.25,183,164.25,180.5,3,1.69
SANASA DEVELOPMENT BANK PLC,SDB.N0000,2678984,659,42.6,43.6,46,43.3,44.8,2.2,5.16
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,374801,77,31,31,31.4,30.6,30.7,-0.3,-0.97
SATHOSA MOTORS PLC,SMOT.N0000,123,16,929.5,993.25,993.25,925,928.5,-1,-0.11
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,355,12,549,548.75,548.75,496,500.25,-48.75,-8.88
SERENDIB HOTELS PLC,SHOT.X0000,413250,100,12.9,12.9,13.5,12.8,13.3,0.4,3.1
SERENDIB HOTELS PLC,SHOT.N0000,198439,36,21,22.5,22.5,21.1,21.9,0.9,4.29
SERENDIB LAND PLC,SLND.N0000,309,13,1648.75,1535,1650,1535,1649.75,1,0.06
SEYLAN BANK PLC,SEYB.N0000,194804,239,98.4,99,103,99,100,1.6,1.63
SEYLAN BANK PLC,SEYB.X0000,669467,275,71,71,74,71,71.6,0.6,0.85
SEYLAN DEVELOPMENTS PLC,CSD.N0000,90647,74,30.9,30.7,31,29.9,30.1,-0.8,-2.59
SIERRA CABLES PLC,SIRA.N0000,6237931,519,18.8,19,19,18.5,19,0.2,1.06
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,4915,30,120,122,129,118.25,127,7,5.83
SINGER (SRI LANKA) PLC,SINS.N0000,1022561,298,69.4,69.4,71,68.5,68.9,-0.5,-0.72
SINGER FINANCE LANKA PLC,SFIN.N0000,698447,491,55,56,63,56,60.9,5.9,10.73
SINGHE HOSPITALS PLC,SINH.N0000,459301,74,8.4,8.3,8.4,8,8.1,-0.3,-3.57
SMB FINANCE PLC,SEMB.N0000,2570429,53,0.7,0.7,0.8,0.7,0.7,0,0
SMB FINANCE PLC,SEMB.X0000,14017063,77,0.3,0.4,0.4,0.3,0.3,0,0
SOFTLOGIC CAPITAL PLC,SCAP.N0000,853711,103,6,6,6.1,5.9,5.9,-0.1,-1.67
SOFTLOGIC FINANCE PLC,CRL.N0000,203833,49,5.9,5.9,5.9,5.7,5.8,-0.1,-1.69
SOFTLOGIC HOLDINGS PLC,SHL.N0000,1268003,56,7.4,7.5,7.5,7.3,7.4,0,0
SOFTLOGIC LIFE INSURANCE PLC,AAIC.N0000,387007,423,85.3,86,86.4,84.5,85,-0.3,-0.35
