Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,47,9,556,556.75,556.75,453,556,0,0
SERENDIB HOTELS PLC,SHOT.X0000,1165941,313,14.3,14.4,15.5,14.4,14.7,0.4,2.8
SERENDIB HOTELS PLC,SHOT.N0000,525984,152,25.9,25.8,26,25.5,25.8,-0.1,-0.39
SEYLAN BANK PLC,SEYB.N0000,51558,129,101.25,101.5,101.5,99,100.5,-0.75,-0.74
SEYLAN BANK PLC,SEYB.X0000,153372,177,72.2,72,72.2,70,70.3,-1.9,-2.63
SEYLAN DEVELOPMENTS PLC,CSD.N0000,139402,82,30.7,30.6,31.6,29.9,30.5,-0.2,-0.65
SIERRA CABLES PLC,SIRA.N0000,5924211,755,26.2,26.5,27,25.9,26.4,0.2,0.76
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,16239,45,129.25,131,132,127.25,130,0.75,0.58
SINGER (SRI LANKA) PLC,SINS.N0000,409906,110,69.1,69,69,68,68,-1.1,-1.59
SINGER FINANCE LANKA PLC,SFIN.N0000,25453,83,57.8,58,58,56.5,56.9,-0.9,-1.56
SINGHE HOSPITALS PLC,SINH.N0000,143935,40,8.6,8.7,8.7,8.5,8.6,0,0
SMB FINANCE PLC,SEMB.N0000,2901352,83,0.8,0.8,0.8,0.7,0.7,-0.1,-12.5
SMB FINANCE PLC,SEMB.X0000,1885614,33,0.4,0.3,0.4,0.3,0.3,-0.1,-25
SOFTLOGIC CAPITAL PLC,SCAP.N0000,597316,80,5.7,5.9,5.9,5.7,5.7,0,0
