Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,11730,28,61.9,62.4,62.4,61,61.9,0,0
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,661528,73,32.4,33.8,33.9,32.1,32.9,0.5,1.54
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,31068,31,14.5,14.6,14.6,13.8,13.9,-0.6,-4.14
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,44329,81,71.8,71.6,73,71.6,72,0.2,0.28
B P P L HOLDINGS PLC,BPPL.N0000,92922,97,21.6,21.6,21.6,21,21.1,-0.5,-2.31
BAIRAHA FARMS PLC,BFL.N0000,14374,55,439.75,443,449,439,445,5.25,1.19
BALANGODA PLANTATIONS PLC,BALA.N0000,713,12,86.3,86,88,86,88,1.7,1.97
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,22525,39,22.2,22,23.2,21.4,22,-0.2,-0.9
BERUWALA RESORTS PLC,BERU.N0000,52021,31,4,4,4.1,4,4.1,0.1,2.5
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,264814,654,150.5,150,157,141,150.75,0.25,0.17
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,4417,19,80,80,80,79,79,-1,-1.25
BROWN & COMPANY PLC,BRWN.N0000,20538,52,179.5,179.5,180,178.5,179.75,0.25,0.14
BROWNS BEACH HOTELS PLC,BBH.N0000,7480,33,25,24.4,24.4,24,24.3,-0.7,-2.8
BROWNS INVESTMENTS PLC,BIL.N0000,2686793,325,7.2,7.3,7.4,7.2,7.2,0,0
BUKIT DARAH PLC,BUKI.N0000,770,16,1148,1147,1147,1072.5,1100,-48,-4.18
C I C HOLDINGS PLC,CIC.X0000,2171683,227,27.1,27.1,27.5,26.8,27,-0.1,-0.37
C I C HOLDINGS PLC,CIC.N0000,370963,219,34.3,34.9,34.9,33.8,34,-0.3,-0.87
C M HOLDINGS PLC,COLO.N0000,192746,99,63.7,64,64,61.9,62.4,-1.3,-2.04
C T HOLDINGS PLC,CTHR.N0000,103,12,680.25,692,693.75,680,685.25,5,0.74
C T LAND DEVELOPMENT PLC,CTLD.N0000,11874,32,40,40.4,41.7,39.2,41,1,2.5
C. W. MACKIE PLC,CWM.N0000,6108,39,129,128.75,134.75,126.25,129.5,0.5,0.39
CABLE SOLUTIONS PLC,CSLK.N0000,322709,84,14.8,14.9,14.9,14.5,14.6,-0.2,-1.35
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,4046,20,15.5,15.5,17,15.1,15.1,-0.4,-2.58
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,712,3,14.3,14.4,14.4,14.3,14.4,0.1,0.7
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,195202,161,16.7,16.9,16.9,16.6,16.6,-0.1,-0.6
CAPITAL ALLIANCE PLC,CALT.N0000,117699,151,53,53.3,53.3,52.8,52.9,-0.1,-0.19
CARGILLS (CEYLON) PLC,CARG.N0000,544,23,839.25,840,841.75,839.25,839.25,0,0
CARGILLS BANK PLC,CBNK.N0000,8928489,366,10.5,10.7,10.9,10.6,10.8,0.3,2.86
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,1421,14,187.5,180,189,180,181.5,-6,-3.2
CARSON CUMBERBATCH PLC,CARS.N0000,210,14,775.5,794,796,776.5,790,14.5,1.87
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,53967,211,309,307.5,307.5,300,301.25,-7.75,-2.51
CENTRAL INDUSTRIES PLC,CIND.N0000,140522,59,236.75,237,240,236,236.5,-0.25,-0.11
CEYLINCO HOLDINGS PLC,CINS.N0000,25014,5,3358.25,3295,3295,3295,3358.25,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,1774,11,1900.5,1949,1949,1870,1900,-0.5,-0.03
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,35,5,2632.75,2740,2740,2620,2632.75,0,0
CEYLON COLD STORES PLC,CCS.N0000,335057,145,115.5,115.25,116,113,115,-0.5,-0.43
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,80403,162,429.75,430,439.75,428.75,429.5,-0.25,-0.06
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,13436,61,307,305,308.5,300,301,-6,-1.95
CEYLON HOSPITALS PLC,CHL.X0000,114,5,201.25,206,206,200,200.5,-0.75,-0.37
CEYLON HOSPITALS PLC,CHL.N0000,1556,22,267.5,270,277.25,266.5,275,7.5,2.8
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,96636,49,44.9,45.8,45.8,44.5,44.6,-0.3,-0.67
CEYLON INVESTMENT PLC,CINV.N0000,99886,79,147.25,149,149,143,144.25,-3,-2.04
CEYLON LAND & EQUITY PLC,KZOO.N0000,762219,115,12.9,12.8,13,12.5,12.9,0,0
CEYLON TEA BROKERS PLC,CTBL.N0000,2838638,261,8.4,9,9.4,8.8,9.1,0.7,8.33
CEYLON TOBACCO COMPANY PLC,CTC.N0000,5639,176,1699,1700,1710,1699,1701,2,0.12
CHEMANEX PLC,CHMX.N0000,16285,36,179.75,178,186.75,175,185.5,5.75,3.2
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,37421,129,183.75,183.75,184,182.25,182.75,-1,-0.54
CHRISSWORLD PLC,CWL.N0000,1210372,584,13.2,13.6,16.5,13.5,16.5,3.3,25
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,2913,28,313.25,314,314.75,309,311.75,-1.5,-0.48
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,5409,6,385.25,385,397.75,385,385,-0.25,-0.06
CITRUS LEISURE PLC,REEF.N0000,110233,37,4.4,4.4,4.5,4.3,4.4,0,0
Co-operative Insurance Company PLC,COOP.N0000,1471797,243,4.8,4.8,4.9,4.8,4.8,0,0
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,5653,27,167.5,174,174,162,162,-5.5,-3.28
COLOMBO DOCKYARD PLC,DOCK.N0000,138585,350,411.5,407,420,405,413.5,2,0.49
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,944,19,461.25,465.75,465.75,430,433.75,-27.5,-5.96
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,32,12,515.5,547,547,516.75,515.5,0,0
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,94453,51,49.2,48.8,50,48.6,49,-0.2,-0.41
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,666242,428,216.75,218,218,215,215.25,-1.5,-0.69
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,229352,274,199,200,200,193,194.5,-4.5,-2.26
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,88601,202,136,134,138.25,134,137,1,0.74
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,471,17,279.75,267.5,282,267.5,278,-1.75,-0.63
CONVENIENCE FOODS LANKA PLC,SOY.N0000,10,4,2314,2285,2368.25,2280.25,2314,0,0
DANKOTUWA PORCELAIN PLC,DPL.N0000,258536,175,18.5,18.7,18.7,18,18.4,-0.1,-0.54
DFCC BANK PLC,DFCC.N0000,2098463,2421,170.5,175,175,167.75,168.25,-2.25,-1.32
DIALOG AXIATA PLC,DIAL.N0000,2724325,235,32,32,32.3,31.5,31.6,-0.4,-1.25
DIALOG FINANCE PLC,CALF.N0000,2798,23,97.7,97.6,97.7,93.1,93.9,-3.8,-3.89
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,6518,83,2443.5,2449.5,2565,2400,2440.5,-3,-0.12
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,119314,184,155.5,155,157,154.5,156.75,1.25,0.8
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,253,15,1179.25,1178,1178,1150,1150,-29.25,-2.48
DIPPED PRODUCTS PLC,DIPD.N0000,241471,331,64.8,64.8,65.3,63.5,63.7,-1.1,-1.7
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,84246,83,65,65,65,64,64.3,-0.7,-1.08
DOLPHIN HOTELS PLC,STAF.N0000,33405,40,66.6,65.9,67,65.5,65.8,-0.8,-1.2
E - CHANNELLING PLC,ECL.N0000,129580,31,17.5,17.5,17.8,17,17.2,-0.3,-1.71
E B CREASY & COMPANY PLC,EBCR.N0000,20335,52,65.9,65.9,66.2,64.5,65,-0.9,-1.37
E M L CONSULTANTS PLC,EML.N0000,208629,74,5,5,5.3,4.9,5,0,0
EAST WEST PROPERTIES PLC,EAST.N0000,251644,91,60.6,60.8,60.8,59.8,60.3,-0.3,-0.5
EASTERN MERCHANTS PLC,EMER.N0000,187131,79,11.5,11.5,11.7,11.1,11.4,-0.1,-0.87
EDEN HOTEL LANKA PLC,EDEN.N0000,46344,40,14.1,14.4,14.4,14.1,14.3,0.2,1.42
ELPITIYA PLANTATIONS PLC,ELPL.N0000,10237,58,188,187.75,188,184.75,184.75,-3.25,-1.73
EQUITY TWO PLC,ETWO.N0000,2869,33,89,86.8,89,85.4,88.8,-0.2,-0.22
Ex-pack Corrugated Cartons PLC,PACK.N0000,380329,88,15.2,15.1,15.3,14.8,15,-0.2,-1.32
EXTERMINATORS PLC,EXT.N0000,130314,41,7.4,7.4,7.8,7.4,7.8,0.4,5.41
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,109482,182,60.8,62.9,62.9,60.8,61.7,0.9,1.48
First Capital Treasuries PLC,FCT.N0000,216528,206,31.3,31.1,31.4,30.8,31,-0.3,-0.96
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,150015,52,20,20,20.3,19.9,20,0,0
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,31823,57,117,119,119,113.25,114.75,-2.25,-1.92
GESTETNER OF CEYLON PLC,GEST.N0000,3284,29,247.25,240,245.75,230,233.5,-13.75,-5.56
GREENTECH ENERGY PLC,MEL.N0000,654431,141,4.4,4.4,4.8,4.3,4.7,0.3,6.82
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,198,8,70.1,73.6,74,68,72.3,2.2,3.14
HARISCHANDRA MILLS PLC,HARI.N0000,35,13,7004.75,6898,6898,6801,7004.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,1174304,451,334.75,340,340,332.75,333.5,-1.25,-0.37
HATTON NATIONAL BANK PLC,HNB.N0000,806161,570,428.75,430,433,419.25,420,-8.75,-2.04
HATTON PLANTATIONS PLC,HPL.N0000,46448,50,29.2,29.9,30,28.7,29.1,-0.1,-0.34
HAYCARB PLC,HAYC.N0000,78968,172,104.5,106,108,104.25,105.75,1.25,1.2
HAYLEYS FABRIC PLC,MGT.N0000,205947,97,41.3,41.4,42.8,41.1,42.1,0.8,1.94
HAYLEYS FIBRE PLC,HEXP.N0000,29151,44,84,87,87.9,84.3,84.4,0.4,0.48
HAYLEYS LEISURE PLC,CONN.N0000,31822,36,42.6,43.3,43.4,42.5,42.6,0,0
HAYLEYS PLC,HAYL.N0000,75545,125,198.5,198.25,199,197.75,197.75,-0.75,-0.38
HELA APPAREL HOLDINGS PLC,HELA.N0000,968816,120,3.5,3.4,3.5,3.4,3.5,0,0
HEMAS HOLDINGS PLC,HHL.N0000,1976141,411,35.3,35.2,35.3,34.7,34.9,-0.4,-1.13
HIKKADUWA BEACH RESORT PLC,CITH.N0000,443368,36,3.6,3.6,3.7,3.5,3.6,0,0
HNB ASSURANCE PLC,HASU.N0000,102963,25,117.75,118,119,117,117.5,-0.25,-0.21
HNB FINANCE PLC,HNBF.N0000,1018797,115,8.4,8.6,8.6,8.3,8.4,0,0
HNB FINANCE PLC,HNBF.X0000,478024,97,8.5,8.8,8.8,8.2,8.3,-0.2,-2.35
HORANA PLANTATIONS PLC,HOPL.N0000,144,5,57.2,57.4,59.9,57.4,59.9,2.7,4.72
HOTEL SIGIRIYA PLC,HSIG.N0000,4677,34,103,103.5,107.75,102.25,103.5,0.5,0.49
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,8876471,5004,60.8,74,76,67,75.7,14.9,24.51
hSenid Business Solutions PLC,HBS.N0000,5023520,410,16.7,17,17.4,16.2,16.9,0.2,1.2
HUNAS HOLDINGS PLC,HUNA.N0000,40527,35,24,24,24,22.7,22.9,-1.1,-4.58
HVA FOODS PLC,HVA.N0000,258250,58,3.9,4,4,3.8,3.9,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,7864428,164,0.5,0.6,0.6,0.4,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,37820,30,43.5,44,44.9,43.5,43.9,0.4,0.92
JANASHAKTHI INSURANCE PLC,JINS.N0000,66264,144,155,154.5,156.5,153,153.25,-1.75,-1.13
JAT HOLDINGS PLC,JAT.N0000,470180,404,49.9,49.7,50,49.3,49.5,-0.4,-0.8
JETWING SYMPHONY PLC,JETS.N0000,228135,143,20,20.4,20.5,19.7,19.8,-0.2,-1
JOHN KEELLS HOLDINGS PLC,JKH.N0000,9599450,887,22.9,22.9,23,22.3,22.4,-0.5,-2.18
JOHN KEELLS HOTELS PLC,KHL.N0000,67912,72,24.5,25,25,24.5,24.7,0.2,0.82
JOHN KEELLS PLC,JKL.N0000,4609,35,83.5,83.4,83.5,80,83.4,-0.1,-0.12
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,3817,9,22.5,22.5,22.5,22.4,22.5,0,0
KAPRUKA HOLDINGS PLC,KPHL.N0000,2526857,334,9.1,9.6,11.3,9.5,11.3,2.2,24.18
KEELLS FOOD PRODUCTS PLC,KFP.N0000,7520,18,170,174,177.25,174,176,6,3.53
KEGALLE PLANTATIONS PLC,KGAL.N0000,10104,28,144.25,145.25,145.25,141,141.75,-2.5,-1.73
KELANI CABLES PLC,KCAB.N0000,4485,49,1110,1128.75,1128.75,1110,1110.5,0.5,0.05
KELANI TYRES PLC,TYRE.N0000,4459,45,92.6,91.8,93,91.8,92.1,-0.5,-0.54
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,8095,48,93.9,95.3,95.5,93.5,94.5,0.6,0.64
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,696,11,571.5,571.5,586.75,521.25,568.5,-3,-0.52
KOTAGALA PLANTATIONS PLC,KOTA.N0000,1674946,295,11,11,11,10.5,10.6,-0.4,-3.64
KOTMALE HOLDINGS PLC,LAMB.N0000,164,34,1710.75,1900,1900,1675,1685.25,-25.5,-1.49
L O L C HOLDINGS PLC,LOLC.N0000,107961,171,558.25,560,560,550,552,-6.25,-1.12
L V L ENERGY FUND PLC,LVEF.N0000,2701459,395,11.9,12,12.2,11.6,11.7,-0.2,-1.68
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,74,5,465,460,465,460,465,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,40035,40,47.8,47.6,48.6,47.6,47.8,0,0
LANKA ASHOK LEYLAND PLC,ASHO.N0000,1075,38,3753.25,3799.75,3799.75,3750,3760.75,7.5,0.2
LANKA CERAMIC PLC,CERA.N0000,804,24,178,177.75,178,176,177.75,-0.25,-0.14
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,672874,133,9.1,9,9.2,8.9,8.9,-0.2,-2.2
LANKA IOC PLC,LIOC.N0000,197246,136,133.75,133,134.75,132.25,134,0.25,0.19
LANKA MILK FOODS (CWE) PLC,LMF.N0000,665099,547,72.1,72.5,73.9,70,71.2,-0.9,-1.25
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,127405,67,36.5,36.1,36.5,35.1,35.8,-0.7,-1.92
LANKA TILES PLC,TILE.N0000,42261,87,51.2,51.3,51.5,51.1,51.2,0,0
LANKA VENTURES PLC,LVEN.N0000,23764,44,76.9,79,79.9,77.1,77.4,0.5,0.65
LANKA WALLTILE PLC,LWL.N0000,55603,56,52.6,52.5,52.8,51.7,52.4,-0.2,-0.38
LANKEM CEYLON PLC,LCEY.N0000,6967,39,90.2,90.5,90.5,90.1,90.3,0.1,0.11
LANKEM DEVELOPMENTS PLC,LDEV.N0000,79428,55,25.1,25,25.5,24.5,25.3,0.2,0.8
LAUGFS GAS PLC,LGL.N0000,494253,280,71.8,73,73,69.1,71,-0.8,-1.11
LAUGFS GAS PLC,LGL.X0000,128632,85,58.1,57.5,58.9,55.4,57.7,-0.4,-0.69
LAUGFS POWER PLC,LPL.X0000,135187,36,11.7,11.6,12,11.5,11.6,-0.1,-0.85
LAUGFS POWER PLC,LPL.N0000,104342,64,15.1,15.1,15.7,15,15.4,0.3,1.99
LAXAPANA PLC,LITE.N0000,157917,296,55,54.8,68,54,63.5,8.5,15.45
LB FINANCE PLC,LFIN.N0000,360889,171,164.75,164,164,161.5,162.5,-2.25,-1.37
LEE HEDGES PLC,SHAW.N0000,3304,6,228,224,227,222.5,226,-2,-0.88
LION BREWERY (CEYLON) PLC,LION.N0000,240,24,1750.5,1775,1775,1750,1750,-0.5,-0.03
LOLC FINANCE PLC,LOFC.N0000,1621263,193,6.6,6.6,6.6,6.3,6.4,-0.2,-3.03
LOLC GENERAL INSURANCE PLC,LGIL.N0000,70791,37,9.5,9.6,9.6,9.2,9.3,-0.2,-2.11
LOTUS HYDRO POWER PLC,HPFL.N0000,24381,16,14.7,14.6,15,14.5,14.8,0.1,0.68
LUMINEX PLC,LUMX.N0000,7492692,597,6.5,6.7,7.9,6.5,7.5,1,15.38
MADULSIMA PLANTATIONS PLC,MADU.N0000,37517,27,12,12.6,12.9,12.5,12.7,0.7,5.83
MAHARAJA FOODS PLC,MFPE.N0000,202044,51,12.1,12.2,12.2,12,12,-0.1,-0.83
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,7632,20,52,52,52,50,52,0,0
MAHAWELI REACH HOTELS PLC,MRH.N0000,5060,21,20.5,20.8,21.8,20.8,21.8,1.3,6.34
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,18002,23,59,57.4,62.9,57.2,62.3,3.3,5.59
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,6373,39,41.1,44.9,49,44.4,46.7,5.6,13.63
MARAWILA RESORTS PLC,MARA.N0000,474494,55,7.8,7.8,8,7.7,7.8,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,12740,22,89.8,90,95,90,93,3.2,3.56
MELSTACORP PLC,MELS.N0000,167401,94,191.5,192,192,191,191.5,0,0
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,25111,116,8756.25,8750,8750,7001,7037.25,-1719,-19.63
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,62,20,500.25,525,574.75,525,500.25,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,256628,87,14,13.8,14.1,13.7,13.9,-0.1,-0.71
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,117886,32,6.7,7,7,6.7,6.9,0.2,2.99
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,176958,47,2.4,2.5,2.5,2.3,2.4,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,252840,142,22.6,23.2,25,22,23.6,1,4.42
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,10040,39,619,618.5,619.75,600,609.5,-9.5,-1.53
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,356966,369,156.5,156,156,150,152.5,-4,-2.56
NATIONS TRUST BANK PLC,NTB.X0000,238,20,382,379,379,368.25,369,-13,-3.4
NATIONS TRUST BANK PLC,NTB.N0000,219806,116,307.5,308.75,308.75,303.5,307,-0.5,-0.16
NAWALOKA HOSPITALS PLC,NHL.N0000,535387,209,11.6,11.9,11.9,11,11,-0.6,-5.17
ODEL PLC,ODEL.N0000,61553,76,11.6,12,12.6,11.9,12.5,0.9,7.76
OFFICE EQUIPMENT PLC,OFEQ.N0000,82,7,275,272,272,256.25,275,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,1786,26,48.6,49.1,49.8,46.1,49.3,0.7,1.44
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,299812,138,41.6,41.5,41.9,41,41.1,-0.5,-1.2
PALM GARDEN HOTELS PLC,PALM.N0000,2627,20,74,75.5,76.9,74.5,74.7,0.7,0.95
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,401669,388,64.2,64.5,64.5,63.1,63.6,-0.6,-0.93
PANASIAN POWER PLC,PAP.N0000,850209,247,24.4,24.8,26.1,24.1,25.5,1.1,4.51
PARAGON CEYLON PLC,PARA.N0000,975,35,170,166,166,150,153.25,-16.75,-9.85
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,2901,10,47,47,47,45.5,46.9,-0.1,-0.21
PEOPLE'S INSURANCE PLC,PINS.N0000,64333,29,41,40.6,40.9,40.5,40.6,-0.4,-0.98
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,2941205,163,28.3,28.1,28.6,28,28.3,0,0
PGP GLASS CEYLON PLC,GLAS.N0000,87467,57,58,58,58.5,57.5,58.2,0.2,0.34
PMF FINANCE PLC,PMB.N0000,104981,74,15.4,15.5,15.8,15.2,15.4,0,0
PRIME LANDS RESIDENCIES PLC,PLR.N0000,367883,175,31.5,31.9,31.9,31,31.1,-0.4,-1.27
PRINTCARE PLC,CARE.N0000,19854,23,60.2,58.5,61,58.5,58.9,-1.3,-2.16
R I L PROPERTY PLC,RIL.N0000,2326809,311,37.2,37.5,37.5,36.8,37.1,-0.1,-0.27
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,9107,47,114.75,108,118,105,108.5,-6.25,-5.45
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,741943,152,31.6,31.8,31.8,30.7,31.1,-0.5,-1.58
RAMBODA FALLS PLC,RFL.N0000,11188,9,45.5,45.5,45.5,44,44.4,-1.1,-2.42
RENUKA AGRI FOODS PLC,RAL.N0000,10275244,651,7.3,7.3,7.8,7.2,7.6,0.3,4.11
RENUKA CITY HOTELS PLC.,RENU.N0000,1093,12,930,940,940,885,938.5,8.5,0.91
RENUKA FOODS PLC,COCO.N0000,248939,193,35.3,35,36.8,34,36.3,1,2.83
RENUKA FOODS PLC,COCO.X0000,53861,52,25.6,26.5,28,25,27.5,1.9,7.42
RENUKA HOLDINGS PLC,RHL.X0000,10595,12,38,37.6,38.5,37.6,38.3,0.3,0.79
RENUKA HOLDINGS PLC,RHL.N0000,35652,35,45.5,45.1,47,44.3,45,-0.5,-1.1
RENUKA HOTELS PLC,RCH.N0000,73,4,271.25,267,272,267,271.25,0,0
RESUS ENERGY PLC,HPWR.N0000,46730,79,48.4,48,50,46.7,47,-1.4,-2.89
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,655355,507,43.5,43.5,45,41,42.5,-1,-2.3
RICHARD PIERIS EXPORTS PLC,REXP.N0000,8352,138,416,413,449.75,400.25,422.25,6.25,1.5
ROYAL CERAMICS LANKA PLC,RCL.N0000,424266,199,46.9,47.2,47.3,46.4,46.9,0,0
SAMPATH BANK PLC,SAMP.N0000,1286119,1566,155.5,154.25,154.5,149.5,150.25,-5.25,-3.38
SAMSON INTERNATIONAL PLC,SIL.N0000,246,12,392.5,374,390,374,378.5,-14,-3.57
SANASA DEVELOPMENT BANK PLC,SDB.N0000,185995,166,62.6,63,63.4,60.4,60.7,-1.9,-3.04
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,48535,33,49.2,48.8,49.5,47.5,48.5,-0.7,-1.42
SATHOSA MOTORS PLC,SMOT.N0000,3080,92,1537.5,1921.75,1921.75,1810,1860.25,322.75,20.99
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,85,11,1271.75,1272,1272,1170,1271.75,0,0
SERENDIB HOTELS PLC,SHOT.X0000,67257,22,16,16,16.2,15.8,15.8,-0.2,-1.25
SERENDIB HOTELS PLC,SHOT.N0000,22843,21,25.4,25.5,25.5,24.1,24.7,-0.7,-2.76
SERENDIB LAND PLC,SLND.N0000,33,6,1779,1690,1770.25,1690,1779,0,0
SEYLAN BANK PLC,SEYB.N0000,65047,82,114.75,115,115,113,114,-0.75,-0.65
SEYLAN BANK PLC,SEYB.X0000,310118,112,83.1,83.2,83.2,82.5,82.6,-0.5,-0.6
SEYLAN DEVELOPMENTS PLC,CSD.N0000,39647,41,31.6,31.6,32,30.8,30.9,-0.7,-2.22
SIERRA CABLES PLC,SIRA.N0000,2904997,422,32.1,32.5,33,31.7,32.7,0.6,1.87
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,34956,177,121,150,151.25,145,151.25,30.25,25
SINGER (SRI LANKA) PLC,SINS.N0000,297311,309,89.7,89.9,89.9,85,86.6,-3.1,-3.46
