Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,10059,10,304.25,308.75,308.75,305,305,0.75,0.25
CITRUS LEISURE PLC,REEF.N0000,236633,53,4.4,4.5,4.5,4.3,4.4,0,0
Co-operative Insurance Company PLC,COOP.N0000,3795800,249,5.1,5.1,5.2,5,5.1,0,0
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,1934,16,175,175,175,168,168.75,-6.25,-3.57
COLOMBO DOCKYARD PLC,DOCK.N0000,479978,1582,462,469.75,480,436,458.25,-3.75,-0.81
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,28667,154,456,476,495,450,469.5,13.5,2.96
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,8148,63,509.5,520,548,520,531.25,21.75,4.27
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,159447,73,51.3,52,52,49.7,50.9,-0.4,-0.78
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,149231,213,189,189.5,195,188.75,194,5,2.65
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,438214,513,208,208,213,208,212.25,4.25,2.04
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,381091,227,138,138,141.5,138,140.25,2.25,1.63
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,839,27,276.5,277.75,277.75,266,274.75,-1.75,-0.63
CONVENIENCE FOODS LANKA PLC,SOY.N0000,2,2,2313.5,2379,2379,2373.75,2313.5,0,0
DANKOTUWA PORCELAIN PLC,DPL.N0000,288251,96,18.7,19.3,19.3,18.8,19,0.3,1.6
DFCC BANK PLC,DFCC.N0000,2756301,363,162,162.75,164.5,162,164.25,2.25,1.39
DIALOG AXIATA PLC,DIAL.N0000,1323334,209,30.2,30,30.6,30,30.3,0.1,0.33
DIALOG FINANCE PLC,CALF.N0000,5296,29,80.3,84.7,85,82,83,2.7,3.36
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,634,39,2308.75,2302.5,2444,2302.5,2398.75,90,3.9
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,256262,429,161,163.75,164,156.5,160,-1,-0.62
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,211,12,1157,1155.5,1159.75,1140,1149.25,-7.75,-0.67
DIPPED PRODUCTS PLC,DIPD.N0000,1301160,265,66.6,67,68.9,66.6,67.9,1.3,1.95
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,33634,74,61.9,62,62.5,61.3,62.4,0.5,0.81
DOLPHIN HOTELS PLC,STAF.N0000,90140,69,65.4,65.2,66.5,65,65,-0.4,-0.61
E - CHANNELLING PLC,ECL.N0000,19755,13,16,16,16.4,16,16,0,0
E B CREASY & COMPANY PLC,EBCR.N0000,51822,67,67.6,68.6,69.2,68,68.6,1,1.48
E M L CONSULTANTS PLC,EML.N0000,68457,26,4.9,4.9,5,4.8,4.8,-0.1,-2.04
EAST WEST PROPERTIES PLC,EAST.N0000,476829,106,62,62.3,63,60.5,62.1,0.1,0.16
EASTERN MERCHANTS PLC,EMER.N0000,72976,34,11.4,11.3,11.3,11,11.1,-0.3,-2.63
EDEN HOTEL LANKA PLC,EDEN.N0000,196423,77,14.3,14.4,14.4,14.1,14.2,-0.1,-0.7
ELPITIYA PLANTATIONS PLC,ELPL.N0000,34075,74,192.75,194,203.75,190.75,200,7.25,3.76
EQUITY TWO PLC,ETWO.N0000,21364,73,92.4,90.9,90.9,86,86.9,-5.5,-5.95
Ex-pack Corrugated Cartons PLC,PACK.N0000,34679,40,14.9,14.9,15.2,14.8,14.8,-0.1,-0.67
EXTERMINATORS PLC,EXT.N0000,20558,12,7.5,7.5,7.8,7.5,7.8,0.3,4
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,472067,333,58.7,58.9,60.1,58.5,59.9,1.2,2.04
First Capital Treasuries PLC,FCT.N0000,138721,170,31.6,31.7,31.7,31.4,31.6,0,0
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,93363,78,18.8,18.9,19.4,18.8,19,0.2,1.06
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,294451,352,116,118,124,115,119.75,3.75,3.23
GESTETNER OF CEYLON PLC,GEST.N0000,732,8,225.75,230,230,224,225.25,-0.5,-0.22
GREENTECH ENERGY PLC,MEL.N0000,225831,43,4.3,4.5,4.5,4.3,4.4,0.1,2.33
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,1818,19,73.3,72,75,70.2,74.8,1.5,2.05
HARISCHANDRA MILLS PLC,HARI.N0000,48,19,7004.75,6999.75,6999.75,6910,7004.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,483942,285,315.25,315.5,328,315,326.75,11.5,3.65
HATTON NATIONAL BANK PLC,HNB.N0000,378295,274,400,400,407,398.75,404.75,4.75,1.19
HATTON PLANTATIONS PLC,HPL.N0000,50469,34,30.5,30.5,30.5,30.2,30.5,0,0
HAYCARB PLC,HAYC.N0000,209978,242,105.25,107,109.5,105,106.25,1,0.95
HAYLEYS FABRIC PLC,MGT.N0000,1701198,256,42,42.4,44.5,42,43.6,1.6,3.81
HAYLEYS FIBRE PLC,HEXP.N0000,79019,164,92.5,94.5,94.9,88,90,-2.5,-2.7
HAYLEYS LEISURE PLC,CONN.N0000,172189,55,43.3,45.3,45.3,43,44.6,1.3,3
HAYLEYS PLC,HAYL.N0000,72066,167,196,196,196.75,195.75,196.5,0.5,0.26
HELA APPAREL HOLDINGS PLC,HELA.N0000,687974,77,3.5,3.5,3.5,3.4,3.4,-0.1,-2.86
HEMAS HOLDINGS PLC,HHL.N0000,1981732,381,36.1,36.5,36.5,35.6,36.2,0.1,0.28
HIKKADUWA BEACH RESORT PLC,CITH.N0000,391300,57,3.7,3.7,3.7,3.5,3.6,-0.1,-2.7
HNB ASSURANCE PLC,HASU.N0000,98139,74,118.25,119,120,116.75,117.5,-0.75,-0.63
HNB FINANCE PLC,HNBF.N0000,375935,92,8.6,8.6,8.8,8.5,8.7,0.1,1.16
HNB FINANCE PLC,HNBF.X0000,85301,30,8.6,8.7,8.7,8.5,8.6,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,1131,15,58.8,61,61.5,59,60.4,1.6,2.72
HOTEL SIGIRIYA PLC,HSIG.N0000,6510,10,105,105,107.75,105,105,0,0
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,57845,74,43.9,44.4,44.5,43.8,44.2,0.3,0.68
hSenid Business Solutions PLC,HBS.N0000,1026411,300,14.6,14.7,14.7,13.6,13.8,-0.8,-5.48
HUNAS HOLDINGS PLC,HUNA.N0000,72749,44,25,25,25,24,24.6,-0.4,-1.6
HUNTER & COMPANY PLC,HUNT.N0000,14,2,1412.75,1412,1415,1412,1412.75,0,0
HVA FOODS PLC,HVA.N0000,3143338,253,3.7,3.8,4.1,3.7,3.7,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,3370107,146,0.5,0.5,0.6,0.4,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,4682,19,46.6,46.1,47.3,46,47.1,0.5,1.07
JANASHAKTHI INSURANCE PLC,JINS.N0000,7057,62,158.25,155.5,160,155.5,156.75,-1.5,-0.95
JAT HOLDINGS PLC,JAT.N0000,570509,475,52.1,52.9,52.9,50.9,52.1,0,0
JETWING SYMPHONY PLC,JETS.N0000,579753,206,19.6,20.5,20.5,19.8,20.4,0.8,4.08
JOHN KEELLS HOLDINGS PLC,JKH.N0000,15438363,849,21.8,21.7,22.2,21.5,22,0.2,0.92
JOHN KEELLS HOTELS PLC,KHL.N0000,733385,159,25.2,25,25.5,24.6,25.2,0,0
JOHN KEELLS PLC,JKL.N0000,3743,30,83.5,83.5,83.5,82,83.3,-0.2,-0.24
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,2810,8,22.6,23.2,23.2,23,23,0.4,1.77
KAPRUKA HOLDINGS PLC,KPHL.N0000,14390,21,8.4,8.6,8.6,8.3,8.5,0.1,1.19
KEELLS FOOD PRODUCTS PLC,KFP.N0000,4,3,166.25,166.5,166.5,163,166.25,0,0
KEGALLE PLANTATIONS PLC,KGAL.N0000,4146,13,140,141,141,138,138,-2,-1.43
KELANI CABLES PLC,KCAB.N0000,19963,138,1122.75,1125,1125,1100,1106.25,-16.5,-1.47
KELANI TYRES PLC,TYRE.N0000,44059,101,94,94,94,92.8,93.7,-0.3,-0.32
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,47052,66,96.5,96.5,97,94,96.5,0,0
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,343,27,512.5,614.75,628.75,607.75,620.25,107.75,21.02
KOTAGALA PLANTATIONS PLC,KOTA.N0000,18087377,1724,10.6,10.7,12.3,10.7,11.7,1.1,10.38
KOTMALE HOLDINGS PLC,LAMB.N0000,1259,46,1286.75,1520,1608.25,1520,1608.25,321.5,24.99
L O L C HOLDINGS PLC,LOLC.N0000,29878,140,555.5,556,560,554,555,-0.5,-0.09
L V L ENERGY FUND PLC,LVEF.N0000,1864790,188,12.2,12.3,12.3,11.8,12.1,-0.1,-0.82
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,187,14,452.75,455,488.75,454,464.5,11.75,2.6
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,116149,75,48.7,48.7,48.8,48.4,48.6,-0.1,-0.21
LANKA ASHOK LEYLAND PLC,ASHO.N0000,206,24,3806.25,3806.75,3825,3805,3811,4.75,0.12
LANKA CERAMIC PLC,CERA.N0000,6208,15,172,172,172.25,167.5,170,-2,-1.16
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,1007297,209,9.1,9.2,9.4,9,9.3,0.2,2.2
LANKA IOC PLC,LIOC.N0000,233132,136,135,134.5,136,134.5,134.75,-0.25,-0.19
LANKA MILK FOODS (CWE) PLC,LMF.N0000,412211,413,71.2,71.5,71.5,70.5,70.7,-0.5,-0.7
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,417772,171,34,33.9,35.2,32,35,1,2.94
LANKA TILES PLC,TILE.N0000,67840,77,51.5,51.5,52.5,51.5,51.8,0.3,0.58
LANKA VENTURES PLC,LVEN.N0000,4230,20,77.3,77.1,81.9,77,81.1,3.8,4.92
LANKA WALLTILE PLC,LWL.N0000,89531,75,52.5,52.8,53.5,52.2,53,0.5,0.95
LANKEM CEYLON PLC,LCEY.R0000,68242,79,20.1,20,21,19.7,20.7,0.6,2.99
LANKEM CEYLON PLC,LCEY.N0000,6740,43,94.1,94,94,82,92.9,-1.2,-1.28
LANKEM DEVELOPMENTS PLC,LDEV.N0000,81382,36,26.2,26,26.8,25.8,26.3,0.1,0.38
LAUGFS GAS PLC,LGL.X0000,995952,592,53.7,54.5,61.5,53,58.8,5.1,9.5
LAUGFS GAS PLC,LGL.N0000,9059536,1408,68.4,69.1,74,69.1,71.7,3.3,4.82
LAUGFS POWER PLC,LPL.X0000,361029,166,12,12,12.9,12,12.2,0.2,1.67
LAUGFS POWER PLC,LPL.N0000,1262995,226,15.9,16,17.3,15.5,15.8,-0.1,-0.63
LAXAPANA PLC,LITE.N0000,165695,143,57.1,58,59.2,55,56.3,-0.8,-1.4
LB FINANCE PLC,LFIN.N0000,22449,77,165.25,166,168,165,167,1.75,1.06
LEE HEDGES PLC,SHAW.N0000,11807,23,232.75,228,235,220,228.25,-4.5,-1.93
LION BREWERY (CEYLON) PLC,LION.N0000,666,18,1673,1690,1734.5,1690,1731.75,58.75,3.51
LOLC FINANCE PLC,LOFC.N0000,2914376,306,6.2,6.1,6.4,6.1,6.3,0.1,1.61
LOLC GENERAL INSURANCE PLC,LGIL.N0000,49983,48,9.3,9.2,9.5,9.1,9.5,0.2,2.15
LOTUS HYDRO POWER PLC,HPFL.N0000,5257,13,14.9,14.9,15,14.9,15,0.1,0.67
LUMINEX PLC,LUMX.N0000,105880,39,6.6,6.8,6.8,6.5,6.5,-0.1,-1.52
MADULSIMA PLANTATIONS PLC,MADU.N0000,15797,9,13.4,13.2,13.5,12.6,13.2,-0.2,-1.49
MAHARAJA FOODS PLC,MFPE.N0000,293412,53,12.1,12.2,12.3,12,12,-0.1,-0.83
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,7723,40,50.5,50.5,50.9,49.5,49.6,-0.9,-1.78
MAHAWELI REACH HOTELS PLC,MRH.N0000,3124,15,20.3,21.7,21.7,20.2,20.3,0,0
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,1101,5,59.9,59.5,60,59.5,60,0.1,0.17
MARAWILA RESORTS PLC,MARA.N0000,176232,42,7.8,8,8,7.7,7.7,-0.1,-1.28
MASKELIYA PLANTATIONS PLC,MASK.N0000,726,13,103.75,104,104,102.25,102.75,-1,-0.96
MELSTACORP PLC,MELS.N0000,196430,84,189,189.75,190,189,189.5,0.5,0.26
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,1852,164,8683.5,8999.75,9200,8820,9004,320.5,3.69
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,386,27,582.5,619,619,556,556,-26.5,-4.55
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,52338,66,14.5,15,15,14.3,14.5,0,0
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,57687,41,6.9,6.8,7,6.7,6.7,-0.2,-2.9
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,466712,64,2.4,2.3,2.5,2.3,2.4,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,42506,65,21.8,21.8,22.5,20.1,22,0.2,0.92
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,2209,49,604.75,609.75,614.5,580.25,601.75,-3,-0.5
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,752914,488,148,148.5,150,147,149.75,1.75,1.18
NATIONS TRUST BANK PLC,NTB.X0000,467,18,363.5,360,369,352.5,368,4.5,1.24
NATIONS TRUST BANK PLC,NTB.N0000,86505,187,302.75,306,309.75,305,308,5.25,1.73
NAWALOKA HOSPITALS PLC,NHL.N0000,432126,151,12.3,12.3,12.3,11.8,12,-0.3,-2.44
ODEL PLC,ODEL.N0000,4100,21,11.9,12,12,11.5,11.5,-0.4,-3.36
OFFICE EQUIPMENT PLC,OFEQ.N0000,2398,65,283.5,271,310,271,298.5,15,5.29
ON'ALLY HOLDINGS PLC,ONAL.N0000,3425,28,50.5,51.5,51.5,47,50.1,-0.4,-0.79
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,202233,157,40.8,40.9,41.8,40.7,41.7,0.9,2.21
PALM GARDEN HOTELS PLC,PALM.N0000,2014,7,74.3,74.3,74.3,74.2,74.3,0,0
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,1753332,484,63.8,64,64.9,63.5,64.3,0.5,0.78
PANASIAN POWER PLC,PAP.N0000,1379415,488,23.9,23.9,26.9,23.8,26.4,2.5,10.46
PARAGON CEYLON PLC,PARA.N0000,74,11,195.75,199.75,199.75,199.25,195.75,0,0
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,2,2,49.1,49.1,49.1,49,49.1,0,0
PEOPLE'S INSURANCE PLC,PINS.N0000,5447,22,40.8,40,42.4,40,40.7,-0.1,-0.25
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,6570572,255,28.8,29,29,28.7,29,0.2,0.69
PGP GLASS CEYLON PLC,GLAS.N0000,10670,35,58.5,58.5,58.9,58,58.7,0.2,0.34
PMF FINANCE PLC,PMB.N0000,163985,67,15.8,16.3,16.3,15.7,15.9,0.1,0.63
PRIME LANDS RESIDENCIES PLC,PLR.N0000,377351,198,30,30.1,30.8,30.1,30.5,0.5,1.67
PRINTCARE PLC,CARE.N0000,65362,18,61.6,62.1,63.2,60.6,62.5,0.9,1.46
R I L PROPERTY PLC,RIL.N0000,781070,223,33,32.9,33.9,32.7,33.7,0.7,2.12
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,119,9,92.5,95.5,95.5,91.6,93.5,1,1.08
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,668327,207,29.2,30.3,30.3,28.6,29.8,0.6,2.05
RAMBODA FALLS PLC,RFL.N0000,8744,20,44,44.9,45.1,43.8,45,1,2.27
RENUKA AGRI FOODS PLC,RAL.N0000,2756744,233,5.6,5.7,5.9,5.5,5.6,0,0
RENUKA CITY HOTELS PLC.,RENU.N0000,11328,41,872,872,889.75,871,875.25,3.25,0.37
RENUKA FOODS PLC,COCO.N0000,271551,92,26.8,26.8,27.3,25.5,26.9,0.1,0.37
RENUKA FOODS PLC,COCO.X0000,57713,34,20.1,20,20.1,19.5,19.9,-0.2,-1
RENUKA HOLDINGS PLC,RHL.X0000,67045,35,32.4,32.7,33,31.3,32.8,0.4,1.23
RENUKA HOLDINGS PLC,RHL.N0000,183587,107,44.7,46,46.2,44.3,44.6,-0.1,-0.22
RENUKA HOTELS PLC,RCH.N0000,12379,38,251.5,260,266,253,264.5,13,5.17
RESUS ENERGY PLC,HPWR.N0000,1043053,758,46,50,55,49.1,49.7,3.7,8.04
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,34422,60,31.7,31.7,31.8,30,31.7,0,0
RICHARD PIERIS EXPORTS PLC,REXP.N0000,2335,44,382.75,394.25,399.5,378.25,378.75,-4,-1.05
ROYAL CERAMICS LANKA PLC,RCL.N0000,1042148,275,45.9,45.8,46.1,45.5,46,0.1,0.22
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,1667,6,71,72.5,72.5,70.1,70.1,-0.9,-1.27
SAMPATH BANK PLC,SAMP.N0000,2009371,833,148,149,152,148.5,150,2,1.35
SAMSON INTERNATIONAL PLC,SIL.N0000,1932,29,371.75,375,410,375,392.5,20.75,5.58
SANASA DEVELOPMENT BANK PLC,SDB.N0000,400593,167,56.5,56.5,56.5,53.5,54.9,-1.6,-2.83
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,368761,108,50.1,51.2,51.2,49.5,50.7,0.6,1.2
SATHOSA MOTORS PLC,SMOT.N0000,394,22,1255,1200,1295.75,1200,1237.5,-17.5,-1.39
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,3443,187,1326.25,1350.25,1657.25,1350,1656.75,330.5,24.92
SERENDIB HOTELS PLC,SHOT.X0000,5120,8,15.3,15.3,15.5,15.3,15.5,0.2,1.31
SERENDIB HOTELS PLC,SHOT.N0000,868,13,24.3,24.3,24.6,24.1,24.4,0.1,0.41
SERENDIB LAND PLC,SLND.N0000,26,4,1650,1673,1673,1650,1650,0,0
SEYLAN BANK PLC,SEYB.N0000,81398,115,111.5,111.75,113,111,112.25,0.75,0.67
SEYLAN BANK PLC,SEYB.X0000,576438,182,79,78.7,81.7,78.6,81.3,2.3,2.91
SEYLAN DEVELOPMENTS PLC,CSD.N0000,31060,63,30,29.9,30.8,29.4,29.4,-0.6,-2
SIERRA CABLES PLC,SIRA.N0000,6479013,1050,30.5,30.7,32.8,30.2,32.4,1.9,6.23
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,1517,10,122.5,120,123,120,120,-2.5,-2.04
SINGER (SRI LANKA) PLC,SINS.N0000,120055,114,95.1,95.1,96.9,94.5,95.1,0,0
