Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,2118688,225,10.1,10.1,10.2,9.8,9.9,-0.2,-1.98
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,56467,42,68.8,70,70,67,67.1,-1.7,-2.47
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,10463,45,35.4,36.5,36.5,35.6,36,0.6,1.69
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,25395,36,13.9,14.2,14.2,13.7,13.7,-0.2,-1.44
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,226610,163,97.1,100,101,96.6,98.3,1.2,1.24
B P P L HOLDINGS PLC,BPPL.N0000,233453,36,20,20,20.6,19.8,20,0,0
BAIRAHA FARMS PLC,BFL.N0000,471462,810,277,279,312.75,279,310.5,33.5,12.09
BALANGODA PLANTATIONS PLC,BALA.N0000,26538,40,96.3,96.9,96.9,95,96.7,0.4,0.42
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,102708,96,25.1,25.3,26,25,25.9,0.8,3.19
BERUWALA RESORTS PLC,BERU.N0000,324392,79,4.2,4.3,4.3,4,4.1,-0.1,-2.38
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,33534,80,80.1,81,83,79.7,80.9,0.8,1
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,921,20,84.7,84.5,86.8,83.8,84,-0.7,-0.83
BROWN & COMPANY PLC,BRWN.N0000,74857,191,184,184,189.75,182.75,188.25,4.25,2.31
BROWNS BEACH HOTELS PLC,BBH.N0000,196350,125,28,27.8,28.7,27.6,28.5,0.5,1.79
BROWNS INVESTMENTS PLC,BIL.N0000,11832625,586,7.6,7.6,7.7,7.4,7.6,0,0
BUKIT DARAH PLC,BUKI.N0000,257,12,962.5,960.25,961,960,960.25,-2.25,-0.23
C I C HOLDINGS PLC,CIC.X0000,365818,190,109,110,115.75,109.25,114,5,4.59
C I C HOLDINGS PLC,CIC.N0000,799884,204,140,140.5,146.5,140.25,145.5,5.5,3.93
C M HOLDINGS PLC,COLO.N0000,1207,18,410.25,412,412,406,406.5,-3.75,-0.91
C T HOLDINGS PLC,CTHR.N0000,25,7,666,698,698,680,666,0,0
C T LAND DEVELOPMENT PLC,CTLD.N0000,24251,18,39,39.4,39.4,38,38.1,-0.9,-2.31
C. W. MACKIE PLC,CWM.N0000,3117,39,122.75,123,124,121,123.75,1,0.81
CABLE SOLUTIONS PLC,CSLK.N0000,408257,134,15.2,15.4,15.7,15.2,15.6,0.4,2.63
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,746,7,15.8,16,16,15.2,15.3,-0.5,-3.16
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,100,1,14,13.8,13.8,13.8,13.8,-0.2,-1.43
CAPITAL ALLIANCE HOLDINGS LIMITED,CALH.N0000,485277,189,17.5,17.5,17.5,17.2,17.3,-0.2,-1.14
CAPITAL ALLIANCE PLC,CALT.N0000,114743,165,54.6,54.9,55.6,54.5,54.6,0,0
CARGILLS (CEYLON) PLC,CARG.N0000,682,23,795,793,793,780,785.25,-9.75,-1.23
CARGILLS BANK PLC,CBNK.N0000,19244478,647,9.2,9.3,9.7,9.1,9.6,0.4,4.35
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,23,9,185,184.75,184.75,177.75,185,0,0
CARSON CUMBERBATCH PLC,CARS.N0000,110,13,789.5,787.5,790,787,789.25,-0.25,-0.03
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,118753,125,283,283.5,284.75,281.5,282.25,-0.75,-0.27
CENTRAL INDUSTRIES PLC,CIND.N0000,27708,82,197,198,198,195.25,196,-1,-0.51
CEYLINCO HOLDINGS PLC,CINS.N0000,37,5,3100,3199,3200,3199,3100,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,12,4,1721.5,1740,1750,1740,1721.5,0,0
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,33,3,2625.75,2721,2721,2720,2625.75,0,0
CEYLON COLD STORES PLC,CCS.N0000,43673,63,111,111,112,110.75,110.75,-0.25,-0.23
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,71143,143,328,328,347.75,328,345,17,5.18
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,783,22,284.5,283.75,289,283.75,284.5,0,0
CEYLON HOSPITALS PLC,CHL.X0000,2691,19,148.75,148.75,154,146.25,154,5.25,3.53
CEYLON HOSPITALS PLC,CHL.N0000,2404,11,179.5,183,184,174,183,3.5,1.95
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,130544,117,38,38.2,39.1,38,38.2,0.2,0.53
CEYLON INVESTMENT PLC,CINV.N0000,23911,63,125.5,125.5,127.75,124.25,126.5,1,0.8
CEYLON LAND & EQUITY PLC,KZOO.N0000,203176,89,11,11,11.2,10.5,10.6,-0.4,-3.64
CEYLON TEA BROKERS PLC,CTBL.N0000,121312,41,8.6,8.8,8.8,8.4,8.4,-0.2,-2.33
CEYLON TOBACCO COMPANY PLC,CTC.N0000,57649,87,1600,1600,1600.5,1599,1599.75,-0.25,-0.02
CHEMANEX PLC,CHMX.N0000,4111,17,183,184.75,184.75,180,183.25,0.25,0.14
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,28286,71,173.75,174.25,174.5,173.75,174.5,0.75,0.43
CHRISSWORLD PLC,CWL.N0000,2501,6,12.1,12.1,12.3,12.1,12.2,0.1,0.83
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,72,6,355.5,356,366.5,356,355.5,0,0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,7433,20,285.5,292,292,290,291.5,6,2.1
CITRUS LEISURE PLC,REEF.N0000,348475,69,4.3,4.3,4.4,4.1,4.2,-0.1,-2.33
Co-operative Insurance Company PLC,COOP.N0000,2699703,186,4.6,4.7,4.8,4.5,4.7,0.1,2.17
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,32070,57,180,182,184.75,174,179.5,-0.5,-0.28
COLOMBO DOCKYARD PLC,DOCK.N0000,24992,60,114.5,115.25,115.25,113,113.5,-1,-0.87
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,799,17,298.25,304,304,298.25,301,2.75,0.92
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,424,7,350,350,350,337.25,343.25,-6.75,-1.93
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,836337,79,42,42,42.3,41.6,42,0,0
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,175309,171,190,189.5,190.5,189.5,190.25,0.25,0.13
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,20433,68,168.75,169.25,171,168.5,169,0.25,0.15
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,134112,239,139.5,141,142,137.75,138.25,-1.25,-0.9
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,2246,12,242,242,249.25,240,242.25,0.25,0.1
CONVENIENCE FOODS LANKA PLC,SOY.N0000,1289,60,1885.5,1850.25,1924.5,1840,1852.75,-32.75,-1.74
DANKOTUWA PORCELAIN PLC,DPL.N0000,414069,176,20.1,20.4,21,20.2,20.3,0.2,1
DFCC BANK PLC,DFCC.N0000,294817,211,161.75,163,163.5,161,162.5,0.75,0.46
DIALOG AXIATA PLC,DIAL.N0000,275375,106,25.5,25.7,25.7,25.1,25.6,0.1,0.39
DIALOG FINANCE PLC,CALF.N0000,6381,16,69.5,70,70,68,68.2,-1.3,-1.87
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,16009,120,1366.75,1385,1549.75,1355,1465.5,98.75,7.23
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,373226,330,127,127,128,124.5,125.5,-1.5,-1.18
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,74,12,1141,1141.25,1169.5,1110,1141,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,947773,312,59.1,59.4,61.2,59.2,60.4,1.3,2.2
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,115464,59,46.2,46.3,46.4,45.8,46,-0.2,-0.43
DOLPHIN HOTELS PLC,STAF.N0000,61644,58,66.5,66.1,67.5,66,66.8,0.3,0.45
E - CHANNELLING PLC,ECL.N0000,5744,26,16.9,16.9,17,16,16.1,-0.8,-4.73
E B CREASY & COMPANY PLC,EBCR.N0000,122370,122,68.6,69.7,70,68,68.2,-0.4,-0.58
E M L CONSULTANTS PLC,EML.N0000,44970,29,4.7,4.7,4.8,4.5,4.5,-0.2,-4.26
EAST WEST PROPERTIES PLC,EAST.N0000,1338359,552,65.1,65.1,68.5,65.1,67,1.9,2.92
EASTERN MERCHANTS PLC,EMER.N0000,505671,117,11.9,12,12.1,11.7,11.8,-0.1,-0.84
EDEN HOTEL LANKA PLC,EDEN.N0000,127472,72,15.2,15.3,15.4,14.8,15,-0.2,-1.32
ELPITIYA PLANTATIONS PLC,ELPL.N0000,1736,19,167,172,172,167.25,168.5,1.5,0.9
EQUITY TWO PLC,ETWO.N0000,55249,166,89,89.8,96,89.8,92,3,3.37
Ex-pack Corrugated Cartons PLC,PACK.N0000,266552,96,14.7,14.7,15,14.6,14.7,0,0
EXTERMINATORS PLC,EXT.N0000,2497736,294,6,6.2,6.8,6.1,6.5,0.5,8.33
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,2570851,1158,57.8,57.9,61.1,57,60.7,2.9,5.02
First Capital Treasuries PLC,FCT.N0000,1510197,1067,37.1,37.5,38.8,37,37.3,0.2,0.54
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,156654,57,20,20.2,20.2,19.5,19.6,-0.4,-2
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,31917,95,83.7,85.4,87.9,84.3,85.1,1.4,1.67
GREENTECH ENERGY PLC,MEL.N0000,324350,93,4.7,4.7,4.8,4.6,4.7,0,0
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,5459,40,61.1,64.7,64.7,58.2,60.4,-0.7,-1.15
HARISCHANDRA MILLS PLC,HARI.N0000,16,3,4796.5,4322,4459.75,4322,4796.5,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,215244,244,294.75,295,295,293,294,-0.75,-0.25
HATTON NATIONAL BANK PLC,HNB.N0000,83419,172,387.25,387.25,389,385,387.75,0.5,0.13
HATTON PLANTATIONS PLC,HPL.N0000,183364,91,31.1,31.5,31.5,31.1,31.3,0.2,0.64
HAYCARB PLC,HAYC.N0000,124436,188,90.9,91.4,95,90.2,92.1,1.2,1.32
HAYLEYS FABRIC PLC,MGT.N0000,63901,70,43.2,43.6,43.7,43.1,43.2,0,0
HAYLEYS FIBRE PLC,HEXP.N0000,153420,109,99.8,100,104,96.6,100.5,0.7,0.7
HAYLEYS LEISURE PLC,CONN.N0000,234904,94,42.6,42.7,43.4,41.9,42,-0.6,-1.41
HAYLEYS PLC,HAYL.N0000,362350,173,175.5,176,178.5,176,178.5,3,1.71
HELA APPAREL HOLDINGS PLC,HELA.N0000,267424,59,3.4,3.5,3.5,3.4,3.4,0,0
HEMAS HOLDINGS PLC,HHL.N0000,4253173,414,31.5,31.7,31.8,31.2,31.3,-0.2,-0.63
HIKKADUWA BEACH RESORT PLC,CITH.N0000,697049,59,3.5,3.5,3.6,3.4,3.5,0,0
HNB ASSURANCE PLC,HASU.N0000,88683,48,102.5,104,104,102,102.75,0.25,0.24
HNB FINANCE PLC,HNBF.N0000,1831390,346,8.7,8.7,8.7,8.3,8.4,-0.3,-3.45
HNB FINANCE PLC,HNBF.X0000,1633538,209,8.5,8.5,8.7,8.1,8.2,-0.3,-3.53
HORANA PLANTATIONS PLC,HOPL.N0000,92580,57,60,60.5,62.4,60.5,61.5,1.5,2.5
HOTEL SIGIRIYA PLC,HSIG.N0000,30004,68,110,109,112,107.5,108.25,-1.75,-1.59
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,8972,41,43.8,45.1,45.5,43.8,44,0.2,0.46
hSenid Business Solutions PLC,HBS.N0000,147114,59,12.5,12.3,12.6,12.3,12.4,-0.1,-0.8
HUNAS HOLDINGS PLC,HUNA.N0000,31141,16,20.8,21,21.3,20.6,20.7,-0.1,-0.48
HUNTER & COMPANY PLC,HUNT.N0000,138,6,903.75,930.25,930.25,930.25,930.25,26.5,2.93
HVA FOODS PLC,HVA.N0000,240829,58,3.6,3.6,3.7,3.6,3.6,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,2913030,68,0.4,0.4,0.5,0.4,0.5,0.1,25
JANASHAKTHI FINANCE PLC,BFN.N0000,20162,57,50,49.5,50,48,48.7,-1.3,-2.6
JANASHAKTHI INSURANCE PLC,JINS.N0000,194986,174,119.75,120,122,115.25,119.75,0,0
JAT HOLDINGS PLC,JAT.N0000,534431,182,43.3,43.7,44,42.7,43.7,0.4,0.92
JETWING SYMPHONY PLC,JETS.N0000,1044852,142,17.1,17.2,17.6,16.9,17.2,0.1,0.58
JOHN KEELLS HOLDINGS PLC,JKH.N0000,13915399,615,22.5,22.6,22.9,22.6,22.8,0.3,1.33
JOHN KEELLS HOTELS PLC,KHL.N0000,272382,97,24.8,24.8,25,24.7,24.9,0.1,0.4
JOHN KEELLS PLC,JKL.N0000,747,15,85,85,88,85,85.2,0.2,0.24
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,108,5,25,24.4,25,24.4,25,0,0
KAPRUKA HOLDINGS PLC,KPHL.N0000,58476,25,8.3,8.5,8.5,8.4,8.5,0.2,2.41
KEELLS FOOD PRODUCTS PLC,KFP.N0000,263,9,167.25,170.25,175,170.25,171,3.75,2.24
KEGALLE PLANTATIONS PLC,KGAL.N0000,2201,12,138,140,140,134,138,0,0
KELANI CABLES PLC,KCAB.N0000,17589,87,1075.25,1065,1080,1025,1059.75,-15.5,-1.44
KELANI TYRES PLC,TYRE.N0000,22575,62,93.2,94,97.5,93.9,94,0.8,0.86
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,23090,24,96,95.9,96.5,95.7,96,0,0
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,135,2,381.75,365,367,365,365.5,-16.25,-4.26
KOTAGALA PLANTATIONS PLC,KOTA.N0000,1762912,205,9.4,9.5,9.7,9.4,9.4,0,0
KOTMALE HOLDINGS PLC,LAMB.N0000,225,13,650,694.5,694.75,652.25,694,44,6.77
L O L C HOLDINGS PLC,LOLC.N0000,418530,351,561,565,575,561,563.75,2.75,0.49
L V L ENERGY FUND PLC,LVEF.N0000,6725479,661,12,12,12,11.7,11.9,-0.1,-0.83
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,111,9,298.25,295,300,295,295.5,-2.75,-0.92
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,464327,147,50.1,49.8,51.2,49.5,50.9,0.8,1.6
LANKA ASHOK LEYLAND PLC,ASHO.N0000,7175,321,2873,2932.25,3250,2900,3188,315,10.96
LANKA CERAMIC PLC,CERA.N0000,780,17,166.75,165,172,165,171.25,4.5,2.7
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,28057187,913,6.2,6.4,6.7,6.1,6.5,0.3,4.84
LANKA IOC PLC,LIOC.N0000,96302,93,131.25,131.75,133,130,132,0.75,0.57
LANKA MILK FOODS (CWE) PLC,LMF.N0000,257928,192,58.4,59,59,58,58.1,-0.3,-0.51
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,1554026,445,29.3,29.6,30.2,28.7,29,-0.3,-1.02
LANKA TILES PLC,TILE.N0000,19465,62,52,52.7,53,52.1,52.4,0.4,0.77
LANKA VENTURES PLC,LVEN.N0000,70145,30,83.2,83.2,83.2,80.5,82.5,-0.7,-0.84
LANKA WALLTILE PLC,LWL.N0000,41314,64,52.5,52.9,53.3,51.9,52.1,-0.4,-0.76
LANKEM CEYLON PLC,LCEY.N0000,4662,23,99.7,96,99.7,95,95.3,-4.4,-4.41
LANKEM DEVELOPMENTS PLC,LDEV.N0000,340763,99,28.9,29,29,28.2,28.4,-0.5,-1.73
LAUGFS GAS PLC,LGL.N0000,116782,160,59.2,58,59.7,56,57.3,-1.9,-3.21
LAUGFS GAS PLC,LGL.X0000,54568,28,35.1,36.4,36.4,35,35,-0.1,-0.28
LAUGFS POWER PLC,LPL.X0000,107038,83,11.6,11.7,12.4,11.3,11.8,0.2,1.72
LAUGFS POWER PLC,LPL.N0000,357492,138,15.7,16,16.4,15.8,16,0.3,1.91
LAXAPANA PLC,LITE.N0000,2619,9,50,50,50,49.6,50,0,0
LB FINANCE PLC,LFIN.N0000,372331,108,138,138.75,142.25,138.75,140,2,1.45
LEE HEDGES PLC,SHAW.N0000,825,6,186,185,190,185,190,4,2.15
LION BREWERY (CEYLON) PLC,LION.N0000,119,13,1430.75,1450,1450,1430,1448.25,17.5,1.22
LOLC FINANCE PLC,LOFC.N0000,3937921,294,5.8,5.9,5.9,5.7,5.8,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,187003,63,8.8,8.7,9.1,8.7,9,0.2,2.27
LOTUS HYDRO POWER PLC,HPFL.N0000,19950,21,15.7,16,16,15.4,15.5,-0.2,-1.27
LUMINEX PLC,LUMX.N0000,1030303,47,7.1,7.2,7.3,7,7.1,0,0
MADULSIMA PLANTATIONS PLC,MADU.N0000,8714,15,13.2,12.8,13.2,12.8,13,-0.2,-1.52
MAHARAJA FOODS PLC,MFPE.N0000,441559,90,12.8,12.8,12.9,12.3,12.5,-0.3,-2.34
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,30961,64,52.1,52.4,54,52,52.5,0.4,0.77
MAHAWELI REACH HOTELS PLC,MRH.N0000,758,9,21.7,21.8,21.8,19.9,21.2,-0.5,-2.3
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,2601,8,40,38,40,38,39.9,-0.1,-0.25
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,2412,7,60.6,59.1,62,59.1,59.9,-0.7,-1.16
MARAWILA RESORTS PLC,MARA.N0000,192267,51,7.9,8.2,8.2,7.9,8,0.1,1.27
MASKELIYA PLANTATIONS PLC,MASK.N0000,88923,39,107,105,112,105,109.5,2.5,2.34
MELSTACORP PLC,MELS.N0000,68759,53,159.5,160,162.75,159.25,161,1.5,0.94
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,1556223,169,8.8,8.7,9.2,8.7,9,0.2,2.27
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,26500,13,7.3,7.3,7.5,7.2,7.3,0,0
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,5454190,346,1.9,2,2.3,1.9,2.1,0.2,10.53
MYLAND DEVELOPMENTS PLC,MDL.N0000,178313,89,19.3,19.3,19.4,18,18.4,-0.9,-4.66
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,189,11,530.25,530.5,549.5,530.5,532.25,2,0.38
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,123566,137,139.75,143,143,140,141.25,1.5,1.07
NATIONS TRUST BANK PLC,NTB.X0000,13169,12,311,311.5,311.5,300,311.5,0.5,0.16
NATIONS TRUST BANK PLC,NTB.N0000,234045,185,298.75,298,299,291.75,297.25,-1.5,-0.5
NAWALOKA HOSPITALS PLC,NHL.N0000,483323,145,9.6,9.8,9.8,9.1,9.2,-0.4,-4.17
ODEL PLC,ODEL.N0000,1230,6,11.7,12,12.1,12,12.1,0.4,3.42
ON'ALLY HOLDINGS PLC,ONAL.N0000,63685,66,54.8,54.8,57,53.5,54,-0.8,-1.46
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,1279712,348,38.8,38.8,38.8,37.4,37.6,-1.2,-3.09
PALM GARDEN HOTELS PLC,PALM.N0000,712,9,82.5,79,84.3,79,84,1.5,1.82
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,2000784,609,61,61.2,62.5,61,61.9,0.9,1.48
PANASIAN POWER PLC,PAP.N0000,1578966,444,27,27,27.9,26.5,26.9,-0.1,-0.37
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,12723,21,46.3,45,47.4,45,47.2,0.9,1.94
PEOPLE'S INSURANCE PLC,PINS.N0000,78671,59,37.5,37.5,38,37.1,37.4,-0.1,-0.27
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,1950721,275,24,24.2,24.8,24,24.7,0.7,2.92
PGP GLASS CEYLON PLC,GLAS.N0000,51651,45,57.7,57.9,58.6,57,58,0.3,0.52
PMF FINANCE PLC,PMB.N0000,506062,139,17.5,17.8,17.8,16.4,16.6,-0.9,-5.14
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1906248,678,34.1,34.2,34.2,33.1,33.6,-0.5,-1.47
PRINTCARE PLC,CARE.N0000,4175,29,56.1,55.9,56,55,55,-1.1,-1.96
R I L PROPERTY PLC,RIL.N0000,3239484,522,35,35.2,35.6,34.3,34.9,-0.1,-0.29
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,801,5,77.1,81,81,77.1,80.8,3.7,4.8
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,669569,262,27.9,27.2,29.3,27.2,28.7,0.8,2.87
RAMBODA FALLS PLC,RFL.N0000,4363,11,47.7,47.9,47.9,45.3,46.9,-0.8,-1.68
RENUKA AGRI FOODS PLC,RAL.N0000,5695701,307,5.6,5.6,5.6,5.3,5.4,-0.2,-3.57
RENUKA CITY HOTELS PLC.,RENU.N0000,1806,22,814.75,819.75,819.75,801,818.75,4,0.49
RENUKA FOODS PLC,COCO.N0000,455938,201,21.5,21.8,23,21.8,22.9,1.4,6.51
RENUKA FOODS PLC,COCO.X0000,178150,68,17.4,17.5,17.9,17,17.7,0.3,1.72
RENUKA HOLDINGS PLC,RHL.X0000,4320,5,24,23.5,24.3,23.5,24.3,0.3,1.25
RENUKA HOLDINGS PLC,RHL.N0000,111517,25,28.3,28.3,29.4,28.3,29,0.7,2.47
RENUKA HOTELS PLC,RCH.N0000,8010,16,256,251.5,256,245,250.25,-5.75,-2.25
RESUS ENERGY PLC,HPWR.N0000,124352,48,47,47.5,47.5,46,47,0,0
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,65864,43,27.1,27.5,27.6,26.9,27.3,0.2,0.74
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1446,25,364.75,370,380,365,373.5,8.75,2.4
ROYAL CERAMICS LANKA PLC,RCL.N0000,693436,152,44.5,44.5,44.8,44,44.2,-0.3,-0.67
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,4007,14,80,80.1,83,80.1,83,3,3.75
SAMPATH BANK PLC,SAMP.N0000,595398,494,140.75,141,142,140.5,141,0.25,0.18
SAMSON INTERNATIONAL PLC,SIL.N0000,388,12,263,264,269,255,262.5,-0.5,-0.19
SANASA DEVELOPMENT BANK PLC,SDB.N0000,198895,85,46,46,46.7,45,46.5,0.5,1.09
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,46165,25,31.9,32.2,32.5,30.7,31,-0.9,-2.82
SATHOSA MOTORS PLC,SMOT.N0000,648,29,967.5,974.25,1000,936,1000,32.5,3.36
SERENDIB HOTELS PLC,SHOT.X0000,93438,57,14.4,14.6,14.8,14.5,14.6,0.2,1.39
SERENDIB HOTELS PLC,SHOT.N0000,311009,58,25.5,25.7,25.8,24.3,25.5,0,0
SERENDIB LAND PLC,SLND.N0000,1,1,1639.5,1552.25,1552.25,1552.25,1639.5,0,0
SEYLAN BANK PLC,SEYB.N0000,37430,42,99.5,99.5,100,99.3,99.5,0,0
SEYLAN BANK PLC,SEYB.X0000,188904,72,70.3,70,70.5,69.5,69.8,-0.5,-0.71
SEYLAN DEVELOPMENTS PLC,CSD.N0000,28318,36,29.4,29.8,29.9,29,29,-0.4,-1.36
SIERRA CABLES PLC,SIRA.N0000,35881045,3932,31.1,30.9,34.8,30.7,34.4,3.3,10.61
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,2624,22,122.25,125,129,120.5,129,6.75,5.52
SINGER (SRI LANKA) PLC,SINS.N0000,1276801,418,82.5,82.5,86,79.5,83,0.5,0.61
SINGER FINANCE (LANKA) PLC,SFIN.R0000,130888,135,30.6,31,31.7,29.8,30.4,-0.2,-0.65
SINGER FINANCE LANKA PLC,SFIN.N0000,262345,112,59.3,59.8,59.8,58.3,59,-0.3,-0.51
SINGHE HOSPITALS PLC,SINH.N0000,1225242,159,8,8.1,8.6,8,8,0,0
SMB FINANCE PLC,SEMB.N0000,62291070,524,0.7,0.7,0.9,0.7,0.8,0.1,14.29
SMB FINANCE PLC,SEMB.X0000,3971884,83,0.4,0.4,0.4,0.3,0.4,0,0
SOFTLOGIC CAPITAL PLC,SCAP.N0000,509844,71,5.6,5.6,5.7,5.5,5.5,-0.1,-1.79
SOFTLOGIC FINANCE PLC,CRL.N0000,170904,37,5.4,5.4,5.6,5.4,5.5,0.1,1.85
