Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
L V L ENERGY FUND PLC,LVEF.N0000,34131101,1408,9.4,9.6,9.8,9.1,9.3,-0.1,-1.06
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,9,6,274.5,274,274,274,274.5,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,226021,157,50.8,50.9,50.9,48,49.1,-1.7,-3.35
LANKA ASHOK LEYLAND PLC,ASHO.N0000,2415,96,2793.5,2803,2850,2750,2780.25,-13.25,-0.47
LANKA CERAMIC PLC,CERA.N0000,49,2,165.25,168.5,168.5,168.5,165.25,0,0
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,5328495,431,5.3,5.5,5.5,5,5.1,-0.2,-3.77
LANKA IOC PLC,LIOC.N0000,341816,173,134.75,135.25,135.5,134,135,0.25,0.19
LANKA MILK FOODS (CWE) PLC,LMF.N0000,566003,330,56.1,56.9,57,55.9,56.2,0.1,0.18
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,161412,105,25.8,25.9,26.4,25.2,25.5,-0.3,-1.16
LANKA TILES PLC,TILE.N0000,54358,98,52.4,53.3,54.4,52.3,53.5,1.1,2.1
LANKA VENTURES PLC,LVEN.N0000,1362021,655,87.1,90,90,80,83.9,-3.2,-3.67
LANKA WALLTILE PLC,LWL.N0000,62547,55,50.7,51,51.9,50.8,51.8,1.1,2.17
LANKEM CEYLON PLC,LCEY.N0000,33301,55,86,85.4,89,85.4,88,2,2.33
LANKEM DEVELOPMENTS PLC,LDEV.N0000,5737636,305,26.1,25,27.2,23.9,27,0.9,3.45
LAUGFS GAS PLC,LGL.N0000,2160,18,33.3,31.6,33.3,31.6,32.6,-0.7,-2.1
LAUGFS GAS PLC,LGL.X0000,227,8,22,22,22.9,21.9,22,0,0
LAUGFS POWER PLC,LPL.X0000,1400,6,8.6,8.8,9,8.8,8.8,0.2,2.33
LAUGFS POWER PLC,LPL.N0000,1401,4,11.8,11.6,11.6,11.5,11.5,-0.3,-2.54
LAXAPANA PLC,LITE.N0000,241949,420,45.9,46,57.3,46,57.3,11.4,24.84
LB FINANCE PLC,LFIN.N0000,472848,199,135,136.5,138.5,135,137.75,2.75,2.04
LEE HEDGES PLC,SHAW.N0000,162246,75,196.5,190,215,190,205,8.5,4.33
LION BREWERY (CEYLON) PLC,LION.N0000,1175,31,1350,1414.75,1414.75,1355,1397.5,47.5,3.52
LOLC FINANCE PLC,LOFC.N0000,5004508,301,5.9,5.9,6,5.8,6,0.1,1.69
LOLC GENERAL INSURANCE PLC,LGIL.N0000,372910,96,8.7,8.7,9.3,8.7,9.2,0.5,5.75
LOTUS HYDRO POWER PLC,HPFL.N0000,125028,65,13.3,13.2,13.3,12.8,13.3,0,0
LUMINEX PLC,LUMX.N0000,342004,43,6.9,7,7,6.6,6.9,0,0
MADULSIMA PLANTATIONS PLC,MADU.N0000,10160,17,11.8,11.9,12,11.8,12,0.2,1.69
MAHARAJA FOODS PLC,MFPE.N0000,56476,39,9.6,9.6,9.6,9.3,9.5,-0.1,-1.04
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,10677,12,41,40.9,42.5,40.5,41.1,0.1,0.24
MAHAWELI REACH HOTELS PLC,MRH.N0000,2652,12,20.7,20.7,20.7,20.2,20.2,-0.5,-2.42
MARAWILA RESORTS PLC,MARA.N0000,908300,97,7,6.9,7,6.9,7,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,13840,29,87.7,89,89,87,87,-0.7,-0.8
MELSTACORP PLC,MELS.N0000,186440,75,158,158,161,157.5,160,2,1.27
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,24,3,292,294.75,295,294.75,292,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,201913,66,7.6,7.5,7.7,7.3,7.7,0.1,1.32
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,271963,63,7,6.9,7.3,6.7,7.1,0.1,1.43
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,396928,57,1.5,1.6,1.7,1.5,1.6,0.1,6.67
MYLAND DEVELOPMENTS PLC,MDL.N0000,6015,13,9.8,10.4,10.4,10.1,10.2,0.4,4.08
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,5895,57,491,480,499,475.5,479.5,-11.5,-2.34
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,618506,418,141.25,141,143.25,139,143,1.75,1.24
NATIONS TRUST BANK PLC,NTB.X0000,880,28,280.75,284,296,280.75,285,4.25,1.51
NATIONS TRUST BANK PLC,NTB.N0000,678293,316,246.25,247.25,270,247,265,18.75,7.61
NAWALOKA HOSPITALS PLC,NHL.N0000,1873692,312,6.6,6.8,7.3,6.6,7.2,0.6,9.09
ODEL PLC,ODEL.N0000,40200,38,10.5,11,11.1,10.5,10.9,0.4,3.81
OFFICE EQUIPMENT PLC,OFEQ.N0000,10,1,186,185.75,185.75,185.75,186,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,5868,23,38.5,38.5,40,37.3,39.7,1.2,3.12
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,2417589,703,37.8,38,38.8,37.8,38,0.2,0.53
PALM GARDEN HOTELS PLC,PALM.N0000,34205,34,72.8,72.5,80,72.5,79.4,6.6,9.07
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,2969782,475,55.5,55.6,56.9,55.2,56.2,0.7,1.26
PANASIAN POWER PLC,PAP.N0000,2110796,305,16.5,16.3,16.5,15.9,16,-0.5,-3.03
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,1147,11,37.6,36.2,37,35.2,36.8,-0.8,-2.13
PEOPLE'S INSURANCE PLC,PINS.N0000,161815,113,38.9,39.9,40,38.9,39.8,0.9,2.31
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,2111723,207,23.5,23.8,24.2,23.5,23.8,0.3,1.28
PGP GLASS CEYLON PLC,GLAS.N0000,3426,24,54.7,55.5,55.5,55,55.4,0.7,1.28
PMF FINANCE PLC,PMB.N0000,410051,76,13.1,13.3,13.9,13,13.7,0.6,4.58
PRIME LANDS RESIDENCIES PLC,PLR.N0000,9050335,836,20.1,20.2,22,20,21.7,1.6,7.96
PRINTCARE PLC,CARE.N0000,10799,20,56.3,57.3,57.3,55.9,57.3,1,1.78
R I L PROPERTY PLC,RIL.N0000,1977232,459,28.5,29,29.2,28,28.1,-0.4,-1.4
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,10836,49,81.3,81,84.2,80.1,83.3,2,2.46
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,1089256,158,13.3,13.1,14.1,13.1,13.8,0.5,3.76
RAMBODA FALLS PLC,RFL.N0000,13546,33,35,35.9,38,35.5,37,2,5.71
RENUKA AGRI FOODS PLC,RAL.N0000,1142525,150,4,4,4.1,3.9,4,0,0
RENUKA CITY HOTELS PLC.,RENU.N0000,894,22,760,760,770,750,751.25,-8.75,-1.15
RENUKA FOODS PLC,COCO.N0000,14972,35,15.5,15.9,15.9,15,15.4,-0.1,-0.65
RENUKA FOODS PLC,COCO.X0000,1830,6,12.9,12.8,13,12.8,12.9,0,0
RENUKA HOLDINGS PLC,RHL.X0000,55,2,20.4,20,20.4,20,20.4,0,0
RENUKA HOLDINGS PLC,RHL.N0000,848551,96,25,24.9,26,24.6,25.7,0.7,2.8
RENUKA HOTELS PLC,RCH.N0000,2452,20,220.5,220,224.75,213,223,2.5,1.13
RESUS ENERGY PLC,HPWR.N0000,210337,115,34.8,34.9,36.9,34,36,1.2,3.45
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,132589,44,26.5,26.9,27,26.5,26.6,0.1,0.38
RICHARD PIERIS EXPORTS PLC,REXP.N0000,3581,43,370,370,380,365,370,0,0
ROYAL CERAMICS LANKA PLC,RCL.N0000,1733225,298,41.4,41.3,43,41.3,42.4,1,2.42
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,1032,7,87.7,87.5,87.5,83.6,87.5,-0.2,-0.23
SAMPATH BANK PLC,SAMP.N0000,2044273,838,140.25,141,144,140,142.5,2.25,1.6
SAMSON INTERNATIONAL PLC,SIL.N0000,448,13,165.25,165.25,171.75,165,165,-0.25,-0.15
SANASA DEVELOPMENT BANK PLC,SDB.N0000,178946,119,40,39.7,40.9,39.2,39.6,-0.4,-1
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,435677,85,30,31,31.7,30,31,1,3.33
SATHOSA MOTORS PLC,SMOT.N0000,792,60,939.75,976,999.5,900.5,947,7.25,0.77
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,10,4,549,497.25,574.75,497.25,549,0,0
SERENDIB HOTELS PLC,SHOT.X0000,214476,46,13,12.6,13.1,12.5,12.9,-0.1,-0.77
SERENDIB HOTELS PLC,SHOT.N0000,9056,11,20.9,21.3,21.3,20.8,20.9,0,0
SERENDIB LAND PLC,SLND.N0000,516,29,1446.25,1420,1650,1420,1649.5,203.25,14.05
SEYLAN BANK PLC,SEYB.N0000,52301,93,95.5,95.5,97,95.2,96.5,1,1.05
SEYLAN BANK PLC,SEYB.X0000,563575,163,69,69,71,68.6,70,1,1.45
SEYLAN DEVELOPMENTS PLC,CSD.N0000,81186,48,32.1,32.5,32.9,31,31.7,-0.4,-1.25
SIERRA CABLES PLC,SIRA.N0000,36163712,2069,16.9,17.1,19.1,17,18.8,1.9,11.24
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,241,4,122,122,122,120.25,121.25,-0.75,-0.61
SINGER (SRI LANKA) PLC,SINS.N0000,4071082,634,66.1,66.5,72.5,66,71.9,5.8,8.77
SINGER FINANCE LANKA PLC,SFIN.N0000,335868,229,50,50.5,52.6,49.6,51.2,1.2,2.4
SINGHE HOSPITALS PLC,SINH.N0000,232644,78,7.8,7.9,8,7.7,7.8,0,0
SMB FINANCE PLC,SEMB.N0000,6668986,108,0.7,0.8,0.8,0.7,0.8,0.1,14.29
SMB FINANCE PLC,SEMB.X0000,10607625,132,0.3,0.3,0.4,0.2,0.3,0,0
SOFTLOGIC CAPITAL PLC,SCAP.N0000,1487545,123,5.9,6,6.1,5.9,6,0.1,1.69
SOFTLOGIC FINANCE PLC,CRL.N0000,2261389,135,5.7,5.6,6.1,5.6,6,0.3,5.26
SOFTLOGIC HOLDINGS PLC,SHL.N0000,545103,55,7.4,7.7,7.8,7.3,7.4,0,0
SOFTLOGIC LIFE INSURANCE PLC,AAIC.N0000,415832,410,83.5,84.6,85.7,83.5,84.6,1.1,1.32
SRI LANKA TELECOM PLC,SLTL.N0000,1085109,123,60.7,60.1,62.3,60,61.7,1,1.65
STANDARD CAPITAL PLC,SING.N0000,48880,107,45.8,48,57.2,40.1,57.2,11.4,24.89
SUNSHINE HOLDINGS PLC,SUN.N0000,502948,273,27.8,28,28,27.7,27.8,0,0
