Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,3605,14,23,23.7,24.8,23.7,24.7,1.7,7.39
BERUWALA RESORTS PLC,BERU.N0000,122224,35,3.9,3.9,4,3.9,3.9,0,0
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,55064,77,87,86.5,88.7,86.5,87.5,0.5,0.57
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,15893,23,82,82.1,82.6,81.5,82,0,0
BROWN & COMPANY PLC,BRWN.N0000,31260,83,183.25,184,185,183.25,184,0.75,0.41
BROWNS BEACH HOTELS PLC,BBH.N0000,45901,27,27.1,27.6,27.7,27,27,-0.1,-0.37
BROWNS INVESTMENTS PLC,BIL.N0000,4152221,363,7.5,7.5,7.6,7.4,7.4,-0.1,-1.33
BUKIT DARAH PLC,BUKI.N0000,1242,15,1186.25,1199.5,1199.75,1186.5,1187,0.75,0.06
C I C HOLDINGS PLC,CIC.X0000,5470200,971,25.65,28,28,25.9,26,0.35,1.36
C I C HOLDINGS PLC,CIC.N0000,5862726,1804,34,35,36.9,34,34.2,0.2,0.59
C T HOLDINGS PLC,CTHR.N0000,99,13,705,717.25,717.5,702,705,0,0
C T LAND DEVELOPMENT PLC,CTLD.N0000,11494,42,37.1,37.8,37.8,36.1,36.2,-0.9,-2.43
C. W. MACKIE PLC,CWM.N0000,14337,62,125.25,125.75,128,125.75,128,2.75,2.2
CABLE SOLUTIONS PLC,CSLK.N0000,902281,195,15.1,15.1,15.3,14.9,14.9,-0.2,-1.32
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,255,5,15.7,15.6,15.6,15.5,15.5,-0.2,-1.27
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,293,3,14.1,14.3,14.3,14.2,14.3,0.2,1.42
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,79890,94,17.4,17.5,17.5,17.2,17.3,-0.1,-0.57
CAPITAL ALLIANCE PLC,CALT.N0000,178033,231,52,52,52,51.8,51.9,-0.1,-0.19
CARGILLS (CEYLON) PLC,CARG.N0000,65966,46,806,806,820,800,805.75,-0.25,-0.03
CARGILLS BANK PLC,CBNK.N0000,1886294,192,10.3,10.3,10.3,10.2,10.2,-0.1,-0.97
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,6214,29,171,174,174,171,171.25,0.25,0.15
CARSON CUMBERBATCH PLC,CARS.N0000,1700,38,900.25,900.5,902.5,893,894.25,-6,-0.67
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,604478,474,313.25,315,319.75,314.5,317.5,4.25,1.36
CENTRAL INDUSTRIES PLC,CIND.N0000,98098,254,229.5,232,232,220,224,-5.5,-2.4
CEYLINCO HOLDINGS PLC,CINS.N0000,11,4,3100.25,3145,3145,3101,3100.25,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,285,11,1884.25,1830.5,1889.5,1826,1889,4.75,0.25
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,222,8,2767.25,2775,2800,2750,2755,-12.25,-0.44
CEYLON COLD STORES PLC,CCS.N0000,113894,157,118,118,118,115.5,116.75,-1.25,-1.06
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,23566,56,383.25,386.5,388.75,383,383,-0.25,-0.07
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,201493,323,293,295,309.5,295,306.5,13.5,4.61
CEYLON HOSPITALS PLC,CHL.X0000,5574,16,174.75,174.5,177.5,170.25,175.75,1,0.57
CEYLON HOSPITALS PLC,CHL.N0000,28732,43,202.25,200.25,209,200,203,0.75,0.37
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,93568,75,48,48,49,47,47.5,-0.5,-1.04
CEYLON INVESTMENT PLC,CINV.N0000,393544,306,138.25,139.75,141.5,139.5,141.25,3,2.17
CEYLON LAND & EQUITY PLC,KZOO.N0000,1837760,183,13.4,13.5,13.5,13,13.1,-0.3,-2.24
CEYLON TEA BROKERS PLC,CTBL.N0000,58190,28,8.1,8.2,8.3,8,8.2,0.1,1.23
CEYLON TOBACCO COMPANY PLC,CTC.N0000,1396,52,1698,1695,1699.75,1692,1696.25,-1.75,-0.1
CHEMANEX PLC,CHMX.N0000,10159,40,177,177.75,178,170,170.5,-6.5,-3.67
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,139612,101,183,183,183.25,181,182.5,-0.5,-0.27
CHRISSWORLD PLC,CWL.N0000,51206,46,13.9,13.9,14.2,13,13.4,-0.5,-3.6
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,7317,12,406.75,407,407,400,400,-6.75,-1.66
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,7160,37,311.25,317.25,317.25,311.25,311.25,0,0
CITRUS LEISURE PLC,REEF.N0000,263142,62,4.4,4.4,4.5,4.3,4.4,0,0
Co-operative Insurance Company PLC,COOP.N0000,22312896,1191,5.7,5.8,6,5.5,5.6,-0.1,-1.75
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,2506,22,165.75,172.5,172.5,164.75,165,-0.75,-0.45
COLOMBO DOCKYARD PLC,DOCK.N0000,1641095,712,143.75,143,179.5,142.5,171.25,27.5,19.13
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,3929,45,339,340,345,334.75,344,5,1.47
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,2442,34,495,495,509,495,499.75,4.75,0.96
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,26358,37,44.2,45,45,42.1,44.1,-0.1,-0.23
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,513828,363,206.75,207,207.5,205.75,206,-0.75,-0.36
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,17774,95,189.75,189.75,190,188.75,189,-0.75,-0.4
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,387728,303,151.75,152,152,150,150.5,-1.25,-0.82
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,159,7,238.5,238.75,238.75,238,238.75,0.25,0.1
CONVENIENCE FOODS LANKA PLC,SOY.N0000,3199,67,2159.25,2100,2250,2003.25,2194.75,35.5,1.64
DANKOTUWA PORCELAIN PLC,DPL.N0000,370602,145,19.8,19.9,19.9,19.5,19.5,-0.3,-1.52
DFCC BANK PLC,DFCC.N0000,396932,248,163.5,164,165,163.5,164,0.5,0.31
DIALOG AXIATA PLC,DIAL.N0000,435753,175,29,29,29.2,28.8,28.9,-0.1,-0.34
DIALOG FINANCE PLC,CALF.N0000,929,13,82.2,83.2,83.2,81.6,82.2,0,0
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,1611,75,2384,2355.5,2381,2350,2371.25,-12.75,-0.53
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,266007,139,146.75,147,148.5,145.75,146.75,0,0
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,710,18,1146,1146,1170,1140,1140.5,-5.5,-0.48
DIPPED PRODUCTS PLC,DIPD.N0000,200895,251,68,68.1,68.4,66.9,67.5,-0.5,-0.74
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,132553,140,62.2,62,62,61.2,61.9,-0.3,-0.48
DOLPHIN HOTELS PLC,STAF.N0000,47261,62,67.2,68,68.5,66.6,66.8,-0.4,-0.6
E - CHANNELLING PLC,ECL.N0000,14330,31,17.1,17.1,18,16.4,16.5,-0.6,-3.51
E B CREASY & COMPANY PLC,EBCR.N0000,328815,140,69.9,71.5,71.5,70,70.1,0.2,0.29
E M L CONSULTANTS PLC,EML.N0000,358485,57,5,5,5.2,5,5.1,0.1,2
EAST WEST PROPERTIES PLC,EAST.N0000,110216,106,62.1,62.5,63.9,61.5,62.4,0.3,0.48
EASTERN MERCHANTS PLC,EMER.N0000,136873,53,10.8,11,11.1,10.8,10.8,0,0
EDEN HOTEL LANKA PLC,EDEN.N0000,397799,90,14.4,14.4,14.5,14.1,14.4,0,0
ELPITIYA PLANTATIONS PLC,ELPL.N0000,13390,53,200,199.75,205,198,199.5,-0.5,-0.25
EQUITY TWO PLC,ETWO.N0000,13236,51,87.5,87,89.8,84.8,88.6,1.1,1.26
Ex-pack Corrugated Cartons PLC,PACK.N0000,166348,39,15.1,15.2,15.3,15,15.1,0,0
EXTERMINATORS PLC,EXT.N0000,1580390,123,7.7,7.8,8,7.5,7.9,0.2,2.6
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,1051421,644,58.1,58.3,60,57.2,59.6,1.5,2.58
First Capital Treasuries PLC,FCT.N0000,242854,215,31.8,32,32.1,31.5,32,0.2,0.63
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,105757,77,20.1,20.2,20.2,19.8,19.8,-0.3,-1.49
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,72979,161,109,114,118,110,113.5,4.5,4.13
GESTETNER OF CEYLON PLC,GEST.N0000,820,16,243,242.5,245,239.75,240,-3,-1.23
GREENTECH ENERGY PLC,MEL.N0000,492505,103,4.9,4.9,4.9,4.7,4.8,-0.1,-2.04
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,1279,26,73.8,73.9,73.9,70.8,73.6,-0.2,-0.27
HARISCHANDRA MILLS PLC,HARI.N0000,1854,456,8816.25,10450,11020.25,9280.5,9369.5,553.25,6.28
HATTON NATIONAL BANK PLC,HNB.X0000,403389,268,316,316.5,318.5,315,316.5,0.5,0.16
HATTON NATIONAL BANK PLC,HNB.N0000,343968,198,398.25,399,400.25,398.5,400,1.75,0.44
HATTON PLANTATIONS PLC,HPL.N0000,55818,52,30.9,30.9,31.2,30.4,30.5,-0.4,-1.29
HAYCARB PLC,HAYC.N0000,157650,146,114,114.25,117,114.25,116.25,2.25,1.97
HAYLEYS FABRIC PLC,MGT.N0000,534784,311,42.5,43,43,42,42.1,-0.4,-0.94
HAYLEYS FIBRE PLC,HEXP.N0000,46751,93,93.8,94.5,94.5,91,92,-1.8,-1.92
HAYLEYS LEISURE PLC,CONN.N0000,127481,68,46,46,46.8,43.1,43.7,-2.3,-5
HAYLEYS PLC,HAYL.N0000,304989,170,191,191,192,190.25,191,0,0
HELA APPAREL HOLDINGS PLC,HELA.N0000,28797779,1522,3.2,3.2,3.8,3.2,3.6,0.4,12.5
HEMAS HOLDINGS PLC,HHL.N0000,3465789,529,35.4,35.5,35.6,34.9,35.3,-0.1,-0.28
HIKKADUWA BEACH RESORT PLC,CITH.N0000,4046005,192,3.5,3.5,3.6,3.4,3.4,-0.1,-2.86
HNB ASSURANCE PLC,HASU.N0000,445709,241,122.5,122.75,125,119,120,-2.5,-2.04
HNB FINANCE PLC,HNBF.N0000,871352,232,9.5,9.4,9.5,9.3,9.3,-0.2,-2.11
HNB FINANCE PLC,HNBF.X0000,368608,92,9.2,9.3,9.3,8.9,9.2,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,3626,14,63.3,63.9,63.9,61.5,61.9,-1.4,-2.21
HOTEL SIGIRIYA PLC,HSIG.N0000,13428,39,108.25,110,110,106.75,107.25,-1,-0.92
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,63981,85,45.2,45.6,46.3,44,44.3,-0.9,-1.99
hSenid Business Solutions PLC,HBS.N0000,578902,67,12,12,12.4,11.9,12.1,0.1,0.83
HUNAS HOLDINGS PLC,HUNA.N0000,946664,247,26.9,27,27.7,26.9,27,0.1,0.37
HUNTER & COMPANY PLC,HUNT.N0000,7396,248,1556.75,1756.75,2300,1756.75,1896.5,339.75,21.82
HVA FOODS PLC,HVA.N0000,1459110,138,4,4,4,3.8,3.8,-0.2,-5
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,5808573,100,0.5,0.5,0.5,0.4,0.4,-0.1,-20
JANASHAKTHI FINANCE PLC,BFN.N0000,6830,15,48.8,49.2,49.2,48,48.9,0.1,0.2
JANASHAKTHI INSURANCE PLC,JINS.N0000,586945,619,148.5,149,159.25,149,158.25,9.75,6.57
JAT HOLDINGS PLC,JAT.N0000,4107465,1127,48.9,49,50.6,49,50.4,1.5,3.07
JETWING SYMPHONY PLC,JETS.N0000,292150,141,20.4,20.4,21,20,20.2,-0.2,-0.98
JOHN KEELLS HOLDINGS PLC,JKH.N0000,7263886,1131,21.6,21.6,21.9,21.3,21.4,-0.2,-0.93
JOHN KEELLS HOTELS PLC,KHL.N0000,377180,99,27.5,27.6,27.6,26.8,26.9,-0.6,-2.18
JOHN KEELLS PLC,JKL.N0000,796,16,83.5,85.1,85.3,83,85.3,1.8,2.16
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,30971,32,23.3,23.4,23.5,23,23,-0.3,-1.29
KAPRUKA HOLDINGS PLC,KPHL.N0000,130151,37,8.6,8.6,8.6,8.3,8.5,-0.1,-1.16
KEELLS FOOD PRODUCTS PLC,KFP.N0000,1376,13,168,169,169,167,167.75,-0.25,-0.15
KEGALLE PLANTATIONS PLC,KGAL.N0000,146,6,140.5,142.5,142.5,141.25,142.25,1.75,1.25
KELANI CABLES PLC,KCAB.N0000,31221,120,1130,1130,1189,1120.25,1155.25,25.25,2.23
KELANI TYRES PLC,TYRE.N0000,62313,210,93.3,94,94.5,92.4,92.5,-0.8,-0.86
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,71307,67,97.5,98.7,98.7,97,97.2,-0.3,-0.31
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,1656,89,442.75,442.5,553.25,342,540.75,98,22.13
KOTAGALA PLANTATIONS PLC,KOTA.N0000,142897,76,9.7,9.8,9.8,9.6,9.7,0,0
KOTMALE HOLDINGS PLC,LAMB.N0000,863,19,770,789,790,789,789,19,2.47
L O L C HOLDINGS PLC,LOLC.N0000,22786,139,561,561.5,565,560.25,561,0,0
L V L ENERGY FUND PLC,LVEF.N0000,3929658,314,12.5,12.5,12.6,12.2,12.3,-0.2,-1.6
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,2109,101,380.75,380,475.75,380,475.75,95,24.95
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,271824,93,51.6,52,52,51,51.4,-0.2,-0.39
LANKA ASHOK LEYLAND PLC,ASHO.N0000,1066,58,4132.25,4131,4195.75,4075,4094.25,-38,-0.92
LANKA CERAMIC PLC,CERA.N0000,2632,12,173.5,175,175,171.75,172,-1.5,-0.86
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,3562488,286,10.7,10.9,11,10.6,10.7,0,0
LANKA IOC PLC,LIOC.N0000,326044,301,136,136,136.75,134.75,134.75,-1.25,-0.92
LANKA MILK FOODS (CWE) PLC,LMF.N0000,370301,269,67.5,67.5,67.8,65.6,65.9,-1.6,-2.37
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,316212,107,27.9,28,28.5,27.8,28,0.1,0.36
LANKA TILES PLC,TILE.N0000,34289,98,52.5,53,53,52,52.5,0,0
LANKA VENTURES PLC,LVEN.N0000,13712,16,82.1,81.5,83.5,80.5,81.9,-0.2,-0.24
LANKA WALLTILE PLC,LWL.N0000,93281,141,53,53,53.5,51.3,52.1,-0.9,-1.7
LANKEM CEYLON PLC,LCEY.N0000,3706,26,106,107.75,107.75,104,105,-1,-0.94
LANKEM DEVELOPMENTS PLC,LDEV.N0000,93957,62,28.2,28,28,27.1,27.4,-0.8,-2.84
LAUGFS GAS PLC,LGL.N0000,138304,49,55.8,55.1,56.4,55.1,56,0.2,0.36
LAUGFS GAS PLC,LGL.X0000,33374,39,41.1,41.8,41.8,39.4,40,-1.1,-2.68
LAUGFS POWER PLC,LPL.X0000,20467,25,11.6,11.6,11.6,11.2,11.5,-0.1,-0.86
LAUGFS POWER PLC,LPL.N0000,18697,36,16,16,16.1,15.9,16,0,0
LAXAPANA PLC,LITE.N0000,1423,15,48.7,48.6,50.2,48.6,49,0.3,0.62
LB FINANCE PLC,LFIN.N0000,210876,234,172.25,173,174,169,170.75,-1.5,-0.87
LEE HEDGES PLC,SHAW.N0000,1170723,56,186,188,217,188,211.5,25.5,13.71
LION BREWERY (CEYLON) PLC,LION.N0000,338,9,1797.25,1799.75,1799.75,1790,1792.5,-4.75,-0.26
LOLC FINANCE PLC,LOFC.N0000,3096170,296,5.8,5.8,5.9,5.7,5.7,-0.1,-1.72
LOLC GENERAL INSURANCE PLC,LGIL.N0000,1011241,184,10.1,10.1,10.3,9.7,9.8,-0.3,-2.97
LOTUS HYDRO POWER PLC,HPFL.N0000,8023,11,15,15.1,15.1,14.8,14.8,-0.2,-1.33
LUMINEX PLC,LUMX.N0000,19253,21,7,7,7,6.9,7,0,0
MADULSIMA PLANTATIONS PLC,MADU.N0000,69736,50,13.8,13.9,13.9,13.2,13.5,-0.3,-2.17
MAHARAJA FOODS PLC,MFPE.N0000,330401,179,12.4,12.4,12.6,12.2,12.4,0,0
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,2503,17,50.5,50.5,50.5,49.7,50,-0.5,-0.99
MAHAWELI REACH HOTELS PLC,MRH.N0000,1257,5,21.5,21.7,21.8,21.6,21.8,0.3,1.4
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,735,13,60,59.9,61.9,59.9,61.9,1.9,3.17
MARAWILA RESORTS PLC,MARA.N0000,69467,26,7.8,8,8,7.9,7.9,0.1,1.28
MASKELIYA PLANTATIONS PLC,MASK.N0000,3618,13,109.5,112.75,112.75,109,109,-0.5,-0.46
MELSTACORP PLC,MELS.N0000,391361,108,190.75,190.5,191.5,190.25,191,0.25,0.13
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,20,2,511.5,515,535,515,511.5,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,541846,188,16,16.1,16.3,15.5,15.6,-0.4,-2.5
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,38185,23,6.8,6.9,7,6.7,6.8,0,0
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,1979504,150,2.6,2.7,2.8,2.6,2.7,0.1,3.85
MYLAND DEVELOPMENTS PLC,MDL.N0000,22099,27,17.4,17.6,17.6,17.4,17.5,0.1,0.57
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,2689,97,585.5,599,600,570,574,-11.5,-1.96
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,595751,213,144.5,145,146,144,144,-0.5,-0.35
NATIONS TRUST BANK PLC,NTB.X0000,422,20,390.25,390,395,390,390.75,0.5,0.13
NATIONS TRUST BANK PLC,NTB.N0000,50501,180,301.75,302.5,302.5,298.25,300,-1.75,-0.58
NAWALOKA HOSPITALS PLC,NHL.N0000,730272,72,10.2,10.3,10.4,10.1,10.2,0,0
ODEL PLC,ODEL.N0000,94520,64,11.5,11.9,12,11.5,11.8,0.3,2.61
OFFICE EQUIPMENT PLC,OFEQ.N0000,472,11,191,192.75,194.5,192.75,194.25,3.25,1.7
ON'ALLY HOLDINGS PLC,ONAL.N0000,4020,19,47.9,48,48,46.5,47.9,0,0
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,940809,317,39.7,39.9,39.9,38.9,39,-0.7,-1.76
PALM GARDEN HOTELS PLC,PALM.N0000,2867,7,75,75,79.6,73,78.9,3.9,5.2
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,754936,343,69.7,69.9,70,69.3,69.5,-0.2,-0.29
PANASIAN POWER PLC,PAP.N0000,502394,338,28.2,28.4,28.7,27.7,27.8,-0.4,-1.42
PARAGON CEYLON PLC,PARA.N0000,90,4,107,112,112,112,107,0,0
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,12350,9,47.5,48,50,48,48.5,1,2.11
PEOPLE'S INSURANCE PLC,PINS.N0000,367643,122,44.4,45,45.5,43.4,43.5,-0.9,-2.03
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,794063,313,31.8,31.9,31.9,30.7,31.3,-0.5,-1.57
PGP GLASS CEYLON PLC,GLAS.N0000,9208,29,58.5,58.1,59.6,58.1,58.3,-0.2,-0.34
PMF FINANCE PLC,PMB.N0000,259300,151,17.5,17.9,17.9,17.1,17.2,-0.3,-1.71
PRIME LANDS RESIDENCIES PLC,PLR.N0000,571901,339,31.4,31.5,31.7,30.8,31,-0.4,-1.27
PRINTCARE PLC,CARE.N0000,2237,19,60,60,61,58.1,58.6,-1.4,-2.33
R I L PROPERTY PLC,RIL.N0000,879289,297,34.3,35,35,33.5,33.9,-0.4,-1.17
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,255,5,84.5,80.2,84.4,80.2,83.6,-0.9,-1.07
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,414431,131,27.8,27.8,27.9,27.4,27.5,-0.3,-1.08
RAMBODA FALLS PLC,RFL.N0000,3032,6,44,45,45,44,45,1,2.27
RENUKA AGRI FOODS PLC,RAL.N0000,564804,101,5.2,5.4,5.4,5.3,5.3,0.1,1.92
RENUKA CITY HOTELS PLC.,RENU.N0000,10437,50,850.25,860,875,850,858.5,8.25,0.97
RENUKA FOODS PLC,COCO.N0000,136401,66,24.5,25,25,23,23.2,-1.3,-5.31
RENUKA FOODS PLC,COCO.X0000,16291,20,19,18.3,19.2,18,19,0,0
RENUKA HOLDINGS PLC,RHL.X0000,386136,23,28.8,29.4,29.5,29,29.1,0.3,1.04
RENUKA HOLDINGS PLC,RHL.N0000,141843,130,35.2,36.1,39.5,36,37.5,2.3,6.53
RENUKA HOTELS PLC,RCH.N0000,22598,51,251.75,250,260,250,250.5,-1.25,-0.5
RESUS ENERGY PLC,HPWR.N0000,38453,29,47,46.9,46.9,45.7,45.8,-1.2,-2.55
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,169622,55,27.5,27.5,27.8,27.4,27.4,-0.1,-0.36
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1738,25,371.75,375,380,371,371,-0.75,-0.2
ROYAL CERAMICS LANKA PLC,RCL.N0000,1981227,231,46.3,46.1,46.7,45.9,46.5,0.2,0.43
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,509,6,76.1,75.5,76.5,75.5,76.5,0.4,0.53
SAMPATH BANK PLC,SAMP.N0000,761877,510,148.5,149,150,148.5,149.5,1,0.67
SAMSON INTERNATIONAL PLC,SIL.N0000,21,4,340,335,360,335,340,0,0
SANASA DEVELOPMENT BANK PLC,SDB.N0000,1892249,289,56.9,56.2,57.3,54.6,56.9,0,0
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,1779063,459,48.3,47.5,52.2,47,50.6,2.3,4.76
SATHOSA MOTORS PLC,SMOT.N0000,126,27,1277.25,1265,1280,1200,1223.25,-54,-4.23
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,96,12,686,697,700,650,686,0,0
SERENDIB HOTELS PLC,SHOT.X0000,12360,12,15.5,15.6,15.8,15.5,15.5,0,0
SERENDIB HOTELS PLC,SHOT.N0000,14628,18,24.8,25.3,25.3,24.6,24.8,0,0
SERENDIB LAND PLC,SLND.N0000,408,15,1639.5,1695,1695,1600,1649.75,10.25,0.63
SEYLAN BANK PLC,SEYB.N0000,1707962,334,109.25,110,115,110,112,2.75,2.52
SEYLAN BANK PLC,SEYB.X0000,888057,416,80.9,81,83,80.5,81,0.1,0.12
SEYLAN DEVELOPMENTS PLC,CSD.N0000,16909,39,28.7,29.3,29.3,28.5,28.6,-0.1,-0.35
SIERRA CABLES PLC,SIRA.N0000,5551844,992,30.1,30.3,30.9,29.9,30.2,0.1,0.33
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,901,6,124,123,124,123,123,-1,-0.81
SINGER (SRI LANKA) PLC,SINS.N0000,215882,142,91.3,92,93.5,92,92.9,1.6,1.75
SINGER FINANCE LANKA PLC,SFIN.N0000,246525,150,79.1,79,79,76,76.9,-2.2,-2.78
SINGHE HOSPITALS PLC,SINH.N0000,1044652,107,10.5,10.5,10.9,10,10.7,0.2,1.9
