Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,11008403,861,10.2,10.4,11.2,10.3,10.8,0.6,5.88
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,51835,37,63.9,63.9,63.9,60,60.3,-3.6,-5.63
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,59559,57,35.6,35.9,35.9,33.9,35,-0.6,-1.69
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,46115,44,14.9,14.5,15,14.4,14.8,-0.1,-0.67
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,120322,223,77.1,77.6,79.5,77.4,77.6,0.5,0.65
B P P L HOLDINGS PLC,BPPL.N0000,295904,141,24.1,24.9,24.9,23.8,24,-0.1,-0.41
BAIRAHA FARMS PLC,BFL.N0000,5558,62,448.75,447,448.75,440.25,447.25,-1.5,-0.33
BALANGODA PLANTATIONS PLC,BALA.N0000,8695,32,92.2,92.1,92.1,90,90.3,-1.9,-2.06
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,313,5,24,24,24.5,24,24.4,0.4,1.67
BERUWALA RESORTS PLC,BERU.N0000,163183,35,4,4,4.1,3.9,4.1,0.1,2.5
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,9455,56,85.9,86,87.5,85,85.5,-0.4,-0.47
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,150,7,83.2,82.7,82.7,82.7,82.7,-0.5,-0.6
BROWN & COMPANY PLC,BRWN.N0000,23650,88,182.75,184,184,180.25,182,-0.75,-0.41
BROWNS BEACH HOTELS PLC,BBH.N0000,10086,25,25.6,25.4,26,25,25.5,-0.1,-0.39
BROWNS INVESTMENTS PLC,BIL.N0000,4760836,252,7.5,7.5,7.5,7.4,7.5,0,0
BUKIT DARAH PLC,BUKI.N0000,1608,19,1028.75,1125.5,1169,1100,1136.75,108,10.5
C I C HOLDINGS PLC,CIC.X0000,569404,245,25.9,26,26,25.5,25.9,0,0
C I C HOLDINGS PLC,CIC.N0000,1917815,438,33.4,33.4,34,33,33.2,-0.2,-0.6
C M HOLDINGS PLC,COLO.N0000,236240,288,70.9,70.9,72,68,68.3,-2.6,-3.67
C T HOLDINGS PLC,CTHR.N0000,113,11,659.75,660,668,660,666.5,6.75,1.02
C T LAND DEVELOPMENT PLC,CTLD.N0000,36954,67,43.7,43.5,43.5,42,43.2,-0.5,-1.14
C. W. MACKIE PLC,CWM.N0000,4535,44,131,131,133.5,128,133.5,2.5,1.91
CABLE SOLUTIONS PLC,CSLK.N0000,324348,106,14.5,14.9,14.9,14.4,14.5,0,0
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,163,3,15,15.8,15.8,15.7,15.8,0.8,5.33
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,312,4,14.3,14.3,14.4,14.2,14.2,-0.1,-0.7
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,325836,103,16.9,17,17.4,17,17.3,0.4,2.37
CAPITAL ALLIANCE PLC,CALT.N0000,307105,208,52.8,53.1,54,52.9,53,0.2,0.38
CARGILLS (CEYLON) PLC,CARG.N0000,330,24,820.25,825,829.75,822,822,1.75,0.21
CARGILLS BANK PLC,CBNK.N0000,317592,133,10.5,10.6,10.7,10.4,10.6,0.1,0.95
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,526,11,189.25,189.25,193,188,188,-1.25,-0.66
CARSON CUMBERBATCH PLC,CARS.N0000,505,24,813.75,824,824,800.25,823.75,10,1.23
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,169799,169,311,312,314,308,310,-1,-0.32
CENTRAL INDUSTRIES PLC,CIND.N0000,8834,62,225,227,227,223,225.25,0.25,0.11
CEYLINCO HOLDINGS PLC,CINS.N0000,1,1,3358.25,3250,3250,3250,3358.25,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,316,15,1865,1974.75,1974.75,1870,1880,15,0.8
CEYLON COLD STORES PLC,CCS.N0000,50045,194,115.5,117,117,115.75,116,0.5,0.43
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,37689,121,427.75,428,435.75,425,433.5,5.75,1.34
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,48725,27,305.25,305.25,307,305,305.25,0,0
CEYLON HOSPITALS PLC,CHL.X0000,329,9,209.5,210,210,192,192.75,-16.75,-8
CEYLON HOSPITALS PLC,CHL.N0000,5216,24,275.75,283,286,265,279,3.25,1.18
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,95625,94,45.6,47,47,44.8,45.2,-0.4,-0.88
CEYLON INVESTMENT PLC,CINV.N0000,33436,62,138,137.25,139.5,136.5,138.25,0.25,0.18
CEYLON LAND & EQUITY PLC,KZOO.N0000,1335491,117,12.9,12.8,13.4,12.8,13.1,0.2,1.55
CEYLON TEA BROKERS PLC,CTBL.N0000,1099236,371,10.3,10.3,10.6,9.8,10.3,0,0
CEYLON TOBACCO COMPANY PLC,CTC.N0000,4181,74,1696.75,1693,1705,1690,1700,3.25,0.19
CHEMANEX PLC,CHMX.N0000,320,10,168,169,174,169,172.25,4.25,2.53
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,1716447,283,184,184.5,187,184.5,185,1,0.54
CHRISSWORLD PLC,CWL.N0000,11594,18,13.4,13.4,13.4,13,13,-0.4,-2.99
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,368,10,308.25,307,309.75,307,309.75,1.5,0.49
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,52,5,396,382,399.75,382,396,0,0
CITRUS LEISURE PLC,REEF.N0000,159856,51,4.5,4.5,4.5,4.3,4.5,0,0
Co-operative Insurance Company PLC,COOP.N0000,1459841,149,5.3,5.3,5.4,5.2,5.3,0,0
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,36418,160,165.5,175,181.75,169,175.75,10.25,6.19
COLOMBO DOCKYARD PLC,DOCK.N0000,455231,961,323.5,329,357,324,350,26.5,8.19
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,2050,37,472.75,478,490,477,479,6.25,1.32
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,3584,36,540,540,548,535,542.75,2.75,0.51
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,214229,100,52.8,52.8,53.8,52.5,52.7,-0.1,-0.19
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,882922,227,205,205,207.5,205,207.25,2.25,1.1
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,203825,102,187.75,187.75,188.5,187,187.75,0,0
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,805855,605,142,143,143.75,140.25,141.25,-0.75,-0.53
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,1877,59,275.5,279.25,294.5,272,273,-2.5,-0.91
CONVENIENCE FOODS LANKA PLC,SOY.N0000,2007,42,2297,2399.5,2399.5,2301.25,2318,21,0.91
DANKOTUWA PORCELAIN PLC,DPL.N0000,82301,74,19.2,19.7,19.8,19.1,19.4,0.2,1.04
DFCC BANK PLC,DFCC.N0000,397770,134,162.75,163,163,161.5,162.75,0,0
DIALOG AXIATA PLC,DIAL.N0000,419336,180,29,29.1,29.9,29,29.8,0.8,2.76
DIALOG FINANCE PLC,CALF.N0000,52,4,79.6,81.5,81.5,80,79.6,0,0
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,615,34,2497.75,2534,2534,2450,2467.5,-30.25,-1.21
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,5836145,475,151.5,151.5,155,151.5,153,1.5,0.99
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,153,12,1158.5,1160,1160,1155,1157.5,-1,-0.09
DIPPED PRODUCTS PLC,DIPD.N0000,234873,166,68.4,68,68.4,67.5,67.6,-0.8,-1.17
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,609134,118,62,62,62,61.2,61.6,-0.4,-0.65
DOLPHIN HOTELS PLC,STAF.N0000,33479,70,67.4,67,67,66,66.1,-1.3,-1.93
E - CHANNELLING PLC,ECL.N0000,61531,53,17,17.2,17.2,16,16.3,-0.7,-4.12
E B CREASY & COMPANY PLC,EBCR.N0000,61283,100,67.8,69,69.7,67,67.2,-0.6,-0.88
E M L CONSULTANTS PLC,EML.N0000,177556,62,5.1,5.2,5.3,5,5.1,0,0
EAST WEST PROPERTIES PLC,EAST.N0000,25556,30,62.2,63.7,63.7,61.6,61.9,-0.3,-0.48
EASTERN MERCHANTS PLC,EMER.N0000,25986,23,10.6,11,11,10.5,10.6,0,0
EDEN HOTEL LANKA PLC,EDEN.N0000,141096,36,14.5,14.5,14.5,14.2,14.4,-0.1,-0.69
ELPITIYA PLANTATIONS PLC,ELPL.N0000,9138,42,197.5,197,202.5,196.75,199.5,2,1.01
EQUITY TWO PLC,ETWO.N0000,4390,33,98.1,100,100,95,96.1,-2,-2.04
Ex-pack Corrugated Cartons PLC,PACK.N0000,164754,47,14.7,14.5,14.9,14.5,14.8,0.1,0.68
EXTERMINATORS PLC,EXT.N0000,13820,16,7.6,8,8.1,7.8,7.9,0.3,3.95
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,230333,260,58,58.5,59.7,57.8,59.4,1.4,2.41
First Capital Treasuries PLC,FCT.N0000,149725,148,31.7,32,32,31.6,31.8,0.1,0.32
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,20818,30,19.7,19.5,20,19.5,19.8,0.1,0.51
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,54945,91,108.5,112,115.5,111.5,112.25,3.75,3.46
GESTETNER OF CEYLON PLC,GEST.N0000,643,11,221.5,230.75,231,224,229,7.5,3.39
GREENTECH ENERGY PLC,MEL.N0000,237593,55,4.5,4.5,4.6,4.4,4.4,-0.1,-2.22
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,183,9,75.3,72.9,74.6,72,72.8,-2.5,-3.32
HARISCHANDRA MILLS PLC,HARI.N0000,71,29,7004.75,7004.75,7100,6900,7004.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,50376,59,313.75,312.5,313.75,312,313.5,-0.25,-0.08
HATTON NATIONAL BANK PLC,HNB.N0000,69581,130,395.25,398,398,395,397,1.75,0.44
HATTON PLANTATIONS PLC,HPL.N0000,15761,18,30.6,30.5,30.9,30.5,30.7,0.1,0.33
HAYCARB PLC,HAYC.N0000,27652,108,110,110,111,109,109.75,-0.25,-0.23
HAYLEYS FABRIC PLC,MGT.N0000,60623,114,42.6,42.8,42.9,42,42.4,-0.2,-0.47
HAYLEYS FIBRE PLC,HEXP.N0000,2255,14,91.8,91.4,93,91.4,92.6,0.8,0.87
HAYLEYS LEISURE PLC,CONN.N0000,39439,27,44.7,45.3,45.5,44.5,44.8,0.1,0.22
HAYLEYS PLC,HAYL.N0000,183978,204,194.25,194.5,197,194.5,196.75,2.5,1.29
HELA APPAREL HOLDINGS PLC,HELA.N0000,325843,73,3.4,3.4,3.5,3.3,3.4,0,0
HEMAS HOLDINGS PLC,HHL.N0000,778574,274,34.8,34.7,34.9,34.6,34.7,-0.1,-0.29
HIKKADUWA BEACH RESORT PLC,CITH.N0000,3174182,189,3.5,3.5,3.7,3.4,3.6,0.1,2.86
HNB ASSURANCE PLC,HASU.N0000,29353,42,121,121.5,121.5,118.75,120,-1,-0.83
HNB FINANCE PLC,HNBF.N0000,538804,105,8.8,9,9,8.7,8.9,0.1,1.14
HNB FINANCE PLC,HNBF.X0000,89570,29,8.7,8.9,8.9,8.6,8.6,-0.1,-1.15
HORANA PLANTATIONS PLC,HOPL.N0000,44046,21,61.5,60.8,60.8,59.5,59.9,-1.6,-2.6
HOTEL SIGIRIYA PLC,HSIG.N0000,25269,47,107,107,109,104.75,105.25,-1.75,-1.64
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,45467,47,44.5,44.4,44.5,43.8,44,-0.5,-1.12
hSenid Business Solutions PLC,HBS.N0000,223844,41,12,12.1,12.3,12.1,12.2,0.2,1.67
HUNAS HOLDINGS PLC,HUNA.N0000,61055,41,25,24.6,25.1,24,24.2,-0.8,-3.2
HUNTER & COMPANY PLC,HUNT.N0000,18,5,1585.75,1590,1595,1430.25,1585.75,0,0
HVA FOODS PLC,HVA.N0000,93012,51,3.7,3.9,3.9,3.6,3.7,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,6687078,135,0.5,0.5,0.6,0.5,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,381,9,47,47.1,48,47.1,47.9,0.9,1.91
JANASHAKTHI INSURANCE PLC,JINS.N0000,31896,135,160,161.75,161.75,155,156.25,-3.75,-2.34
JAT HOLDINGS PLC,JAT.N0000,2709857,1092,53.9,54.9,55.5,53.4,53.8,-0.1,-0.19
JETWING SYMPHONY PLC,JETS.N0000,14610827,190,20.9,20.9,21,20.8,21,0.1,0.48
JOHN KEELLS HOLDINGS PLC,JKH.N0000,8889347,773,21.1,21.3,21.5,21.1,21.4,0.3,1.42
JOHN KEELLS HOTELS PLC,KHL.N0000,246946,85,26.5,26.7,26.7,26.5,26.5,0,0
JOHN KEELLS PLC,JKL.N0000,3369,31,84.6,85,85,83.1,83.1,-1.5,-1.77
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,33177,22,24.2,24,24.5,23,24.1,-0.1,-0.41
KAPRUKA HOLDINGS PLC,KPHL.N0000,20406,24,8.5,8.3,8.5,8.1,8.2,-0.3,-3.53
KEELLS FOOD PRODUCTS PLC,KFP.N0000,2579,31,162.75,168.75,168.75,160,162.75,0,0
KEGALLE PLANTATIONS PLC,KGAL.N0000,3046,19,140,140,141.5,138.5,139,-1,-0.71
KELANI CABLES PLC,KCAB.N0000,3553,47,1162.5,1163,1175,1162.5,1164.5,2,0.17
KELANI TYRES PLC,TYRE.N0000,13383,66,92,92.9,95,92,93.1,1.1,1.2
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,4807,15,98,102.5,102.5,99,99.2,1.2,1.22
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,28,5,600.5,611.5,611.5,600,600.5,0,0
KOTAGALA PLANTATIONS PLC,KOTA.N0000,2357068,267,10.5,10.4,10.4,10,10.3,-0.2,-1.9
KOTMALE HOLDINGS PLC,LAMB.N0000,12,6,873.75,840,890,840,873.75,0,0
L O L C HOLDINGS PLC,LOLC.N0000,30428,130,559.25,565,565,558,558.25,-1,-0.18
L V L ENERGY FUND PLC,LVEF.N0000,358352,121,12.1,12.3,12.3,11.9,12,-0.1,-0.83
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,247,12,460.5,460,469.75,460,460.25,-0.25,-0.05
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,55277,52,49.8,51.4,51.4,49.2,49.3,-0.5,-1
LANKA ASHOK LEYLAND PLC,ASHO.N0000,270,24,3853,4000,4000,3840,3855,2,0.05
LANKA CERAMIC PLC,CERA.N0000,2267,7,174.25,175,175,174.5,175,0.75,0.43
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,4832420,242,10,10.2,10.4,9.9,10,0,0
LANKA IOC PLC,LIOC.N0000,103468,106,135.75,136.75,137,135.25,136,0.25,0.18
LANKA MILK FOODS (CWE) PLC,LMF.N0000,1881884,882,67.7,68.9,71,67.5,70.4,2.7,3.99
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,511326,153,36.9,37,37.5,36,36.2,-0.7,-1.9
LANKA TILES PLC,TILE.N0000,22432,62,52.6,52.6,53.4,52.5,52.5,-0.1,-0.19
LANKA VENTURES PLC,LVEN.N0000,18384,28,78,81.1,82,78.1,80,2,2.56
LANKA WALLTILE PLC,LWL.N0000,71835,62,52.8,53,53,52.2,52.5,-0.3,-0.57
LANKEM CEYLON PLC,LCEY.R0000,73420,171,30.1,29.7,29.8,25.5,26,-4.1,-13.62
LANKEM CEYLON PLC,LCEY.N0000,6369,40,96.5,95.1,98,95.1,95.2,-1.3,-1.35
LANKEM DEVELOPMENTS PLC,LDEV.N0000,10277,27,26.6,26.5,27,26.4,26.4,-0.2,-0.75
LAUGFS GAS PLC,LGL.X0000,459037,131,50.1,47.5,52,47.5,51.6,1.5,2.99
LAUGFS GAS PLC,LGL.N0000,872137,354,67,67.3,68.1,67.3,67.7,0.7,1.04
LAUGFS POWER PLC,LPL.X0000,42058,42,11.5,11.5,12,11.5,11.6,0.1,0.87
LAUGFS POWER PLC,LPL.N0000,224284,70,16.3,16,16.4,15.9,16,-0.3,-1.84
LAXAPANA PLC,LITE.N0000,12684,19,48.6,53,53.4,48.8,49.2,0.6,1.23
LB FINANCE PLC,LFIN.N0000,71779,143,164.25,163,170,163,167.75,3.5,2.13
LEE HEDGES PLC,SHAW.N0000,8809,33,226.75,248,249.5,232.25,234.75,8,3.53
LION BREWERY (CEYLON) PLC,LION.N0000,626,12,1553,1690,1699,1600,1603.75,50.75,3.27
LOLC FINANCE PLC,LOFC.N0000,1312316,189,6.3,6.4,6.4,6.2,6.3,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,199088,49,9.8,9.8,9.8,9.6,9.7,-0.1,-1.02
LOTUS HYDRO POWER PLC,HPFL.N0000,2807,25,14.5,15.1,15.1,14.4,14.5,0,0
LUMINEX PLC,LUMX.N0000,162138,45,6.7,7,7,6.7,6.7,0,0
MADULSIMA PLANTATIONS PLC,MADU.N0000,37134,34,13.7,13.2,13.8,13,13.3,-0.4,-2.92
MAHARAJA FOODS PLC,MFPE.N0000,343814,46,11.9,12.1,12.2,12,12.1,0.2,1.68
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,3087,13,50.2,50.2,52.1,50.2,50.6,0.4,0.8
MAHAWELI REACH HOTELS PLC,MRH.N0000,24971,29,21.1,22,22,20.2,21,-0.1,-0.47
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,402,7,62.9,60.1,60.1,60,60,-2.9,-4.61
MARAWILA RESORTS PLC,MARA.N0000,165337,35,7.8,7.8,7.9,7.7,7.8,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,3605,25,103.75,103.75,103.75,101,102.5,-1.25,-1.2
MELSTACORP PLC,MELS.N0000,375785,92,189.5,190,192.75,190,190,0.5,0.26
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,2076,183,9140.5,9500,10999,9225,9300,159.5,1.74
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,185181,97,15.4,15.5,15.7,15.2,15.3,-0.1,-0.65
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,58651,33,7.1,7.4,7.4,6.9,7,-0.1,-1.41
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,513328,43,2.4,2.5,2.5,2.4,2.5,0.1,4.17
MYLAND DEVELOPMENTS PLC,MDL.N0000,112215,190,23.7,23.9,23.9,22.2,22.4,-1.3,-5.49
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,55,9,591,595,610,591,591,0,0
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,72425,134,141.75,142,142.75,141,141.75,0,0
NATIONS TRUST BANK PLC,NTB.X0000,377,24,378.75,367,377.5,365,368,-10.75,-2.84
NATIONS TRUST BANK PLC,NTB.N0000,116938,150,290,292.75,294,288.5,290,0,0
NAWALOKA HOSPITALS PLC,NHL.N0000,2283281,312,12.7,12.7,13.9,12.7,13.2,0.5,3.94
ODEL PLC,ODEL.N0000,6507,13,11.9,11.9,11.9,11.8,11.8,-0.1,-0.84
OFFICE EQUIPMENT PLC,OFEQ.N0000,61,6,254.25,269.25,269.25,264,254.25,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,5236,21,50.6,51,54,50.9,53.4,2.8,5.53
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,143574,137,42.2,42,42.7,41.9,42.1,-0.1,-0.24
PALM GARDEN HOTELS PLC,PALM.N0000,881,6,74.5,75,75.8,74.5,75.4,0.9,1.21
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,2211521,422,64.5,64.8,64.8,64,64.6,0.1,0.16
PANASIAN POWER PLC,PAP.N0000,446464,276,26.7,26.5,27,25.8,26,-0.7,-2.62
PARAGON CEYLON PLC,PARA.N0000,198,4,140,140.75,141,140,140,0,0
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,286,4,49.9,50,50,49,49.9,0,0
PEOPLE'S INSURANCE PLC,PINS.N0000,285263,75,42.5,42.6,42.6,41.7,42,-0.5,-1.18
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,1098970,385,29.1,29.3,29.3,28.8,29,-0.1,-0.34
PGP GLASS CEYLON PLC,GLAS.N0000,28621,37,58.3,59.4,59.4,58,58.6,0.3,0.51
PMF FINANCE PLC,PMB.N0000,30642,36,16.5,17,17,16.1,16.4,-0.1,-0.61
PRIME LANDS RESIDENCIES PLC,PLR.N0000,295228,192,31.7,31.8,32,31.4,31.5,-0.2,-0.63
PRINTCARE PLC,CARE.N0000,207421,19,62,62.1,62.1,58.3,62.1,0.1,0.16
R I L PROPERTY PLC,RIL.N0000,296928,138,34.6,34.1,34.6,33.7,34.2,-0.4,-1.16
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,772,12,92.1,94.5,96.6,92.6,94.5,2.4,2.61
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,272247,112,29.8,29.8,31,29.8,30,0.2,0.67
RAMBODA FALLS PLC,RFL.N0000,301,11,45.9,45.9,45.9,44.4,44.4,-1.5,-3.27
RENUKA AGRI FOODS PLC,RAL.N0000,2900833,304,5.2,5.2,5.7,5.2,5.5,0.3,5.77
RENUKA CITY HOTELS PLC.,RENU.N0000,1311,6,872.5,855.25,871.75,855,860,-12.5,-1.43
RENUKA FOODS PLC,COCO.N0000,338361,94,24.3,23.8,26.1,23.8,25.6,1.3,5.35
RENUKA FOODS PLC,COCO.X0000,165194,59,19.4,19.3,20.1,18.3,19.5,0.1,0.52
RENUKA HOLDINGS PLC,RHL.X0000,155046,71,30.9,30.8,32.4,30.6,32,1.1,3.56
RENUKA HOLDINGS PLC,RHL.N0000,293742,67,43,43.5,44,43,43.7,0.7,1.63
RENUKA HOTELS PLC,RCH.N0000,21,3,260,253,260,253,260,0,0
RESUS ENERGY PLC,HPWR.N0000,6037,16,46.5,46.5,46.5,45.5,46.5,0,0
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,299183,113,32.6,32.5,33.3,32.4,32.6,0,0
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1305,36,387.25,399,399,380,381.5,-5.75,-1.48
ROYAL CERAMICS LANKA PLC,RCL.N0000,268258,133,45.3,45.4,45.9,45.3,45.8,0.5,1.1
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,3750,4,72.9,72.9,72.9,72,72.5,-0.4,-0.55
SAMPATH BANK PLC,SAMP.N0000,325549,388,147,147.5,148,146.5,147,0,0
SAMSON INTERNATIONAL PLC,SIL.N0000,2124,16,365.25,375,386,370,377.75,12.5,3.42
SANASA DEVELOPMENT BANK PLC,SDB.N0000,32782,70,56.4,57,57,55.1,56.3,-0.1,-0.18
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,736222,245,50.5,51.4,53.6,49.8,53.1,2.6,5.15
SATHOSA MOTORS PLC,SMOT.N0000,86,7,1255,1133,1272.75,1133,1255,0,0
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,4359,142,679.25,700,849,699,849,169.75,24.99
SERENDIB HOTELS PLC,SHOT.X0000,103280,27,15.4,15.3,15.8,15.3,15.6,0.2,1.3
SERENDIB HOTELS PLC,SHOT.N0000,7815,15,25,25.1,25.1,24.6,24.8,-0.2,-0.8
SERENDIB LAND PLC,SLND.N0000,200,4,1718.25,1718.25,1718.25,1650,1650,-68.25,-3.97
SEYLAN BANK PLC,SEYB.N0000,73056,97,113,114,114,111,111.5,-1.5,-1.33
SEYLAN BANK PLC,SEYB.X0000,261737,174,80.6,81,81,79,79.7,-0.9,-1.12
SEYLAN DEVELOPMENTS PLC,CSD.N0000,113484,82,31.7,32.3,32.6,30.1,30.1,-1.6,-5.05
SIERRA CABLES PLC,SIRA.N0000,13979454,1606,33.3,34.5,35,33,33.3,0,0
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,18,2,123.75,124,124,124,123.75,0,0
SINGER (SRI LANKA) PLC,SINS.N0000,119352,129,96.9,97,97.5,95,96,-0.9,-0.93
SINGER FINANCE LANKA PLC,SFIN.N0000,65463,93,72.6,73.9,73.9,72.3,72.9,0.3,0.41
SINGHE HOSPITALS PLC,SINH.N0000,9266250,296,11.2,11.3,11.9,10.9,11.5,0.3,2.68
