Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,72,11,1146,1146,1146,1146,1146,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,462133,278,68,68.4,68.5,67.6,68,0,0
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,126552,83,63.2,63,63.5,62.6,63.1,-0.1,-0.16
DOLPHIN HOTELS PLC,STAF.N0000,27043,45,64.9,65.9,66.6,64,65.4,0.5,0.77
E - CHANNELLING PLC,ECL.N0000,12632,45,18.1,18.2,18.8,17.8,18,-0.1,-0.55
E B CREASY & COMPANY PLC,EBCR.N0000,100796,61,70.6,72,72,70,70,-0.6,-0.85
E M L CONSULTANTS PLC,EML.N0000,322852,118,5.3,5.4,5.5,5,5.1,-0.2,-3.77
EAST WEST PROPERTIES PLC,EAST.N0000,139281,95,61,60.6,61.5,60.1,61,0,0
EASTERN MERCHANTS PLC,EMER.N0000,102003,33,10.9,10.7,11,10.7,10.8,-0.1,-0.92
EDEN HOTEL LANKA PLC,EDEN.N0000,28360,38,14.2,14.7,14.7,14.3,14.4,0.2,1.41
ELPITIYA PLANTATIONS PLC,ELPL.N0000,1423,16,200.75,204,204,203,203,2.25,1.12
EQUITY TWO PLC,ETWO.N0000,5311,16,85.5,83.6,88,83.6,87.2,1.7,1.99
Ex-pack Corrugated Cartons PLC,PACK.N0000,414153,55,15.2,15.2,15.3,15,15.2,0,0
EXTERMINATORS PLC,EXT.N0000,71748,35,8.1,8.2,8.2,7.9,7.9,-0.2,-2.47
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,1831761,1397,64.6,65,65,63.7,64.5,-0.1,-0.15
First Capital Treasuries PLC,FCT.N0000,259151,241,31.1,31.1,31.4,30.8,31.2,0.1,0.32
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,3845665,102,20,20,20.2,19.7,20.2,0.2,1
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,71215,86,102.25,104,107,103,103.75,1.5,1.47
GESTETNER OF CEYLON PLC,GEST.N0000,3486,27,237.75,247.5,247.5,231.5,244.75,7,2.94
GREENTECH ENERGY PLC,MEL.N0000,1234025,223,4.9,5.1,5.2,4.9,4.9,0,0
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,1416,17,69.6,73.8,75,70,71.8,2.2,3.16
HARISCHANDRA MILLS PLC,HARI.N0000,781472,368,4949.75,4515,7424.5,3300,7424.5,2474.75,50
HATTON NATIONAL BANK PLC,HNB.X0000,519189,196,314.25,314.5,315,313.75,314,-0.25,-0.08
HATTON NATIONAL BANK PLC,HNB.N0000,265022,178,394.5,397,398,394.5,396,1.5,0.38
HATTON PLANTATIONS PLC,HPL.N0000,84367,109,30.5,30.8,31.2,29.2,30.4,-0.1,-0.33
HAYCARB PLC,HAYC.N0000,53127,145,114.5,115.5,115.75,114,114.75,0.25,0.22
HAYLEYS FABRIC PLC,MGT.N0000,260621,117,43,43,43,42.6,42.7,-0.3,-0.7
HAYLEYS FIBRE PLC,HEXP.N0000,71348,48,94.5,94.5,98,94.5,97.9,3.4,3.6
HAYLEYS LEISURE PLC,CONN.N0000,520920,130,43,44.8,46,43.2,45.2,2.2,5.12
HAYLEYS PLC,HAYL.N0000,352315,185,190,190.25,191.25,186,191,1,0.53
HELA APPAREL HOLDINGS PLC,HELA.N0000,1269226,181,3.2,3.3,3.3,3.1,3.2,0,0
HEMAS HOLDINGS PLC,HHL.N0000,2373016,758,35.1,35.9,35.9,35,35.6,0.5,1.42
HIKKADUWA BEACH RESORT PLC,CITH.N0000,1018038,87,3.5,3.5,3.6,3.4,3.5,0,0
HNB ASSURANCE PLC,HASU.N0000,360399,283,110.25,111,117,110.5,116.25,6,5.44
HNB FINANCE PLC,HNBF.N0000,1641900,163,9.5,9.6,9.6,9.4,9.5,0,0
HNB FINANCE PLC,HNBF.X0000,379022,112,9.1,9.1,9.3,9,9.2,0.1,1.1
HORANA PLANTATIONS PLC,HOPL.N0000,77937,34,61.5,62.1,65.3,61.2,64.3,2.8,4.55
HOTEL SIGIRIYA PLC,HSIG.N0000,4499,33,108.75,111,111,106,109.75,1,0.92
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,178073,202,43.4,43.9,45.8,43.5,44.7,1.3,3
hSenid Business Solutions PLC,HBS.N0000,108339,46,12.2,12.3,12.4,12.2,12.3,0.1,0.82
HUNAS HOLDINGS PLC,HUNA.N0000,631045,133,25.2,25.9,26.2,25.6,26,0.8,3.17
HUNTER & COMPANY PLC,HUNT.N0000,1159,46,1023,981.25,1250.75,981.25,1245.5,222.5,21.75
HVA FOODS PLC,HVA.N0000,63661,55,3.6,3.6,3.7,3.5,3.6,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,3344075,90,0.5,0.5,0.5,0.4,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,7596,30,48.5,48.5,49.2,48,49,0.5,1.03
JANASHAKTHI INSURANCE PLC,JINS.N0000,173978,143,136.25,139.75,143,135.5,140.25,4,2.94
JAT HOLDINGS PLC,JAT.N0000,1504678,372,45.5,45.8,47.5,45.4,47,1.5,3.3
JETWING SYMPHONY PLC,JETS.N0000,1754719,200,19.9,19.9,20.5,19.6,20.2,0.3,1.51
JOHN KEELLS HOLDINGS PLC,JKH.N0000,7569387,602,21.5,21.6,21.8,21.6,21.8,0.3,1.4
JOHN KEELLS HOTELS PLC,KHL.N0000,621881,97,27.6,27.6,27.6,27.3,27.4,-0.2,-0.72
JOHN KEELLS PLC,JKL.N0000,719,8,84.1,83.9,84.2,83.8,84,-0.1,-0.12
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,7131,13,23.6,23.5,23.6,23,23.1,-0.5,-2.12
KAPRUKA HOLDINGS PLC,KPHL.N0000,58434,36,8.4,8.3,8.6,8.3,8.5,0.1,1.19
KEELLS FOOD PRODUCTS PLC,KFP.N0000,837,10,168,168,169.75,168,169.5,1.5,0.89
KEGALLE PLANTATIONS PLC,KGAL.N0000,4805,10,139.75,138,142.75,138,140,0.25,0.18
KELANI CABLES PLC,KCAB.N0000,38788,110,1133,1133,1133,1115,1130,-3,-0.26
KELANI TYRES PLC,TYRE.N0000,15113,101,93.5,93.5,94.7,93,93.2,-0.3,-0.32
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,47767,65,99,98.5,98.9,96,97.9,-1.1,-1.11
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,37,1,402.5,402,402,402,402.5,0,0
KOTAGALA PLANTATIONS PLC,KOTA.N0000,475603,75,9.7,9.9,9.9,9.7,9.8,0.1,1.03
KOTMALE HOLDINGS PLC,LAMB.N0000,5,2,770,790,790,790,770,0,0
L O L C HOLDINGS PLC,LOLC.N0000,45673,225,567.5,569.75,580,560,560.5,-7,-1.23
L V L ENERGY FUND PLC,LVEF.N0000,14362510,1003,12.3,12.4,12.8,12.4,12.5,0.2,1.63
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,1148,5,305,305,305,305,305,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,387416,132,51,51,52.9,50,51.8,0.8,1.57
LANKA ASHOK LEYLAND PLC,ASHO.N0000,4511,72,4156.5,4100,4201,4030,4197.75,41.25,0.99
LANKA CERAMIC PLC,CERA.N0000,1244,10,171.5,173,173,171.25,172.75,1.25,0.73
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,3658284,219,9.9,9.9,10.2,9.8,10.1,0.2,2.02
LANKA IOC PLC,LIOC.N0000,2372573,234,134,134,134.75,133.5,134,0,0
LANKA MILK FOODS (CWE) PLC,LMF.N0000,278220,181,66.8,66.5,67.6,66,66.6,-0.2,-0.3
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,533218,84,28.2,28.5,28.7,27.5,28,-0.2,-0.71
LANKA TILES PLC,TILE.N0000,35678,65,53,53,54,52.8,52.9,-0.1,-0.19
LANKA VENTURES PLC,LVEN.N0000,36717,35,80,84,84,80,80,0,0
LANKA WALLTILE PLC,LWL.N0000,128523,73,53.8,53.7,54.2,53.5,53.8,0,0
LANKEM CEYLON PLC,LCEY.N0000,3461,28,109.5,105.75,110,105.75,106.5,-3,-2.74
LANKEM DEVELOPMENTS PLC,LDEV.N0000,7648,19,27.1,27.8,28.5,27.3,28.2,1.1,4.06
LAUGFS GAS PLC,LGL.N0000,274558,109,56,56.5,56.5,55,56,0,0
LAUGFS GAS PLC,LGL.X0000,64245,53,39,36.1,39.2,36.1,38.9,-0.1,-0.26
LAUGFS POWER PLC,LPL.X0000,56049,27,11.2,11.4,11.4,11.1,11.2,0,0
LAUGFS POWER PLC,LPL.N0000,43277,54,15.5,16,16.4,15.6,15.8,0.3,1.94
LAXAPANA PLC,LITE.N0000,1652,8,48.6,48.5,48.7,48.5,48.6,0,0
LB FINANCE PLC,LFIN.N0000,250404,269,168.25,170,172,170,170.5,2.25,1.34
LEE HEDGES PLC,SHAW.N0000,239,4,186,186,187,186,187,1,0.54
LION BREWERY (CEYLON) PLC,LION.N0000,2215,12,1760,1701.25,1750,1700,1701.5,-58.5,-3.32
LOLC FINANCE PLC,LOFC.N0000,2154258,255,5.8,5.8,5.9,5.7,5.8,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,2890390,329,9.5,9.8,10.1,9.6,9.8,0.3,3.16
LOTUS HYDRO POWER PLC,HPFL.N0000,211975,31,14.5,14.5,15.2,14.5,15.1,0.6,4.14
LUMINEX PLC,LUMX.N0000,1042536,80,7,7,7.1,6.8,6.8,-0.2,-2.86
MADULSIMA PLANTATIONS PLC,MADU.N0000,55795,33,13.3,13.8,14.5,13.5,13.9,0.6,4.51
MAHARAJA FOODS PLC,MFPE.N0000,65709,45,12.1,12.2,12.3,12.1,12.2,0.1,0.83
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,1023,14,50,50,50,48.7,49,-1,-2
MAHAWELI REACH HOTELS PLC,MRH.N0000,26197,13,21.8,21.3,21.7,21,21.7,-0.1,-0.46
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,24,2,60,60,60,60,60,0,0
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,50,1,42.5,41.9,41.9,41.9,42.5,0,0
MARAWILA RESORTS PLC,MARA.N0000,827217,92,7.9,7.8,8.1,7.8,7.9,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,16112,35,109.5,110.5,110.5,106.25,109.5,0,0
MELSTACORP PLC,MELS.N0000,107643,104,190,190,191.5,188.25,190.5,0.5,0.26
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,75,1,5850,7312.5,7312.5,7312.5,5850,0,0
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,21,5,511.5,508,544,508,511.5,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,2897631,716,15.9,15.8,16.4,15,16.3,0.4,2.52
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,220131,82,6.7,6.7,7.2,6.7,7,0.3,4.48
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,868444,75,2.4,2.4,2.5,2.4,2.4,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,90635,66,16.8,17,17.1,16.6,16.9,0.1,0.6
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,8471,130,579.75,589,589,560,565.5,-14.25,-2.46
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,571208,231,143,143,144.75,142.75,143,0,0
NATIONS TRUST BANK PLC,NTB.X0000,93,6,400,390,400,390,400,0,0
NATIONS TRUST BANK PLC,NTB.N0000,29599,99,299.75,300,300,298.75,299,-0.75,-0.25
NAWALOKA HOSPITALS PLC,NHL.N0000,3921819,418,10,10.2,10.8,10.1,10.4,0.4,4
ODEL PLC,ODEL.N0000,28841,26,11.7,11.4,11.9,11.4,11.6,-0.1,-0.85
OFFICE EQUIPMENT PLC,OFEQ.N0000,54,3,189.75,185,185,181.75,189.75,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,517,5,46.2,48,49,47.9,48.8,2.6,5.63
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,764576,290,39.5,39.7,40,39,39.3,-0.2,-0.51
PALM GARDEN HOTELS PLC,PALM.N0000,3638,18,75,75,75,72,72.3,-2.7,-3.6
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,2926632,594,69.2,70,71.4,69.8,70.5,1.3,1.88
PANASIAN POWER PLC,PAP.N0000,3964887,893,25.7,25.8,28.4,25.6,28,2.3,8.95
PARAGON CEYLON PLC,PARA.N0000,288,4,108,108,108,107,107.25,-0.75,-0.69
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,2724,14,47.9,45.2,47.9,45.2,47.8,-0.1,-0.21
PEOPLE'S INSURANCE PLC,PINS.N0000,1430063,273,41.8,42.3,44.5,42.1,43,1.2,2.87
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,14409333,734,29.9,30,31.5,29.7,31,1.1,3.68
PGP GLASS CEYLON PLC,GLAS.N0000,29418,31,58.3,58,58.7,58,58,-0.3,-0.51
PMF FINANCE PLC,PMB.N0000,577007,240,17.6,18,18,17.3,17.7,0.1,0.57
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1533377,521,30.9,30.9,32,30.1,31.9,1,3.24
PRINTCARE PLC,CARE.N0000,28103,44,57.2,58,62.5,58,59.7,2.5,4.37
R I L PROPERTY PLC,RIL.N0000,9485918,673,33.6,34.2,35.4,33,35,1.4,4.17
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,5070,45,81.9,82.9,86.2,80.1,84.8,2.9,3.54
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,135614,129,27.9,28,28,27.1,27.5,-0.4,-1.43
RAMBODA FALLS PLC,RFL.N0000,1242,15,44.1,45.9,45.9,43.2,43.9,-0.2,-0.45
RENUKA AGRI FOODS PLC,RAL.N0000,189987,56,5.3,5.3,5.5,5.3,5.4,0.1,1.89
RENUKA CITY HOTELS PLC.,RENU.N0000,870,9,842.5,840,850.75,840,840.5,-2,-0.24
RENUKA FOODS PLC,COCO.N0000,122062,46,23.3,23.3,23.9,22.5,22.6,-0.7,-3
RENUKA FOODS PLC,COCO.X0000,11017,13,18.5,18.4,19,18.1,18.3,-0.2,-1.08
RENUKA HOLDINGS PLC,RHL.X0000,2510,5,28.2,28.2,28.3,27.6,28.2,0,0
RENUKA HOLDINGS PLC,RHL.N0000,54189,36,34.7,35,35,34,35,0.3,0.86
RENUKA HOTELS PLC,RCH.N0000,3320,16,250.5,250,257.5,249.5,250.25,-0.25,-0.1
RESUS ENERGY PLC,HPWR.N0000,44947,18,46.7,47,47.8,46.7,46.7,0,0
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,68370,48,27.5,27.6,27.9,27.4,27.5,0,0
RICHARD PIERIS EXPORTS PLC,REXP.N0000,297,15,379,379.75,385,371,372.25,-6.75,-1.78
ROYAL CERAMICS LANKA PLC,RCL.N0000,718974,190,45.5,45.7,46.2,45.5,46,0.5,1.1
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,140,3,76.1,77.5,77.5,75.5,75.9,-0.2,-0.26
SAMPATH BANK PLC,SAMP.N0000,495649,427,147.75,147.75,149.25,147.75,148.5,0.75,0.51
SAMSON INTERNATIONAL PLC,SIL.N0000,90,8,328.25,335,335,326,328.25,0,0
SANASA DEVELOPMENT BANK PLC,SDB.N0000,23932266,774,50,50.3,55.2,50.3,54.5,4.5,9
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,1815630,633,46.1,45.4,50,44.6,48.9,2.8,6.07
SATHOSA MOTORS PLC,SMOT.N0000,211,36,1296.25,1275,1300,1250,1277.25,-19,-1.47
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,656,17,610.5,610,697,600,640.25,29.75,4.87
SERENDIB HOTELS PLC,SHOT.X0000,515671,15,15.6,15.9,15.9,15.5,15.8,0.2,1.28
SERENDIB HOTELS PLC,SHOT.N0000,63327,19,25,25,25.3,24.6,25.3,0.3,1.2
SERENDIB LAND PLC,SLND.N0000,1,1,1639.5,1695.75,1695.75,1695.75,1639.5,0,0
SEYLAN BANK PLC,SEYB.N0000,205876,136,107,107,109,107,108.25,1.25,1.17
SEYLAN BANK PLC,SEYB.X0000,823054,316,76.8,77,79.5,76.5,79,2.2,2.86
SEYLAN DEVELOPMENTS PLC,CSD.N0000,86326,44,28.5,28.5,29.5,28.5,28.6,0.1,0.35
SIERRA CABLES PLC,SIRA.N0000,4420667,703,27,27.1,28.7,26.8,28.4,1.4,5.19
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,3,2,124,125,125,124.5,124,0,0
SINGER (SRI LANKA) PLC,SINS.N0000,642001,248,89.1,92,93.1,88.5,92.8,3.7,4.15
SINGER FINANCE LANKA PLC,SFIN.N0000,632103,363,74.5,74.2,77.8,72.5,77,2.5,3.36
SINGHE HOSPITALS PLC,SINH.N0000,1890787,149,10.4,10.4,10.8,10.4,10.7,0.3,2.88
SMB FINANCE PLC,SEMB.X0000,7228053,157,0.4,0.4,0.5,0.3,0.4,0,0
SMB FINANCE PLC,SEMB.N0000,22599409,163,1.1,1.1,1.2,1.1,1.2,0.1,9.09
SOFTLOGIC CAPITAL PLC,SCAP.N0000,471215,69,5.6,5.7,5.7,5.5,5.5,-0.1,-1.79
