Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
ASIA ASSET FINANCE PLC,AAF.N0000,10049,22,56.1,54.7,56.9,54.7,56,-0.1,-0.18
ASIA CAPITAL PLC,ACAP.N0000,21263,29,6.5,6.6,6.6,6.4,6.4,-0.1,-1.54
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,147972,56,10.4,10.7,10.7,10.3,10.4,0,0
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,784,9,60,61,61,59.9,60.2,0.2,0.33
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,21686,40,32,31.7,32.2,31,31.2,-0.8,-2.5
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,1962,8,14.1,14.2,14.3,14.2,14.2,0.1,0.71
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,41085,92,75.2,76.9,77,75.2,75.8,0.6,0.8
B P P L HOLDINGS PLC,BPPL.N0000,55608,71,20.6,21,21.2,20.2,20.2,-0.4,-1.94
BAIRAHA FARMS PLC,BFL.N0000,25874,155,450,455,455,440,444,-6,-1.33
BALANGODA PLANTATIONS PLC,BALA.N0000,227,11,83,83.1,83.5,81.1,81.6,-1.4,-1.69
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,261,4,22.1,22.1,22.1,21.7,21.7,-0.4,-1.81
BERUWALA RESORTS PLC,BERU.N0000,284487,27,3.8,3.9,4,3.8,4,0.2,5.26
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,38225,144,139.25,139.25,141,134.25,136,-3.25,-2.33
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,167,7,79.8,79.7,79.7,79.5,79.5,-0.3,-0.38
BROWN & COMPANY PLC,BRWN.N0000,14310,87,170.25,170.25,171.5,168.75,169,-1.25,-0.73
BROWNS BEACH HOTELS PLC,BBH.N0000,3892,12,25,25.1,25.1,25,25,0,0
BROWNS INVESTMENTS PLC,BIL.N0000,5251597,384,6.8,6.9,7,6.8,6.9,0.1,1.47
BUKIT DARAH PLC,BUKI.N0000,695,15,1100,1100,1100,1057,1059.75,-40.25,-3.66
C I C HOLDINGS PLC,CIC.X0000,633336,184,28,28,28.2,27.5,27.9,-0.1,-0.36
C I C HOLDINGS PLC,CIC.N0000,701592,223,34.2,34.4,34.4,33.5,33.9,-0.3,-0.88
C M HOLDINGS PLC,COLO.N0000,13597,26,64.5,64.5,64.5,63.2,63.2,-1.3,-2.02
C T HOLDINGS PLC,CTHR.N0000,73,6,671.5,651.25,675,651.25,671.5,0,0
C T LAND DEVELOPMENT PLC,CTLD.N0000,6908,40,40.4,40.9,41.4,39,39,-1.4,-3.47
C. W. MACKIE PLC,CWM.N0000,12604,37,132,135,136,133,133,1,0.76
CABLE SOLUTIONS PLC,CSLK.N0000,137707,70,14.5,14.8,14.9,14.4,14.4,-0.1,-0.69
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,111,4,15.7,15.2,15.7,15.2,15.7,0,0
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,10,1,14.3,14.4,14.4,14.4,14.3,0,0
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,182917,105,16.5,16.6,16.8,16.5,16.6,0.1,0.61
CAPITAL ALLIANCE PLC,CALT.N0000,39244,118,52.7,52.5,52.8,52.3,52.6,-0.1,-0.19
CARGILLS (CEYLON) PLC,CARG.N0000,3593,50,816.25,820,820,796.5,802.25,-14,-1.72
CARGILLS BANK PLC,CBNK.N0000,823941,150,10.6,10.5,10.7,10.5,10.5,-0.1,-0.94
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,260,9,171.75,175.75,175.75,168,175.5,3.75,2.18
CARSON CUMBERBATCH PLC,CARS.N0000,2038,29,794.75,790,792,780,787,-7.75,-0.98
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,109704,240,297.5,298.5,298.5,294.75,295,-2.5,-0.84
CENTRAL INDUSTRIES PLC,CIND.N0000,17469,123,228.5,230,230,220.75,223.25,-5.25,-2.3
CEYLINCO HOLDINGS PLC,CINS.N0000,410,11,3030,3051,3051,3026,3031.25,1.25,0.04
CEYLINCO HOLDINGS PLC,CINS.X0000,12,7,1877.75,1920,1920,1881,1877.75,0,0
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,586,26,2632.75,2616,2720,2505,2604.5,-28.25,-1.07
CEYLON COLD STORES PLC,CCS.N0000,38753,59,113,114,114.5,113.25,114,1,0.88
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,27595,119,414,415,415,400.75,405.25,-8.75,-2.11
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,3781,34,296,298.5,300,291,292.5,-3.5,-1.18
CEYLON HOSPITALS PLC,CHL.X0000,1198,15,200,199.75,200,192.25,192.25,-7.75,-3.88
CEYLON HOSPITALS PLC,CHL.N0000,194,4,276.5,279,279,276.5,279,2.5,0.9
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,498086,129,44.1,44.1,44.5,43.5,44.2,0.1,0.23
CEYLON INVESTMENT PLC,CINV.N0000,33737,92,137,137.25,139.25,134.75,137.75,0.75,0.55
CEYLON LAND & EQUITY PLC,KZOO.N0000,93254,47,12.9,13,13,12.3,12.6,-0.3,-2.33
CEYLON TEA BROKERS PLC,CTBL.N0000,80748,59,9.5,9.7,9.7,9.2,9.3,-0.2,-2.11
CEYLON TOBACCO COMPANY PLC,CTC.N0000,2450,90,1722,1700,1709,1698.5,1703,-19,-1.1
CHEMANEX PLC,CHMX.N0000,2527,10,175.5,179,179,170.25,179,3.5,1.99
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,13186,82,184.25,184.5,184.5,182.5,184,-0.25,-0.14
CHRISSWORLD PLC,CWL.N0000,9789,23,14.3,14.4,14.4,13.4,13.5,-0.8,-5.59
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,1268,13,304,307,307,302,306,2,0.66
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,2,2,374,393.75,393.75,393.75,374,0,0
CITRUS LEISURE PLC,REEF.N0000,174780,47,4.4,4.5,4.6,4.4,4.4,0,0
Co-operative Insurance Company PLC,COOP.N0000,1700139,110,4.8,4.8,4.9,4.8,4.8,0,0
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,4857,18,160.25,165,165,159.75,163.5,3.25,2.03
COLOMBO DOCKYARD PLC,DOCK.N0000,154331,444,428.5,433.75,433.75,409,410.75,-17.75,-4.14
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,316,15,446.5,449.75,450,449.75,450,3.5,0.78
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,328,18,549.25,550,550,530,535.5,-13.75,-2.5
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,173444,146,50.3,51.3,51.3,49.9,50.1,-0.2,-0.4
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,574264,330,210,211,211.5,210,210,0,0
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,158001,81,190,190,193,189,191,1,0.53
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,66941,208,135,135.25,136.75,133.25,134,-1,-0.74
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,3988,32,267,280,281,270.25,275,8,3
CONVENIENCE FOODS LANKA PLC,SOY.N0000,354,10,2261.5,2261.5,2359.75,2261.5,2267.75,6.25,0.28
DANKOTUWA PORCELAIN PLC,DPL.N0000,56370,50,18,18.1,18.2,17.9,18,0,0
DFCC BANK PLC,DFCC.N0000,73641,269,162,162,163,161,161.5,-0.5,-0.31
DIALOG AXIATA PLC,DIAL.N0000,6506429,527,30.4,30.9,31,30,30,-0.4,-1.32
DIALOG FINANCE PLC,CALF.N0000,24127,59,96.8,97,98.1,95,97.4,0.6,0.62
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,3360,95,2153.5,2160,2160,2000,2112,-41.5,-1.93
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,159378,229,154,151.75,155,150,152.25,-1.75,-1.14
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,37,5,1150,1149.5,1149.5,1145,1150,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,111678,154,63.5,63.5,64,63.1,63.3,-0.2,-0.31
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,209716,120,62.2,62.5,63,61.4,61.8,-0.4,-0.64
DOLPHIN HOTELS PLC,STAF.N0000,24823,54,63.5,64.1,64.5,62.5,62.7,-0.8,-1.26
E - CHANNELLING PLC,ECL.N0000,62001,30,16.1,16.3,17,16,16.3,0.2,1.24
E B CREASY & COMPANY PLC,EBCR.N0000,35150,42,65.5,65.6,67,65.6,66,0.5,0.76
E M L CONSULTANTS PLC,EML.N0000,28973,23,4.8,4.8,4.9,4.7,4.9,0.1,2.08
EAST WEST PROPERTIES PLC,EAST.N0000,98570,121,61.4,61.5,62,60,60.2,-1.2,-1.95
EASTERN MERCHANTS PLC,EMER.N0000,91392,34,11.6,12,12,11.2,11.3,-0.3,-2.59
EDEN HOTEL LANKA PLC,EDEN.N0000,35220,28,14.2,14.5,14.5,14,14,-0.2,-1.41
ELPITIYA PLANTATIONS PLC,ELPL.N0000,1309,19,180,179.75,179.75,178.5,178.5,-1.5,-0.83
EQUITY TWO PLC,ETWO.N0000,3346,13,88,88.4,88.4,84.5,85.7,-2.3,-2.61
Ex-pack Corrugated Cartons PLC,PACK.N0000,98112,67,14.6,14.7,14.7,14.3,14.4,-0.2,-1.37
EXTERMINATORS PLC,EXT.N0000,47646,14,8,8,8,7.6,7.6,-0.4,-5
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,85486,185,59.4,59.4,59.9,59,59.1,-0.3,-0.51
First Capital Treasuries PLC,FCT.N0000,48175,107,31.3,31.3,31.5,31,31.3,0,0
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,28127,51,19.2,19.5,19.5,19,19.1,-0.1,-0.52
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,18142,50,113.25,112.25,113.25,109,109.25,-4,-3.53
GESTETNER OF CEYLON PLC,GEST.N0000,5947,24,233.5,239,240,232,232.75,-0.75,-0.32
GREENTECH ENERGY PLC,MEL.N0000,143003,32,4.6,4.6,4.6,4.4,4.5,-0.1,-2.17
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,17021,45,66.1,71,71,63,63.9,-2.2,-3.33
HARISCHANDRA MILLS PLC,HARI.N0000,57,25,7004.75,6700,6700,6600,7004.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,118434,180,326.5,326.5,326.5,324.5,324.75,-1.75,-0.54
HATTON NATIONAL BANK PLC,HNB.N0000,265761,380,413.75,413.75,413.75,409,409.75,-4,-0.97
HATTON PLANTATIONS PLC,HPL.N0000,10990464,54,28.5,28.6,28.6,28.4,28.5,0,0
HAYCARB PLC,HAYC.N0000,280234,152,106.75,107.25,111.25,106.25,109.75,3,2.81
HAYLEYS FABRIC PLC,MGT.N0000,40962,40,41,41,41.8,40.9,41.6,0.6,1.46
HAYLEYS FIBRE PLC,HEXP.N0000,7933,79,82.4,83,84,80,80.6,-1.8,-2.18
HAYLEYS LEISURE PLC,CONN.N0000,9436,10,42.9,42.1,43.8,42.1,43.7,0.8,1.86
HAYLEYS PLC,HAYL.N0000,431071,187,195,194.25,196.5,190,195.5,0.5,0.26
HELA APPAREL HOLDINGS PLC,HELA.N0000,488018,97,3.3,3.3,3.4,3.3,3.3,0,0
HEMAS HOLDINGS PLC,HHL.N0000,2958300,189,35.4,35.2,35.7,35.2,35.5,0.1,0.28
HIKKADUWA BEACH RESORT PLC,CITH.N0000,1074726,99,3.8,3.8,3.9,3.7,3.8,0,0
HNB ASSURANCE PLC,HASU.N0000,20744,25,113,114.5,119,113.25,114,1,0.88
HNB FINANCE PLC,HNBF.N0000,311120,61,8.4,8.3,8.5,8.3,8.3,-0.1,-1.19
HNB FINANCE PLC,HNBF.X0000,75648,40,8.2,8.2,8.3,8,8.1,-0.1,-1.22
HORANA PLANTATIONS PLC,HOPL.N0000,3495,5,58.6,59,59,59,59,0.4,0.68
HOTEL SIGIRIYA PLC,HSIG.N0000,224875,90,109,107,113,104,104.25,-4.75,-4.36
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,500438,447,67.8,67.5,67.9,63.3,63.8,-4,-5.9
hSenid Business Solutions PLC,HBS.N0000,1235890,228,17.8,17.7,18.4,17.7,17.7,-0.1,-0.56
HUNAS HOLDINGS PLC,HUNA.N0000,2119090,545,24.3,25.1,27.5,25.1,26.2,1.9,7.82
HUNTER & COMPANY PLC,HUNT.N0000,26,12,1420.75,1399.75,1399.75,1375,1420.75,0,0
HVA FOODS PLC,HVA.N0000,3429238,420,3.6,3.7,4.2,3.6,4,0.4,11.11
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,2121117,50,0.5,0.5,0.5,0.4,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,9778,9,42.6,43,43,41.2,41.5,-1.1,-2.58
JANASHAKTHI INSURANCE PLC,JINS.N0000,74635,82,149.5,154,154,149,149.5,0,0
JAT HOLDINGS PLC,JAT.N0000,485714,195,49.7,49.7,50.8,49.3,49.5,-0.2,-0.4
JETWING SYMPHONY PLC,JETS.N0000,3266068,481,19.7,19.9,21,19.7,20.9,1.2,6.09
JF PACKAGING LIMITED,JFP.N0000,3405908,1034,14.6,14.6,14.7,14.1,14.2,-0.4,-2.74
JOHN KEELLS HOLDINGS PLC,JKH.N0000,6438674,470,22.9,22.9,22.9,22.7,22.9,0,0
JOHN KEELLS HOTELS PLC,KHL.N0000,109322,88,24.4,24.7,24.8,24.1,24.5,0.1,0.41
JOHN KEELLS PLC,JKL.N0000,1726,11,84.5,84.5,84.5,84.4,84.4,-0.1,-0.12
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,2827,12,22.2,22.8,23.4,22.1,23,0.8,3.6
KAPRUKA HOLDINGS PLC,KPHL.N0000,202508,91,10.3,10.3,10.5,9.5,9.8,-0.5,-4.85
KEELLS FOOD PRODUCTS PLC,KFP.N0000,538,10,170,173,173,168.25,168.25,-1.75,-1.03
KEGALLE PLANTATIONS PLC,KGAL.N0000,2271,10,142,138,143.75,138,138,-4,-2.82
KELANI CABLES PLC,KCAB.N0000,3539,67,1097.5,1125,1125,1070,1078,-19.5,-1.78
KELANI TYRES PLC,TYRE.N0000,13405,70,91.3,91.3,91.4,90.2,91.3,0,0
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,30503,61,95,95.6,98.5,95.2,97.5,2.5,2.63
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,444,11,597.5,550,600,550,600,2.5,0.42
KOTAGALA PLANTATIONS PLC,KOTA.N0000,578907,146,10.3,10.4,10.5,10.1,10.2,-0.1,-0.97
KOTMALE HOLDINGS PLC,LAMB.N0000,1011,8,1607.5,1665.25,1665.25,1540,1540.25,-67.25,-4.18
L O L C HOLDINGS PLC,LOLC.N0000,35124,79,550,558,558,549.5,550.25,0.25,0.05
L V L ENERGY FUND PLC,LVEF.N0000,1530435,260,11.5,11.6,11.7,11.2,11.2,-0.3,-2.61
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,6,3,479,460.25,460.25,460,479,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,34429,61,47,47.5,47.5,46.4,46.8,-0.2,-0.43
LANKA ASHOK LEYLAND PLC,ASHO.N0000,2524,95,4230.25,4259,4259,4010,4038.5,-191.75,-4.53
LANKA CERAMIC PLC,CERA.N0000,528,6,177,177,177.75,175,175.25,-1.75,-0.99
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,1363056,155,8.5,8.6,8.6,8.4,8.6,0.1,1.18
LANKA IOC PLC,LIOC.N0000,27260,71,133,132,134,131.5,132.25,-0.75,-0.56
LANKA MILK FOODS (CWE) PLC,LMF.N0000,272725,237,70,69.7,71,69.5,69.5,-0.5,-0.71
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,1031690,239,38.2,38.9,39.3,38,38.7,0.5,1.31
LANKA TILES PLC,TILE.N0000,100507,61,50.9,51,51,50.5,50.7,-0.2,-0.39
LANKA VENTURES PLC,LVEN.N0000,37539,51,78.5,79,79,70,70.5,-8,-10.19
LANKA WALLTILE PLC,LWL.N0000,5732,35,52.1,52.2,52.4,51.3,51.3,-0.8,-1.54
LANKEM CEYLON PLC,LCEY.N0000,233,15,91.5,90.5,91,90,90.1,-1.4,-1.53
LANKEM DEVELOPMENTS PLC,LDEV.N0000,1386807,58,24.7,24.8,24.8,24.1,24.5,-0.2,-0.81
LAUGFS GAS PLC,LGL.N0000,178716,115,70.1,72,72,68.2,68.4,-1.7,-2.43
LAUGFS GAS PLC,LGL.X0000,42996,31,57.7,58.8,58.8,56.2,57.1,-0.6,-1.04
LAUGFS POWER PLC,LPL.X0000,26195,12,11.4,11.4,11.6,11.2,11.5,0.1,0.88
LAUGFS POWER PLC,LPL.N0000,68822,67,14.7,14.7,14.9,14.4,14.9,0.2,1.36
LAXAPANA PLC,LITE.N0000,74770,152,57.8,58.9,63.9,57.2,63.3,5.5,9.52
LB FINANCE PLC,LFIN.N0000,24713,113,159,158,160,157.75,158,-1,-0.63
LEE HEDGES PLC,SHAW.N0000,2628,7,223.25,223.25,234.75,222,223.25,0,0
LION BREWERY (CEYLON) PLC,LION.N0000,138,9,1781.25,1750,1750,1730,1733.25,-48,-2.69
LOLC FINANCE PLC,LOFC.N0000,3006443,272,6.3,6.2,6.4,6.2,6.3,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,114492,39,9.2,9.4,9.4,9,9,-0.2,-2.17
LOTUS HYDRO POWER PLC,HPFL.N0000,21077,30,14.5,15,15,14.4,14.6,0.1,0.69
LUMINEX PLC,LUMX.N0000,10804,10,6.8,6.8,7,6.8,6.9,0.1,1.47
MADULSIMA PLANTATIONS PLC,MADU.N0000,46384,23,11.9,11.9,12,11.9,12,0.1,0.84
MAHARAJA FOODS PLC,MFPE.N0000,201185,84,12.1,12,12.2,12,12.1,0,0
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,1491,17,54.3,52.4,54,52.1,54,-0.3,-0.55
MAHAWELI REACH HOTELS PLC,MRH.N0000,866,12,20.4,20.5,20.5,20,20.5,0.1,0.49
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,1164,7,45,40.7,44.7,40.7,44.4,-0.6,-1.33
MARAWILA RESORTS PLC,MARA.N0000,1258600,90,7.5,7.4,7.5,7.3,7.4,-0.1,-1.33
MASKELIYA PLANTATIONS PLC,MASK.N0000,1732,22,89.1,89.1,89.1,88.5,88.5,-0.6,-0.67
MELSTACORP PLC,MELS.N0000,74529,93,183,183,184.25,182.5,182.5,-0.5,-0.27
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,149,28,8149.75,8200,8200,8100,8133,-16.75,-0.21
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,22,4,552.75,537,537,536,552.75,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,156539,99,12.6,13,13,12.1,12.3,-0.3,-2.38
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,14340,18,6.7,6.7,6.9,6.6,6.7,0,0
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,400806,47,2.3,2.3,2.3,2.2,2.2,-0.1,-4.35
MYLAND DEVELOPMENTS PLC,MDL.N0000,22935,66,21.7,22,23.2,20.4,22.5,0.8,3.69
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,276,14,590.25,592,599,587.5,590,-0.25,-0.04
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,126852,128,149.25,149.25,150,149,149.25,0,0
NATIONS TRUST BANK PLC,NTB.N0000,59879,61,307.25,305.5,308.5,305,306,-1.25,-0.41
NAWALOKA HOSPITALS PLC,NHL.N0000,24431,55,11,11.3,11.3,10.7,10.7,-0.3,-2.73
ODEL PLC,ODEL.N0000,1413,10,11.8,11.6,12,11.5,11.5,-0.3,-2.54
OFFICE EQUIPMENT PLC,OFEQ.N0000,108,12,255,252,255,250,252.5,-2.5,-0.98
ON'ALLY HOLDINGS PLC,ONAL.N0000,573,9,48.7,49.9,49.9,47.5,49,0.3,0.62
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,253266,180,41.5,41.4,41.5,40.3,40.6,-0.9,-2.17
PALM GARDEN HOTELS PLC,PALM.N0000,1458,8,75.9,76,78.7,72,74.8,-1.1,-1.45
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,1723875,211,63.4,63.2,63.8,63.2,63.5,0.1,0.16
PANASIAN POWER PLC,PAP.N0000,1002955,275,24.8,24.6,25,23.9,24.1,-0.7,-2.82
PARAGON CEYLON PLC,PARA.N0000,1,1,154,155,155,155,154,0,0
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,10,1,45.1,46.9,46.9,46.9,45.1,0,0
PEOPLE'S INSURANCE PLC,PINS.N0000,38048,31,37.5,38.5,38.5,37.5,37.7,0.2,0.53
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,3268507,136,28.1,28.2,28.3,28,28.1,0,0
PGP GLASS CEYLON PLC,GLAS.N0000,21886,43,58,58.4,59.5,58,58,0,0
PMF FINANCE PLC,PMB.N0000,476195,278,14.7,14.9,16,14.7,15.5,0.8,5.44
PRIME LANDS RESIDENCIES PLC,PLR.N0000,682778,164,32.2,32.4,32.4,31.5,32,-0.2,-0.62
PRINTCARE PLC,CARE.N0000,8702,7,58,58,60,58,60,2,3.45
R I L PROPERTY PLC,RIL.N0000,684080,167,35.8,36,36,35.2,35.6,-0.2,-0.56
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,1162,23,106.5,105,109.75,102,103.5,-3,-2.82
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,105085,87,28.7,28.6,28.9,27.5,27.7,-1,-3.48
RAMBODA FALLS PLC,RFL.N0000,2837,6,43.9,43.9,43.9,43.5,43.6,-0.3,-0.68
RENUKA AGRI FOODS PLC,RAL.N0000,23951779,1507,8.3,8.1,9.1,8.1,9,0.7,8.43
RENUKA CITY HOTELS PLC.,RENU.N0000,1473,19,880,880,880,841,843.25,-36.75,-4.18
RENUKA FOODS PLC,COCO.N0000,1755580,600,38.9,39.4,41.9,38.7,41.5,2.6,6.68
RENUKA FOODS PLC,COCO.X0000,561257,215,30.2,30.5,33,30.5,32.2,2,6.62
RENUKA HOLDINGS PLC,RHL.X0000,2642,18,38,38.1,38.1,36.7,37.2,-0.8,-2.11
RENUKA HOLDINGS PLC,RHL.N0000,540515,80,45,45.4,46,45,45.4,0.4,0.89
RENUKA HOTELS PLC,RCH.N0000,38,3,260,260,260,260,260,0,0
RESUS ENERGY PLC,HPWR.N0000,53104,35,47.2,47,48,47,47.1,-0.1,-0.21
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,238597,146,43.2,44,44.5,42,42.4,-0.8,-1.85
RICHARD PIERIS EXPORTS PLC,REXP.N0000,2214,42,416.25,409,412,405,407.75,-8.5,-2.04
ROYAL CERAMICS LANKA PLC,RCL.N0000,140427,153,45.3,45.3,45.5,44.6,44.9,-0.4,-0.88
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,7085,29,65.9,66,66,65,65,-0.9,-1.37
SAMPATH BANK PLC,SAMP.N0000,385820,477,148.75,148,150,148,148.75,0,0
SAMSON INTERNATIONAL PLC,SIL.N0000,174,15,406,425,428,399.75,422.5,16.5,4.06
SANASA DEVELOPMENT BANK PLC,SDB.N0000,166678,125,65.5,65.5,66,64,64.8,-0.7,-1.07
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,134009,50,47.4,48,48,46.1,46.2,-1.2,-2.53
SATHOSA MOTORS PLC,SMOT.N0000,34,12,2006.75,2000,2000,1952.25,2006.75,0,0
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,591,54,1268,1202,1345,1200,1222.25,-45.75,-3.61
SERENDIB HOTELS PLC,SHOT.X0000,35492,20,15.4,15.4,15.4,15,15.4,0,0
SERENDIB HOTELS PLC,SHOT.N0000,16524,16,22.5,22.7,23.9,22.6,23.1,0.6,2.67
SERENDIB LAND PLC,SLND.N0000,138,21,1986.75,1805,2000,1750,1843,-143.75,-7.24
SEYLAN BANK PLC,SEYB.N0000,160933,99,111,112,113,109.75,110.25,-0.75,-0.68
SEYLAN BANK PLC,SEYB.X0000,316912,207,81,81,81,78.8,79,-2,-2.47
SEYLAN DEVELOPMENTS PLC,CSD.N0000,2947430,734,33.2,33.9,35.2,33.2,34,0.8,2.41
SIERRA CABLES PLC,SIRA.N0000,613219,234,32.6,32.5,33.3,32.5,32.7,0.1,0.31
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,10325,82,155,164.5,164.5,153.5,154.5,-0.5,-0.32
SINGER (SRI LANKA) PLC,SINS.N0000,181877,157,87.1,88,88,85,85,-2.1,-2.41
