Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
ABANS ELECTRICALS PLC,ABAN.N0000,1930,41,846.5,860,870,845,851.5,5,0.59
ABANS FINANCE PLC,AFSL.N0000,141,3,70.1,72.5,72.5,72.4,72.4,2.3,3.28
ACCESS ENGINEERING PLC,AEL.N0000,534235,224,59.8,59.8,60,58.4,59,-0.8,-1.34
ACL CABLES PLC,ACL.N0000,370831,132,188.75,188,188,184.75,185.5,-3.25,-1.72
ACL PLASTICS PLC,APLA.N0000,54773,236,980,990,1075,970.25,1067,87,8.88
ACME PRINTING & PACKAGING PLC,ACME.N0000,54388,35,6.7,6.8,6.9,6.7,6.8,0.1,1.49
AGALAWATTE PLANTATIONS PLC,AGAL.N0000,37870,51,61.5,61.5,62,61,61.1,-0.4,-0.65
Agarapatana Plantations PLC,AGPL.N0000,84551,72,23.1,23.1,23.1,22,22.9,-0.2,-0.87
AGSTAR PLC,AGST.N0000,16375213,1173,8.8,8.8,9.8,8.7,9.7,0.9,10.23
AGSTAR PLC,AGST.X0000,329584,136,7.7,9.6,9.6,9.5,9.6,1.9,24.68
AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,211532,272,105,104.75,104.75,98,102.25,-2.75,-2.62
AITKEN SPENCE PLC,SPEN.N0000,59939,58,152,153.5,154,147,150.25,-1.75,-1.15
ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,6998,81,385,382.25,387.75,369,371.75,-13.25,-3.44
ALPHA FIRE SERVICES PLC,AFS.N0000,349103,165,28,28,28.8,27.8,27.9,-0.1,-0.36
ALUMEX PLC,ALUM.N0000,2213445,433,19.3,19.4,19.4,18.4,18.5,-0.8,-4.15
AMANA BANK PLC,ABL.N0000,223281,140,26.9,27.2,27.2,26.6,26.7,-0.2,-0.74
AMANA TAKAFUL LIFE PLC,ATLL.N0000,1065,20,55,54.4,56.6,50.2,50.5,-4.5,-8.18
AMANA TAKAFUL PLC,ATL.N0000,5232,8,23,23.7,23.7,23,23,0,0
AMBEON CAPITAL PLC,TAP.N0000,958284,168,31.7,31.8,32,30.7,30.9,-0.8,-2.52
AMBEON HOLDINGS PLC,GREG.N0000,44210,55,129.75,130,132.75,129,130,0.25,0.19
ARPICO INSURANCE PLC,AINS.N0000,1134,4,38.3,37.7,37.7,37.6,37.6,-0.7,-1.83
ASIA ASSET FINANCE PLC,AAF.N0000,116430,139,46.3,46.6,46.6,45,45.1,-1.2,-2.59
ASIA CAPITAL PLC,ACAP.N0000,132078,62,4.7,4.5,4.8,4.4,4.4,-0.3,-6.38
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,475290,126,8.9,9,9.2,8.6,8.6,-0.3,-3.37
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,75528,74,69.9,70,70.5,67,67.6,-2.3,-3.29
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,71397,60,38.8,39,39,38,38,-0.8,-2.06
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,142738,47,14.5,14.3,14.5,14,14.1,-0.4,-2.76
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,444997,267,96,97.5,99.9,94.2,97.3,1.3,1.35
B P P L HOLDINGS PLC,BPPL.N0000,862740,48,20.9,20.5,20.9,20.2,20.3,-0.6,-2.87
BAIRAHA FARMS PLC,BFL.N0000,35185,102,243,243,244,237,241.25,-1.75,-0.72
BALANGODA PLANTATIONS PLC,BALA.N0000,10467,34,94,93.9,94,92.6,92.7,-1.3,-1.38
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,111820,66,22.7,23.8,24,20.1,20.2,-2.5,-11.01
BERUWALA RESORTS PLC,BERU.N0000,728327,96,4.2,4.2,4.2,4,4.1,-0.1,-2.38
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,53999,131,83.8,83.9,84,82,82.8,-1,-1.19
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,11413,17,85.2,85,85.2,84.8,85,-0.2,-0.23
BROWN & COMPANY PLC,BRWN.N0000,207393,380,182,182.5,194.5,181.5,192.5,10.5,5.77
BROWNS BEACH HOTELS PLC,BBH.N0000,63218,56,25.5,26.3,26.4,24,25.1,-0.4,-1.57
BROWNS INVESTMENTS PLC,BIL.N0000,11798377,664,7.4,7.4,7.7,7.3,7.6,0.2,2.7
BUKIT DARAH PLC,BUKI.N0000,753,14,989.25,980,988.5,958,981.5,-7.75,-0.78
C I C HOLDINGS PLC,CIC.X0000,64642,92,112.5,112,112.75,110.75,111.75,-0.75,-0.67
C I C HOLDINGS PLC,CIC.N0000,120881,78,145.5,145.5,146,143.5,144.5,-1,-0.69
C M HOLDINGS PLC,COLO.N0000,1699,11,386.25,391,401.75,385,400.25,14,3.62
C T HOLDINGS PLC,CTHR.N0000,585357,11,707.25,715,728.5,715,719.75,12.5,1.77
C T LAND DEVELOPMENT PLC,CTLD.N0000,28958,37,39.9,40.3,41.5,38.6,39.4,-0.5,-1.25
