Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,2193,18,176.25,174,179.5,174,174.5,-1.75,-0.99
CARSON CUMBERBATCH PLC,CARS.N0000,4690,85,858.5,870,949,840,852,-6.5,-0.76
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,110610,100,306.75,308,312,306.5,310,3.25,1.06
CENTRAL INDUSTRIES PLC,CIND.N0000,44414,77,226.25,227.75,228,225,225.25,-1,-0.44
CEYLINCO HOLDINGS PLC,CINS.N0000,75,6,3236.75,3100.5,3300,3100,3236.75,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,962,10,1856,1865,1875,1850,1851.5,-4.5,-0.24
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,44,4,2701,2725,2725,2650,2701,0,0
CEYLON COLD STORES PLC,CCS.N0000,41832,80,116.25,117.75,117.75,115.5,116.75,0.5,0.43
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,5345,48,420,420,420,417,418.25,-1.75,-0.42
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,13434,33,304,301,305,300,302,-2,-0.66
CEYLON HOSPITALS PLC,CHL.X0000,16633,39,204.5,200,210,200,205,0.5,0.24
CEYLON HOSPITALS PLC,CHL.N0000,15840,61,287.75,289.5,294,270,290,2.25,0.78
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,32431,43,45,46.1,47,45,46.1,1.1,2.44
CEYLON INVESTMENT PLC,CINV.N0000,29946,71,137.5,136.25,139.25,136,138.25,0.75,0.55
CEYLON LAND & EQUITY PLC,KZOO.N0000,4141538,100,12.7,12.9,12.9,12.4,12.7,0,0
CEYLON TEA BROKERS PLC,CTBL.N0000,167117,92,8.9,9,9,8.7,8.8,-0.1,-1.12
CEYLON TOBACCO COMPANY PLC,CTC.N0000,1067,74,1697.75,1693,1705,1685,1686.75,-11,-0.65
CHEMANEX PLC,CHMX.N0000,12255,44,171.5,175,175,170,170.25,-1.25,-0.73
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,90123,73,180.25,181.25,181.25,180,180,-0.25,-0.14
CHRISSWORLD PLC,CWL.N0000,17020,10,13,13.5,13.5,13.1,13.3,0.3,2.31
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,462,11,309.25,312.5,312.5,309,310,0.75,0.24
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,1108,8,388,388,400,380.25,388.25,0.25,0.06
CITRUS LEISURE PLC,REEF.N0000,1032551,93,4.3,4.4,4.5,4.3,4.4,0.1,2.33
Co-operative Insurance Company PLC,COOP.N0000,8901708,397,5.2,5.3,5.5,5.2,5.4,0.2,3.85
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,874,9,165,162,165,162,163,-2,-1.21
COLOMBO DOCKYARD PLC,DOCK.N0000,937504,2034,330.75,330,334,273.75,298,-32.75,-9.9
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,10318,68,372,374,395,368,380.75,8.75,2.35
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,1395,32,494.5,495.75,518,495,503.75,9.25,1.87
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,2163677,463,45.7,45.5,49.9,45.5,48.9,3.2,7
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,320045,235,204,203.75,204.75,202.75,204.5,0.5,0.25
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,53476,76,186.75,186,187.5,185.25,187,0.25,0.13
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,171479,224,145.75,146,147,143,143.75,-2,-1.37
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,537,7,240.75,245.5,245.5,244.75,244.75,4,1.66
CONVENIENCE FOODS LANKA PLC,SOY.N0000,247,14,2497.25,2496.75,2496.75,2380.25,2402,-95.25,-3.81
DANKOTUWA PORCELAIN PLC,DPL.N0000,116366,104,19.5,19.5,19.5,19.3,19.3,-0.2,-1.03
DFCC BANK PLC,DFCC.N0000,248965,169,162.5,162.5,162.5,160.5,162,-0.5,-0.31
DIALOG AXIATA PLC,DIAL.N0000,542058,182,28.5,28.5,29.3,28.5,29,0.5,1.75
DIALOG FINANCE PLC,CALF.N0000,710,22,80.7,83.5,83.5,78,78.2,-2.5,-3.1
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,30734,206,2291,2300,2549,2250,2463.5,172.5,7.53
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,96691,209,145,146.25,148,145,146.25,1.25,0.86
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,53,5,1158.5,1170,1170,1170,1158.5,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,296642,139,68,68.2,69.1,68,68.9,0.9,1.32
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,61846,106,61.5,62,62,60.5,61,-0.5,-0.81
DOLPHIN HOTELS PLC,STAF.N0000,57560,84,65.4,66,66.7,64,64.4,-1,-1.53
E - CHANNELLING PLC,ECL.N0000,1881,15,16.2,16.2,17.2,16.2,17.2,1,6.17
E B CREASY & COMPANY PLC,EBCR.N0000,28022,86,68.7,69.5,69.5,68.5,68.6,-0.1,-0.15
E M L CONSULTANTS PLC,EML.N0000,63939,29,4.8,4.8,5,4.8,4.8,0,0
EAST WEST PROPERTIES PLC,EAST.N0000,460518,158,62,62.5,64.8,61.4,63.6,1.6,2.58
EASTERN MERCHANTS PLC,EMER.N0000,92231,37,10.6,10.6,10.9,10.5,10.7,0.1,0.94
EDEN HOTEL LANKA PLC,EDEN.N0000,46160,52,14.3,14.2,14.4,14.1,14.3,0,0
ELPITIYA PLANTATIONS PLC,ELPL.N0000,10131,43,202.75,201,201,198,198.25,-4.5,-2.22
EQUITY TWO PLC,ETWO.N0000,72661,82,90.4,90.5,93.5,90,91.8,1.4,1.55
Ex-pack Corrugated Cartons PLC,PACK.N0000,50390,34,15,15,15,14.8,14.9,-0.1,-0.67
EXTERMINATORS PLC,EXT.N0000,1160600,68,7.6,7.8,8.1,7.6,7.8,0.2,2.63
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,247504,275,59.3,59.6,59.8,58.8,59.3,0,0
First Capital Treasuries PLC,FCT.N0000,92108,152,31.5,31.8,31.8,31.1,31.5,0,0
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,170474,71,19.2,19.4,19.8,19.2,19.7,0.5,2.6
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,124167,79,109.25,110,113.75,107.75,109.75,0.5,0.46
GESTETNER OF CEYLON PLC,GEST.N0000,6357,35,225.25,212,236.75,212,234.75,9.5,4.22
GREENTECH ENERGY PLC,MEL.N0000,413945,58,4.5,4.5,4.7,4.3,4.6,0.1,2.22
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,523,16,73.8,77,78.2,72.7,72.8,-1,-1.36
HARISCHANDRA MILLS PLC,HARI.N0000,74,34,7531,7503,7503,7001,7531,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,118103,88,312.5,314.75,315,312.5,314.25,1.75,0.56
HATTON NATIONAL BANK PLC,HNB.N0000,26413,84,396.5,396.75,398,396,396.75,0.25,0.06
HATTON PLANTATIONS PLC,HPL.N0000,63913,62,30.8,31.5,31.5,30.4,30.5,-0.3,-0.97
HAYCARB PLC,HAYC.N0000,130447,110,111,111,112.75,110.5,110.75,-0.25,-0.23
HAYLEYS FABRIC PLC,MGT.N0000,496088,116,42,42,42.9,42,42,0,0
HAYLEYS FIBRE PLC,HEXP.N0000,14143,45,93.9,93.2,93.2,92,92.1,-1.8,-1.92
HAYLEYS LEISURE PLC,CONN.N0000,172169,35,44.8,45,46,44.1,45.5,0.7,1.56
HAYLEYS PLC,HAYL.N0000,67803,214,195.25,196,196,193,194.75,-0.5,-0.26
HELA APPAREL HOLDINGS PLC,HELA.N0000,1901789,110,3.4,3.4,3.5,3.4,3.4,0,0
HEMAS HOLDINGS PLC,HHL.N0000,701101,370,34.9,34.9,35,34.4,34.7,-0.2,-0.57
HIKKADUWA BEACH RESORT PLC,CITH.N0000,748965,74,3.5,3.4,3.6,3.4,3.5,0,0
HNB ASSURANCE PLC,HASU.N0000,44028,55,120,123,123,119,119,-1,-0.83
HNB FINANCE PLC,HNBF.N0000,586826,107,8.9,8.9,9,8.8,9,0.1,1.12
HNB FINANCE PLC,HNBF.X0000,309288,52,8.7,8.7,8.8,8.6,8.7,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,3874,12,58.8,58.8,61.8,58.8,60.5,1.7,2.89
HOTEL SIGIRIYA PLC,HSIG.N0000,5252,25,103.5,104,108,102,107.75,4.25,4.11
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,79352,59,44,44,44.9,43.7,43.9,-0.1,-0.23
hSenid Business Solutions PLC,HBS.N0000,111327,42,11.8,12.2,12.2,11.9,12.2,0.4,3.39
HUNAS HOLDINGS PLC,HUNA.N0000,129690,31,25.1,24.5,25.1,24.5,24.5,-0.6,-2.39
HUNTER & COMPANY PLC,HUNT.N0000,152,7,1504.25,1500,1500,1499,1499.75,-4.5,-0.3
HVA FOODS PLC,HVA.N0000,141047,35,3.7,3.8,3.9,3.6,3.8,0.1,2.7
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,16873826,231,0.5,0.6,0.6,0.5,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,2608,15,44.3,47,47,45,45.2,0.9,2.03
JANASHAKTHI INSURANCE PLC,JINS.N0000,84762,118,152.25,152,153.75,150.25,153,0.75,0.49
JAT HOLDINGS PLC,JAT.N0000,1617796,595,48.9,49,51,48,51,2.1,4.29
JETWING SYMPHONY PLC,JETS.N0000,1661972,263,19.2,19.7,20.5,19.5,20.3,1.1,5.73
JOHN KEELLS HOLDINGS PLC,JKH.N0000,12447321,1679,20.9,21,21,20.7,20.8,-0.1,-0.48
JOHN KEELLS HOTELS PLC,KHL.N0000,110753,64,26.3,26.4,26.7,26,26.5,0.2,0.76
JOHN KEELLS PLC,JKL.N0000,996,11,84.5,87,87,83,85.5,1,1.18
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,1968,10,23,22.5,23.6,22.5,23.6,0.6,2.61
KAPRUKA HOLDINGS PLC,KPHL.N0000,33772,35,8.2,8.3,8.6,8.1,8.5,0.3,3.66
KEELLS FOOD PRODUCTS PLC,KFP.N0000,158,9,167.25,167,167,162,164.25,-3,-1.79
KEGALLE PLANTATIONS PLC,KGAL.N0000,6024,10,141.75,138,141.5,138,141,-0.75,-0.53
KELANI CABLES PLC,KCAB.N0000,33805,75,1130.25,1188,1188,1130.5,1169.75,39.5,3.49
KELANI TYRES PLC,TYRE.N0000,36437,89,90.7,93.1,93.3,91.6,91.8,1.1,1.21
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,85074,94,97.1,98,101.5,98,100.25,3.15,3.24
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,107,5,608,615,635,605,633.5,25.5,4.19
KOTAGALA PLANTATIONS PLC,KOTA.N0000,1077887,157,10,10.2,10.3,9.9,10.3,0.3,3
KOTMALE HOLDINGS PLC,LAMB.N0000,720,12,875.75,877.5,878,850,873.75,-2,-0.23
L O L C HOLDINGS PLC,LOLC.N0000,10554,104,565.25,565.25,567,562,562.5,-2.75,-0.49
L V L ENERGY FUND PLC,LVEF.N0000,2233672,289,12.1,12.2,12.2,11.7,11.9,-0.2,-1.65
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,140,31,495.5,510,510,470,478.25,-17.25,-3.48
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,157845,117,50.2,50.2,51.5,49,49.3,-0.9,-1.79
LANKA ASHOK LEYLAND PLC,ASHO.N0000,1127,47,3883.25,3825,3990,3825,3900.5,17.25,0.44
LANKA CERAMIC PLC,CERA.N0000,2441,7,173,173,174,173,173,0,0
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,3519638,255,10.1,10,10.3,9.7,10,-0.1,-0.99
LANKA IOC PLC,LIOC.N0000,987194,628,135,136,141,136,138.5,3.5,2.59
LANKA MILK FOODS (CWE) PLC,LMF.N0000,1265264,331,66,65.6,68.4,65,67.3,1.3,1.97
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,6524654,1370,34.8,35.9,38.8,35.5,35.9,1.1,3.16
LANKA TILES PLC,TILE.N0000,35158,82,52.2,52.7,53.3,52,52.1,-0.1,-0.19
LANKA VENTURES PLC,LVEN.N0000,12135,37,80,81.8,81.8,77.9,78.2,-1.8,-2.25
LANKA WALLTILE PLC,LWL.N0000,21045,41,52.2,52.2,53.3,52.1,52.2,0,0
LANKEM CEYLON PLC,LCEY.N0000,16324,68,98.1,100,100,94,94.4,-3.7,-3.77
LANKEM DEVELOPMENTS PLC,LDEV.N0000,53965,47,27,27.1,27.1,26.5,26.7,-0.3,-1.11
LAUGFS GAS PLC,LGL.N0000,3684603,1383,61.9,62,69.5,62,66.5,4.6,7.43
LAUGFS GAS PLC,LGL.X0000,1015201,507,42.6,44,51.9,44,48.1,5.5,12.91
LAUGFS POWER PLC,LPL.X0000,541636,147,11.8,11.6,12.8,11.6,11.9,0.1,0.85
LAUGFS POWER PLC,LPL.N0000,804512,152,16,16,17.5,15.9,16.5,0.5,3.13
LAXAPANA PLC,LITE.N0000,1312,5,48.3,50,50,50,50,1.7,3.52
LB FINANCE PLC,LFIN.N0000,83788,148,165,165,166,163,163.5,-1.5,-0.91
LEE HEDGES PLC,SHAW.N0000,77471,53,236.25,239.75,249.75,233,247.25,11,4.66
LION BREWERY (CEYLON) PLC,LION.N0000,51,11,1699.75,1700,1738,1700,1699.75,0,0
LOLC FINANCE PLC,LOFC.N0000,4756324,495,6.5,6.5,6.5,6.2,6.3,-0.2,-3.08
LOLC GENERAL INSURANCE PLC,LGIL.N0000,545070,56,9.9,10,10.1,9.9,9.9,0,0
LOTUS HYDRO POWER PLC,HPFL.N0000,206511,46,15,15,15.1,14.9,15,0,0
LUMINEX PLC,LUMX.N0000,257289,40,6.9,7,7,6.7,6.7,-0.2,-2.9
MADULSIMA PLANTATIONS PLC,MADU.N0000,11470,14,13.5,13.8,13.8,13.2,13.7,0.2,1.48
MAHARAJA FOODS PLC,MFPE.N0000,85658,56,12.3,12.3,12.3,11.9,12,-0.3,-2.44
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,530,9,50.1,50.5,50.5,50.2,50.2,0.1,0.2
MAHAWELI REACH HOTELS PLC,MRH.N0000,1869,3,21.7,21,21.7,21,21.5,-0.2,-0.92
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,72,4,62.1,56.3,62.4,56.3,62.1,0,0
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,210,3,42.8,40.3,42.8,40.3,40.9,-1.9,-4.44
MARAWILA RESORTS PLC,MARA.N0000,86576,32,7.8,7.8,7.9,7.7,7.9,0.1,1.28
MASKELIYA PLANTATIONS PLC,MASK.N0000,26586,37,106.25,110,110,103.5,104.25,-2,-1.88
MELSTACORP PLC,MELS.N0000,143668,85,191,191,192,190.75,191.25,0.25,0.13
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,113,5,515.5,530,530,526.5,526.75,11.25,2.18
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,666079,234,14.5,14.4,14.5,13.9,14,-0.5,-3.45
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,42540,30,7,7,7.1,6.8,7,0,0
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,220300,35,2.5,2.5,2.6,2.4,2.4,-0.1,-4
MYLAND DEVELOPMENTS PLC,MDL.N0000,6258,16,18,18,18,17.6,17.8,-0.2,-1.11
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,12899,20,599,605,610,586.5,590,-9,-1.5
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,129013,108,141.75,141.75,143.5,141.5,142,0.25,0.18
NATIONS TRUST BANK PLC,NTB.X0000,15,3,390,385.25,390,385.25,390,0,0
NATIONS TRUST BANK PLC,NTB.N0000,16436,93,296.5,296.5,299.75,295.5,295.75,-0.75,-0.25
NAWALOKA HOSPITALS PLC,NHL.N0000,6803884,974,11.6,11.6,14.1,11.6,13.5,1.9,16.38
ODEL PLC,ODEL.N0000,11233,15,11.6,12,12,11.5,12,0.4,3.45
OFFICE EQUIPMENT PLC,OFEQ.N0000,818,18,298.25,307,307,266.25,269.25,-29,-9.72
ON'ALLY HOLDINGS PLC,ONAL.N0000,51567,121,55.8,55,58.2,54,54.9,-0.9,-1.61
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,352316,184,42,42.2,42.5,41.8,42.3,0.3,0.71
PALM GARDEN HOTELS PLC,PALM.N0000,1015,3,75.1,75.1,76.9,75.1,75.2,0.1,0.13
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,2236854,730,65,65.4,65.4,64,64.6,-0.4,-0.62
PANASIAN POWER PLC,PAP.N0000,718309,257,26.3,26.6,27.5,26.2,26.5,0.2,0.76
PARAGON CEYLON PLC,PARA.N0000,1225,14,131.25,125,140.75,123,125.75,-5.5,-4.19
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,2024,15,48,46.2,48,46,47.8,-0.2,-0.42
PEOPLE'S INSURANCE PLC,PINS.N0000,640983,100,41.8,42,43,41,42.4,0.6,1.44
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,1238237,219,29.1,29.2,29.7,28.8,28.9,-0.2,-0.69
PGP GLASS CEYLON PLC,GLAS.N0000,28607,21,58.1,59.4,59.4,58.6,58.6,0.5,0.86
PMF FINANCE PLC,PMB.N0000,918646,292,16.4,16.4,16.4,15.8,15.8,-0.6,-3.66
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1395646,343,29.9,30,30.9,29.5,30.8,0.9,3.01
PRINTCARE PLC,CARE.N0000,232949,133,58.6,58,65,58,62.8,4.2,7.17
R I L PROPERTY PLC,RIL.N0000,768473,134,34,34.2,34.5,33.7,34.1,0.1,0.29
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,3069,21,93.2,93.3,96.9,90.1,90.3,-2.9,-3.11
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,1593440,533,30.5,30.5,33,30.3,31.7,1.2,3.93
RAMBODA FALLS PLC,RFL.N0000,12395,19,45.4,44.2,45.8,42.4,44,-1.4,-3.08
RENUKA AGRI FOODS PLC,RAL.N0000,708580,55,5.3,5.3,5.4,5.3,5.3,0,0
RENUKA CITY HOTELS PLC.,RENU.N0000,1368,23,850.25,846,865,840.25,859.5,9.25,1.09
RENUKA FOODS PLC,COCO.N0000,26049,30,24,24,24,23,23.5,-0.5,-2.08
RENUKA FOODS PLC,COCO.X0000,403,9,18.4,18.7,18.8,17.8,18.4,0,0
RENUKA HOLDINGS PLC,RHL.X0000,39242,41,31.5,31,31.5,30,30.6,-0.9,-2.86
RENUKA HOLDINGS PLC,RHL.N0000,267236,78,41.3,41.2,42,40.5,40.8,-0.5,-1.21
RENUKA HOTELS PLC,RCH.N0000,233886,24,250,250,252.75,250,250.25,0.25,0.1
RESUS ENERGY PLC,HPWR.N0000,4642,21,46,47,47.5,45.7,45.8,-0.2,-0.43
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,258228,129,33.3,33.4,34.1,32.5,33.9,0.6,1.8
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1432,25,401.25,416.5,416.5,400,400.25,-1,-0.25
ROYAL CERAMICS LANKA PLC,RCL.N0000,651170,199,45.2,45.8,45.9,45.3,45.5,0.3,0.66
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,2435,7,70.9,71,71.5,71,71.2,0.3,0.42
SAMPATH BANK PLC,SAMP.N0000,970323,339,146,147,148,145.75,146.75,0.75,0.51
SAMSON INTERNATIONAL PLC,SIL.N0000,457,8,372.75,355,366,355,355.5,-17.25,-4.63
SANASA DEVELOPMENT BANK PLC,SDB.N0000,729491,185,57.1,57,58,56,57.7,0.6,1.05
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,294599,121,48.2,48.5,51.8,48.2,50.4,2.2,4.56
SATHOSA MOTORS PLC,SMOT.N0000,216,8,1241,1110,1215,1051.25,1200,-41,-3.3
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,3429,99,525.5,539.75,620,525,597.25,71.75,13.65
SERENDIB HOTELS PLC,SHOT.X0000,1346,8,15.2,15.4,15.5,15.4,15.4,0.2,1.32
SERENDIB HOTELS PLC,SHOT.N0000,2826,12,24.4,24.4,24.9,24.4,24.7,0.3,1.23
SERENDIB LAND PLC,SLND.N0000,298,17,1733,1705,1891,1550,1718.25,-14.75,-0.85
SEYLAN BANK PLC,SEYB.N0000,94900,153,112,115,115,112,112.25,0.25,0.22
SEYLAN BANK PLC,SEYB.X0000,822930,229,80,82,82,80.8,81,1,1.25
SEYLAN DEVELOPMENTS PLC,CSD.N0000,162757,134,30.7,31.4,32.4,30,31.6,0.9,2.93
SIERRA CABLES PLC,SIRA.N0000,7281031,972,31.9,32,32.8,31.9,32.4,0.5,1.57
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,1064,13,122,121,121,120.25,121,-1,-0.82
SINGER (SRI LANKA) PLC,SINS.N0000,117326,94,90.4,90.4,91.3,90,90.2,-0.2,-0.22
SINGER FINANCE LANKA PLC,SFIN.N0000,256501,233,71.9,73.7,75.9,72.1,73.8,1.9,2.64
