Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,14383,70,130.25,128.5,130,125,129.5,-0.75,-0.58
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,7221,23,77,75.4,75.4,74.6,75,-2,-2.6
BROWN & COMPANY PLC,BRWN.N0000,17248,83,170,170.25,170.25,167,169,-1,-0.59
BROWNS BEACH HOTELS PLC,BBH.N0000,5541,5,25.2,24.8,24.8,24.2,24.4,-0.8,-3.17
BROWNS INVESTMENTS PLC,BIL.N0000,1895313,194,6.7,6.7,7,6.7,6.9,0.2,2.99
BUKIT DARAH PLC,BUKI.N0000,2147,18,1021.75,1074.75,1099,1074.75,1075.25,53.5,5.24
C I C HOLDINGS PLC,CIC.N0000,271978,145,33.5,33.5,34,33,33.7,0.2,0.6
C I C HOLDINGS PLC,CIC.X0000,1238845,120,27,27,27.5,26.5,27.2,0.2,0.74
C M HOLDINGS PLC,COLO.N0000,6158,22,61.2,61.2,63.5,61.2,62.8,1.6,2.61
C T HOLDINGS PLC,CTHR.N0000,9234,4,671.5,671.5,673.75,671.5,671.5,0,0
C T LAND DEVELOPMENT PLC,CTLD.N0000,8949,15,39.5,39.2,39.2,38.5,38.6,-0.9,-2.28
C. W. MACKIE PLC,CWM.N0000,287279,1094,130.75,145,162.75,145,158,27.25,20.84
CABLE SOLUTIONS PLC,CSLK.N0000,72811,37,14.4,14.8,15,14.7,15,0.6,4.17
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,10,1,15.5,15,15,15,15.5,0,0
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,63545,36,16.4,16.3,16.6,16.3,16.6,0.2,1.22
CAPITAL ALLIANCE PLC,CALT.N0000,15238,71,52.3,52,52.3,51.9,52.1,-0.2,-0.38
CARGILLS (CEYLON) PLC,CARG.N0000,1134,16,790,790,790.25,786,790,0,0
CARGILLS BANK PLC,CBNK.N0000,101732,53,10.2,10.2,10.4,10.1,10.3,0.1,0.98
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,19,3,170,172.5,174,172.5,170,0,0
CARSON CUMBERBATCH PLC,CARS.N0000,195,12,770,768.5,788.75,768.5,784,14,1.82
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,75761,77,288.25,288.25,293,285.25,290.25,2,0.69
CENTRAL INDUSTRIES PLC,CIND.N0000,2169,28,219.5,219.5,224.75,219.5,220.75,1.25,0.57
CEYLINCO HOLDINGS PLC,CINS.N0000,2001,8,3150.25,3100,3100,3100,3100,-50.25,-1.6
CEYLINCO HOLDINGS PLC,CINS.X0000,164,9,1870,1870,1899,1860,1862.75,-7.25,-0.39
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,5,1,2507.5,2507.5,2507.5,2507.5,2507.5,0,0
CEYLON COLD STORES PLC,CCS.N0000,24073,167,111.25,111,111.5,110,110.5,-0.75,-0.67
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,6684,32,400,400,404,396,402,2,0.5
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,16098,38,289.25,279.25,289,279.25,286.5,-2.75,-0.95
CEYLON HOSPITALS PLC,CHL.N0000,267,9,274.75,275,275,265,265.25,-9.5,-3.46
CEYLON HOSPITALS PLC,CHL.X0000,1266,14,185.5,190,190,187,190,4.5,2.43
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,41286,34,42.7,42.6,43,42.6,42.6,-0.1,-0.23
CEYLON INVESTMENT PLC,CINV.N0000,29426,46,129.75,130,132.25,129,131,1.25,0.96
CEYLON LAND & EQUITY PLC,KZOO.N0000,959796,56,12,11.9,12.3,11.8,12,0,0
CEYLON TEA BROKERS PLC,CTBL.N0000,37994,19,9.3,9.2,9.3,9.1,9.1,-0.2,-2.15
CEYLON TOBACCO COMPANY PLC,CTC.N0000,114,24,1699.25,1699.25,1699.25,1689,1693.75,-5.5,-0.32
CHEMANEX PLC,CHMX.N0000,2043,8,167.25,169,169,166.5,168,0.75,0.45
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,10151,61,182.75,182.5,182.5,181.75,182.25,-0.5,-0.27
CHRISSWORLD PLC,CWL.N0000,16225,26,13.5,13.4,13.4,13,13.1,-0.4,-2.96
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,507,3,370.25,365,389.75,365,365.25,-5,-1.35
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,3624,17,302.75,305.25,305.25,300,300.5,-2.25,-0.74
CITRUS LEISURE PLC,REEF.N0000,130211,29,4.6,4.5,4.6,4.5,4.6,0,0
Co-operative Insurance Company PLC,COOP.N0000,637758,56,4.7,4.8,4.9,4.7,4.8,0.1,2.13
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,1230,8,159.75,157,162.5,157,162.5,2.75,1.72
COLOMBO DOCKYARD PLC,DOCK.N0000,278846,661,433,433,453,425.5,448.25,15.25,3.52
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,6687,62,453.5,458,482,442.5,479.5,26,5.73
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,260,10,528.25,540.25,542,538,539.5,11.25,2.13
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,305,4,48.9,49.4,49.4,48.5,49.1,0.2,0.41
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,143169,102,189.5,190,190,188,189,-0.5,-0.26
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,197593,156,207.75,206.75,208.5,206.5,208,0.25,0.12
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,131466,186,130,129.75,131.75,129.25,129.75,-0.25,-0.19
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,913,10,265.75,265,265,242,257,-8.75,-3.29
CONVENIENCE FOODS LANKA PLC,SOY.N0000,1,1,2100.5,2115,2115,2115,2100.5,0,0
DANKOTUWA PORCELAIN PLC,DPL.N0000,8973,18,17.7,17.5,17.9,17.5,17.9,0.2,1.13
DFCC BANK PLC,DFCC.N0000,45202,150,159,159,159.75,158,159.25,0.25,0.16
DIALOG AXIATA PLC,DIAL.N0000,5668742,519,29.1,29.3,30,28.1,28.8,-0.3,-1.03
DIALOG FINANCE PLC,CALF.N0000,12944,30,98.9,99.2,99.2,97.2,98.8,-0.1,-0.1
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,97,19,2174.5,2150,2289.5,2131.5,2174.5,0,0
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,13037,54,150,152.25,152.25,149,151,1,0.67
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,4,3,1149.5,1145.5,1145.5,1145,1149.5,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,246649,69,63.5,63.5,63.9,62.5,63.5,0,0
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,22837,55,60.6,60.4,61.9,60.1,61.8,1.2,1.98
DOLPHIN HOTELS PLC,STAF.N0000,9118,11,64.4,62.6,63,60.5,62.1,-2.3,-3.57
E - CHANNELLING PLC,ECL.N0000,36951,22,16.4,16.2,16.9,16.1,16.7,0.3,1.83
E B CREASY & COMPANY PLC,EBCR.N0000,8934,33,66.2,65,66.2,63.8,65.4,-0.8,-1.21
E B CREASY & COMPANY PLC,EBCR.R0000,334624,196,4.2,4.1,4.1,3,3.4,-0.8,-19.05
E M L CONSULTANTS PLC,EML.N0000,13993,11,4.6,4.6,4.7,4.6,4.6,0,0
EAST WEST PROPERTIES PLC,EAST.N0000,38317,37,60,59.5,60.7,59,60,0,0
EASTERN MERCHANTS PLC,EMER.N0000,5460,5,11.2,10.9,11.4,10.9,11,-0.2,-1.79
EDEN HOTEL LANKA PLC,EDEN.N0000,30976,12,14.1,14,14.2,14,14.1,0,0
ELPITIYA PLANTATIONS PLC,ELPL.N0000,17,5,171,173.75,174,173.75,171,0,0
EQUITY TWO PLC,ETWO.N0000,476,10,81.2,87,87,86.5,86.9,5.7,7.02
Ex-pack Corrugated Cartons PLC,PACK.N0000,65404,42,14.3,14.5,14.5,14,14.1,-0.2,-1.4
EXTERMINATORS PLC,EXT.N0000,39478,11,7.1,7.1,7.6,7,7.6,0.5,7.04
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,371185,125,59,59,59,58.7,59,0,0
First Capital Treasuries PLC,FCT.N0000,56883,52,31,31,31.3,31,31.2,0.2,0.65
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,2631,8,19.1,19,19.4,18.9,18.9,-0.2,-1.05
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,4679,20,99.9,99,103.75,99,103,3.1,3.1
GESTETNER OF CEYLON PLC,GEST.N0000,487,8,230,235,239.75,230,233.25,3.25,1.41
GREENTECH ENERGY PLC,MEL.N0000,12558,10,4.5,4.4,4.4,4.3,4.3,-0.2,-4.44
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,10947,22,59.5,59,64.4,59,60,0.5,0.84
HARISCHANDRA MILLS PLC,HARI.N0000,12,10,6399.75,6366,6400,6300,6399.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,117016,117,318.75,318,320,316,319,0.25,0.08
HATTON NATIONAL BANK PLC,HNB.N0000,18034,75,404.25,403.5,405,402,404.75,0.5,0.12
HATTON PLANTATIONS PLC,HPL.N0000,116429,24,27.6,27.7,27.7,27.5,27.6,0,0
HAYCARB PLC,HAYC.N0000,17388,40,108,108,108.25,107,107,-1,-0.93
HAYLEYS FABRIC PLC,MGT.N0000,14570,41,41.2,41.2,41.5,40.7,41.1,-0.1,-0.24
HAYLEYS FIBRE PLC,HEXP.N0000,1631,19,79.4,78.6,80.8,77,78,-1.4,-1.76
HAYLEYS LEISURE PLC,CONN.N0000,11838,17,43.1,42.5,44.3,42.5,42.9,-0.2,-0.46
HAYLEYS PLC,HAYL.N0000,36542,110,192.5,193,195,191.5,192.5,0,0
HELA APPAREL HOLDINGS PLC,HELA.N0000,484385,37,3.2,3.2,3.3,3.2,3.3,0.1,3.13
HEMAS HOLDINGS PLC,HHL.N0000,141588,134,35.5,35.4,35.8,35.3,35.8,0.3,0.85
HIKKADUWA BEACH RESORT PLC,CITH.N0000,2701192,156,4.2,4.1,4.3,4,4.2,0,0
HNB ASSURANCE PLC,HASU.N0000,13387,27,112,113,114.5,111.25,114.25,2.25,2.01
HNB FINANCE PLC,HNBF.N0000,325202,51,8.1,8,8.1,7.9,8,-0.1,-1.23
HNB FINANCE PLC,HNBF.X0000,6680,18,8,7.8,8.1,7.8,8,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,18,3,59,59,59,56.6,59,0,0
HOTEL SIGIRIYA PLC,HSIG.N0000,3666,14,105.75,102.25,106.5,101.5,102,-3.75,-3.55
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,169144,153,60.1,59.3,60.5,58,60,-0.1,-0.17
hSenid Business Solutions PLC,HBS.N0000,199440,33,17.6,17.5,17.7,17.5,17.5,-0.1,-0.57
HUNAS HOLDINGS PLC,HUNA.N0000,15750,15,24,23.4,24.9,23.2,24.1,0.1,0.42
HUNTER & COMPANY PLC,HUNT.N0000,7,3,1339.75,1290,1290,1290,1339.75,0,0
HVA FOODS PLC,HVA.N0000,41538,18,3.8,3.8,3.8,3.7,3.7,-0.1,-2.63
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,54952,25,0.5,0.5,0.5,0.4,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,1073,10,41.1,41.2,42,40,40.7,-0.4,-0.97
JANASHAKTHI INSURANCE PLC,JINS.N0000,19928,52,146,146,146,144.25,144.5,-1.5,-1.03
JAT HOLDINGS PLC,JAT.N0000,170203,151,48,48.5,49.5,47.6,48.1,0.1,0.21
JETWING SYMPHONY PLC,JETS.N0000,371460,144,21.5,21.1,22.2,20.9,22,0.5,2.33
JF PACKAGING LIMITED,JFP.N0000,183974,107,13.9,13.7,13.9,13.6,13.8,-0.1,-0.72
JOHN KEELLS HOLDINGS PLC,JKH.N0000,12873832,487,22.3,22.1,22.2,22,22.1,-0.2,-0.9
JOHN KEELLS HOTELS PLC,KHL.N0000,184550,90,24.7,24.2,24.5,23.9,24.2,-0.5,-2.02
JOHN KEELLS PLC,JKL.N0000,20,1,81.7,84,84,84,81.7,0,0
KAPRUKA HOLDINGS PLC,KPHL.N0000,40780,24,9.5,9.9,10.1,9.4,10,0.5,5.26
KEELLS FOOD PRODUCTS PLC,KFP.N0000,1,1,169.25,170,170,170,169.25,0,0
KEGALLE PLANTATIONS PLC,KGAL.N0000,1006,3,136.75,136,140,136,140,3.25,2.38
KELANI CABLES PLC,KCAB.N0000,13554,75,1075.5,1089,1180,1089,1105.5,30,2.79
KELANI TYRES PLC,TYRE.N0000,11482,40,91.7,90.7,91.9,90,91.2,-0.5,-0.55
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,7318,31,94,94.1,95,93.8,94,0,0
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,27,6,780.5,745,745,741,780.5,0,0
KOTAGALA PLANTATIONS PLC,KOTA.N0000,545300,83,10.6,10.4,10.7,10.4,10.6,0,0
KOTMALE HOLDINGS PLC,LAMB.N0000,252,21,1441,1425,1540,1400,1465.75,24.75,1.72
L O L C HOLDINGS PLC,LOLC.N0000,25397,74,550,550,559.5,550,557.5,7.5,1.36
L V L ENERGY FUND PLC,LVEF.N0000,408375,91,10.9,10.9,11.1,10.8,11,0.1,0.92
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,17077,23,46.5,46,46.9,46,46.1,-0.4,-0.86
LANKA ASHOK LEYLAND PLC,ASHO.N0000,911,13,3812.25,3948,3948,3800,3803.5,-8.75,-0.23
LANKA CERAMIC PLC,CERA.N0000,1046,14,166.75,166.25,173.75,165.75,170.5,3.75,2.25
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,1897463,192,8.2,8.2,8.3,8,8.1,-0.1,-1.22
LANKA IOC PLC,LIOC.N0000,58776,41,131.25,131.25,133.75,131,131.75,0.5,0.38
LANKA MILK FOODS (CWE) PLC,LMF.N0000,249488,204,69,68,69.3,67,69,0,0
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,187797,48,38.4,37.5,38.8,37.2,38.6,0.2,0.52
LANKA TILES PLC,TILE.N0000,185179,48,50,49.9,50,49.5,49.8,-0.2,-0.4
LANKA VENTURES PLC,LVEN.N0000,1665,10,69.6,71.5,71.5,70,70,0.4,0.57
LANKA WALLTILE PLC,LWL.N0000,15737,54,50,49.5,50.7,48.8,49.8,-0.2,-0.4
LANKEM CEYLON PLC,LCEY.N0000,10775,34,90,88.2,93,88.2,91.9,1.9,2.11
LANKEM DEVELOPMENTS PLC,LDEV.N0000,73106,13,24,24.1,24.5,24,24.2,0.2,0.83
LAUGFS GAS PLC,LGL.N0000,559927,106,66.8,68.8,68.8,65.9,66.9,0.1,0.15
LAUGFS GAS PLC,LGL.X0000,447535,35,54.4,54,54,51,53.8,-0.6,-1.1
LAUGFS POWER PLC,LPL.N0000,6907,16,14.4,14.7,14.7,14.5,14.6,0.2,1.39
LAUGFS POWER PLC,LPL.X0000,1720,9,11,11,11.1,11,11,0,0
LAXAPANA PLC,LITE.N0000,1943,23,57.8,56.7,59.5,56.6,57.6,-0.2,-0.35
LB FINANCE PLC,LFIN.N0000,73066,87,155,155,155,154.25,155,0,0
LEE HEDGES PLC,SHAW.N0000,234,8,207.25,215,217.25,207,207,-0.25,-0.12
LION BREWERY (CEYLON) PLC,LION.N0000,14,4,1622,1720,1722,1720,1622,0,0
LOLC FINANCE PLC,LOFC.N0000,577671,102,6.1,6.2,6.2,6,6,-0.1,-1.64
LOLC GENERAL INSURANCE PLC,LGIL.N0000,132525,35,8.9,8.6,8.9,8.5,8.8,-0.1,-1.12
LOTUS HYDRO POWER PLC,HPFL.N0000,2235,11,14.3,14.4,14.4,14.1,14.2,-0.1,-0.7
LUMINEX PLC,LUMX.N0000,122821,33,6.6,6.6,6.7,6.4,6.5,-0.1,-1.52
MADULSIMA PLANTATIONS PLC,MADU.N0000,12106,6,11.9,11.9,12,11.9,12,0.1,0.84
MAHARAJA FOODS PLC,MFPE.N0000,11302,24,11.9,11.9,11.9,11.8,11.8,-0.1,-0.84
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,16455,21,50.7,51,53.7,50.8,51.3,0.6,1.18
MAHAWELI REACH HOTELS PLC,MRH.N0000,10821,21,20.1,21,21,19.5,19.7,-0.4,-1.99
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,322,3,61.9,58.6,61.9,58.6,61.9,0,0
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,1177,7,44.3,40.4,44.4,40.4,42.3,-2,-4.51
MARAWILA RESORTS PLC,MARA.N0000,39355,14,7.5,7.5,7.5,7.4,7.5,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,3108,23,85.5,85.3,89.5,85.2,86.4,0.9,1.05
MELSTACORP PLC,MELS.N0000,63073,49,183,183,184,182,183,0,0
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,387,19,8080,8050,8100,8000,8021.25,-58.75,-0.73
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,439,12,533.25,515,535,515,534.75,1.5,0.28
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,71717,58,11.8,11.5,12,11.3,11.8,0,0
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,1857,7,6.6,6.6,6.8,6.6,6.7,0.1,1.52
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,649173,21,2.3,2.3,2.4,2.2,2.3,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,1237,6,21,21,21.8,20.7,21,0,0
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,198,9,581.25,590,590,577,589.25,8,1.38
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,58585,94,148,147,149,146.75,147.75,-0.25,-0.17
NATIONS TRUST BANK PLC,NTB.N0000,49448,60,302,303,303,301,302,0,0
NAWALOKA HOSPITALS PLC,NHL.N0000,207856,64,10.7,10.7,11.5,10.7,10.9,0.2,1.87
ODEL PLC,ODEL.N0000,9510,1,12,11.7,11.7,11.7,11.7,-0.3,-2.5
ON'ALLY HOLDINGS PLC,ONAL.N0000,1202,9,45.5,49.3,49.3,45,48.4,2.9,6.37
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,81694,86,39,38.9,40,38.1,39.6,0.6,1.54
PALM GARDEN HOTELS PLC,PALM.N0000,201,2,75,73.1,76.5,73.1,76.5,1.5,2
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,141795,186,61.4,61.8,61.8,61,61.3,-0.1,-0.16
PANASIAN POWER PLC,PAP.N0000,146969,84,25.9,26,26,24.9,25,-0.9,-3.47
PARAGON CEYLON PLC,PARA.N0000,104,3,151.25,142,143.25,140.25,140.75,-10.5,-6.94
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,193,3,45,41.5,46.2,41.5,42,-3,-6.67
PEOPLE'S INSURANCE PLC,PINS.N0000,7066,15,37.2,37.7,37.7,36.1,36.5,-0.7,-1.88
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,22871,51,27.5,27.4,28,27.1,27.7,0.2,0.73
PGP GLASS CEYLON PLC,GLAS.N0000,28101,9,56.3,56,58,56,57.2,0.9,1.6
PMF FINANCE PLC,PMB.N0000,23587,12,14.7,14.6,15,14.5,14.7,0,0
PRIME LANDS RESIDENCIES PLC,PLR.N0000,255743,84,31.3,31.8,31.9,31.1,31.7,0.4,1.28
PRINTCARE PLC,CARE.N0000,3100,3,56.1,56.2,56.2,56.2,56.2,0.1,0.18
R I L PROPERTY PLC,RIL.N0000,461928,105,34.3,34.4,35.5,33.9,35.1,0.8,2.33
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,553,17,106.5,104.75,105.75,102,103,-3.5,-3.29
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,190019,97,27.4,27,27.9,27,27.8,0.4,1.46
RAMBODA FALLS PLC,RFL.N0000,30,1,43.4,44.6,44.6,44.6,43.4,0,0
RENUKA AGRI FOODS PLC,RAL.N0000,3620742,260,9.1,9,9.6,8.9,9.4,0.3,3.3
RENUKA CITY HOTELS PLC.,RENU.N0000,17,5,889.5,889.75,889.75,889.5,889.5,0,0
RENUKA FOODS PLC,COCO.N0000,222653,70,40.8,40.8,41.4,39.5,40,-0.8,-1.96
RENUKA FOODS PLC,COCO.X0000,28325,15,31,31.9,31.9,30.6,31,0,0
RENUKA HOLDINGS PLC,RHL.X0000,481203,11,37.2,36.9,36.9,36.6,36.6,-0.6,-1.61
RENUKA HOLDINGS PLC,RHL.N0000,21119,15,44.4,44,45,44,45,0.6,1.35
RENUKA HOTELS PLC,RCH.N0000,5768,29,250.5,250.5,250.5,250.25,250.5,0,0
RESUS ENERGY PLC,HPWR.N0000,1129,11,47.1,46.1,47,46,47,-0.1,-0.21
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,237454,103,38.1,38.1,39.2,37.3,38.2,0.1,0.26
RICHARD PIERIS EXPORTS PLC,REXP.N0000,3762,34,390.75,385.25,398,385.25,388.75,-2,-0.51
ROYAL CERAMICS LANKA PLC,RCL.N0000,369317,126,44,43.8,44.4,43,44.4,0.4,0.91
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,793,7,62.5,62.5,64.9,62.5,64.8,2.3,3.68
SAMPATH BANK PLC,SAMP.N0000,421043,692,146,145.5,146.5,144,145.75,-0.25,-0.17
SANASA DEVELOPMENT BANK PLC,SDB.N0000,156361,43,62.6,62.6,63,62,62.3,-0.3,-0.48
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,32624,31,47,46,47,46,46.9,-0.1,-0.21
SATHOSA MOTORS PLC,SMOT.N0000,621,28,1800.25,1800,1998.5,1767.75,1806,5.75,0.32
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,80,14,1269.5,1299.75,1300,1250,1269.5,0,0
SERENDIB HOTELS PLC,SHOT.X0000,62,4,15.4,15.9,15.9,15.3,15.4,0,0
SERENDIB HOTELS PLC,SHOT.N0000,4030,6,23,22.7,23.7,22.7,23.7,0.7,3.04
SERENDIB LAND PLC,SLND.N0000,126,5,2000.5,2099,2099,2000,2000,-0.5,-0.02
SEYLAN BANK PLC,SEYB.N0000,6856,28,108.5,108.25,110,108.25,108.75,0.25,0.23
SEYLAN BANK PLC,SEYB.X0000,132032,102,76.4,76.7,77,76.2,76.8,0.4,0.52
SEYLAN DEVELOPMENTS PLC,CSD.N0000,33547,37,32.8,32.7,33.5,32.4,33,0.2,0.61
SIERRA CABLES PLC,SIRA.N0000,844092,245,31.5,31.3,32.7,31.3,32.4,0.9,2.86
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,3000,13,147,145,150.25,140.25,150.25,3.25,2.21
SINGER (SRI LANKA) PLC,SINS.N0000,157674,160,85.9,86.7,86.7,85,85.7,-0.2,-0.23
SINGER FINANCE LANKA PLC,SFIN.N0000,8155,23,62.4,62.4,63.9,61.8,63.3,0.9,1.44
SINGHE HOSPITALS PLC,SINH.N0000,655620,27,9.7,9.7,10,9.7,9.8,0.1,1.03
SMB FINANCE PLC,SEMB.N0000,241821,37,0.8,0.8,0.8,0.7,0.8,0,0
SMB FINANCE PLC,SEMB.X0000,4580227,49,0.4,0.4,0.4,0.3,0.3,-0.1,-25
SOFTLOGIC CAPITAL PLC,SCAP.N0000,38379,20,5.3,5.4,5.6,5.4,5.5,0.2,3.77
SOFTLOGIC FINANCE PLC,CRL.N0000,223568,31,5.4,5.4,5.4,5.3,5.4,0,0
