Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
ABANS ELECTRICALS PLC,ABAN.N0000,1794,57,1017,1027,1027,1002.25,1011.25,-5.75,-0.57
ABANS FINANCE PLC,AFSL.N0000,11272,28,70,70,70,65.1,70,0,0
ACCESS ENGINEERING PLC,AEL.N0000,1146848,226,62,62,62.1,61,61.7,-0.3,-0.48
ACL CABLES PLC,ACL.N0000,275502,105,199.5,200,200,198,199.25,-0.25,-0.13
ACL PLASTICS PLC,APLA.N0000,13208,67,1144.5,1111,1198.75,1111,1131.25,-13.25,-1.16
ACME PRINTING & PACKAGING PLC,ACME.N0000,96176,43,7,6.9,7,6.7,6.8,-0.2,-2.86
AGALAWATTE PLANTATIONS PLC,AGAL.N0000,122514,120,61,60.7,61.5,60,60.3,-0.7,-1.15
Agarapatana Plantations PLC,AGPL.N0000,96297,87,22.5,22.3,22.8,22.2,22.3,-0.2,-0.89
AGSTAR PLC,AGST.N0000,1164811,126,9.1,9.3,9.3,9,9.1,0,0
AGSTAR PLC,AGST.X0000,2354,5,11,11.3,11.3,10.7,10.9,-0.1,-0.91
AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,386999,173,120,119.75,123.5,119.5,122.25,2.25,1.88
AITKEN SPENCE PLC,SPEN.N0000,30935,57,164,162.5,163,162,162.25,-1.75,-1.07
ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,87086,204,389,389.75,412,389.75,400,11,2.83
ALPHA FIRE SERVICES PLC,AFS.N0000,93194,52,27.9,28.4,28.5,27,27.1,-0.8,-2.87
ALUMEX PLC,ALUM.N0000,2382026,292,20.6,20.6,20.8,20.3,20.6,0,0
AMANA BANK PLC,ABL.N0000,170287,122,27.8,28,28.1,27.9,27.9,0.1,0.36
AMANA TAKAFUL LIFE PLC,ATLL.N0000,378,6,50,52,52,50,50,0,0
AMANA TAKAFUL PLC,ATL.N0000,49168,22,22.4,22.8,23.9,22.8,23,0.6,2.68
AMBEON CAPITAL PLC,TAP.N0000,331830,110,30.5,30.4,31,30,30.8,0.3,0.98
AMBEON HOLDINGS PLC,GREG.N0000,62806,90,119.25,120.75,121,114.5,118.75,-0.5,-0.42
ARPICO INSURANCE PLC,AINS.N0000,2637,12,35.3,35.2,37.2,35.1,37,1.7,4.82
ASIA ASSET FINANCE PLC,AAF.N0000,1227867,568,61,61.6,65,61.6,64.4,3.4,5.57
ASIA CAPITAL PLC,ACAP.N0000,17796,14,4.7,4.8,4.8,4.6,4.7,0,0
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,495330,105,9.2,9.1,9.4,9,9.3,0.1,1.09
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,33656,27,67.5,67.5,69.9,66.5,67,-0.5,-0.74
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,13921,56,37,36.7,36.8,36.2,36.6,-0.4,-1.08
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,92459,90,13.8,13.8,13.8,13.3,13.4,-0.4,-2.9
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,360709,387,92.4,92,95,90.5,93.4,1,1.08
B P P L HOLDINGS PLC,BPPL.N0000,16461,27,20,20.4,20.4,19.9,20,0,0
BAIRAHA FARMS PLC,BFL.N0000,58122,159,320.75,317,330,317,325,4.25,1.33
BALANGODA PLANTATIONS PLC,BALA.N0000,72851,21,93.6,94.1,96.8,93,96.7,3.1,3.31
