Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
HATTON PLANTATIONS PLC,HPL.N0000,7600,32,28.6,28.8,28.8,28.2,28.4,-0.2,-0.7
HAYCARB PLC,HAYC.N0000,93082,94,90.9,90.9,91,90,91,0.1,0.11
HAYLEYS FABRIC PLC,MGT.N0000,106297,101,43.9,43.9,44,43.6,43.9,0,0
HAYLEYS FIBRE PLC,HEXP.N0000,18195,39,64.3,64,65.4,64,64,-0.3,-0.47
HAYLEYS LEISURE PLC,CONN.N0000,225713,116,33,33.3,34.4,33,33.3,0.3,0.91
HAYLEYS PLC,HAYL.N0000,638710,146,179.75,179,180,178,179,-0.75,-0.42
HELA APPAREL HOLDINGS PLC,HELA.N0000,676675,172,3.4,3.5,3.5,3.3,3.4,0,0
HEMAS HOLDINGS PLC,HHL.N0000,3321870,417,30,30,31.1,29.9,30.9,0.9,3
HIKKADUWA BEACH RESORT PLC,CITH.N0000,1193220,65,3.5,3.4,3.5,3.3,3.4,-0.1,-2.86
HNB ASSURANCE PLC,HASU.N0000,69320,60,102.75,103,103,101.5,102.75,0,0
HNB FINANCE PLC,HNBF.N0000,6373726,693,9,9.2,9.3,8.8,8.9,-0.1,-1.11
HNB FINANCE PLC,HNBF.X0000,518189,217,11.5,12.5,12.5,11,11.8,0.3,2.61
HORANA PLANTATIONS PLC,HOPL.N0000,110775,48,60,60,63,59.9,60.6,0.6,1
HOTEL SIGIRIYA PLC,HSIG.N0000,266093,213,94,96,97,89.5,90.2,-3.8,-4.04
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,35947,61,46.3,47,48,46.2,47.2,0.9,1.94
hSenid Business Solutions PLC,HBS.N0000,47182,53,11.9,11.9,12,11.9,12,0.1,0.84
HUNAS HOLDINGS PLC,HUNA.N0000,83702,44,21.2,21.5,21.7,21,21.2,0,0
HUNTER & COMPANY PLC,HUNT.N0000,1462,15,800.25,802,810,800,800,-0.25,-0.03
HVA FOODS PLC,HVA.N0000,1050287,232,3.3,3.5,3.6,3.4,3.5,0.2,6.06
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,1344703,61,0.4,0.5,0.5,0.4,0.4,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,26334,52,51.4,52.5,54,52.2,53,1.6,3.11
JANASHAKTHI INSURANCE PLC,JINS.N0000,223464,188,88.4,87.6,91.2,87.5,90.8,2.4,2.71
JAT HOLDINGS PLC,JAT.N0000,175157,108,36.9,36.8,37,36.5,36.8,-0.1,-0.27
JETWING SYMPHONY PLC,JETS.N0000,736887,196,16.9,17.1,17.1,16.3,16.4,-0.5,-2.96
JOHN KEELLS HOLDINGS PLC,JKH.N0000,4453351,514,23.8,23.8,24,23.7,23.9,0.1,0.42
JOHN KEELLS HOTELS PLC,KHL.N0000,2740323,531,22.3,22.5,23.5,22.5,23,0.7,3.14
JOHN KEELLS PLC,JKL.N0000,1250,21,83.9,83.9,83.9,83.5,83.5,-0.4,-0.48
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,1771,16,22.8,23.4,23.4,22.9,22.9,0.1,0.44
KAPRUKA HOLDINGS PLC,KPHL.N0000,27633,32,8,8.2,8.2,7.8,7.9,-0.1,-1.25
KEELLS FOOD PRODUCTS PLC,KFP.N0000,62,3,180,175,180,175,180,0,0
KEGALLE PLANTATIONS PLC,KGAL.N0000,10320,32,137,135,142,135,141.5,4.5,3.28
KELANI CABLES PLC,KCAB.N0000,13827,36,770,765,782,765,771.75,1.75,0.23
KELANI TYRES PLC,TYRE.N0000,157543,261,105,105,106,104,104.75,-0.25,-0.24
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,67825,76,94.6,95,100,94,96.5,1.9,2.01
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,1354,37,421.5,420,427.75,370,382.75,-38.75,-9.19
KOTAGALA PLANTATIONS PLC,KOTA.N0000,156028,83,9,9,9.2,9,9,0,0
KOTMALE HOLDINGS PLC,LAMB.N0000,4,3,650,625,653.75,618,650,0,0
L O L C HOLDINGS PLC,LOLC.N0000,368165,226,555,557.5,564.75,552,553,-2,-0.36
L V L ENERGY FUND PLC,LVEF.N0000,2631149,354,10.4,10.5,10.5,10,10.1,-0.3,-2.88
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,71,4,270,261.25,275,261.25,270,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,182404,87,48.5,49,49.7,47.9,48.3,-0.2,-0.41
LANKA ASHOK LEYLAND PLC,ASHO.N0000,755,52,2749.75,2720,2800,2710,2767,17.25,0.63
LANKA CERAMIC PLC,CERA.N0000,209,7,168.5,174.5,174.5,168,169.5,1,0.59
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,15793056,509,5.3,5.2,5.6,5.2,5.5,0.2,3.77
LANKA IOC PLC,LIOC.N0000,250041,182,133.5,133.25,133.75,132,132.25,-1.25,-0.94
LANKA MILK FOODS (CWE) PLC,LMF.N0000,757546,191,56.5,56.5,56.8,56.2,56.4,-0.1,-0.18
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,248313,202,23.9,24,24.2,23.3,23.4,-0.5,-2.09
LANKA TILES PLC,TILE.N0000,78483,99,53,54,54.8,53,53.3,0.3,0.57
LANKA VENTURES PLC,LVEN.N0000,152393,103,88.6,90,90,83,84.7,-3.9,-4.4
LANKA WALLTILE PLC,LWL.N0000,208145,137,51.4,52,53.8,52,52.5,1.1,2.14
LANKEM CEYLON PLC,LCEY.N0000,566,6,83.8,83.8,86,83.7,83.9,0.1,0.12
LANKEM DEVELOPMENTS PLC,LDEV.N0000,31290,27,25.6,25.6,26,25.4,25.6,0,0
LAUGFS GAS PLC,LGL.N0000,12803,25,33.5,31.3,33.5,31.3,31.4,-2.1,-6.27
LAUGFS GAS PLC,LGL.X0000,3948,11,22.4,21.3,22,21.3,21.8,-0.6,-2.68
LAUGFS POWER PLC,LPL.X0000,676,6,8.9,8.5,9,8.5,8.8,-0.1,-1.12
LAUGFS POWER PLC,LPL.N0000,127493,34,11.4,11.1,12.1,11.1,11.9,0.5,4.39
LAXAPANA PLC,LITE.N0000,1285,12,50.7,52.9,52.9,51,51,0.3,0.59
LB FINANCE PLC,LFIN.N0000,249484,135,140.75,142,145,141.5,142.25,1.5,1.07
LEE HEDGES PLC,SHAW.N0000,500,7,200,192,200,192,192.5,-7.5,-3.75
LION BREWERY (CEYLON) PLC,LION.N0000,121,7,1400,1430,1430,1403,1403,3,0.21
LOLC FINANCE PLC,LOFC.N0000,2073640,251,5.9,5.9,6,5.9,5.9,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,159490,51,8.8,8.7,9.1,8.7,9,0.2,2.27
LOTUS HYDRO POWER PLC,HPFL.N0000,197278,89,15,15.5,15.9,14.9,15.1,0.1,0.67
LUMINEX PLC,LUMX.N0000,90192,29,7,7.1,7.1,6.9,6.9,-0.1,-1.43
MADULSIMA PLANTATIONS PLC,MADU.N0000,19183,30,12.1,12.2,12.5,12.1,12.5,0.4,3.31
MAHARAJA FOODS PLC,MFPE.N0000,447859,174,9.3,9.4,11.1,9.4,10.3,1,10.75
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,84404,189,47.3,48.3,49.5,46,46.5,-0.8,-1.69
MAHAWELI REACH HOTELS PLC,MRH.N0000,5310,12,21.7,21.5,22,21.5,21.8,0.1,0.46
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,452,7,38.9,33.8,37.9,33.8,37.8,-1.1,-2.83
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,520,6,62.8,60,63.2,60,63.2,0.4,0.64
MARAWILA RESORTS PLC,MARA.N0000,4845705,101,7.5,7.5,7.6,7.4,7.5,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,28129,31,88,87.9,90,87.9,89.2,1.2,1.36
MELSTACORP PLC,MELS.N0000,221851,97,164,165,165,162,162.25,-1.75,-1.07
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,94,8,272.5,280,280,270,272.5,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,7231636,620,8.8,8.8,9.3,8.8,8.9,0.1,1.14
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,170220,67,6.7,6.7,7,6.6,6.8,0.1,1.49
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,63757,11,1.6,1.6,1.6,1.5,1.6,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,1052,6,10,9.8,10,9.8,9.8,-0.2,-2
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,1601,32,467.75,462,497.75,462,477.25,9.5,2.03
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,205641,299,146.75,147,147,144.5,144.5,-2.25,-1.53
NATIONS TRUST BANK PLC,NTB.X0000,155,6,292,299,300,299,299.75,7.75,2.65
NATIONS TRUST BANK PLC,NTB.N0000,14423,94,273.75,274,275,268,270,-3.75,-1.37
NAWALOKA HOSPITALS PLC,NHL.N0000,97603,64,7.6,8,8,7.6,7.7,0.1,1.32
ODEL PLC,ODEL.N0000,990,6,11.8,11.1,11.9,11.1,11.9,0.1,0.85
OFFICE EQUIPMENT PLC,OFEQ.N0000,258,5,196.75,190,197,182.5,191.25,-5.5,-2.8
ON'ALLY HOLDINGS PLC,ONAL.N0000,6653,30,38,37.1,38,36.5,37.2,-0.8,-2.11
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,1472165,307,37.4,37.2,38.4,37.2,37.8,0.4,1.07
PALM GARDEN HOTELS PLC,PALM.N0000,3345,20,75.3,75.1,79.4,75.1,77.6,2.3,3.05
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,910672,260,57.8,58,58.2,57,58,0.2,0.35
PANASIAN POWER PLC,PAP.N0000,362853,82,17.7,17.8,17.8,17.6,17.6,-0.1,-0.56
PARAGON CEYLON PLC,PARA.N0000,2,1,96.6,94,94,94,96.6,0,0
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,4105,24,37.1,37.2,38,36.5,37.6,0.5,1.35
PEOPLE'S INSURANCE PLC,PINS.N0000,248941,80,37.6,37.5,38,37,37.3,-0.3,-0.8
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,723552,148,23.5,23.4,23.6,23.3,23.5,0,0
PGP GLASS CEYLON PLC,GLAS.N0000,31659,45,55.1,55,56.3,54.5,55.7,0.6,1.09
PMF FINANCE PLC,PMB.N0000,361908,185,18.4,18,18.9,17.5,17.5,-0.9,-4.89
PRIME LANDS RESIDENCIES PLC,PLR.N0000,2119783,212,21,20.9,21.4,20.7,21,0,0
PRINTCARE PLC,CARE.N0000,17680,34,55.5,55.5,56.2,54.2,54.6,-0.9,-1.62
R I L PROPERTY PLC,RIL.N0000,744157,168,27.5,27.9,27.9,27.5,27.7,0.2,0.73
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,113,5,85.7,82.1,84.9,82.1,84.9,-0.8,-0.93
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,888282,222,15.6,15.8,16.3,15.5,16,0.4,2.56
RAMBODA FALLS PLC,RFL.N0000,50217,37,36.9,37.1,39.2,37.1,38,1.1,2.98
RENUKA AGRI FOODS PLC,RAL.N0000,2997727,145,4.1,4.2,4.2,4,4,-0.1,-2.44
RENUKA CITY HOTELS PLC.,RENU.N0000,4215,17,793.75,804.75,806,800,800,6.25,0.79
RENUKA FOODS PLC,COCO.N0000,403220,190,18.1,18.5,18.7,16.7,17.4,-0.7,-3.87
RENUKA FOODS PLC,COCO.X0000,8742,18,14.8,15.4,15.4,14.7,14.8,0,0
RENUKA HOLDINGS PLC,RHL.X0000,7700,4,22.5,22.5,23,22.5,23,0.5,2.22
RENUKA HOLDINGS PLC,RHL.N0000,85559,66,27.9,28,28.3,27.8,27.9,0,0
RENUKA HOTELS PLC,RCH.N0000,10328,11,224.25,222,222,216.75,222,-2.25,-1
RESUS ENERGY PLC,HPWR.N0000,24054,42,36.8,36.3,37,36.1,36.2,-0.6,-1.63
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,58768,44,26,26.2,26.8,26.2,26.5,0.5,1.92
RICHARD PIERIS EXPORTS PLC,REXP.N0000,3185,21,370,374.75,375,368,368,-2,-0.54
ROYAL CERAMICS LANKA PLC,RCL.N0000,7069696,1097,44,44.5,46,44.5,45,1,2.27
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,32972,55,83.4,86,90,84.6,86.6,3.2,3.84
SAMPATH BANK PLC,SAMP.N0000,1710799,538,146,146.75,147,145.25,145.75,-0.25,-0.17
SAMSON INTERNATIONAL PLC,SIL.N0000,523,23,191.5,190,190,168.25,184.25,-7.25,-3.79
SANASA DEVELOPMENT BANK PLC,SDB.N0000,1404235,598,48,48.2,49.3,47.8,48,0,0
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,439264,107,31,31,32.2,31,32,1,3.23
SATHOSA MOTORS PLC,SMOT.N0000,70,23,914.25,969.5,969.5,920,914.25,0,0
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,5,3,477,477,477,477,477,0,0
SERENDIB HOTELS PLC,SHOT.X0000,52878,32,13.6,13.8,13.8,13.4,13.4,-0.2,-1.47
SERENDIB HOTELS PLC,SHOT.N0000,356671,88,22.5,23,23,22.5,22.5,0,0
SEYLAN BANK PLC,SEYB.N0000,46142,86,105.5,106,107,105,105.5,0,0
SEYLAN BANK PLC,SEYB.X0000,385808,197,73.7,73.3,76,73.3,73.7,0,0
SEYLAN DEVELOPMENTS PLC,CSD.N0000,37526,26,29.7,30,30.8,29.6,29.9,0.2,0.67
SIERRA CABLES PLC,SIRA.N0000,3427570,530,21,21,21.2,20.5,20.7,-0.3,-1.43
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,1041,11,125,126,126.5,124,126,1,0.8
SINGER (SRI LANKA) PLC,SINS.N0000,139072,122,68.2,69,69,67.4,67.6,-0.6,-0.88
SINGER FINANCE LANKA PLC,SFIN.N0000,154473,157,69.8,71,71,68.4,69.7,-0.1,-0.14
SINGHE HOSPITALS PLC,SINH.N0000,2209745,97,8.2,7.9,8.4,7.9,8.3,0.1,1.22
SMB FINANCE PLC,SEMB.N0000,2207357,61,0.7,0.8,0.8,0.7,0.7,0,0
SMB FINANCE PLC,SEMB.X0000,1329341,79,0.3,0.4,0.4,0.3,0.4,0.1,33.33
SOFTLOGIC CAPITAL PLC,SCAP.N0000,468501,64,6,6,6,5.9,5.9,-0.1,-1.67
