Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,1699494,500,116,116,120,116,118,2,1.72
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,1033,9,1160,1160,1175,1145,1160,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,667034,196,58.9,59,60.9,59,59.6,0.7,1.19
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,158688,106,45.7,46,46.1,45.5,45.6,-0.1,-0.22
DOLPHIN HOTELS PLC,STAF.N0000,1891187,1033,56.3,56.9,62,56,61.1,4.8,8.53
E - CHANNELLING PLC,ECL.N0000,205068,52,13.3,13,13.4,13,13,-0.3,-2.26
E B CREASY & COMPANY PLC,EBCR.N0000,15309,35,62,62.1,64,62.1,63.1,1.1,1.77
E M L CONSULTANTS PLC,EML.N0000,279094,73,4.2,4.3,4.4,4.1,4.1,-0.1,-2.38
EAST WEST PROPERTIES PLC,EAST.N0000,2966745,913,54.9,54.3,58.9,54.3,57.7,2.8,5.1
EASTERN MERCHANTS PLC,EMER.N0000,63444,48,9,9.2,9.2,8.8,8.9,-0.1,-1.11
EDEN HOTEL LANKA PLC,EDEN.N0000,549635,140,14.4,14.2,14.4,14,14.2,-0.2,-1.39
ELPITIYA PLANTATIONS PLC,ELPL.N0000,15461,67,168.25,167,173,163.5,170.5,2.25,1.34
EQUITY TWO PLC,ETWO.N0000,24630,23,49.1,50.9,50.9,48.3,48.5,-0.6,-1.22
Ex-pack Corrugated Cartons PLC,PACK.N0000,498564,96,14.8,14.9,15.1,14.8,15,0.2,1.35
EXTERMINATORS PLC,EXT.N0000,590651,75,5.8,6,6,5.6,5.6,-0.2,-3.45
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,1886226,534,50.4,50.6,51.4,50.1,50.7,0.3,0.6
First Capital Treasuries PLC,FCT.N0000,424160,330,30.1,30,30.4,28.7,28.8,-1.3,-4.32
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,249472,80,19.4,19.4,20,19,19.7,0.3,1.55
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,228731,326,82.2,84,87.9,83,84.5,2.3,2.8
GESTETNER OF CEYLON PLC,GEST.N0000,1364,30,217,221.75,221.75,200,206.75,-10.25,-4.72
GREENTECH ENERGY PLC,MEL.N0000,411059,60,2.9,2.9,3,2.8,3,0.1,3.45
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,1335,6,50.6,51.6,51.6,51,51,0.4,0.79
HARISCHANDRA MILLS PLC,HARI.N0000,107,34,3929.75,3991.75,3993,3700.25,3892.75,-37,-0.94
HATTON NATIONAL BANK PLC,HNB.X0000,2784315,473,317,319.75,321,316.75,317.25,0.25,0.08
HATTON NATIONAL BANK PLC,HNB.N0000,4641915,691,399,401,410,401,406,7,1.75
HATTON PLANTATIONS PLC,HPL.N0000,21303,59,28.5,28.7,28.7,27.9,27.9,-0.6,-2.11
HAYCARB PLC,HAYC.N0000,167402,177,90.9,91,91,89.8,90,-0.9,-0.99
HAYLEYS FABRIC PLC,MGT.N0000,196623,119,44.1,44.5,44.5,43.8,44.2,0.1,0.23
HAYLEYS FIBRE PLC,HEXP.N0000,32342,53,64,64,65,63.8,64,0,0
HAYLEYS LEISURE PLC,CONN.N0000,86872,66,32,32.3,32.3,31.5,31.8,-0.2,-0.63
HAYLEYS PLC,HAYL.N0000,471432,158,178,179,179.75,177.75,179,1,0.56
HELA APPAREL HOLDINGS PLC,HELA.N0000,1707404,196,3.4,3.5,3.5,3.3,3.4,0,0
HEMAS HOLDINGS PLC,HHL.N0000,4619680,823,30.1,30.2,30.2,29.5,29.7,-0.4,-1.33
HIKKADUWA BEACH RESORT PLC,CITH.N0000,526878,49,3.4,3.4,3.5,3.3,3.4,0,0
HNB ASSURANCE PLC,HASU.N0000,180842,107,102.5,102.75,103,100,100.75,-1.75,-1.71
HNB FINANCE PLC,HNBF.N0000,161639120,2696,8.1,8.3,9.4,8.3,9.1,1,12.35
HNB FINANCE PLC,HNBF.X0000,1174915,310,8.8,9,10.5,9,10.4,1.6,18.18
HORANA PLANTATIONS PLC,HOPL.N0000,95088,39,61.5,61.9,61.9,60,60,-1.5,-2.44
HOTEL SIGIRIYA PLC,HSIG.N0000,117331,157,86,86.8,88.6,85.9,87,1,1.16
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,174328,189,46.5,47,48.4,46.6,47.8,1.3,2.8
hSenid Business Solutions PLC,HBS.N0000,259688,66,11.8,11.9,12.4,11.7,11.8,0,0
HUNAS HOLDINGS PLC,HUNA.N0000,37843,52,20.8,21,21,20.7,20.8,0,0
HUNTER & COMPANY PLC,HUNT.N0000,368,12,833.75,838,838,800,806,-27.75,-3.33
HVA FOODS PLC,HVA.N0000,100788,25,3.4,3.4,3.4,3.3,3.3,-0.1,-2.94
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,9926723,165,0.4,0.4,0.5,0.4,0.4,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,203594,195,44.8,48,53,46.6,52.2,7.4,16.52
JANASHAKTHI INSURANCE PLC,JINS.N0000,277609,258,90.5,91,92,89.5,90,-0.5,-0.55
JAT HOLDINGS PLC,JAT.N0000,192413,159,37.1,37.1,37.2,36.5,36.5,-0.6,-1.62
JETWING SYMPHONY PLC,JETS.N0000,3224652,361,16.2,16.4,17.2,15.8,16.9,0.7,4.32
JOHN KEELLS HOLDINGS PLC,JKH.N0000,8043278,700,23.1,23.2,23.8,23.2,23.7,0.6,2.6
JOHN KEELLS HOTELS PLC,KHL.N0000,1507799,123,21.8,21.8,22.1,21.8,21.8,0,0
JOHN KEELLS PLC,JKL.N0000,2603,9,83.4,83.5,83.9,83.4,83.6,0.2,0.24
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,5308,13,22.8,23.4,23.4,22.8,23.1,0.3,1.32
KAPRUKA HOLDINGS PLC,KPHL.N0000,57982,41,8.2,8.2,8.2,7.8,7.9,-0.3,-3.66
KEELLS FOOD PRODUCTS PLC,KFP.N0000,290,7,182,175,181,175,180,-2,-1.1
KEGALLE PLANTATIONS PLC,KGAL.N0000,4981,21,135,136,136,133,133,-2,-1.48
KELANI CABLES PLC,KCAB.N0000,49958,88,775,778,799,778,790.75,15.75,2.03
KELANI TYRES PLC,TYRE.N0000,102131,163,104,104.5,105,104,104.75,0.75,0.72
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,10336,62,96.8,96.9,97.5,95,95.1,-1.7,-1.76
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,3188,81,291.25,300,364,300,360.75,69.5,23.86
KOTAGALA PLANTATIONS PLC,KOTA.N0000,127414,50,9.2,9.2,9.2,9,9.1,-0.1,-1.09
KOTMALE HOLDINGS PLC,LAMB.N0000,39,9,650,655,655,603,650,0,0
L O L C HOLDINGS PLC,LOLC.N0000,91115,440,568,567,567,555,555.5,-12.5,-2.2
L V L ENERGY FUND PLC,LVEF.N0000,45056712,1892,9.6,9.8,10.7,9.7,10.5,0.9,9.38
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,105,5,274.5,274,274,265,265,-9.5,-3.46
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,310963,213,49.4,49.7,49.9,48.3,48.7,-0.7,-1.42
LANKA ASHOK LEYLAND PLC,ASHO.N0000,2650,100,2721.25,2750,2800,2700,2757.25,36,1.32
LANKA CERAMIC PLC,CERA.N0000,441,6,168.75,168.75,170,166.25,168.75,0,0
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,8094066,270,5.1,5.2,5.4,5.1,5.3,0.2,3.92
LANKA IOC PLC,LIOC.N0000,784297,135,133.25,134,135,132.75,134,0.75,0.56
LANKA MILK FOODS (CWE) PLC,LMF.N0000,1434333,284,56.7,56.7,57,56,56.5,-0.2,-0.35
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,256670,122,24.1,24.2,24.8,23.9,24,-0.1,-0.41
LANKA TILES PLC,TILE.N0000,31749,110,52.4,52.5,52.5,52,52.4,0,0
LANKA VENTURES PLC,LVEN.N0000,1122440,520,84.4,84,93,83.9,91,6.6,7.82
LANKA WALLTILE PLC,LWL.N0000,37023,91,50.8,51.6,51.6,50.8,51.1,0.3,0.59
LANKEM CEYLON PLC,LCEY.N0000,247,10,84,84,85.8,83.4,84.6,0.6,0.71
LANKEM DEVELOPMENTS PLC,LDEV.N0000,125642,53,26.3,26.5,26.5,25.5,25.5,-0.8,-3.04
LAUGFS GAS PLC,LGL.N0000,18373,27,32.8,32,33.5,31.3,32.6,-0.2,-0.61
LAUGFS GAS PLC,LGL.X0000,10051,23,22.5,22.4,23,20.8,22.6,0.1,0.44
LAUGFS POWER PLC,LPL.X0000,8025,4,8.7,8.5,8.6,8.5,8.6,-0.1,-1.15
LAUGFS POWER PLC,LPL.N0000,41,2,11.5,11.5,11.5,11.5,11.5,0,0
LAXAPANA PLC,LITE.N0000,20399,64,50.1,50.1,54.9,48.5,49.4,-0.7,-1.4
LB FINANCE PLC,LFIN.N0000,994729,365,139,139,145,138.75,140.25,1.25,0.9
LEE HEDGES PLC,SHAW.N0000,5042,15,197,196.5,196.75,185,185,-12,-6.09
LION BREWERY (CEYLON) PLC,LION.N0000,66,5,1400,1440,1440,1415,1400,0,0
LOLC FINANCE PLC,LOFC.N0000,2377452,226,6,6,6.1,5.9,6,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,374447,101,8.8,8.9,8.9,8.6,8.8,0,0
LOTUS HYDRO POWER PLC,HPFL.N0000,617941,126,13.2,13.3,14.5,13.3,14,0.8,6.06
LUMINEX PLC,LUMX.N0000,53417,18,6.7,6.9,6.9,6.6,6.8,0.1,1.49
MADULSIMA PLANTATIONS PLC,MADU.N0000,35997,23,12,12,12.5,11.8,12.5,0.5,4.17
MAHARAJA FOODS PLC,MFPE.N0000,85573,43,9.6,9.6,9.6,9.1,9.4,-0.2,-2.08
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,64103,229,49.9,50,50.4,46,47,-2.9,-5.81
MAHAWELI REACH HOTELS PLC,MRH.N0000,7334,11,20.4,20,22.1,20,20.8,0.4,1.96
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,5842,13,62.9,60.1,63,59.3,62.8,-0.1,-0.16
MARAWILA RESORTS PLC,MARA.N0000,5717850,172,7.1,7.1,7.6,6.9,7.2,0.1,1.41
MASKELIYA PLANTATIONS PLC,MASK.N0000,36347,38,89.9,88,89.9,87.2,88,-1.9,-2.11
MELSTACORP PLC,MELS.N0000,78093,68,163.75,163,165,163,164,0.25,0.15
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,1,1,272.5,272.75,272.75,272.75,272.5,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,7173550,611,7.8,7.8,8.5,7.7,8.4,0.6,7.69
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,146932,100,7,7,7.1,6.7,6.8,-0.2,-2.86
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,1210618,62,1.6,1.6,1.6,1.5,1.6,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,4346,10,9.7,10.1,10.1,9.7,10.1,0.4,4.12
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,3277,27,488.25,500,500,472,489.25,1,0.2
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,1171037,666,145.75,146.75,149.25,146,148.5,2.75,1.89
NATIONS TRUST BANK PLC,NTB.X0000,791,16,293.5,298.75,298.75,279,291.75,-1.75,-0.6
NATIONS TRUST BANK PLC,NTB.N0000,58954,123,275,275.75,279,274.5,275.25,0.25,0.09
NAWALOKA HOSPITALS PLC,NHL.N0000,402105,131,7.9,7.7,8,7.6,7.6,-0.3,-3.8
ODEL PLC,ODEL.N0000,4541,8,11.1,11,11.8,11,11.5,0.4,3.6
OFFICE EQUIPMENT PLC,OFEQ.N0000,994,10,185,178.25,198.5,178.25,196.75,11.75,6.35
ON'ALLY HOLDINGS PLC,ONAL.N0000,9865,25,37.8,38.2,38.2,37.4,37.4,-0.4,-1.06
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,2542754,763,36.9,36.8,38.8,36.7,38.1,1.2,3.25
PALM GARDEN HOTELS PLC,PALM.N0000,18409,28,75.2,74.1,80,74.1,76.1,0.9,1.2
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,2486408,489,58,58.4,58.5,57.8,58,0,0
PANASIAN POWER PLC,PAP.N0000,3287030,470,17.4,17.2,18.5,17.2,18.2,0.8,4.6
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,7181,16,35.2,36.5,36.5,36.1,36.3,1.1,3.13
PEOPLE'S INSURANCE PLC,PINS.N0000,166934,80,39.3,39.5,39.5,38.5,38.7,-0.6,-1.53
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,564123,185,23,23,23.8,23,23.4,0.4,1.74
PGP GLASS CEYLON PLC,GLAS.N0000,8757,32,55.7,55.7,56.1,55.4,55.6,-0.1,-0.18
PMF FINANCE PLC,PMB.N0000,1180011,472,15.9,16.3,17.5,16,17.3,1.4,8.81
PRIME LANDS RESIDENCIES PLC,PLR.N0000,3122359,417,21,20.8,21.3,20.3,20.5,-0.5,-2.38
PRINTCARE PLC,CARE.N0000,35576,52,55.1,56,56,53.2,55.5,0.4,0.73
R I L PROPERTY PLC,RIL.N0000,1371548,383,27.9,27.8,28,27.5,27.5,-0.4,-1.43
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,3378,43,87.8,86,88.5,84,86.9,-0.9,-1.03
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,2239570,330,16,16.4,16.5,15.8,16,0,0
RAMBODA FALLS PLC,RFL.N0000,2483,11,35.6,35.7,37,35.7,36.8,1.2,3.37
RENUKA AGRI FOODS PLC,RAL.N0000,1287822,104,3.9,4,4,3.8,3.9,0,0
RENUKA CITY HOTELS PLC.,RENU.N0000,5181,23,818.25,800.25,815,782.5,800.25,-18,-2.2
RENUKA FOODS PLC,COCO.N0000,252691,73,15.7,16,16.2,15.5,15.9,0.2,1.27
RENUKA FOODS PLC,COCO.X0000,3491,8,13.4,13.6,13.7,13.6,13.6,0.2,1.49
RENUKA HOLDINGS PLC,RHL.X0000,41162,27,22.8,22.7,23,22,22.5,-0.3,-1.32
RENUKA HOLDINGS PLC,RHL.N0000,227188,76,28.6,28.6,28.8,27,27.9,-0.7,-2.45
RENUKA HOTELS PLC,RCH.N0000,13348,13,224.5,225,225,222,222.25,-2.25,-1
RESUS ENERGY PLC,HPWR.N0000,393317,65,36,36,36.5,35.1,35.6,-0.4,-1.11
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,170853,59,26.5,26.8,26.8,25.5,26.5,0,0
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1032,35,372.5,372,379.75,367,368,-4.5,-1.21
ROYAL CERAMICS LANKA PLC,RCL.N0000,431248,286,42.9,43,43,41.8,42,-0.9,-2.1
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,19917,16,83.4,85,86.3,83.6,86.3,2.9,3.48
SAMPATH BANK PLC,SAMP.N0000,2147835,1263,145,145.75,151,145.75,147,2,1.38
SAMSON INTERNATIONAL PLC,SIL.N0000,3456,46,180.5,180.5,195,167,187.5,7,3.88
SANASA DEVELOPMENT BANK PLC,SDB.N0000,3560120,705,44.8,45,47.1,44.6,47,2.2,4.91
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,217615,74,30.7,30.4,31.5,30,30.9,0.2,0.65
SATHOSA MOTORS PLC,SMOT.N0000,13,7,928.5,935,935.25,921,928.5,0,0
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,204,13,500.25,566.75,566.75,473.25,477,-23.25,-4.65
SERENDIB HOTELS PLC,SHOT.X0000,40712,30,13.3,13.5,13.5,12.9,13,-0.3,-2.26
SERENDIB HOTELS PLC,SHOT.N0000,465490,100,21.9,22,22.3,21.5,21.7,-0.2,-0.91
SERENDIB LAND PLC,SLND.N0000,160,5,1649.75,1650,1650,1650,1650,0.25,0.02
SEYLAN BANK PLC,SEYB.N0000,251819,264,100,100.5,105,100.5,103.75,3.75,3.75
SEYLAN BANK PLC,SEYB.X0000,1180504,301,71.6,72.8,74,72.8,73.6,2,2.79
SEYLAN DEVELOPMENTS PLC,CSD.N0000,61545,57,30.1,30.2,31,30,30.1,0,0
SIERRA CABLES PLC,SIRA.N0000,15874922,1383,19,19.2,21.4,19,20.4,1.4,7.37
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,3156,16,127,127,130,126,127.75,0.75,0.59
SINGER (SRI LANKA) PLC,SINS.N0000,384391,289,68.9,68.9,68.9,67.1,67.9,-1,-1.45
SINGER FINANCE LANKA PLC,SFIN.N0000,1041176,748,60.9,61.6,70.2,61.2,68.5,7.6,12.48
SINGHE HOSPITALS PLC,SINH.N0000,798679,109,8.1,8.2,8.5,7.8,8,-0.1,-1.23
SMB FINANCE PLC,SEMB.N0000,928406,59,0.7,0.8,0.8,0.7,0.7,0,0
SMB FINANCE PLC,SEMB.X0000,27927052,55,0.3,0.3,0.4,0.2,0.3,0,0
