Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
EQUITY TWO PLC,ETWO.N0000,10615,33,46,45.9,47.7,45.7,47.1,1.1,2.39
Ex-pack Corrugated Cartons PLC,PACK.N0000,74679,47,15.3,15.4,15.4,15,15.1,-0.2,-1.31
EXTERMINATORS PLC,EXT.N0000,388150,86,6,5.9,6,5.6,5.7,-0.3,-5
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,653150,295,41.8,42.4,42.4,41.9,42.3,0.5,1.2
First Capital Treasuries PLC,FCT.N0000,337966,153,26.9,26.9,27.1,26.6,26.6,-0.3,-1.12
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,73278,71,19.5,19.7,19.9,19.3,19.8,0.3,1.54
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,150286,212,77.8,78.2,82,78.2,80.1,2.3,2.96
GESTETNER OF CEYLON PLC,GEST.N0000,1268,8,216,216.25,216.5,216.25,216.25,0.25,0.12
GREENTECH ENERGY PLC,MEL.N0000,214693,47,2.9,2.9,3,2.9,3,0.1,3.45
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,787,11,50.8,52.2,52.2,50.5,52,1.2,2.36
HARISCHANDRA MILLS PLC,HARI.N0000,1,1,3929.75,3996.75,3996.75,3996.75,3929.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,876328,330,299.5,300,300.5,298.5,300,0.5,0.17
HATTON NATIONAL BANK PLC,HNB.N0000,532518,384,379,382,382,377,378,-1,-0.26
HATTON PLANTATIONS PLC,HPL.N0000,9239,20,28.8,29.1,29.1,28.8,29,0.2,0.69
HAYCARB PLC,HAYC.N0000,18260,86,91,92,92,90.4,91.2,0.2,0.22
HAYLEYS FABRIC PLC,MGT.N0000,336913,130,44.7,44.7,45,44,44.7,0,0
HAYLEYS FIBRE PLC,HEXP.N0000,44530,104,65.3,66,67.6,62.5,63.6,-1.7,-2.6
HAYLEYS LEISURE PLC,CONN.N0000,18166,22,31.8,31.6,32.9,31.5,32.3,0.5,1.57
HAYLEYS PLC,HAYL.N0000,738756,721,185,182,186.5,175,177.75,-7.25,-3.92
HELA APPAREL HOLDINGS PLC,HELA.N0000,2353175,126,3.5,3.6,3.6,3.4,3.5,0,0
HEMAS HOLDINGS PLC,HHL.N0000,1021115,337,30.7,31,31,30.2,30.5,-0.2,-0.65
HIKKADUWA BEACH RESORT PLC,CITH.N0000,598580,69,3.3,3.4,3.5,3.3,3.4,0.1,3.03
HNB ASSURANCE PLC,HASU.N0000,37833,60,104.25,102,107,102,102.25,-2,-1.92
HNB FINANCE PLC,HNBF.N0000,13006205,635,8.3,8.2,8.2,7.7,7.9,-0.4,-4.82
HNB FINANCE PLC,HNBF.X0000,343932,85,8.9,8.7,9,8.4,8.8,-0.1,-1.12
HORANA PLANTATIONS PLC,HOPL.N0000,42979,27,62,64.7,64.7,60.7,62,0,0
HOTEL SIGIRIYA PLC,HSIG.N0000,20320,30,81.5,80.2,81,80,80.3,-1.2,-1.47
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,97271,181,44,43.8,43.8,43,43.1,-0.9,-2.05
hSenid Business Solutions PLC,HBS.N0000,58978,36,11.8,12.2,12.2,11.8,12,0.2,1.69
HUNAS HOLDINGS PLC,HUNA.N0000,26511,32,21,20.8,20.8,20.6,20.7,-0.3,-1.43
HUNTER & COMPANY PLC,HUNT.N0000,75,8,775,776,800,740.25,775,0,0
HVA FOODS PLC,HVA.N0000,746797,100,3.3,3.2,3.4,3,3.2,-0.1,-3.03
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,5925812,91,0.4,0.4,0.5,0.4,0.4,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,71987,57,42,42,43,41,41.7,-0.3,-0.71
JANASHAKTHI INSURANCE PLC,JINS.N0000,87885,81,73,73.5,74.7,73.4,74.1,1.1,1.51
JAT HOLDINGS PLC,JAT.N0000,94192,71,37.9,38,38,37.4,37.7,-0.2,-0.53
JETWING SYMPHONY PLC,JETS.N0000,70726,51,16,16.2,16.2,15.7,15.8,-0.2,-1.25
JOHN KEELLS HOLDINGS PLC,JKH.N0000,4798074,838,22.9,22.9,23,22.6,22.8,-0.1,-0.44
JOHN KEELLS HOTELS PLC,KHL.N0000,332895,68,21.1,21.2,21.2,21,21.1,0,0
JOHN KEELLS PLC,JKL.N0000,948,16,85.2,85.6,85.7,85,85,-0.2,-0.23
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,48561,35,23.7,23.7,23.7,22.6,22.6,-1.1,-4.64
KAPRUKA HOLDINGS PLC,KPHL.N0000,166993,17,7.9,7.7,8,7.7,7.9,0,0
KEELLS FOOD PRODUCTS PLC,KFP.N0000,158,15,174,184,184,175.25,183.25,9.25,5.32
KEGALLE PLANTATIONS PLC,KGAL.N0000,2054,14,133.75,137.75,137.75,132.5,135.25,1.5,1.12
KELANI CABLES PLC,KCAB.N0000,8112,50,745,749,750,745,745.75,0.75,0.1
KELANI TYRES PLC,TYRE.N0000,431258,795,109.75,109,109,100,105.5,-4.25,-3.87
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,58201,72,98.1,97.5,97.5,93.2,96.2,-1.9,-1.94
KOTAGALA PLANTATIONS PLC,KOTA.N0000,183729,75,9.2,9.3,9.3,9,9,-0.2,-2.17
KOTMALE HOLDINGS PLC,LAMB.N0000,230,24,608.75,610,651,610,647.25,38.5,6.32
L O L C HOLDINGS PLC,LOLC.N0000,271441,283,556.75,558.5,560.75,549.75,551.75,-5,-0.9
L V L ENERGY FUND PLC,LVEF.N0000,46225554,2175,8.5,8.8,9.5,8.7,9.4,0.9,10.59
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,2,2,274.5,275,275,274,274.5,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,51697,79,50.8,50.8,51.8,50.1,50.8,0,0
LANKA ASHOK LEYLAND PLC,ASHO.N0000,3969,98,2845.5,2845.5,2846,2700,2793.5,-52,-1.83
LANKA CERAMIC PLC,CERA.N0000,131,8,165.25,165,168.5,165,165.25,0,0
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,24070023,797,4.5,4.6,5.4,4.5,5.3,0.8,17.78
LANKA IOC PLC,LIOC.N0000,695952,187,132.75,133.75,135.25,132.5,134.75,2,1.51
LANKA MILK FOODS (CWE) PLC,LMF.N0000,715979,411,55.9,56.1,57.2,55.8,56.1,0.2,0.36
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,1302571,328,25.1,25.2,26.4,24.6,25.8,0.7,2.79
LANKA TILES PLC,TILE.N0000,65655,48,51.9,53,53,51.9,52.4,0.5,0.96
LANKA VENTURES PLC,LVEN.N0000,2769186,796,74,74,92,73.9,87.1,13.1,17.7
LANKA WALLTILE PLC,LWL.N0000,23679,62,50.6,50.4,51.4,50.3,50.7,0.1,0.2
LANKEM CEYLON PLC,LCEY.N0000,7610,13,87.1,86.5,86.5,83.6,86,-1.1,-1.26
LANKEM DEVELOPMENTS PLC,LDEV.N0000,165556,89,26.8,27,27,26,26.1,-0.7,-2.61
LAUGFS GAS PLC,LGL.N0000,6103,16,33.6,33.7,33.7,31.6,33.3,-0.3,-0.89
LAUGFS GAS PLC,LGL.X0000,1501,5,22.5,22.9,22.9,21.5,22,-0.5,-2.22
LAUGFS POWER PLC,LPL.X0000,4310,8,8.6,8.3,8.6,8.3,8.6,0,0
LAUGFS POWER PLC,LPL.N0000,2102,7,11.6,11.9,11.9,11.4,11.8,0.2,1.72
LAXAPANA PLC,LITE.N0000,114660,237,36.9,37.1,46.1,37.1,45.9,9,24.39
LB FINANCE PLC,LFIN.N0000,43344,103,135.75,136.5,136.5,133.5,135,-0.75,-0.55
LEE HEDGES PLC,SHAW.N0000,81,8,196.5,196,196,186,196.5,0,0
LION BREWERY (CEYLON) PLC,LION.N0000,1029,11,1379,1419.75,1419.75,1350,1350,-29,-2.1
LOLC FINANCE PLC,LOFC.N0000,4159419,377,6,6,6.1,5.8,5.9,-0.1,-1.67
LOLC GENERAL INSURANCE PLC,LGIL.N0000,152165,64,8.9,8.9,9,8.7,8.7,-0.2,-2.25
LOTUS HYDRO POWER PLC,HPFL.N0000,11702,14,13.2,13.1,13.5,13.1,13.3,0.1,0.76
LUMINEX PLC,LUMX.N0000,184734,45,6.7,6.7,7,6.6,6.9,0.2,2.99
MADULSIMA PLANTATIONS PLC,MADU.N0000,74210,38,12,12.2,12.2,11.8,11.8,-0.2,-1.67
MAHARAJA FOODS PLC,MFPE.N0000,104935,62,9.7,9.9,9.9,9.4,9.6,-0.1,-1.03
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,45626,25,41,41,41,40.4,41,0,0
MAHAWELI REACH HOTELS PLC,MRH.N0000,4154,17,21,21.3,21.3,20.5,20.7,-0.3,-1.43
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,10317,6,37.3,38,39,38,38.9,1.6,4.29
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,1678,11,60,62,63,60,63,3,5
MARAWILA RESORTS PLC,MARA.N0000,637604,28,7,7,7.2,7,7,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,1574,10,88.2,90,90,87.5,87.7,-0.5,-0.57
MELSTACORP PLC,MELS.N0000,19427,50,158.5,159,159,158,158,-0.5,-0.32
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,2,2,292,291,291,291,292,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,428801,80,7.6,7.8,7.8,7.4,7.6,0,0
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,278369,85,7.2,7.1,7.3,6.9,7,-0.2,-2.78
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,440892,53,1.6,1.6,1.6,1.5,1.5,-0.1,-6.25
MYLAND DEVELOPMENTS PLC,MDL.N0000,7670,23,10.1,9.6,10.5,9.6,9.8,-0.3,-2.97
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,9743,83,502,514.75,514.75,449,491,-11,-2.19
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,219965,220,142.75,142.75,143.75,140,141.25,-1.5,-1.05
NATIONS TRUST BANK PLC,NTB.X0000,868,12,275,281,285,278,280.75,5.75,2.09
NATIONS TRUST BANK PLC,NTB.N0000,329350,205,244.25,250,251.5,245,246.25,2,0.82
NAWALOKA HOSPITALS PLC,NHL.N0000,266165,80,6.5,6.5,6.8,6.5,6.6,0.1,1.54
ODEL PLC,ODEL.N0000,70295,55,11.4,11.5,11.5,10.5,10.5,-0.9,-7.89
OFFICE EQUIPMENT PLC,OFEQ.N0000,150,3,186.75,185.75,186,185.75,186,-0.75,-0.4
ON'ALLY HOLDINGS PLC,ONAL.N0000,27070,40,37.6,38,40,38,38.5,0.9,2.39
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,4489963,820,36,36,38,36,37.8,1.8,5
PALM GARDEN HOTELS PLC,PALM.N0000,1901,10,73.2,75,75,72.5,72.8,-0.4,-0.55
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,2727704,295,55.9,56,56.4,55.4,55.5,-0.4,-0.72
PANASIAN POWER PLC,PAP.N0000,2501077,430,16.9,16.1,16.7,15.8,16.5,-0.4,-2.37
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,313,6,36.4,36.1,38,36.1,37.6,1.2,3.3
PEOPLE'S INSURANCE PLC,PINS.N0000,102465,75,39.3,40.8,40.9,38.8,38.9,-0.4,-1.02
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,533358,152,23.8,23.9,23.9,23,23.5,-0.3,-1.26
PGP GLASS CEYLON PLC,GLAS.N0000,22924,30,55,55,55.4,54.3,54.7,-0.3,-0.55
PMF FINANCE PLC,PMB.N0000,40616,23,12.9,13.3,13.3,13,13.1,0.2,1.55
PRIME LANDS RESIDENCIES PLC,PLR.N0000,2507604,222,20,20.1,20.2,20,20.1,0.1,0.5
PRINTCARE PLC,CARE.N0000,5719,29,56.7,58.4,58.5,55.4,56.3,-0.4,-0.71
R I L PROPERTY PLC,RIL.N0000,3275277,411,27.9,28.2,29,27.6,28.5,0.6,2.15
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,8860,69,81,81.5,84.8,81,81.3,0.3,0.37
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,114439,43,13.1,13.4,13.4,13,13.3,0.2,1.53
RAMBODA FALLS PLC,RFL.N0000,4049,14,35,35.9,35.9,35,35,0,0
RENUKA AGRI FOODS PLC,RAL.N0000,1402496,68,4,4,4.1,3.9,4,0,0
RENUKA CITY HOTELS PLC.,RENU.N0000,7575,22,775,775,776.75,750,760,-15,-1.94
RENUKA FOODS PLC,COCO.N0000,55410,61,15.9,15.8,16,15,15.5,-0.4,-2.52
RENUKA FOODS PLC,COCO.X0000,5,1,12.9,13,13,13,12.9,0,0
RENUKA HOLDINGS PLC,RHL.X0000,1000,2,19.9,20.4,20.4,20.4,20.4,0.5,2.51
RENUKA HOLDINGS PLC,RHL.N0000,630161,78,24.7,24.9,25.5,24.8,25,0.3,1.21
RENUKA HOTELS PLC,RCH.N0000,1016,15,228.5,228,228,220,220.5,-8,-3.5
RESUS ENERGY PLC,HPWR.N0000,710456,207,33.8,33.8,36.1,33.1,34.8,1,2.96
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,44345,51,26.8,26.7,27,26.5,26.5,-0.3,-1.12
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1555,30,368,375,380,365,370,2,0.54
ROYAL CERAMICS LANKA PLC,RCL.N0000,270512,147,41.4,41.5,41.9,41.3,41.4,0,0
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,1266,10,87.6,87.5,89.6,87.5,87.7,0.1,0.11
SAMPATH BANK PLC,SAMP.N0000,2468962,1194,143,143,143,140,140.25,-2.75,-1.92
SAMSON INTERNATIONAL PLC,SIL.N0000,32,5,165.25,173,173,165,165.25,0,0
SANASA DEVELOPMENT BANK PLC,SDB.N0000,81356,57,40.6,40.8,41.3,39.9,40,-0.6,-1.48
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,77521,66,30.6,31.7,31.7,30,30,-0.6,-1.96
SATHOSA MOTORS PLC,SMOT.N0000,161,28,971.5,986,986,875,939.75,-31.75,-3.27
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,3,2,549,548.75,548.75,548.75,549,0,0
SERENDIB HOTELS PLC,SHOT.X0000,57078,26,12.6,13,13,12.5,13,0.4,3.17
SERENDIB HOTELS PLC,SHOT.N0000,771707,26,21.2,21.8,21.8,20.9,20.9,-0.3,-1.42
SERENDIB LAND PLC,SLND.N0000,314,8,1354.5,1420,1480,1420,1446.25,91.75,6.77
SEYLAN BANK PLC,SEYB.N0000,42991,82,96.5,97.5,97.5,95.4,95.5,-1,-1.04
SEYLAN BANK PLC,SEYB.X0000,526121,137,69.5,69.4,69.9,69,69,-0.5,-0.72
SEYLAN DEVELOPMENTS PLC,CSD.N0000,933273,131,30.5,31,32.9,29.7,32.1,1.6,5.25
SIERRA CABLES PLC,SIRA.N0000,6906967,508,16.4,17.1,17.5,16.8,16.9,0.5,3.05
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,655,8,121.75,122,122,121.75,122,0.25,0.21
SINGER (SRI LANKA) PLC,SINS.N0000,1312602,321,67.4,68,68.5,65,66.1,-1.3,-1.93
SINGER FINANCE LANKA PLC,SFIN.N0000,295694,207,50.6,51,51,49.7,50,-0.6,-1.19
SINGHE HOSPITALS PLC,SINH.N0000,108621,48,7.9,8,8,7.7,7.8,-0.1,-1.27
SMB FINANCE PLC,SEMB.N0000,1079992,66,0.7,0.7,0.8,0.7,0.7,0,0
SMB FINANCE PLC,SEMB.X0000,4438552,45,0.3,0.3,0.4,0.3,0.3,0,0
