Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
C I C HOLDINGS PLC,CIC.X0000,993506,342,27.9,27.9,27.9,26.7,26.9,-1,-3.58
C M HOLDINGS PLC,COLO.N0000,6082,29,63.2,65.2,65.2,62.3,62.5,-0.7,-1.11
C T HOLDINGS PLC,CTHR.N0000,97,9,671.5,679,679,671,671.5,0,0
C T LAND DEVELOPMENT PLC,CTLD.N0000,17680,37,39,39.1,39.5,38.3,39.1,0.1,0.26
C. W. MACKIE PLC,CWM.N0000,17487,64,133,134,137.5,131,136.25,3.25,2.44
CABLE SOLUTIONS PLC,CSLK.N0000,240179,158,14.4,14.5,14.5,14,14.1,-0.3,-2.08
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,563,6,14.3,14.4,14.4,14.2,14.2,-0.1,-0.7
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,414965,149,16.6,16.5,16.8,16.3,16.5,-0.1,-0.6
CAPITAL ALLIANCE PLC,CALT.N0000,85054,101,52.6,52.3,52.8,52,52.1,-0.5,-0.95
CARGILLS (CEYLON) PLC,CARG.N0000,148,18,802.25,809,809,802,803.25,1,0.12
CARGILLS BANK PLC,CBNK.N0000,1287432,281,10.5,10.6,10.6,10.2,10.2,-0.3,-2.86
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,2377,20,175.5,167.75,173,165,166.25,-9.25,-5.27
CARSON CUMBERBATCH PLC,CARS.N0000,2098,53,787,780,780,755,756,-31,-3.94
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,260390,344,295,295,295,275,286.75,-8.25,-2.8
CENTRAL INDUSTRIES PLC,CIND.N0000,112944,222,223.25,230,230,206,215.25,-8,-3.58
CEYLINCO HOLDINGS PLC,CINS.N0000,21,4,3031.25,3030,3100,3026.5,3031.25,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,340,26,1877.75,1881,1900,1869.75,1870,-7.75,-0.41
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,181,28,2604.5,2548,2600,2505,2511.75,-92.75,-3.56
CEYLON COLD STORES PLC,CCS.N0000,121184,188,114,114.75,114.75,111,112,-2,-1.75
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,26743,120,405.25,411,411,399.25,400.75,-4.5,-1.11
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,23181,106,292.5,295,295,277.25,280,-12.5,-4.27
CEYLON HOSPITALS PLC,CHL.N0000,637,14,279,277,277,275,275,-4,-1.43
CEYLON HOSPITALS PLC,CHL.X0000,1821,17,192.25,199.75,199.75,189.75,195,2.75,1.43
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,60322,95,44.2,44.2,44.2,41.7,41.9,-2.3,-5.2
CEYLON INVESTMENT PLC,CINV.N0000,106673,214,137.75,135.5,137.5,129.25,130,-7.75,-5.63
CEYLON LAND & EQUITY PLC,KZOO.N0000,72452,67,12.6,12.7,12.7,12.1,12.4,-0.2,-1.59
CEYLON TEA BROKERS PLC,CTBL.N0000,116842,60,9.3,9.4,9.5,9.2,9.2,-0.1,-1.08
CEYLON TOBACCO COMPANY PLC,CTC.N0000,4310,100,1703,1705,1705,1680,1681,-22,-1.29
CHEMANEX PLC,CHMX.N0000,2669,34,179,175.5,175.5,170,170,-9,-5.03
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,142701,143,184,183.5,184.5,181.5,183,-1,-0.54
CHRISSWORLD PLC,CWL.N0000,28602,20,13.5,13.6,14,13.2,13.4,-0.1,-0.74
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,440,15,374,393.25,393.25,371.5,373,-1,-0.27
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,248,10,306,305,307.75,303,307,1,0.33
CITRUS LEISURE PLC,REEF.N0000,862465,66,4.4,4.5,4.5,4.3,4.4,0,0
Co-operative Insurance Company PLC,COOP.N0000,1878047,149,4.8,4.8,4.8,4.6,4.7,-0.1,-2.08
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,4593,25,163.5,165,168.5,155,164.75,1.25,0.76
COLOMBO DOCKYARD PLC,DOCK.N0000,893114,870,410.75,410,412,387,400.25,-10.5,-2.56
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,3006,57,450,450,450,402.25,442.5,-7.5,-1.67
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,1637,26,535.5,526,545,519,533.75,-1.75,-0.33
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,55922,41,50.1,50.5,50.5,48.6,49,-1.1,-2.2
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,46303,130,191,191,191,188.5,188.75,-2.25,-1.18
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,521198,507,210,210,211,206.5,208.25,-1.75,-0.83
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,125985,357,134,133,134.75,129.5,131,-3,-2.24
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,2065,21,275,275,275,265.25,265.25,-9.75,-3.55
CONVENIENCE FOODS LANKA PLC,SOY.N0000,56,13,2267.75,2251,2359.75,2120.25,2267.75,0,0
DANKOTUWA PORCELAIN PLC,DPL.N0000,91698,91,18,18.2,18.2,17.6,17.9,-0.1,-0.56
DFCC BANK PLC,DFCC.N0000,331188,437,161.5,163,163,159,159.75,-1.75,-1.08
DIALOG AXIATA PLC,DIAL.N0000,709781,242,30,30.1,30.2,29.7,29.8,-0.2,-0.67
DIALOG FINANCE PLC,CALF.N0000,5760,33,97.4,97.4,98,94.1,96.4,-1,-1.03
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,21873,125,2112,2100.75,2200,2090,2097.75,-14.25,-0.67
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,272249,292,152.25,153,154.5,148,148.5,-3.75,-2.46
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,209,10,1150,1145.5,1145.5,1126,1138.75,-11.25,-0.98
DIPPED PRODUCTS PLC,DIPD.N0000,130289,249,63.3,63.9,63.9,62,62.4,-0.9,-1.42
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,44118,131,61.8,61,61.9,60,60.5,-1.3,-2.1
DOLPHIN HOTELS PLC,STAF.N0000,42894,55,62.7,62.5,64,61,61.8,-0.9,-1.44
E - CHANNELLING PLC,ECL.N0000,8471,7,16.3,16.2,16.2,16.1,16.1,-0.2,-1.23
E B CREASY & COMPANY PLC,EBCR.N0000,12705,50,66,66.9,66.9,63.1,64.5,-1.5,-2.27
E M L CONSULTANTS PLC,EML.N0000,303209,61,4.9,4.7,4.9,4.6,4.6,-0.3,-6.12
EAST WEST PROPERTIES PLC,EAST.N0000,50442,90,60.2,60,60.9,58,59,-1.2,-1.99
EASTERN MERCHANTS PLC,EMER.N0000,68641,42,11.3,11.8,11.8,10.9,11,-0.3,-2.65
EDEN HOTEL LANKA PLC,EDEN.N0000,54137,49,14,13.9,14.3,13.8,13.9,-0.1,-0.71
ELPITIYA PLANTATIONS PLC,ELPL.N0000,6684,74,178.5,178.5,179,170,170.25,-8.25,-4.62
EQUITY TWO PLC,ETWO.N0000,2106,8,85.7,85,88,85,85,-0.7,-0.82
Ex-pack Corrugated Cartons PLC,PACK.N0000,95490,80,14.4,14.5,14.7,14.3,14.3,-0.1,-0.69
EXTERMINATORS PLC,EXT.N0000,138704,49,7.6,7.9,7.9,7.2,7.3,-0.3,-3.95
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,174039,231,59.1,59.1,59.4,58.7,59,-0.1,-0.17
First Capital Treasuries PLC,FCT.N0000,295703,199,31.3,31,31.4,30.9,31,-0.3,-0.96
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,284546,87,19.1,19,19.3,18.8,18.8,-0.3,-1.57
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,356138,399,109.25,114,114,100,100.75,-8.5,-7.78
GESTETNER OF CEYLON PLC,GEST.N0000,645,10,232.75,239,239.25,232,238.75,6,2.58
GREENTECH ENERGY PLC,MEL.N0000,314719,76,4.5,4.5,4.5,4.2,4.3,-0.2,-4.44
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,1739,16,63.9,69.2,69.2,63.2,63.3,-0.6,-0.94
HARISCHANDRA MILLS PLC,HARI.N0000,13,10,7004.75,6651,6651,6502,7004.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,128619,346,324.75,325,325,316.25,318,-6.75,-2.08
HATTON NATIONAL BANK PLC,HNB.N0000,366419,614,409.75,409.25,410,399.75,400,-9.75,-2.38
HATTON PLANTATIONS PLC,HPL.N0000,258115,128,28.5,29.2,29.2,27.8,28.1,-0.4,-1.4
HAYCARB PLC,HAYC.N0000,50587,123,109.75,109,109,106,106.5,-3.25,-2.96
HAYLEYS FABRIC PLC,MGT.N0000,226659,72,41.6,41.8,41.8,41,41.6,0,0
HAYLEYS FIBRE PLC,HEXP.N0000,26332,66,80.6,79.5,81,76.5,79.6,-1,-1.24
HAYLEYS LEISURE PLC,CONN.N0000,6518,31,43.7,43.8,43.8,41.7,42,-1.7,-3.89
HAYLEYS PLC,HAYL.N0000,412201,200,195.5,195.5,196,193.25,193.5,-2,-1.02
HELA APPAREL HOLDINGS PLC,HELA.N0000,2869780,243,3.3,3.2,3.3,3.2,3.2,-0.1,-3.03
HEMAS HOLDINGS PLC,HHL.N0000,12293075,346,35.5,35.6,35.6,35.2,35.3,-0.2,-0.56
HIKKADUWA BEACH RESORT PLC,CITH.N0000,809597,91,3.8,3.8,3.8,3.6,3.6,-0.2,-5.26
HNB ASSURANCE PLC,HASU.N0000,22411,56,114,115.5,115.5,111,113,-1,-0.88
HNB FINANCE PLC,HNBF.N0000,894190,173,8.3,8.4,8.4,8,8.1,-0.2,-2.41
HNB FINANCE PLC,HNBF.X0000,108258,61,8.1,8.3,8.3,7.8,7.9,-0.2,-2.47
HORANA PLANTATIONS PLC,HOPL.N0000,254,5,59,58.1,58.9,58,58.8,-0.2,-0.34
HOTEL SIGIRIYA PLC,HSIG.N0000,16118,51,104.25,107.75,110,102.5,102.75,-1.5,-1.44
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,709376,573,63.8,63.5,63.5,59.2,60,-3.8,-5.96
hSenid Business Solutions PLC,HBS.N0000,1066343,209,17.7,17.7,17.7,17.1,17.5,-0.2,-1.13
HUNAS HOLDINGS PLC,HUNA.N0000,73198,72,26.2,26,26,24,24.5,-1.7,-6.49
HUNTER & COMPANY PLC,HUNT.N0000,101,15,1420.75,1370,1370,1300,1339.75,-81,-5.7
HVA FOODS PLC,HVA.N0000,278130,69,4,4,4,3.8,3.8,-0.2,-5
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,402231,38,0.5,0.5,0.5,0.4,0.4,-0.1,-20
JANASHAKTHI FINANCE PLC,BFN.N0000,6251,15,41.5,41.7,42,41.1,41.1,-0.4,-0.96
JANASHAKTHI INSURANCE PLC,JINS.N0000,114463,217,149.5,148.5,149.5,143.75,144.25,-5.25,-3.51
JAT HOLDINGS PLC,JAT.N0000,258864,228,49.5,49.3,49.5,48.2,48.7,-0.8,-1.62
JETWING SYMPHONY PLC,JETS.N0000,892857,298,20.9,20.9,20.9,20.1,20.5,-0.4,-1.91
JF PACKAGING LIMITED,JFP.N0000,2832748,1055,14.2,14.1,14.1,13.3,13.7,-0.5,-3.52
JOHN KEELLS HOLDINGS PLC,JKH.N0000,13417296,709,22.9,22.9,22.9,22.4,22.6,-0.3,-1.31
JOHN KEELLS HOTELS PLC,KHL.N0000,214875,124,24.5,24.5,24.7,23.9,23.9,-0.6,-2.45
JOHN KEELLS PLC,JKL.N0000,1752,19,84.4,84.5,84.5,82.2,82.4,-2,-2.37
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,252,2,23,22.3,23,22.3,22.3,-0.7,-3.04
KAPRUKA HOLDINGS PLC,KPHL.N0000,82268,37,9.8,9.9,9.9,9.5,9.6,-0.2,-2.04
KEELLS FOOD PRODUCTS PLC,KFP.N0000,192,7,168.25,172.5,172.5,169,169.5,1.25,0.74
KEGALLE PLANTATIONS PLC,KGAL.N0000,2958,25,138,138.25,138.25,136,137,-1,-0.72
KELANI CABLES PLC,KCAB.N0000,945,32,1078,1125,1125,1075,1079.25,1.25,0.12
KELANI TYRES PLC,TYRE.N0000,20870,108,91.3,91.4,91.4,89,90.7,-0.6,-0.66
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,20513,67,97.5,98.5,98.8,95,95.1,-2.4,-2.46
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,110,8,600,595,600,571,596,-4,-0.67
KOTAGALA PLANTATIONS PLC,KOTA.N0000,894031,183,10.2,10.3,10.5,10,10.1,-0.1,-0.98
KOTMALE HOLDINGS PLC,LAMB.N0000,390,35,1540.25,1649,1649,1500,1500,-40.25,-2.61
L O L C HOLDINGS PLC,LOLC.N0000,135285,201,550.25,558,558,545,550,-0.25,-0.05
L V L ENERGY FUND PLC,LVEF.N0000,1458848,298,11.2,11.2,11.4,10.9,11,-0.2,-1.79
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,281,22,479,458,458,437.25,438.25,-40.75,-8.51
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,65157,73,46.8,46.3,46.8,45.2,46.6,-0.2,-0.43
LANKA ASHOK LEYLAND PLC,ASHO.N0000,1329,53,4038.5,4038,4100,3900,3932,-106.5,-2.64
LANKA CERAMIC PLC,CERA.N0000,762,11,175.25,170.25,175,169,172.25,-3,-1.71
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,1502318,208,8.6,8.5,8.6,8.2,8.2,-0.4,-4.65
LANKA IOC PLC,LIOC.N0000,64130,72,132.25,134.5,134.5,131.5,132,-0.25,-0.19
LANKA MILK FOODS (CWE) PLC,LMF.N0000,274332,422,69.5,69.5,69.8,68,68.2,-1.3,-1.87
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,685826,189,38.7,39.2,39.4,37,37.2,-1.5,-3.88
LANKA TILES PLC,TILE.N0000,130457,187,50.7,50.5,50.8,50,50,-0.7,-1.38
LANKA VENTURES PLC,LVEN.N0000,24374,62,70.5,76.4,77,70,70.2,-0.3,-0.43
LANKA WALLTILE PLC,LWL.N0000,41117,77,51.3,51.5,52.2,50,50.7,-0.6,-1.17
LANKEM CEYLON PLC,LCEY.N0000,16819,56,90.1,90.3,93.9,90,93.1,3,3.33
LANKEM DEVELOPMENTS PLC,LDEV.N0000,6621,14,24.5,24.1,24.4,24,24.4,-0.1,-0.41
LAUGFS GAS PLC,LGL.N0000,778777,256,68.4,68.5,68.5,66,66.7,-1.7,-2.49
LAUGFS GAS PLC,LGL.X0000,43393,48,57.1,56.2,58.7,55.1,55.8,-1.3,-2.28
LAUGFS POWER PLC,LPL.X0000,122247,66,11.5,11.5,11.5,10.6,11,-0.5,-4.35
LAUGFS POWER PLC,LPL.N0000,84933,78,14.9,15,15,14.3,14.4,-0.5,-3.36
LAXAPANA PLC,LITE.N0000,110482,128,63.3,63.3,63.5,57,57.3,-6,-9.48
LB FINANCE PLC,LFIN.N0000,111942,215,158,159,159,153,156.25,-1.75,-1.11
LEE HEDGES PLC,SHAW.N0000,234,8,223.25,222,234.75,212,219.75,-3.5,-1.57
LION BREWERY (CEYLON) PLC,LION.N0000,1087,21,1733.25,1730,1730,1677,1678.5,-54.75,-3.16
LOLC FINANCE PLC,LOFC.N0000,2999948,210,6.3,6.4,6.4,6.1,6.1,-0.2,-3.17
LOLC GENERAL INSURANCE PLC,LGIL.N0000,49414,45,9,9,9.1,8.6,9,0,0
LOTUS HYDRO POWER PLC,HPFL.N0000,1374,9,14.6,14.7,14.7,14.7,14.7,0.1,0.68
LUMINEX PLC,LUMX.N0000,1224531,111,6.9,6.8,6.8,6.4,6.7,-0.2,-2.9
MADULSIMA PLANTATIONS PLC,MADU.N0000,6618,19,12,12,12.2,11.8,11.8,-0.2,-1.67
MAHARAJA FOODS PLC,MFPE.N0000,153409,53,12.1,12.2,12.2,11.9,12.1,0,0
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,15236,13,54,54,54,51.6,51.6,-2.4,-4.44
MAHAWELI REACH HOTELS PLC,MRH.N0000,1376,16,20.5,20.5,20.5,20,20.1,-0.4,-1.95
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,2500,5,62.9,58.9,62.6,58.9,61.1,-1.8,-2.86
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,2475,12,44.4,41.2,44.8,41,44.1,-0.3,-0.68
MARAWILA RESORTS PLC,MARA.N0000,1083693,89,7.4,7.5,7.5,7,7.3,-0.1,-1.35
MASKELIYA PLANTATIONS PLC,MASK.N0000,5895,21,88.5,88.5,88.5,85.2,86.1,-2.4,-2.71
MELSTACORP PLC,MELS.N0000,26292,82,182.5,184.25,184.25,181.25,181.75,-0.75,-0.41
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,267,29,8133,8279.75,8300,8050.25,8114.75,-18.25,-0.22
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,368,17,552.75,535,535,510.5,511,-41.75,-7.55
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,223880,135,12.3,12.5,12.5,11.7,11.9,-0.4,-3.25
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,83112,16,6.7,6.9,6.9,6.6,6.6,-0.1,-1.49
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,859949,92,2.2,2.3,2.3,2.2,2.2,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,99106,36,22.5,22.6,23.1,21.4,21.5,-1,-4.44
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,1520,43,590,586,589,571,580,-10,-1.69
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,182242,445,149.25,149.25,149.25,144.5,145,-4.25,-2.85
NATIONS TRUST BANK PLC,NTB.X0000,502,20,370,395,395,358,360.5,-9.5,-2.57
NATIONS TRUST BANK PLC,NTB.N0000,106270,135,306,306,306,301,302.5,-3.5,-1.14
NAWALOKA HOSPITALS PLC,NHL.N0000,254816,91,10.7,10.7,10.9,10.5,10.6,-0.1,-0.93
ODEL PLC,ODEL.N0000,2001,6,11.5,12,12,11.5,11.5,0,0
OFFICE EQUIPMENT PLC,OFEQ.N0000,181,8,252.5,275,285,242,269.5,17,6.73
ON'ALLY HOLDINGS PLC,ONAL.N0000,6374,50,49,49.8,52,47.5,47.5,-1.5,-3.06
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,282996,237,40.6,40.5,41,39.4,39.7,-0.9,-2.22
PALM GARDEN HOTELS PLC,PALM.N0000,3612,10,74.8,72.4,72.4,72.1,72.2,-2.6,-3.48
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,1091779,488,63.5,63.8,63.8,61,61.8,-1.7,-2.68
PANASIAN POWER PLC,PAP.N0000,1174441,238,24.1,24.2,25.5,24.1,25.2,1.1,4.56
PARAGON CEYLON PLC,PARA.N0000,607,12,154,154.5,158,121,158,4,2.6
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,3481,7,45.1,46.4,46.4,45,46.2,1.1,2.44
PEOPLE'S INSURANCE PLC,PINS.N0000,10696,34,37.7,38.4,38.4,37,37.2,-0.5,-1.33
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,927566,155,28.1,28.1,28.1,27.5,27.5,-0.6,-2.14
PGP GLASS CEYLON PLC,GLAS.N0000,82026,36,58,59,59,57.6,57.6,-0.4,-0.69
PMF FINANCE PLC,PMB.N0000,228558,80,15.5,15.4,15.4,14.8,14.8,-0.7,-4.52
PRIME LANDS RESIDENCIES PLC,PLR.N0000,472896,160,32,32,32.1,31.5,31.7,-0.3,-0.94
PRINTCARE PLC,CARE.N0000,17531,23,60,58,60,56.1,59.2,-0.8,-1.33
R I L PROPERTY PLC,RIL.N0000,1580979,283,35.6,35.3,36,34.6,35.1,-0.5,-1.4
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,2551,27,103.5,101,103.75,99,99.3,-4.2,-4.06
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,336012,162,27.7,27.6,28,27,27,-0.7,-2.53
RAMBODA FALLS PLC,RFL.N0000,2072,9,43.6,43.6,43.6,43.5,43.5,-0.1,-0.23
RENUKA AGRI FOODS PLC,RAL.N0000,20126731,1431,9,9.1,9.8,9.1,9.3,0.3,3.33
RENUKA CITY HOTELS PLC.,RENU.N0000,534,21,843.25,840,840.25,805,830,-13.25,-1.57
RENUKA FOODS PLC,COCO.N0000,444490,238,41.5,42,42.4,39,40.1,-1.4,-3.37
RENUKA FOODS PLC,COCO.X0000,84452,47,32.2,33,33,30.8,32,-0.2,-0.62
RENUKA HOLDINGS PLC,RHL.X0000,136836,20,37.2,36.7,36.7,36,36.1,-1.1,-2.96
RENUKA HOLDINGS PLC,RHL.N0000,405642,74,45.4,45.4,45.5,44,44.8,-0.6,-1.32
RENUKA HOTELS PLC,RCH.N0000,1932,19,260,259.75,259.75,245.5,247.75,-12.25,-4.71
RESUS ENERGY PLC,HPWR.N0000,35679,52,47.1,47,47,46,46.2,-0.9,-1.91
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,485065,217,42.4,42.1,42.9,40,40.2,-2.2,-5.19
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1874,18,407.75,410,424,403,404.75,-3,-0.74
ROYAL CERAMICS LANKA PLC,RCL.N0000,358533,234,44.9,44.7,45.2,43.9,44.1,-0.8,-1.78
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,1927,9,65,64,66,63.4,63.4,-1.6,-2.46
SAMPATH BANK PLC,SAMP.N0000,896897,877,148.75,149,149,146,146.75,-2,-1.34
SAMSON INTERNATIONAL PLC,SIL.N0000,3,2,422.5,424,424,395,422.5,0,0
SANASA DEVELOPMENT BANK PLC,SDB.N0000,405855,163,64.8,64.5,64.5,61.5,62.1,-2.7,-4.17
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,80996,28,46.2,46.1,47.2,45.2,45.6,-0.6,-1.3
SATHOSA MOTORS PLC,SMOT.N0000,110,21,2006.75,1914,2139.25,1900,1933.5,-73.25,-3.65
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,136,20,1222.25,1298.75,1310,1225.25,1284,61.75,5.05
SERENDIB HOTELS PLC,SHOT.X0000,17383,10,15.4,15.7,15.7,15.1,15.1,-0.3,-1.95
SERENDIB HOTELS PLC,SHOT.N0000,30191,20,23.1,23.6,23.6,22.9,23.1,0,0
SERENDIB LAND PLC,SLND.N0000,664,28,1843,1998.75,2099,1801.25,2000,157,8.52
SEYLAN BANK PLC,SEYB.N0000,551549,160,110.25,110.25,110.25,107,109,-1.25,-1.13
