Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,143979,193,158.5,160,160,157,158.5,0,0
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,287,7,1149.25,1159.75,1160,1140,1159.75,10.5,0.91
DIPPED PRODUCTS PLC,DIPD.N0000,822608,213,66.4,67,68,66.4,66.7,0.3,0.45
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,1424503,145,64.4,64.4,66,64,65.4,1,1.55
DOLPHIN HOTELS PLC,STAF.N0000,21843,49,66.4,67,67.5,64.6,67.1,0.7,1.05
E - CHANNELLING PLC,ECL.N0000,805225,229,17.9,18,19.2,17,17.9,0,0
E B CREASY & COMPANY PLC,EBCR.N0000,4168461,100,67.5,68,68,65.6,67,-0.5,-0.74
E M L CONSULTANTS PLC,EML.N0000,125991,51,5.2,5.2,5.3,4.9,5,-0.2,-3.85
EAST WEST PROPERTIES PLC,EAST.N0000,94820,64,62.6,63,63,61.2,62,-0.6,-0.96
EASTERN MERCHANTS PLC,EMER.N0000,59540,27,11.2,11.1,11.4,10.9,11.2,0,0
EDEN HOTEL LANKA PLC,EDEN.N0000,98160,59,14.1,14.2,14.4,14.1,14.1,0,0
ELPITIYA PLANTATIONS PLC,ELPL.N0000,21445,82,191,190.5,192,185,190,-1,-0.52
EQUITY TWO PLC,ETWO.N0000,1263,27,88.4,93.6,93.6,86,86.7,-1.7,-1.92
Ex-pack Corrugated Cartons PLC,PACK.N0000,82655,61,15.3,15.5,15.7,15.2,15.3,0,0
EXTERMINATORS PLC,EXT.N0000,43544,55,7.6,7.5,7.8,7.4,7.4,-0.2,-2.63
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,249356,351,63.7,63.8,64.2,61.5,61.8,-1.9,-2.98
First Capital Treasuries PLC,FCT.N0000,260964,249,32,31.4,32,31,31.5,-0.5,-1.56
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,538137,124,19.5,19.7,20.4,19.5,20,0.5,2.56
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,167257,215,119.75,122.5,122.5,112,115.5,-4.25,-3.55
GESTETNER OF CEYLON PLC,GEST.N0000,37774,101,249.5,270,270,245,250,0.5,0.2
GREENTECH ENERGY PLC,MEL.N0000,326553,123,4.5,4.6,4.6,4.2,4.2,-0.3,-6.67
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,8897,37,71,74.4,74.4,70,70.1,-0.9,-1.27
HARISCHANDRA MILLS PLC,HARI.N0000,25,13,7004.75,6802,6950,6802,7004.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,645349,262,329,330,331,329,330.75,1.75,0.53
HATTON NATIONAL BANK PLC,HNB.N0000,437228,385,423,423.75,430,423.5,427,4,0.95
HATTON PLANTATIONS PLC,HPL.N0000,197113,111,29,30.1,30.2,28.7,28.8,-0.2,-0.69
HAYCARB PLC,HAYC.N0000,80514,125,106.25,109,109,105,105.25,-1,-0.94
HAYLEYS FABRIC PLC,MGT.N0000,430715,353,44.6,43.5,43.5,41.6,42.1,-2.5,-5.61
HAYLEYS FIBRE PLC,HEXP.N0000,50672,141,87.2,87,87,80,85.6,-1.6,-1.83
HAYLEYS LEISURE PLC,CONN.N0000,11062,20,43.4,42.5,43.4,42.5,43.4,0,0
HAYLEYS PLC,HAYL.N0000,427688,215,197,197,198,197,198,1,0.51
HELA APPAREL HOLDINGS PLC,HELA.N0000,1558160,132,3.4,3.4,3.5,3.4,3.4,0,0
HEMAS HOLDINGS PLC,HHL.N0000,1402423,431,36,36,36,35.3,35.5,-0.5,-1.39
HIKKADUWA BEACH RESORT PLC,CITH.N0000,1036951,85,3.6,3.7,3.7,3.5,3.5,-0.1,-2.78
HNB ASSURANCE PLC,HASU.N0000,63061,80,115,118,118.25,114,115,0,0
HNB FINANCE PLC,HNBF.N0000,1275904,219,8.5,8.5,8.6,8.4,8.4,-0.1,-1.18
HNB FINANCE PLC,HNBF.X0000,76241,46,8.4,8.6,8.9,8.4,8.4,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,17676,47,58.2,58.3,59.8,57,57.2,-1,-1.72
HOTEL SIGIRIYA PLC,HSIG.N0000,6203,36,102,102.75,106.5,102,105,3,2.94
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,671302,492,45,45,51.5,44.5,48.7,3.7,8.22
hSenid Business Solutions PLC,HBS.N0000,2501769,544,15.4,15.7,16.4,15.3,15.7,0.3,1.95
HUNAS HOLDINGS PLC,HUNA.N0000,32386,44,23.3,23.5,24.6,23,23.1,-0.2,-0.86
HUNTER & COMPANY PLC,HUNT.N0000,215,19,1407.75,1469,1539,1400,1472.25,64.5,4.58
HVA FOODS PLC,HVA.N0000,448617,67,3.9,4,4,3.8,3.9,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,7470823,207,0.5,0.5,0.6,0.5,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,5246,42,44.5,47.3,47.3,44.5,44.6,0.1,0.22
JANASHAKTHI INSURANCE PLC,JINS.N0000,240050,403,156.75,164,167,158.75,160.25,3.5,2.23
JAT HOLDINGS PLC,JAT.N0000,523234,338,52.3,52.6,52.6,51.5,51.9,-0.4,-0.76
JETWING SYMPHONY PLC,JETS.N0000,468906,152,19.9,20.2,20.5,19.9,20.1,0.2,1.01
JOHN KEELLS HOLDINGS PLC,JKH.N0000,10861997,827,22.3,22.3,22.5,22.1,22.4,0.1,0.45
JOHN KEELLS HOTELS PLC,KHL.N0000,600124,170,24.7,24.5,25.1,24.5,24.6,-0.1,-0.4
JOHN KEELLS PLC,JKL.N0000,2236,23,83.5,82.5,83.5,82.1,83.5,0,0
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,16798,22,22.8,22.8,23,22.2,22.5,-0.3,-1.32
KAPRUKA HOLDINGS PLC,KPHL.N0000,21261,22,8.7,8.5,8.8,8.5,8.8,0.1,1.15
KEELLS FOOD PRODUCTS PLC,KFP.N0000,686,18,166.5,166.5,166.5,163.25,164,-2.5,-1.5
KEGALLE PLANTATIONS PLC,KGAL.N0000,38366,65,141.5,142.75,144.5,140,141.5,0,0
KELANI CABLES PLC,KCAB.N0000,8387,64,1125.25,1148,1150,1107,1110,-15.25,-1.36
KELANI TYRES PLC,TYRE.N0000,8086,57,93.6,93.7,94,93.3,93.5,-0.1,-0.11
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,65697,98,95.2,96,96,93,94.5,-0.7,-0.74
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,56,11,620.25,628.5,628.5,561.75,620.25,0,0
KOTAGALA PLANTATIONS PLC,KOTA.N0000,4503058,532,11.4,11.3,11.5,10.8,10.9,-0.5,-4.39
KOTMALE HOLDINGS PLC,LAMB.N0000,2537,153,2010.25,2015,2300,1610,1687.75,-322.5,-16.04
L O L C HOLDINGS PLC,LOLC.N0000,258716,369,555.25,560,561,540,555.25,0,0
L V L ENERGY FUND PLC,LVEF.N0000,1057797,165,11.9,11.9,12.1,11.8,12,0.1,0.84
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,51,8,464.5,490,490,466,464.5,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,513543,226,47.9,49.9,50,46.9,47.2,-0.7,-1.46
LANKA ASHOK LEYLAND PLC,ASHO.N0000,625,51,3753.25,3801,3823,3750,3794.5,41.25,1.1
LANKA CERAMIC PLC,CERA.N0000,2469,29,172.75,173.5,178,171,177.5,4.75,2.75
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,2922932,388,8.9,8.9,8.9,8.5,8.7,-0.2,-2.25
LANKA IOC PLC,LIOC.N0000,107478,137,134.25,134.25,135.75,133.5,134.25,0,0
LANKA MILK FOODS (CWE) PLC,LMF.N0000,2726502,1543,70.9,73.9,76,73.7,74.7,3.8,5.36
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,329969,92,36.6,36.5,36.7,35.6,36.1,-0.5,-1.37
LANKA TILES PLC,TILE.N0000,134003,116,51.2,51,52.4,50.9,51.9,0.7,1.37
LANKA VENTURES PLC,LVEN.N0000,35538,56,76.2,79.9,79.9,70,78,1.8,2.36
LANKA WALLTILE PLC,LWL.N0000,117734,85,52.8,52.8,53.3,52.3,52.4,-0.4,-0.76
LANKEM CEYLON PLC,LCEY.N0000,30130,41,88.9,91.9,93.2,90,91.3,2.4,2.7
LANKEM DEVELOPMENTS PLC,LDEV.N0000,95115,51,25.7,26.6,26.7,25.5,26.5,0.8,3.11
LAUGFS GAS PLC,LGL.N0000,919701,456,75.8,76,77,72.6,73.8,-2,-2.64
LAUGFS GAS PLC,LGL.X0000,156543,131,62.1,62,62.9,59.3,59.5,-2.6,-4.19
LAUGFS POWER PLC,LPL.X0000,37363,33,12.3,12.4,12.4,11.7,12,-0.3,-2.44
LAUGFS POWER PLC,LPL.N0000,75822,71,15.7,15.5,15.9,15.5,15.9,0.2,1.27
LAXAPANA PLC,LITE.N0000,25996,39,55.1,55.5,56.1,53.1,53.5,-1.6,-2.9
LB FINANCE PLC,LFIN.N0000,171576,114,167,167.75,168,166.25,166.5,-0.5,-0.3
LEE HEDGES PLC,SHAW.N0000,29083,18,226,238,238,221,225,-1,-0.44
LION BREWERY (CEYLON) PLC,LION.N0000,611,27,1732.5,1745,1745,1735,1737.75,5.25,0.3
LOLC FINANCE PLC,LOFC.N0000,7667287,444,6.5,6.7,6.8,6.3,6.3,-0.2,-3.08
LOLC GENERAL INSURANCE PLC,LGIL.N0000,79085,58,9.3,9.6,9.6,9.2,9.3,0,0
LOTUS HYDRO POWER PLC,HPFL.N0000,6531,30,14.8,14.6,15,14.5,14.9,0.1,0.68
LUMINEX PLC,LUMX.N0000,597973,76,6.5,6.6,6.8,6.5,6.5,0,0
MADULSIMA PLANTATIONS PLC,MADU.N0000,60536,44,12.9,12.8,13,12.5,12.5,-0.4,-3.1
MAHARAJA FOODS PLC,MFPE.N0000,139614,43,12.1,12.3,12.3,12,12.2,0.1,0.83
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,47653,27,51.9,50,52.1,50,51,-0.9,-1.73
MAHAWELI REACH HOTELS PLC,MRH.N0000,339,9,21,21,21,20.4,20.8,-0.2,-0.95
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,617,5,59.8,60,60,59,60,0.2,0.33
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,101,3,43,40,42.9,40,40,-3,-6.98
MARAWILA RESORTS PLC,MARA.N0000,131035,29,7.6,7.9,7.9,7.7,7.7,0.1,1.32
MASKELIYA PLANTATIONS PLC,MASK.N0000,28002,129,97.5,101.5,101.5,89.5,91.1,-6.4,-6.56
MELSTACORP PLC,MELS.N0000,20431,62,192,192.75,192.75,191,192.5,0.5,0.26
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,492,50,8999.5,9000,9000,8870.75,8889.25,-110.25,-1.23
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,231,16,556,605,605,500,500.25,-55.75,-10.03
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,252302,104,14,14.4,14.5,13.9,14,0,0
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,179945,76,6.9,7,7.1,6.7,6.7,-0.2,-2.9
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,515751,57,2.4,2.4,2.5,2.4,2.5,0.1,4.17
MYLAND DEVELOPMENTS PLC,MDL.N0000,101058,88,21.9,22,23.4,21.6,22.2,0.3,1.37
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,3462,60,584,610,623.5,580.25,604.75,20.75,3.55
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,539147,408,154.5,154.75,157,154,156.25,1.75,1.13
NATIONS TRUST BANK PLC,NTB.X0000,106,9,365,370.75,380.25,370,376,11,3.01
NATIONS TRUST BANK PLC,NTB.N0000,37439,91,306.5,308,308,303,305.5,-1,-0.33
NAWALOKA HOSPITALS PLC,NHL.N0000,309790,107,12.1,12.1,12.1,11.8,11.8,-0.3,-2.48
ODEL PLC,ODEL.N0000,527,8,11.8,11.7,12,11.7,11.8,0,0
OFFICE EQUIPMENT PLC,OFEQ.N0000,543,8,280.25,298,298,274,275,-5.25,-1.87
ON'ALLY HOLDINGS PLC,ONAL.N0000,8594,34,47.8,47.5,48.5,46,48.4,0.6,1.26
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,644807,212,41.6,41.7,42.4,41.2,41.8,0.2,0.48
PALM GARDEN HOTELS PLC,PALM.N0000,13,1,72.7,76.8,76.8,76.8,72.7,0,0
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,1373679,455,65.5,65.8,65.8,64.4,64.5,-1,-1.53
PANASIAN POWER PLC,PAP.N0000,1047926,335,25.9,26.8,26.8,24.5,24.6,-1.3,-5.02
PARAGON CEYLON PLC,PARA.N0000,3401,37,195.75,190,190,166,166.75,-29,-14.81
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,3213,12,49.8,49.5,49.5,45.1,49.4,-0.4,-0.8
PEOPLE'S INSURANCE PLC,PINS.N0000,52305,38,40.3,40,40.9,40,40.8,0.5,1.24
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,2442158,207,28.8,29,29,28.1,28.5,-0.3,-1.04
PGP GLASS CEYLON PLC,GLAS.N0000,3201,28,58.3,58.5,58.5,58,58.5,0.2,0.34
PMF FINANCE PLC,PMB.N0000,126191,68,15.5,15.6,15.7,15.2,15.5,0,0
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1548285,351,30.5,31.2,31.8,30.1,31.6,1.1,3.61
PRINTCARE PLC,CARE.N0000,4338,24,61.9,60.7,61.9,60.1,60.2,-1.7,-2.75
R I L PROPERTY PLC,RIL.N0000,11566809,991,35.4,37.3,38.2,36.4,37,1.6,4.52
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,58571,418,95.3,97,119,97,119,23.7,24.87
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,2322939,586,30.6,31.9,32.9,30.4,32.1,1.5,4.9
RAMBODA FALLS PLC,RFL.N0000,25430,11,44.7,44.5,45.6,44,44.8,0.1,0.22
RENUKA AGRI FOODS PLC,RAL.N0000,38005231,2379,7,7.7,8.2,7.3,7.4,0.4,5.71
RENUKA CITY HOTELS PLC.,RENU.N0000,3589,43,959.75,958,980,920,924.25,-35.5,-3.7
RENUKA FOODS PLC,COCO.N0000,1391621,691,35.2,38,38.5,35.8,36.7,1.5,4.26
RENUKA FOODS PLC,COCO.X0000,468274,299,24.8,27.2,29.7,27,27.1,2.3,9.27
RENUKA HOLDINGS PLC,RHL.X0000,77301,80,40.6,40.9,40.9,35.5,39.6,-1,-2.46
RENUKA HOLDINGS PLC,RHL.N0000,122239,144,47.7,47.7,48,45,45.2,-2.5,-5.24
RENUKA HOTELS PLC,RCH.N0000,5320,43,267.5,269.75,272.5,265,270.25,2.75,1.03
RESUS ENERGY PLC,HPWR.N0000,19781,75,49.2,49.3,51.2,49.2,49.8,0.6,1.22
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,8452405,1534,32.8,33,41,33,40.1,7.3,22.26
RICHARD PIERIS EXPORTS PLC,REXP.N0000,71355,559,384,389.5,465,381.5,436.75,52.75,13.74
ROYAL CERAMICS LANKA PLC,RCL.N0000,5805619,439,46.2,46.3,47,46,46.9,0.7,1.52
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,5533,4,70,70.1,70.1,70.1,70.1,0.1,0.14
SAMPATH BANK PLC,SAMP.N0000,1152202,698,155.75,156,156.75,154.75,155,-0.75,-0.48
SAMSON INTERNATIONAL PLC,SIL.N0000,8,3,392.5,399.5,399.5,399,392.5,0,0
SANASA DEVELOPMENT BANK PLC,SDB.N0000,1175697,297,56.2,56.2,58.7,56.2,58.3,2.1,3.74
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,63037,76,48.1,49.9,49.9,46.1,49.4,1.3,2.7
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,3091,161,1370,1300,1475,1050,1210,-160,-11.68
SERENDIB HOTELS PLC,SHOT.N0000,148470,35,24.5,24.2,25.9,24.1,25.2,0.7,2.86
SERENDIB HOTELS PLC,SHOT.X0000,426541,80,15.6,16,16.1,15.8,16,0.4,2.56
SERENDIB LAND PLC,SLND.N0000,15,2,1779,1780,1780,1700,1779,0,0
SEYLAN BANK PLC,SEYB.N0000,224418,93,112.75,113.5,113.5,112.5,113.25,0.5,0.44
SEYLAN BANK PLC,SEYB.X0000,372701,211,83.2,83.5,84.2,82.6,83.5,0.3,0.36
SEYLAN DEVELOPMENTS PLC,CSD.N0000,24223,31,29.7,29.5,30.4,29.5,29.9,0.2,0.67
SIERRA CABLES PLC,SIRA.N0000,5937429,837,32.1,32.2,33.6,31.5,33.4,1.3,4.05
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,8063,22,120.5,122.75,130,120.5,123.5,3,2.49
SINGER (SRI LANKA) PLC,SINS.N0000,55142,88,92.5,92.6,95.3,92.6,93.4,0.9,0.97
SINGER FINANCE LANKA PLC,SFIN.N0000,74921,130,67.5,68,68,66.9,67.4,-0.1,-0.15
