Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
HNB ASSURANCE PLC,HASU.N0000,5934,14,117,117.25,117.25,115.5,115.5,-1.5,-1.28
HNB FINANCE PLC,HNBF.N0000,2493169,267,8.4,8.5,8.7,8.3,8.4,0,0
HNB FINANCE PLC,HNBF.X0000,415538,60,8.4,8.4,8.8,8.4,8.4,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,1489,9,59.8,59.5,59.5,59.3,59.3,-0.5,-0.84
HOTEL SIGIRIYA PLC,HSIG.N0000,134964,94,112,110,114,108,109,-3,-2.68
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,910601,796,71.9,72,73.4,68,70.5,-1.4,-1.95
hSenid Business Solutions PLC,HBS.N0000,5394620,814,16.6,16.7,18.3,16.5,18,1.4,8.43
HUNAS HOLDINGS PLC,HUNA.N0000,97371,80,23.8,23.6,23.6,22,22.5,-1.3,-5.46
HUNTER & COMPANY PLC,HUNT.N0000,98,10,1420.75,1400,1400,1390,1420.75,0,0
HVA FOODS PLC,HVA.N0000,727277,75,3.8,3.9,3.9,3.4,3.6,-0.2,-5.26
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,2598248,47,0.5,0.5,0.5,0.4,0.4,-0.1,-20
JANASHAKTHI FINANCE PLC,BFN.N0000,9423,34,43.5,43.5,43.5,42.6,42.7,-0.8,-1.84
JANASHAKTHI INSURANCE PLC,JINS.N0000,236364,92,156,154.5,154.5,150.25,153,-3,-1.92
JAT HOLDINGS PLC,JAT.N0000,271626,291,51.6,52,52,50.9,51,-0.6,-1.16
JETWING SYMPHONY PLC,JETS.N0000,917402,171,19.8,20.5,20.5,19.5,19.6,-0.2,-1.01
JOHN KEELLS HOLDINGS PLC,JKH.N0000,1633702,482,22.5,22.6,22.7,22.2,22.5,0,0
JOHN KEELLS HOTELS PLC,KHL.N0000,44276,67,24.8,25,25,24.5,24.7,-0.1,-0.4
JOHN KEELLS PLC,JKL.N0000,3562,10,82.2,85,85,83.5,84.3,2.1,2.55
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,12215,21,22.3,23,23,22.2,22.4,0.1,0.45
KAPRUKA HOLDINGS PLC,KPHL.N0000,670655,151,10.3,10.5,10.5,9.5,9.8,-0.5,-4.85
KEELLS FOOD PRODUCTS PLC,KFP.N0000,51,2,176,172,172,172,176,0,0
KEGALLE PLANTATIONS PLC,KGAL.N0000,3246,8,138.5,144.75,144.75,140,142,3.5,2.53
KELANI CABLES PLC,KCAB.N0000,3665,66,1106.5,1123,1124,1100,1104,-2.5,-0.23
KELANI TYRES PLC,TYRE.N0000,14668,114,92.8,92.9,92.9,90.8,91.1,-1.7,-1.83
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,6330,25,94.2,93.9,95,93.8,94,-0.2,-0.21
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,11,6,568.5,540,585,540,568.5,0,0
KOTAGALA PLANTATIONS PLC,KOTA.N0000,954478,132,10.9,10.9,11.1,10.7,10.7,-0.2,-1.83
KOTMALE HOLDINGS PLC,LAMB.N0000,140,22,1685.25,1660.25,1745.25,1650,1654.75,-30.5,-1.81
L O L C HOLDINGS PLC,LOLC.N0000,90044,162,556,555,566.75,555,557.25,1.25,0.22
L V L ENERGY FUND PLC,LVEF.N0000,717513,163,11.6,11.9,11.9,11.5,11.6,0,0
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,572,41,465,465,524.5,442.25,497,32,6.88
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,214038,87,47.5,47.9,47.9,46.9,47,-0.5,-1.05
LANKA ASHOK LEYLAND PLC,ASHO.N0000,302,35,3979.75,3988,3988,3930,3938.25,-41.5,-1.04
LANKA CERAMIC PLC,CERA.N0000,1925,18,176,176,178.5,171,177,1,0.57
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,774863,153,8.8,8.9,9,8.6,8.8,0,0
LANKA IOC PLC,LIOC.N0000,8835,62,134.75,134.75,135,133,133.75,-1,-0.74
LANKA MILK FOODS (CWE) PLC,LMF.N0000,224966,263,72.8,72.6,73,71.5,72,-0.8,-1.1
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,193790,81,37,35.2,37.2,35.2,36.4,-0.6,-1.62
LANKA TILES PLC,TILE.N0000,49211,92,51.1,51,51.5,50.8,50.9,-0.2,-0.39
LANKA VENTURES PLC,LVEN.N0000,9385,25,75.5,75,78.9,75,75.5,0,0
LANKA WALLTILE PLC,LWL.N0000,60916,77,51.9,51.9,52.9,51.1,51.6,-0.3,-0.58
LANKEM CEYLON PLC,LCEY.N0000,3403,31,90.3,90.3,91.9,90.2,90.6,0.3,0.33
LANKEM DEVELOPMENTS PLC,LDEV.N0000,61125,55,24.8,25,25,23.9,24.5,-0.3,-1.21
LAUGFS GAS PLC,LGL.N0000,3781076,477,72.6,72.6,75.2,71.5,72.6,0,0
LAUGFS GAS PLC,LGL.X0000,191753,122,59,58,61,56,58,-1,-1.69
LAUGFS POWER PLC,LPL.X0000,50230,47,11.9,12,12,11.2,11.5,-0.4,-3.36
LAUGFS POWER PLC,LPL.N0000,173726,76,15.1,15.5,15.6,14.9,15.1,0,0
LAXAPANA PLC,LITE.N0000,17463,32,60.1,60.3,60.3,58.6,58.8,-1.3,-2.16
LB FINANCE PLC,LFIN.N0000,29737,97,163.5,165,167,161,162.5,-1,-0.61
LEE HEDGES PLC,SHAW.N0000,1,1,235,234.5,234.5,234.5,235,0,0
LION BREWERY (CEYLON) PLC,LION.N0000,141,17,1740.25,1730,1730,1700,1728.75,-11.5,-0.66
LOLC FINANCE PLC,LOFC.N0000,3233900,238,6.5,6.5,6.6,6.3,6.5,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,40433,30,9.3,9.5,9.5,9.1,9.2,-0.1,-1.08
LOTUS HYDRO POWER PLC,HPFL.N0000,4712,12,14.9,15,15,14.6,14.6,-0.3,-2.01
LUMINEX PLC,LUMX.N0000,354293,71,6.9,7,7.3,6.9,7,0.1,1.45
MADULSIMA PLANTATIONS PLC,MADU.N0000,173129,138,12.6,12.6,12.9,11.4,12,-0.6,-4.76
MAHARAJA FOODS PLC,MFPE.N0000,67576,67,12.1,12.1,12.1,11.8,12,-0.1,-0.83
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,381484,124,53.6,52.8,59.7,51,54.1,0.5,0.93
MAHAWELI REACH HOTELS PLC,MRH.N0000,5089,11,21.7,21,21.5,20.4,20.5,-1.2,-5.53
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,1450,10,44,41.5,45,41.5,44.8,0.8,1.82
MARAWILA RESORTS PLC,MARA.N0000,44489,17,7.6,7.8,7.9,7.6,7.6,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,11110,41,92.5,92,92,89.9,90,-2.5,-2.7
MELSTACORP PLC,MELS.N0000,89588,115,187.75,187,190,184,186,-1.75,-0.93
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,400,62,8199,8600,8999.75,8256,8289.75,90.75,1.11
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,218,14,593,598,619.75,565.5,565.5,-27.5,-4.64
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,1111126,399,13.6,13.5,13.5,12.4,12.5,-1.1,-8.09
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,25239,22,6.7,6.7,6.7,6.6,6.7,0,0
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,431516,31,2.3,2.3,2.4,2.3,2.3,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,17565,26,22.8,22.8,23.5,22.2,23,0.2,0.88
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,331,12,600,599.75,600,599,599,-1,-0.17
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,111228,156,151.25,150.5,154,150.5,151,-0.25,-0.17
NATIONS TRUST BANK PLC,NTB.X0000,162,7,369,377,377,370,374.25,5.25,1.42
NATIONS TRUST BANK PLC,NTB.N0000,165582,124,307.5,309.75,312,307.5,310.5,3,0.98
NAWALOKA HOSPITALS PLC,NHL.N0000,159504,96,11.1,11,11.3,10.8,11,-0.1,-0.9
ODEL PLC,ODEL.N0000,21895,22,12,12.2,12.5,11.5,12,0,0
OFFICE EQUIPMENT PLC,OFEQ.N0000,159,8,280.25,280,280,265,266.25,-14,-5
ON'ALLY HOLDINGS PLC,ONAL.N0000,1120,12,47.9,49.5,49.6,48,48,0.1,0.21
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,321660,156,41.3,41.2,41.2,40.5,40.9,-0.4,-0.97
PALM GARDEN HOTELS PLC,PALM.N0000,12737,28,74.2,76,76.8,75.1,76.8,2.6,3.5
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,250373,216,63.5,64,64,63.5,63.5,0,0
PANASIAN POWER PLC,PAP.N0000,300196,151,25.5,25.5,25.5,24.6,24.9,-0.6,-2.35
PARAGON CEYLON PLC,PARA.N0000,225,8,155,156.25,156.25,150.5,155.5,0.5,0.32
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,1730,6,47.3,45.5,45.6,45.4,45.6,-1.7,-3.59
PEOPLE'S INSURANCE PLC,PINS.N0000,66527,67,39,39,39,37,37.8,-1.2,-3.08
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,196178,88,28.2,28.2,28.3,28,28.1,-0.1,-0.35
PGP GLASS CEYLON PLC,GLAS.N0000,43747,22,58,58.5,58.5,57.6,58,0,0
PMF FINANCE PLC,PMB.N0000,741598,228,14.9,15.4,15.5,14.8,15,0.1,0.67
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1919215,375,31.8,31.9,33.1,31.7,32.1,0.3,0.94
PRINTCARE PLC,CARE.N0000,13275,20,58.7,58.6,60.8,58,58.3,-0.4,-0.68
R I L PROPERTY PLC,RIL.N0000,1894062,447,37.9,38,38.2,36.5,36.9,-1,-2.64
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,1775,27,113.25,112,118.5,104,108.25,-5,-4.42
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,166232,124,28.6,28.6,28.8,28.1,28.5,-0.1,-0.35
RAMBODA FALLS PLC,RFL.N0000,1281,6,44.9,45.5,45.5,45.3,45.5,0.6,1.34
RENUKA AGRI FOODS PLC,RAL.N0000,15653079,792,8.3,8.3,8.6,8.2,8.3,0,0
RENUKA CITY HOTELS PLC.,RENU.N0000,1533,25,919.75,874,920,874,880.25,-39.5,-4.29
RENUKA FOODS PLC,COCO.N0000,336700,71,37,37,37.5,36.2,36.5,-0.5,-1.35
RENUKA FOODS PLC,COCO.X0000,13076,33,29,29,29,26.6,27.6,-1.4,-4.83
RENUKA HOLDINGS PLC,RHL.X0000,19051,17,39,36.1,38.5,36.1,38.5,-0.5,-1.28
RENUKA HOLDINGS PLC,RHL.N0000,262460,37,46,46,46,44.9,45,-1,-2.17
RENUKA HOTELS PLC,RCH.N0000,697,4,265,260,264,256.75,259.5,-5.5,-2.08
RESUS ENERGY PLC,HPWR.N0000,84165,87,47,47.4,49,46.2,47.9,0.9,1.91
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,701328,490,41.5,41.5,46,41,43.6,2.1,5.06
RICHARD PIERIS EXPORTS PLC,REXP.N0000,5631,97,416.5,406,440,402,422,5.5,1.32
ROYAL CERAMICS LANKA PLC,RCL.N0000,114256,208,46.3,46.2,46.2,45,45.4,-0.9,-1.94
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,10928,59,68.3,73,80,73,75.6,7.3,10.69
SAMPATH BANK PLC,SAMP.N0000,705119,961,148,148,148,146.5,146.75,-1.25,-0.84
SAMSON INTERNATIONAL PLC,SIL.N0000,210,10,394.75,378,394.75,374,377.25,-17.5,-4.43
SANASA DEVELOPMENT BANK PLC,SDB.N0000,2121091,788,61.2,61,69.4,60.5,66.1,4.9,8.01
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,83709,55,47.7,49.5,49.5,46.5,47.1,-0.6,-1.26
SATHOSA MOTORS PLC,SMOT.N0000,468,46,2197.25,2149,2149,1951.25,2004.5,-192.75,-8.77
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,122,13,1424,1271,1302,1271,1300,-124,-8.71
SERENDIB HOTELS PLC,SHOT.X0000,685650,88,16,16,16,15.7,16,0,0
SERENDIB HOTELS PLC,SHOT.N0000,211453,87,24.9,24.3,25,23,23.1,-1.8,-7.23
SERENDIB LAND PLC,SLND.N0000,227,14,1500.25,1799,1799,1602,1752,251.75,16.78
SEYLAN BANK PLC,SEYB.N0000,16550,81,111.75,111.75,111.75,110.5,110.5,-1.25,-1.12
SEYLAN BANK PLC,SEYB.X0000,83982,74,82.3,82.3,82.9,81.3,81.5,-0.8,-0.97
SEYLAN DEVELOPMENTS PLC,CSD.N0000,98212,77,30.5,30.9,32.1,30.6,31.2,0.7,2.3
SIERRA CABLES PLC,SIRA.N0000,3740105,479,33.5,33.6,33.9,32.7,32.9,-0.6,-1.79
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,9772,77,181,183.5,183.5,176,176.25,-4.75,-2.62
SINGER (SRI LANKA) PLC,SINS.N0000,263979,167,88.6,88.2,88.2,85.5,86.3,-2.3,-2.6
SINGER FINANCE LANKA PLC,SFIN.N0000,196369,241,64.2,64.5,64.9,60,61.2,-3,-4.67
