Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
BALANGODA PLANTATIONS PLC,BALA.N0000,12452,25,83,83.1,83.1,82.8,83,0,0
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,3259,15,22,21.9,22.9,21.8,22.1,0.1,0.45
BERUWALA RESORTS PLC,BERU.N0000,1838760,108,4,4,4,3.8,3.8,-0.2,-5
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,56616,200,138,138,143.5,138,139.25,1.25,0.91
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,33,7,79.8,79.8,81.5,79.8,79.8,0,0
BROWN & COMPANY PLC,BRWN.N0000,19894,120,170,171,171,169,170.25,0.25,0.15
BROWNS BEACH HOTELS PLC,BBH.N0000,2240,7,24.8,25,25.2,25,25,0.2,0.81
BROWNS INVESTMENTS PLC,BIL.N0000,4810306,452,7,6.9,7,6.8,6.8,-0.2,-2.86
BUKIT DARAH PLC,BUKI.N0000,1520,5,1059.75,1096.5,1100,1095,1100,40.25,3.8
C I C HOLDINGS PLC,CIC.N0000,5628169,527,33,33.1,34.5,32.5,34.2,1.2,3.64
C I C HOLDINGS PLC,CIC.X0000,2328446,450,26.9,27.2,28.2,27,28,1.1,4.09
C M HOLDINGS PLC,COLO.N0000,6769,16,64.6,65.9,65.9,64.5,64.5,-0.1,-0.15
C T LAND DEVELOPMENT PLC,CTLD.N0000,12698,42,38.3,39.8,40.9,39,40.4,2.1,5.48
C. W. MACKIE PLC,CWM.N0000,3734,19,131,136.5,136.5,131,132,1,0.76
CABLE SOLUTIONS PLC,CSLK.N0000,352730,96,14.8,15,15,14.4,14.5,-0.3,-2.03
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,357,7,14.4,14.4,14.4,14.3,14.3,-0.1,-0.69
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,269773,149,16.7,16.7,16.9,16.5,16.5,-0.2,-1.2
CAPITAL ALLIANCE PLC,CALT.N0000,121371,75,52.8,52.7,52.8,52.5,52.7,-0.1,-0.19
CARGILLS (CEYLON) PLC,CARG.N0000,3254,23,816,817,819,810,816.25,0.25,0.03
CARGILLS BANK PLC,CBNK.N0000,5978938,152,10.5,10.5,10.7,10.4,10.6,0.1,0.95
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,414,8,166,171.75,171.75,171.75,171.75,5.75,3.46
CARSON CUMBERBATCH PLC,CARS.N0000,2563,45,773.5,798.75,799,782,794.75,21.25,2.75
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,88866,111,298,300,300,296.75,297.5,-0.5,-0.17
CENTRAL INDUSTRIES PLC,CIND.N0000,3240,34,226.25,228.75,230,226.5,228.5,2.25,0.99
CEYLINCO HOLDINGS PLC,CINS.N0000,1,1,3030,3174.75,3174.75,3174.75,3030,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,27,2,1877.75,1873,1924,1873,1877.75,0,0
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,10,5,2632.75,2727.75,2727.75,2650,2632.75,0,0
CEYLON COLD STORES PLC,CCS.N0000,467415,138,113.75,113.25,115,112.75,113,-0.75,-0.66
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,5610,42,413.5,418,418,411,414,0.5,0.12
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,703,24,296,298.5,298.5,290.75,296,0,0
CEYLON HOSPITALS PLC,CHL.X0000,3393,16,200.25,202,202,199.75,200,-0.25,-0.12
CEYLON HOSPITALS PLC,CHL.N0000,1517,12,277,277,279,276,276.5,-0.5,-0.18
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,41221,42,44,44,44.7,44,44.1,0.1,0.23
CEYLON INVESTMENT PLC,CINV.N0000,22726,73,136,139.25,139.25,136,137,1,0.74
CEYLON LAND & EQUITY PLC,KZOO.N0000,267697,32,12.8,12.8,13,12.7,12.9,0.1,0.78
CEYLON TEA BROKERS PLC,CTBL.N0000,50946,31,9.4,9.4,9.7,9.4,9.5,0.1,1.06
CEYLON TOBACCO COMPANY PLC,CTC.N0000,20106,95,1710.25,1717.5,1725,1700.25,1722,11.75,0.69
CHEMANEX PLC,CHMX.N0000,60,7,175.5,178.75,178.75,174,175.5,0,0
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,33314,88,182.75,184,184.5,182,184.25,1.5,0.82
CHRISSWORLD PLC,CWL.N0000,863,7,13.6,14,14.3,14,14.3,0.7,5.15
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,1753,23,382.25,376.25,394.75,370,374,-8.25,-2.16
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,1466,17,304.75,304.75,308,304,304,-0.75,-0.25
CITRUS LEISURE PLC,REEF.N0000,3056100,210,4.3,4.4,4.7,4.4,4.4,0.1,2.33
Co-operative Insurance Company PLC,COOP.N0000,469835,84,4.8,4.8,4.9,4.8,4.8,0,0
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,1112,5,157.5,164.75,164.75,160,160.25,2.75,1.75
COLOMBO DOCKYARD PLC,DOCK.N0000,154946,484,418.75,425,434,422,428.5,9.75,2.33
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,3648,32,453,455,455,385,446.5,-6.5,-1.43
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,1151,18,549.25,564.5,564.5,536,549.25,0,0
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,1087466,235,47.5,47.3,51,47,50.3,2.8,5.89
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,117580,95,187.75,188.5,190.5,187,190,2.25,1.2
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,1474134,375,209.5,209.25,211,208.5,210,0.5,0.24
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,124764,189,134.25,135,136,134.25,135,0.75,0.56
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,2301,28,275,275,279.75,266,267,-8,-2.91
DANKOTUWA PORCELAIN PLC,DPL.N0000,48257,63,18,17.9,18.2,17.8,18,0,0
DFCC BANK PLC,DFCC.N0000,212900,318,162.25,163,164,162,162,-0.25,-0.15
DIALOG AXIATA PLC,DIAL.N0000,825075,671,30,30.9,31.1,30,30.4,0.4,1.33
DIALOG FINANCE PLC,CALF.N0000,1830,29,92.5,92,97,91.2,96.8,4.3,4.65
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,1090,80,2190,2200,2200,2121,2153.5,-36.5,-1.67
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,90008,134,153.75,153.25,155,153,154,0.25,0.16
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,20,4,1150,1149.5,1149.5,1148,1150,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,271608,136,64,64,64,63.5,63.5,-0.5,-0.78
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,30487,63,62.2,62.5,63.2,62.1,62.2,0,0
DOLPHIN HOTELS PLC,STAF.N0000,23089,34,64.4,65.4,65.4,62.5,63.5,-0.9,-1.4
E - CHANNELLING PLC,ECL.N0000,3677,10,16.8,16.8,16.8,16.1,16.1,-0.7,-4.17
E B CREASY & COMPANY PLC,EBCR.N0000,1002184,27,65.5,65,67.5,65,65.5,0,0
E M L CONSULTANTS PLC,EML.N0000,140975,26,4.7,4.9,4.9,4.7,4.8,0.1,2.13
EAST WEST PROPERTIES PLC,EAST.N0000,57819,75,60.4,61,62.2,60.1,61.4,1,1.66
EASTERN MERCHANTS PLC,EMER.N0000,21352,22,11.6,11.7,12,11.6,11.6,0,0
EDEN HOTEL LANKA PLC,EDEN.N0000,22960,35,14.2,14.6,14.6,14,14.2,0,0
ELPITIYA PLANTATIONS PLC,ELPL.N0000,5973,38,180.5,182,184.75,178,180,-0.5,-0.28
EQUITY TWO PLC,ETWO.N0000,1224,8,85.5,85,88.5,84.6,88,2.5,2.92
Ex-pack Corrugated Cartons PLC,PACK.N0000,214648,90,14.7,14.5,14.9,14.4,14.6,-0.1,-0.68
EXTERMINATORS PLC,EXT.N0000,17266,11,7.9,8,8,7.5,8,0.1,1.27
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,91848,174,59.2,59.5,59.9,59.3,59.4,0.2,0.34
First Capital Treasuries PLC,FCT.N0000,93500,83,31.1,31.5,31.5,31.1,31.3,0.2,0.64
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,89731,27,19.1,19.1,19.5,19,19.2,0.1,0.52
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,28267,44,108,113,114,109,113.25,5.25,4.86
GESTETNER OF CEYLON PLC,GEST.N0000,99,10,233.5,233.5,239,233,233.5,0,0
GREENTECH ENERGY PLC,MEL.N0000,124305,80,4.4,4.5,4.7,4.4,4.6,0.2,4.55
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,11855,38,66.3,68,71.5,65.9,66.1,-0.2,-0.3
HARISCHANDRA MILLS PLC,HARI.N0000,67,16,7004.75,6800,6800,6150,7004.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,209376,131,326.25,326.5,329,325.5,326.5,0.25,0.08
HATTON NATIONAL BANK PLC,HNB.N0000,92296,220,413.75,414,415,413,413.75,0,0
HATTON PLANTATIONS PLC,HPL.N0000,34317,39,28.2,28.2,29.6,28.2,28.5,0.3,1.06
HAYCARB PLC,HAYC.N0000,37235,92,106.75,107,107.5,106.5,106.75,0,0
HAYLEYS FABRIC PLC,MGT.N0000,84270,92,41.5,41.5,41.5,40.5,41,-0.5,-1.2
HAYLEYS FIBRE PLC,HEXP.N0000,662,10,81.9,82.2,83,82.2,82.4,0.5,0.61
HAYLEYS LEISURE PLC,CONN.N0000,3181,9,41.9,42,43.5,42,42.9,1,2.39
HAYLEYS PLC,HAYL.N0000,124038,126,195,195.25,195.5,194,195,0,0
HELA APPAREL HOLDINGS PLC,HELA.N0000,735740,106,3.3,3.4,3.4,3.2,3.3,0,0
HEMAS HOLDINGS PLC,HHL.N0000,671697,201,35.5,35.5,35.5,35.3,35.4,-0.1,-0.28
HIKKADUWA BEACH RESORT PLC,CITH.N0000,2035088,105,3.7,3.7,3.9,3.6,3.8,0.1,2.7
HNB ASSURANCE PLC,HASU.N0000,7545,27,114,114,115,113,113,-1,-0.88
HNB FINANCE PLC,HNBF.N0000,143718,80,8.4,8.3,8.5,8.3,8.4,0,0
HNB FINANCE PLC,HNBF.X0000,45553,26,8.2,8.1,8.3,8.1,8.2,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,13,1,58.6,59,59,59,58.6,0,0
HOTEL SIGIRIYA PLC,HSIG.N0000,3583,22,105.5,110,110,104,109,3.5,3.32
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,179486,281,68.5,68.9,69.5,67.3,67.8,-0.7,-1.02
hSenid Business Solutions PLC,HBS.N0000,1626079,263,18.2,18.3,18.3,17.7,17.8,-0.4,-2.2
HUNAS HOLDINGS PLC,HUNA.N0000,229291,101,22.5,22.5,25.8,22.3,24.3,1.8,8
HUNTER & COMPANY PLC,HUNT.N0000,42,3,1420.75,1399.75,1399.75,1350,1420.75,0,0
HVA FOODS PLC,HVA.N0000,11377,20,3.6,3.7,3.8,3.6,3.6,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,1328318,51,0.5,0.4,0.5,0.4,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,2288,12,41.2,42.9,43.2,42,42.6,1.4,3.4
JANASHAKTHI INSURANCE PLC,JINS.N0000,131823,111,151.75,152.5,152.75,148.5,149.5,-2.25,-1.48
JAT HOLDINGS PLC,JAT.N0000,394262,151,49.7,50,50,49.7,49.7,0,0
JETWING SYMPHONY PLC,JETS.N0000,560582,94,19.4,19.6,20,19.5,19.7,0.3,1.55
JF PACKAGING LIMITED,JFP.N0000,6132087,1848,15.1,15.2,15.4,14.6,14.6,-0.5,-3.31
JOHN KEELLS HOLDINGS PLC,JKH.N0000,14973604,485,22.7,22.8,22.9,22.7,22.9,0.2,0.88
JOHN KEELLS HOTELS PLC,KHL.N0000,71492,67,24.1,24.3,25,24.2,24.4,0.3,1.24
JOHN KEELLS PLC,JKL.N0000,928,5,82.6,84.4,84.5,84.4,84.5,1.9,2.3
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,1320,7,22.7,23,23,22.2,22.2,-0.5,-2.2
KAPRUKA HOLDINGS PLC,KPHL.N0000,43538,43,10.4,10.4,10.9,10,10.3,-0.1,-0.96
KEELLS FOOD PRODUCTS PLC,KFP.N0000,1,1,170,173,173,173,170,0,0
KEGALLE PLANTATIONS PLC,KGAL.N0000,1395,4,138,142,142,142,142,4,2.9
KELANI CABLES PLC,KCAB.N0000,3815,55,1103,1110,1125,1080,1097.5,-5.5,-0.5
KELANI TYRES PLC,TYRE.N0000,54752,31,91.2,91.5,91.5,90.5,91.3,0.1,0.11
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,23650,33,94,94.5,95,94.4,95,1,1.06
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,387,27,542,580,600.25,550,597.5,55.5,10.24
KOTAGALA PLANTATIONS PLC,KOTA.N0000,1525062,187,10.5,10.5,10.6,10.2,10.3,-0.2,-1.9
KOTMALE HOLDINGS PLC,LAMB.N0000,210,21,1519.75,1510.5,1684,1502,1607.5,87.75,5.77
L O L C HOLDINGS PLC,LOLC.N0000,41168,138,553.25,556,556,550,550,-3.25,-0.59
L V L ENERGY FUND PLC,LVEF.N0000,566441,83,11.5,11.6,11.7,11.4,11.5,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,36206,39,47,46.8,47.4,46.7,47,0,0
LANKA ASHOK LEYLAND PLC,ASHO.N0000,7690,315,3901.25,3980,4300,3955,4230.25,329,8.43
LANKA CERAMIC PLC,CERA.N0000,586,3,177,177,177.75,177,177,0,0
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,994500,159,8.6,8.5,8.7,8.5,8.5,-0.1,-1.16
LANKA IOC PLC,LIOC.N0000,90131,62,131,131.5,134,131.5,133,2,1.53
LANKA MILK FOODS (CWE) PLC,LMF.N0000,240099,230,69.8,70,71,69.8,70,0.2,0.29
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,1430913,341,36.5,36.5,39,36.5,38.2,1.7,4.66
LANKA TILES PLC,TILE.N0000,15306,32,50.8,50.8,51,50.8,50.9,0.1,0.2
LANKA VENTURES PLC,LVEN.N0000,527,10,74,79,79,74.5,78.5,4.5,6.08
LANKA WALLTILE PLC,LWL.N0000,27535,26,51,51.5,52.9,51,52.1,1.1,2.16
LANKEM CEYLON PLC,LCEY.N0000,163,10,90,91.8,91.8,91.5,91.5,1.5,1.67
LANKEM DEVELOPMENTS PLC,LDEV.N0000,3833,16,23.7,23.8,24.8,23.8,24.7,1,4.22
LAUGFS GAS PLC,LGL.N0000,229618,103,70.9,72.5,72.5,69.6,70.1,-0.8,-1.13
LAUGFS GAS PLC,LGL.X0000,44577,45,57,56.2,58.8,56.2,57.7,0.7,1.23
LAUGFS POWER PLC,LPL.N0000,9387,17,14.7,14.7,15,14.6,14.7,0,0
LAUGFS POWER PLC,LPL.X0000,912,8,11.5,11.5,11.6,11.4,11.4,-0.1,-0.87
LAXAPANA PLC,LITE.N0000,1424,16,56.9,59.5,59.5,56,57.8,0.9,1.58
LB FINANCE PLC,LFIN.N0000,28094,106,158.75,158,160,157.5,159,0.25,0.16
LEE HEDGES PLC,SHAW.N0000,7645,15,223.5,234.75,234.75,220.75,223.25,-0.25,-0.11
LION BREWERY (CEYLON) PLC,LION.N0000,37,6,1781.25,1750,1750,1710,1781.25,0,0
LOLC FINANCE PLC,LOFC.N0000,2672063,173,6.3,6.4,6.4,6.2,6.3,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,93750,31,9.3,9.4,9.4,9,9.2,-0.1,-1.08
LOTUS HYDRO POWER PLC,HPFL.N0000,34970,22,14.6,14.7,15,14.5,14.5,-0.1,-0.68
LUMINEX PLC,LUMX.N0000,36556,9,6.7,7,7,6.8,6.8,0.1,1.49
MADULSIMA PLANTATIONS PLC,MADU.N0000,402865,54,11.9,11.9,12,11.8,11.9,0,0
MAHARAJA FOODS PLC,MFPE.N0000,17543,22,11.9,12.2,12.2,12,12.1,0.2,1.68
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,24388,43,51.8,53.4,55,52.3,54.3,2.5,4.83
MAHAWELI REACH HOTELS PLC,MRH.N0000,215,3,20.3,21,21,20.4,20.4,0.1,0.49
MARAWILA RESORTS PLC,MARA.N0000,265906,53,7.5,7.5,7.5,7.4,7.5,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,816,23,89.8,89.9,89.9,89.1,89.1,-0.7,-0.78
MELSTACORP PLC,MELS.N0000,640316,185,185,185.5,185.5,183,183,-2,-1.08
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,287,37,7666.25,8500,8500,8100,8149.75,483.5,6.31
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,1,1,552.75,575,575,575,552.75,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,382533,105,12.4,12.5,13,12.5,12.6,0.2,1.61
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,21496,22,6.8,6.9,6.9,6.6,6.7,-0.1,-1.47
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,66821,46,2.2,2.3,2.4,2.2,2.3,0.1,4.55
MYLAND DEVELOPMENTS PLC,MDL.N0000,22197,30,21,21,22.1,20.1,21.7,0.7,3.33
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,123,11,591,600,600,590,590.25,-0.75,-0.13
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,121330,140,149.5,149,150.25,148,149.25,-0.25,-0.17
NATIONS TRUST BANK PLC,NTB.N0000,15105,47,307.75,308,308,305,307.25,-0.5,-0.16
NAWALOKA HOSPITALS PLC,NHL.N0000,77187,87,11,11,11.3,10.8,11,0,0
ODEL PLC,ODEL.N0000,122,3,11.8,12.2,12.2,11.8,11.8,0,0
OFFICE EQUIPMENT PLC,OFEQ.N0000,164,10,262.75,260,260,252,255,-7.75,-2.95
ON'ALLY HOLDINGS PLC,ONAL.N0000,9188,29,51.9,47,51.9,47,48.7,-3.2,-6.17
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,541635,141,40.5,41,42,40.5,41.5,1,2.47
PALM GARDEN HOTELS PLC,PALM.N0000,2884,12,76.9,77.2,78.9,75.7,75.9,-1,-1.3
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,367736,174,62.9,62.5,63.7,62.5,63.4,0.5,0.79
PANASIAN POWER PLC,PAP.N0000,87355,57,25.1,25.3,25.4,24.6,24.8,-0.3,-1.2
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,2345,8,45.1,46.9,47,45.1,45.1,0,0
PEOPLE'S INSURANCE PLC,PINS.N0000,21481,25,36.9,37.2,38,37.1,37.5,0.6,1.63
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,307758,78,28.3,28.3,28.3,28,28.1,-0.2,-0.71
PGP GLASS CEYLON PLC,GLAS.N0000,22488,13,57.5,58.4,58.4,57.7,58,0.5,0.87
PMF FINANCE PLC,PMB.N0000,40166,26,14.8,14.6,14.9,14.6,14.7,-0.1,-0.68
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1231214,138,32.1,32.2,32.3,32,32.2,0.1,0.31
PRINTCARE PLC,CARE.N0000,310,3,58.1,58,58,58,58,-0.1,-0.17
R I L PROPERTY PLC,RIL.N0000,504619,177,36.1,36.6,36.6,35.7,35.8,-0.3,-0.83
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,3831,29,104.5,110,111,104,106.5,2,1.91
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,546632,272,27.2,27.4,29.1,27.1,28.7,1.5,5.51
RAMBODA FALLS PLC,RFL.N0000,10200,13,44.7,43.9,43.9,43.9,43.9,-0.8,-1.79
RENUKA AGRI FOODS PLC,RAL.N0000,11962863,631,8,8.1,8.6,8,8.3,0.3,3.75
RENUKA CITY HOTELS PLC.,RENU.N0000,199,15,861.25,879.75,880,879.5,880,18.75,2.18
RENUKA FOODS PLC,COCO.N0000,611733,319,36.5,36.5,39,36.5,38.9,2.4,6.58
RENUKA FOODS PLC,COCO.X0000,127239,116,28.5,28.4,30.6,28.4,30.2,1.7,5.96
RENUKA HOLDINGS PLC,RHL.X0000,362630,18,37.5,38,38.5,38,38,0.5,1.33
RENUKA HOLDINGS PLC,RHL.N0000,717879,71,44.5,44.8,45.5,44.6,45,0.5,1.12
RENUKA HOTELS PLC,RCH.N0000,1,1,260,260,260,260,260,0,0
RESUS ENERGY PLC,HPWR.N0000,17889,35,47.1,48.4,48.4,47,47.2,0.1,0.21
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,176316,145,41.9,41.8,44.5,41.5,43.2,1.3,3.1
RICHARD PIERIS EXPORTS PLC,REXP.N0000,2291,26,408.25,429.75,429.75,408.25,416.25,8,1.96
ROYAL CERAMICS LANKA PLC,RCL.N0000,394173,140,45.3,45.3,45.5,45,45.3,0,0
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,19753,39,66,66,66,65.5,65.9,-0.1,-0.15
SAMPATH BANK PLC,SAMP.N0000,493681,460,146.5,147,149,146.5,148.75,2.25,1.54
SAMSON INTERNATIONAL PLC,SIL.N0000,3,3,406,400,428,400,406,0,0
SANASA DEVELOPMENT BANK PLC,SDB.N0000,318279,132,66,66,66.3,65,65.5,-0.5,-0.76
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,20858,26,45.6,45.5,48,45.5,47.4,1.8,3.95
SATHOSA MOTORS PLC,SMOT.N0000,1838,38,2004.5,1999,2200,1999,2006.75,2.25,0.11
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,573,49,1274.5,1280,1300,1265,1268,-6.5,-0.51
SERENDIB HOTELS PLC,SHOT.X0000,5500,2,15.4,15.3,15.4,15.3,15.4,0,0
SERENDIB HOTELS PLC,SHOT.N0000,31812,29,23,23.5,23.8,22.5,22.5,-0.5,-2.17
SERENDIB LAND PLC,SLND.N0000,642,59,1797,1839.5,2160.25,1805,1986.75,189.75,10.56
SEYLAN BANK PLC,SEYB.N0000,100121,98,112,111,112,111,111,-1,-0.89
SEYLAN BANK PLC,SEYB.X0000,300373,78,81,81.2,81.2,80.1,81,0,0
SEYLAN DEVELOPMENTS PLC,CSD.N0000,2171440,553,30.9,31.8,33.5,31,33.2,2.3,7.44
SIERRA CABLES PLC,SIRA.N0000,2004305,285,32.7,32.7,33.1,32.3,32.6,-0.1,-0.31
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,29800,160,165,164.5,164.5,154.5,155,-10,-6.06
SINGER (SRI LANKA) PLC,SINS.N0000,86656,124,85.8,85.6,88.2,85,87.1,1.3,1.52
SINGER FINANCE LANKA PLC,SFIN.N0000,35598,76,63,62.2,63.4,61.5,63.1,0.1,0.16
SINGHE HOSPITALS PLC,SINH.N0000,525900,117,10,10.1,10.5,9.8,9.9,-0.1,-1
SMB FINANCE PLC,SEMB.N0000,40546418,584,0.9,0.8,0.9,0.7,0.8,-0.1,-11.11
SMB FINANCE PLC,SEMB.X0000,531100,22,0.4,0.4,0.4,0.3,0.3,-0.1,-25
SOFTLOGIC CAPITAL PLC,SCAP.N0000,28565,23,5.6,5.6,5.7,5.5,5.6,0,0
SOFTLOGIC FINANCE PLC,CRL.N0000,26637,23,5.5,5.4,5.5,5.4,5.4,-0.1,-1.82
SOFTLOGIC HOLDINGS PLC,SHL.N0000,160498,31,6.8,6.8,6.8,6.7,6.7,-0.1,-1.47
SOFTLOGIC LIFE INSURANCE PLC,AAIC.N0000,144032,96,76.6,77,77,76,76.5,-0.1,-0.13
SRI LANKA TELECOM PLC,SLTL.N0000,53757,69,86.3,86,86.7,85.5,86.5,0.2,0.23
