Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
ABANS ELECTRICALS PLC,ABAN.N0000,7675,149,1162,1170,1199.25,1150,1156.25,-5.75,-0.49
ABANS FINANCE PLC,AFSL.N0000,535,6,70,68.5,68.5,68.5,68.5,-1.5,-2.14
ACCESS ENGINEERING PLC,AEL.N0000,2539545,278,60.9,61.1,62.5,61,61.9,1,1.64
ACL CABLES PLC,ACL.N0000,576237,318,207.5,209,215.5,208,213.5,6,2.89
ACL PLASTICS PLC,APLA.N0000,7020,130,1446,1450,1525,1450,1505.25,59.25,4.1
ACME PRINTING & PACKAGING PLC,ACME.N0000,69055,26,6.8,6.9,6.9,6.6,6.9,0.1,1.47
AGALAWATTE PLANTATIONS PLC,AGAL.N0000,50945,68,67,67,67.8,66.5,66.7,-0.3,-0.45
Agarapatana Plantations PLC,AGPL.N0000,191377,85,23.8,23.8,24.1,23.6,23.7,-0.1,-0.42
AGSTAR PLC,AGST.N0000,1089033,110,9.1,9.2,9.3,9,9.1,0,0
AGSTAR PLC,AGST.X0000,170576,86,12.3,12.4,14.7,11.3,13.4,1.1,8.94
AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,256793,160,120.5,121,122,119.5,121.75,1.25,1.04
AITKEN SPENCE PLC,SPEN.N0000,417962,59,161.5,161.75,163,160,160,-1.5,-0.93
ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,11350,45,396.75,400,405,395,399.25,2.5,0.63
ALPHA FIRE SERVICES PLC,AFS.N0000,28290,46,27.1,27.8,27.8,26,26.5,-0.6,-2.21
ALUMEX PLC,ALUM.N0000,5254415,544,21.3,21.5,22.3,21.5,22.2,0.9,4.23
AMANA BANK PLC,ABL.N0000,270972,132,27.4,27,27.5,27,27.4,0,0
AMANA TAKAFUL LIFE PLC,ATLL.N0000,123,5,50.3,47.6,50.2,47.6,49.3,-1,-1.99
AMANA TAKAFUL PLC,ATL.N0000,4360,8,22.4,22.4,23.5,22.4,23.4,1,4.46
AMBEON CAPITAL PLC,TAP.N0000,13154350,1450,32.4,32.6,35.2,32.6,34.9,2.5,7.72
AMBEON HOLDINGS PLC,GREG.N0000,65056,135,123.5,123.5,132,123.5,128.75,5.25,4.25
ARPICO INSURANCE PLC,AINS.N0000,1800,12,37.2,37.6,37.6,36.2,36.3,-0.9,-2.42
ASIA ASSET FINANCE PLC,AAF.N0000,248545,121,63.8,64,64.8,62,63.3,-0.5,-0.78
ASIA CAPITAL PLC,ACAP.N0000,39972,25,4.7,4.7,4.8,4.5,4.8,0.1,2.13
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,690494,101,9.6,9.5,9.8,9.3,9.3,-0.3,-3.13
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,13210,14,67,68.4,68.4,66.3,66.8,-0.2,-0.3
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,11171,31,36.8,37.5,37.5,35.7,36.7,-0.1,-0.27
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,22074,46,13.7,14.2,14.2,13.5,13.7,0,0
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,443377,667,74.4,74.1,74.1,68.8,72.6,-1.8,-2.42
B P P L HOLDINGS PLC,BPPL.N0000,2058066,72,19.5,20,20.9,19.8,20.7,1.2,6.15
BAIRAHA FARMS PLC,BFL.N0000,50708,102,360.25,363,373,360,368.25,8,2.22
BALANGODA PLANTATIONS PLC,BALA.N0000,114393,44,105,105,107,103.75,104,-1,-0.95
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,2120,6,24.8,24.5,24.5,24.3,24.4,-0.4,-1.61
BERUWALA RESORTS PLC,BERU.N0000,637730,64,4.1,4.1,4.2,4,4.1,0,0
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,314028,288,80.3,82,87.5,80.5,84.7,4.4,5.48
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,10467,22,89.8,90.4,90.9,89.8,89.9,0.1,0.11
BROWN & COMPANY PLC,BRWN.N0000,21463,112,187,187,187,185,185.25,-1.75,-0.94
BROWNS BEACH HOTELS PLC,BBH.N0000,5777,34,27.3,27.3,27.3,26.3,27.1,-0.2,-0.73
BROWNS INVESTMENTS PLC,BIL.N0000,3282563,375,7.7,7.8,7.8,7.6,7.6,-0.1,-1.3
BUKIT DARAH PLC,BUKI.N0000,6614,23,1075.25,1090,1090,1002.75,1077,1.75,0.16
C I C HOLDINGS PLC,CIC.N0000,745998,215,169,169.5,171.75,169,169.75,0.75,0.44
C I C HOLDINGS PLC,CIC.X0000,454559,179,129.25,129.75,131,128,129.75,0.5,0.39
C M HOLDINGS PLC,COLO.N0000,409,17,484.25,487,487,466.75,467.25,-17,-3.51
C T HOLDINGS PLC,CTHR.N0000,13,3,672,688,698,688,672,0,0
C T LAND DEVELOPMENT PLC,CTLD.N0000,39549,91,36.1,36,36,35,35.1,-1,-2.77
C. W. MACKIE PLC,CWM.N0000,7617,26,122.75,124.5,124.5,123,123.25,0.5,0.41
CABLE SOLUTIONS PLC,CSLK.N0000,666979,105,15.2,15.3,15.4,15,15.3,0.1,0.66
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,100,1,14,14,14,14,14,0,0
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,315207,92,17.8,17.9,18,17.7,17.8,0,0
CAPITAL ALLIANCE PLC,CALT.N0000,45599,148,52.5,53.9,53.9,52.5,52.9,0.4,0.76
CARGILLS (CEYLON) PLC,CARG.N0000,586,15,785.5,789.5,789.5,782,789.5,4,0.51
CARGILLS BANK PLC,CBNK.N0000,722289,212,9.5,9.6,9.6,9.2,9.3,-0.2,-2.11
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,6681,36,178.25,176.5,178,174,175.5,-2.75,-1.54
CARSON CUMBERBATCH PLC,CARS.N0000,3798,36,869.75,889.5,889.5,848,849,-20.75,-2.39
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,215203,134,305,305.5,306.5,300,304.75,-0.25,-0.08
CENTRAL INDUSTRIES PLC,CIND.N0000,267969,227,210,210,215,210,213.5,3.5,1.67
CEYLINCO HOLDINGS PLC,CINS.N0000,65,2,3102.5,3125.5,3295,3125.5,3102.5,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,2833,10,1805,1824.75,1845,1810,1817,12,0.66
CEYLON COLD STORES PLC,CCS.N0000,395358,309,122.75,125,125,122.5,123,0.25,0.2
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,18654,96,365,360.25,380,360,370,5,1.37
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,13190,35,294.75,295,295,280.75,284.25,-10.5,-3.56
CEYLON HOSPITALS PLC,CHL.X0000,2526,28,160.75,151,158,150,150.25,-10.5,-6.53
CEYLON HOSPITALS PLC,CHL.N0000,180,8,188.5,181.25,188,181.25,187,-1.5,-0.8
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,1366476,664,48.7,50,52,48,51.5,2.8,5.75
CEYLON INVESTMENT PLC,CINV.N0000,18012,52,132.75,133.75,133.75,132,132.25,-0.5,-0.38
CEYLON LAND & EQUITY PLC,KZOO.N0000,1385772,248,10.7,10.9,11.3,10.5,11,0.3,2.8
CEYLON TEA BROKERS PLC,CTBL.N0000,6525,23,8.2,8.2,8.4,8.2,8.3,0.1,1.22
CEYLON TOBACCO COMPANY PLC,CTC.N0000,17860,54,1651.5,1670,1674.25,1669,1670.25,18.75,1.14
CHEMANEX PLC,CHMX.N0000,4618,20,182,182.5,183,180,182.25,0.25,0.14
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,306999,93,177,177,178,176,177.75,0.75,0.42
CHRISSWORLD PLC,CWL.N0000,55709,35,14.3,14.4,14.4,13.9,14,-0.3,-2.1
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,1917,24,386.5,395,395,375,385,-1.5,-0.39
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,18658,70,301.25,307.5,307.5,301.75,305.5,4.25,1.41
CITRUS LEISURE PLC,REEF.N0000,102146,38,4.4,4.4,4.4,4.2,4.3,-0.1,-2.27
Co-operative Insurance Company PLC,COOP.N0000,4896984,213,4.5,4.5,4.6,4.3,4.4,-0.1,-2.22
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,6364,29,173.75,171.75,172.5,167.25,168,-5.75,-3.31
COLOMBO DOCKYARD PLC,DOCK.N0000,144331,378,140.25,140.25,142.5,130,132.5,-7.75,-5.53
