Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
BROWNS BEACH HOTELS PLC,BBH.N0000,2354,6,25.2,25.4,25.4,25.2,25.2,0,0
BROWNS INVESTMENTS PLC,BIL.N0000,6594346,428,6.8,6.9,6.9,6.7,6.7,-0.1,-1.47
BUKIT DARAH PLC,BUKI.N0000,2928,25,1027.5,1049,1080,1004,1021.75,-5.75,-0.56
C I C HOLDINGS PLC,CIC.N0000,651719,251,34,34.2,34.2,33.2,33.5,-0.5,-1.47
C I C HOLDINGS PLC,CIC.X0000,1449146,184,27.3,27.7,27.7,26.9,27,-0.3,-1.1
C M HOLDINGS PLC,COLO.N0000,15553,60,62.2,63.9,64,61,61.2,-1,-1.61
C T HOLDINGS PLC,CTHR.N0000,1,1,671.5,673.75,673.75,673.75,671.5,0,0
C T LAND DEVELOPMENT PLC,CTLD.N0000,555,5,40.4,40.5,40.5,39.2,39.5,-0.9,-2.23
C. W. MACKIE PLC,CWM.N0000,8876,32,134,132,135,130,130.75,-3.25,-2.43
CABLE SOLUTIONS PLC,CSLK.N0000,198779,79,14.6,14.3,14.5,14.1,14.4,-0.2,-1.37
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,344,3,14.4,14.2,14.2,13.6,13.6,-0.8,-5.56
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,315932,94,16.4,16.4,16.7,16.3,16.4,0,0
CAPITAL ALLIANCE PLC,CALT.N0000,61616,128,52.3,53,53,51.9,52.3,0,0
CARGILLS (CEYLON) PLC,CARG.N0000,2027,27,798.25,798,800,790,790,-8.25,-1.03
CARGILLS BANK PLC,CBNK.N0000,377182,122,10.2,10.4,10.5,10.2,10.2,0,0
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,586,18,175,170,170.25,165.75,170,-5,-2.86
CARSON CUMBERBATCH PLC,CARS.N0000,455,9,789.5,778.75,780,770,770,-19.5,-2.47
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,42743,128,290.75,295,295,286.75,288.25,-2.5,-0.86
CENTRAL INDUSTRIES PLC,CIND.N0000,27164,118,221,227,227,217,219.5,-1.5,-0.68
CEYLINCO HOLDINGS PLC,CINS.N0000,5,2,3150.25,3200,3200,3200,3150.25,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,94,3,1870,1900,1900,1900,1870,0,0
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,140,19,2529,2506,2598,2500,2507.5,-21.5,-0.85
CEYLON COLD STORES PLC,CCS.N0000,31905,122,111.75,112,113.5,111,111.25,-0.5,-0.45
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,41999,122,405.25,405,408,398.5,400,-5.25,-1.3
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,7556,38,288.5,285,290,278,289.25,0.75,0.26
CEYLON HOSPITALS PLC,CHL.N0000,1200,5,272.75,275,275.5,272.75,274.75,2,0.73
CEYLON HOSPITALS PLC,CHL.X0000,5018,25,199.75,200,200,185,185.5,-14.25,-7.13
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,32120,51,43,43,43.5,42.6,42.7,-0.3,-0.7
CEYLON INVESTMENT PLC,CINV.N0000,14447,82,132.25,134,134,129,129.75,-2.5,-1.89
CEYLON LAND & EQUITY PLC,KZOO.N0000,210008,43,12.3,12.5,12.5,11.9,12,-0.3,-2.44
CEYLON TEA BROKERS PLC,CTBL.N0000,38508,38,9.3,9.4,9.4,9.2,9.3,0,0
CEYLON TOBACCO COMPANY PLC,CTC.N0000,1037,57,1702.75,1700,1700,1690,1699.25,-3.5,-0.21
CHEMANEX PLC,CHMX.N0000,6274,28,169,169,173,166,167.25,-1.75,-1.04
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,10945,73,183,183,184,182.5,182.75,-0.25,-0.14
CHRISSWORLD PLC,CWL.N0000,18809,15,13.5,14,14,13,13.5,0,0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,18071,21,373,390,390,366.5,370.25,-2.75,-0.74
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,6374,25,304.25,304,304,300,302.75,-1.5,-0.49
CITRUS LEISURE PLC,REEF.N0000,492143,87,4.6,4.7,4.7,4.5,4.6,0,0
Co-operative Insurance Company PLC,COOP.N0000,750556,105,4.7,4.8,4.9,4.7,4.7,0,0
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,633,15,164.75,161.5,165,158.25,159.75,-5,-3.03
COLOMBO DOCKYARD PLC,DOCK.N0000,152574,503,424.75,427.25,445,427.25,433,8.25,1.94
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,5966,27,468.5,472,472,445,453.5,-15,-3.2
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,1834,25,526,525,547,525,528.25,2.25,0.43
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,18083,18,49.4,49.4,49.8,48.5,48.9,-0.5,-1.01
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,63283,105,190.25,192.25,192.25,189.25,189.5,-0.75,-0.39
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,158228,262,209.5,209.5,209.5,207,207.75,-1.75,-0.84
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,460095,436,132,132,134,129.5,130,-2,-1.52
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,212,13,266,270,270,265,265.75,-0.25,-0.09
CONVENIENCE FOODS LANKA PLC,SOY.N0000,1013,49,2239.75,2120,2299.5,2100,2100.5,-139.25,-6.22
DANKOTUWA PORCELAIN PLC,DPL.N0000,128051,112,18,18.1,18.1,17.4,17.7,-0.3,-1.67
DFCC BANK PLC,DFCC.N0000,218341,260,159.75,160,160,158.75,159,-0.75,-0.47
DIALOG AXIATA PLC,DIAL.N0000,1376443,303,29.5,29.6,29.7,29,29.1,-0.4,-1.36
DIALOG FINANCE PLC,CALF.N0000,7153,43,97,100,100,98,98.9,1.9,1.96
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,66021,58,2179.75,2289.75,2290,2150,2174.5,-5.25,-0.24
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,66561,143,151.5,153.25,153.25,150,150,-1.5,-0.99
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,27,3,1149.5,1125.75,1149.75,1101,1149.5,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,97515,91,62.9,63.7,64,63.1,63.5,0.6,0.95
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,45245,172,62,62.8,62.9,60.5,60.6,-1.4,-2.26
DOLPHIN HOTELS PLC,STAF.N0000,110815,94,63.8,64.8,64.8,60,64.4,0.6,0.94
E - CHANNELLING PLC,ECL.N0000,2117,6,16.4,16.4,16.4,16.4,16.4,0,0
E B CREASY & COMPANY PLC,EBCR.N0000,736,19,64.9,65,66.5,64.9,66.2,1.3,2
E B CREASY & COMPANY PLC,EBCR.R0000,339892,226,4.6,4.8,5.2,4.1,4.2,-0.4,-8.7
E M L CONSULTANTS PLC,EML.N0000,112276,27,4.7,4.7,4.8,4.6,4.6,-0.1,-2.13
EAST WEST PROPERTIES PLC,EAST.N0000,42849,82,60,60.7,60.7,59.5,60,0,0
EASTERN MERCHANTS PLC,EMER.N0000,52004,31,11.2,11.4,11.5,11,11.2,0,0
EDEN HOTEL LANKA PLC,EDEN.N0000,41064,26,14.2,14.1,14.3,14,14.1,-0.1,-0.7
ELPITIYA PLANTATIONS PLC,ELPL.N0000,4512,30,170.25,174,174,170,171,0.75,0.44
EQUITY TWO PLC,ETWO.N0000,494,12,84,84,84,81,81.2,-2.8,-3.33
Ex-pack Corrugated Cartons PLC,PACK.N0000,105367,53,14.3,14.4,14.4,14.2,14.3,0,0
EXTERMINATORS PLC,EXT.N0000,14468,17,7.3,7.4,7.5,7.1,7.1,-0.2,-2.74
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,103843,164,59.1,59.1,59.3,58.7,59,-0.1,-0.17
First Capital Treasuries PLC,FCT.N0000,83402,71,31.1,31.1,31.5,31,31,-0.1,-0.32
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,291844,66,19.3,19.5,19.5,18.9,19.1,-0.2,-1.04
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,3266,22,100,102,102,99.9,99.9,-0.1,-0.1
GESTETNER OF CEYLON PLC,GEST.N0000,8800,27,236.25,231.5,235,230,230,-6.25,-2.65
GREENTECH ENERGY PLC,MEL.N0000,36192,47,4.4,4.5,4.5,4.2,4.5,0.1,2.27
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,5077,36,60.9,61,61,59.5,59.5,-1.4,-2.3
HARISCHANDRA MILLS PLC,HARI.N0000,27,14,6399.75,6400,6400,6370,6399.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,218034,181,320,321.75,322,316.5,318.75,-1.25,-0.39
HATTON NATIONAL BANK PLC,HNB.N0000,23908,143,407.25,407,407,403,404.25,-3,-0.74
HATTON PLANTATIONS PLC,HPL.N0000,148931,105,27.7,27.8,27.8,27.5,27.6,-0.1,-0.36
HAYCARB PLC,HAYC.N0000,145521,137,109.75,109.25,110,107.75,108,-1.75,-1.59
HAYLEYS FABRIC PLC,MGT.N0000,93258,57,41.1,41.5,41.5,41,41.2,0.1,0.24
HAYLEYS FIBRE PLC,HEXP.N0000,2558,37,80.6,82.2,82.2,79.1,79.4,-1.2,-1.49
HAYLEYS LEISURE PLC,CONN.N0000,42924,47,44.1,44.5,44.7,42.7,43.1,-1,-2.27
HAYLEYS PLC,HAYL.N0000,43656,149,194,196.25,196.25,192,192.5,-1.5,-0.77
HELA APPAREL HOLDINGS PLC,HELA.N0000,678420,44,3.3,3.3,3.3,3.2,3.2,-0.1,-3.03
HEMAS HOLDINGS PLC,HHL.N0000,4806966,226,35.7,35.8,35.8,35.5,35.5,-0.2,-0.56
HIKKADUWA BEACH RESORT PLC,CITH.N0000,4562444,235,4.3,4.3,4.4,4.1,4.2,-0.1,-2.33
HNB ASSURANCE PLC,HASU.N0000,8446,17,113.75,113.75,114,112,112,-1.75,-1.54
HNB FINANCE PLC,HNBF.N0000,764402,167,8,8.1,8.1,7.8,8.1,0.1,1.25
HNB FINANCE PLC,HNBF.X0000,137428,43,8,8.1,8.3,7.7,8,0,0
HORANA PLANTATIONS PLC,HOPL.N0000,450,9,57,56.5,59,56.3,59,2,3.51
HOTEL SIGIRIYA PLC,HSIG.N0000,17474,39,102.75,102,106,101.25,105.75,3,2.92
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,129675,207,61.3,61.9,61.9,59.2,60.1,-1.2,-1.96
hSenid Business Solutions PLC,HBS.N0000,690547,114,17.7,17.7,17.9,17.5,17.6,-0.1,-0.56
HUNAS HOLDINGS PLC,HUNA.N0000,27753,26,23.8,24.9,24.9,23.4,24,0.2,0.84
HUNTER & COMPANY PLC,HUNT.N0000,2,2,1339.75,1280,1330,1280,1339.75,0,0
HVA FOODS PLC,HVA.N0000,12749,13,3.8,3.8,3.9,3.8,3.8,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,341152,46,0.4,0.5,0.5,0.4,0.5,0.1,25
JANASHAKTHI FINANCE PLC,BFN.N0000,1457,14,41.8,41.5,42,41,41.1,-0.7,-1.67
JANASHAKTHI INSURANCE PLC,JINS.N0000,20980,108,145.5,146.5,147,143.25,146,0.5,0.34
JAT HOLDINGS PLC,JAT.N0000,387457,243,48.7,48.7,48.9,47.8,48,-0.7,-1.44
JETWING SYMPHONY PLC,JETS.N0000,725742,334,22.5,22.4,22.4,21.4,21.5,-1,-4.44
JF PACKAGING LIMITED,JFP.N0000,329066,167,13.9,13.8,14,13.7,13.9,0,0
JOHN KEELLS HOLDINGS PLC,JKH.N0000,4213431,368,22.4,22.4,22.4,22.2,22.3,-0.1,-0.45
JOHN KEELLS HOTELS PLC,KHL.N0000,42257,58,24.7,25,25,24.5,24.7,0,0
JOHN KEELLS PLC,JKL.N0000,651,12,82.1,81.6,82,81.6,81.7,-0.4,-0.49
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,10623,12,22.5,22.5,22.5,22.4,22.4,-0.1,-0.44
KAPRUKA HOLDINGS PLC,KPHL.N0000,53922,19,9.8,9.8,9.8,9.5,9.5,-0.3,-3.06
KEELLS FOOD PRODUCTS PLC,KFP.N0000,258,8,170,170,170,168,169.25,-0.75,-0.44
KEGALLE PLANTATIONS PLC,KGAL.N0000,2276,17,140,138,138,136,136.75,-3.25,-2.32
KELANI CABLES PLC,KCAB.N0000,2832,29,1080.25,1085,1089,1065,1075.5,-4.75,-0.44
KELANI TYRES PLC,TYRE.N0000,11705,48,91.8,91.9,91.9,90.1,91.7,-0.1,-0.11
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,22356,55,95.5,96.5,97.9,94,94,-1.5,-1.57
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,97,14,780.5,785,785,741,780.5,0,0
KOTAGALA PLANTATIONS PLC,KOTA.N0000,545423,130,10.7,10.7,10.8,10.5,10.6,-0.1,-0.93
KOTMALE HOLDINGS PLC,LAMB.N0000,50,5,1441,1445,1445,1420,1441,0,0
L O L C HOLDINGS PLC,LOLC.N0000,239168,93,550.5,551,552.5,548.75,550,-0.5,-0.09
L V L ENERGY FUND PLC,LVEF.N0000,437873,139,11,11.1,11.1,10.9,10.9,-0.1,-0.91
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,107,10,486.75,486.75,493,486.25,487,0.25,0.05
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,18769,44,46,47.5,47.5,45.7,46.5,0.5,1.09
LANKA ASHOK LEYLAND PLC,ASHO.N0000,465,45,3927,3990,3990,3800,3812.25,-114.75,-2.92
LANKA CERAMIC PLC,CERA.N0000,699,11,172.25,174,174,166,166.75,-5.5,-3.19
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,884687,182,8.4,8.3,8.5,8.1,8.2,-0.2,-2.38
LANKA IOC PLC,LIOC.N0000,147853,87,132.5,132,134,131,131.25,-1.25,-0.94
LANKA MILK FOODS (CWE) PLC,LMF.N0000,465156,267,69.7,70,70.5,68.7,69,-0.7,-1
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,251882,79,39.5,39.6,39.6,38,38.4,-1.1,-2.78
LANKA TILES PLC,TILE.N0000,27248,59,49.7,49.7,50,49.7,50,0.3,0.6
LANKA VENTURES PLC,LVEN.N0000,32590,49,70,70,75,69.1,69.6,-0.4,-0.57
LANKA WALLTILE PLC,LWL.N0000,134942,148,50.8,51.5,51.5,48.2,50,-0.8,-1.57
LANKEM CEYLON PLC,LCEY.N0000,1569,14,90.5,90.5,91,90,90,-0.5,-0.55
LANKEM DEVELOPMENTS PLC,LDEV.N0000,79449,29,24.1,24.5,24.5,24,24,-0.1,-0.41
LAUGFS GAS PLC,LGL.N0000,590838,136,67.5,69,69,65.6,66.8,-0.7,-1.04
LAUGFS GAS PLC,LGL.X0000,17661,43,55.1,53.9,55.3,52.1,54.4,-0.7,-1.27
LAUGFS POWER PLC,LPL.X0000,27818,41,10.5,10.6,11,10.3,11,0.5,4.76
LAUGFS POWER PLC,LPL.N0000,20070,56,14.7,14.7,14.7,14.1,14.4,-0.3,-2.04
LAXAPANA PLC,LITE.N0000,19148,34,59.3,60,60,56.2,57.8,-1.5,-2.53
LB FINANCE PLC,LFIN.N0000,195173,193,157,159,159,155,155,-2,-1.27
LEE HEDGES PLC,SHAW.N0000,58305,34,225,220,220,207,207.25,-17.75,-7.89
LION BREWERY (CEYLON) PLC,LION.N0000,28,5,1622,1719,1722,1719,1622,0,0
LOLC FINANCE PLC,LOFC.N0000,861353,111,6.1,6.2,6.2,6.1,6.1,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,39969,25,8.9,8.9,9,8.7,8.9,0,0
LOTUS HYDRO POWER PLC,HPFL.N0000,63160,51,14.5,14.3,14.5,14,14.3,-0.2,-1.38
LUMINEX PLC,LUMX.N0000,86219,27,6.6,6.7,6.8,6.6,6.6,0,0
MADULSIMA PLANTATIONS PLC,MADU.N0000,9454,13,12.4,12.4,12.4,11.9,11.9,-0.5,-4.03
MAHARAJA FOODS PLC,MFPE.N0000,44396,27,12,12.1,12.1,11.9,11.9,-0.1,-0.83
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,2434,20,51.6,51.5,51.5,50,50.7,-0.9,-1.74
MAHAWELI REACH HOTELS PLC,MRH.N0000,1565,5,20.2,20.2,20.2,19.9,20.1,-0.1,-0.5
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,523,3,61.9,61.9,61.9,61.4,61.9,0,0
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,713,7,44.8,44.4,44.5,39.4,44.3,-0.5,-1.12
MARAWILA RESORTS PLC,MARA.N0000,49932,32,7.4,7.7,7.7,7.3,7.5,0.1,1.35
MASKELIYA PLANTATIONS PLC,MASK.N0000,8972,51,87,89.5,89.5,85.3,85.5,-1.5,-1.72
MELSTACORP PLC,MELS.N0000,37710,69,183.5,184,184,182.75,183,-0.5,-0.27
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,139,25,8228.5,8200,8200,8050,8080,-148.5,-1.8
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,126,8,534.5,515,535,515,533.25,-1.25,-0.23
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,85258,41,12,12.4,12.4,11.8,11.8,-0.2,-1.67
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,66242,30,6.8,6.6,6.8,6.5,6.6,-0.2,-2.94
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,11290,17,2.2,2.2,2.3,2.2,2.3,0.1,4.55
MYLAND DEVELOPMENTS PLC,MDL.N0000,2123,5,22,22,22,21,21,-1,-4.55
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,6,2,581.25,600,600,590,581.25,0,0
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,66397,107,148.5,149.75,149.75,146.5,148,-0.5,-0.34
NATIONS TRUST BANK PLC,NTB.X0000,78,6,396.25,393,394,393,396.25,0,0
NATIONS TRUST BANK PLC,NTB.N0000,48589,108,303,303.25,303.25,301.75,302,-1,-0.33
NAWALOKA HOSPITALS PLC,NHL.N0000,28362,41,10.6,10.9,10.9,10.6,10.7,0.1,0.94
ODEL PLC,ODEL.N0000,1807,8,12.1,12,12.1,12,12,-0.1,-0.83
OFFICE EQUIPMENT PLC,OFEQ.N0000,380,10,250.25,242,242.5,242,242.5,-7.75,-3.1
ON'ALLY HOLDINGS PLC,ONAL.N0000,3740,23,45.8,46.2,49.6,45,45.5,-0.3,-0.66
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,558695,321,39.7,39.7,39.9,39,39,-0.7,-1.76
PALM GARDEN HOTELS PLC,PALM.N0000,300,2,77.8,76,76,75,75,-2.8,-3.6
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,312427,293,61.8,61.6,62,61,61.4,-0.4,-0.65
PANASIAN POWER PLC,PAP.N0000,300034,79,26.2,26.3,27,25.5,25.9,-0.3,-1.15
PARAGON CEYLON PLC,PARA.N0000,173,7,158,158,158,141.25,151.25,-6.75,-4.27
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,2771,4,46,45,45,44.5,45,-1,-2.17
PEOPLE'S INSURANCE PLC,PINS.N0000,23585,54,37.6,37.7,38.8,36,37.2,-0.4,-1.06
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,549657,140,28.1,28.1,28.2,27.3,27.5,-0.6,-2.14
PGP GLASS CEYLON PLC,GLAS.N0000,5446,34,58,58.2,58.2,56,56.3,-1.7,-2.93
PMF FINANCE PLC,PMB.N0000,10785,21,14.7,15,15,14.7,14.7,0,0
PRIME LANDS RESIDENCIES PLC,PLR.N0000,578232,133,31.8,31.7,31.8,31.3,31.3,-0.5,-1.57
PRINTCARE PLC,CARE.N0000,524,7,58,59.2,59.2,56.1,56.1,-1.9,-3.28
R I L PROPERTY PLC,RIL.N0000,501573,180,35.1,35.1,35.3,34,34.3,-0.8,-2.28
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,947,18,100.25,106.5,108.5,104.75,106.5,6.25,6.23
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,151004,117,27.1,27.1,27.9,26.9,27.4,0.3,1.11
RAMBODA FALLS PLC,RFL.N0000,2460,10,43.6,43.8,43.8,43.4,43.4,-0.2,-0.46
RENUKA AGRI FOODS PLC,RAL.N0000,7367719,597,9.3,9.3,9.3,8.9,9.1,-0.2,-2.15
RENUKA CITY HOTELS PLC.,RENU.N0000,4,4,889.5,889.75,889.75,860,889.5,0,0
RENUKA FOODS PLC,COCO.N0000,281434,65,40,40,41,39.5,40.8,0.8,2
RENUKA FOODS PLC,COCO.X0000,2547,18,31.6,30.8,31.9,30.6,31,-0.6,-1.9
RENUKA HOLDINGS PLC,RHL.X0000,5,1,37.2,36.9,36.9,36.9,37.2,0,0
RENUKA HOLDINGS PLC,RHL.N0000,44216,23,45.7,45.5,45.5,44.1,44.4,-1.3,-2.84
RENUKA HOTELS PLC,RCH.N0000,5083,16,255,255,258.75,250.5,250.5,-4.5,-1.76
RESUS ENERGY PLC,HPWR.N0000,2163,25,46.2,47.2,47.3,46.1,47.1,0.9,1.95
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,116677,135,39.3,39.9,39.9,37.9,38.1,-1.2,-3.05
RICHARD PIERIS EXPORTS PLC,REXP.N0000,873,27,389.5,398,398,390,390.75,1.25,0.32
ROYAL CERAMICS LANKA PLC,RCL.N0000,437564,135,44.6,45,45,43.9,44,-0.6,-1.35
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,8676,28,65,63.7,65,62.5,62.5,-2.5,-3.85
SAMPATH BANK PLC,SAMP.N0000,265491,772,147.5,147.5,148,145.5,146,-1.5,-1.02
SAMSON INTERNATIONAL PLC,SIL.N0000,53,8,398.5,424,430,393,398.5,0,0
SANASA DEVELOPMENT BANK PLC,SDB.N0000,194205,47,64,63,64,62,62.6,-1.4,-2.19
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,27226,17,48,49,49,46.9,47,-1,-2.08
SATHOSA MOTORS PLC,SMOT.N0000,625,54,1856.25,1856.25,1856.25,1800,1800.25,-56,-3.02
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,105,11,1284,1300,1300,1250,1269.5,-14.5,-1.13
SERENDIB HOTELS PLC,SHOT.X0000,21514,16,15.5,15.9,15.9,15.4,15.4,-0.1,-0.65
SERENDIB HOTELS PLC,SHOT.N0000,16949,4,23.6,23.9,23.9,23,23,-0.6,-2.54
SERENDIB LAND PLC,SLND.N0000,247,14,1998.5,1999.75,2050,1999.75,2000.5,2,0.1
SEYLAN BANK PLC,SEYB.N0000,8088,33,108.75,108.5,109.5,108,108.5,-0.25,-0.23
SEYLAN BANK PLC,SEYB.X0000,102235,196,77.9,78.6,78.6,76.2,76.4,-1.5,-1.93
SEYLAN DEVELOPMENTS PLC,CSD.N0000,153091,111,34,34.1,34.3,32.4,32.8,-1.2,-3.53
