Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,1154112,170,9.9,10,10.5,9.9,10,0.1,1.01
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,6723,29,59.9,57.1,60.9,57.1,60.4,0.5,0.83
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,8414,38,31.3,31.5,31.9,31.3,31.7,0.4,1.28
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,22357,16,13.9,13.9,14,13.8,13.9,0,0
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,284484,426,73.7,73.3,77.9,73.3,76.6,2.9,3.93
B P P L HOLDINGS PLC,BPPL.N0000,31632,33,20.4,20.5,20.6,20.3,20.5,0.1,0.49
BAIRAHA FARMS PLC,BFL.N0000,5902,47,435.25,432.5,442,426,440.5,5.25,1.21
BALANGODA PLANTATIONS PLC,BALA.N0000,692,10,79.9,82.9,82.9,80,81.5,1.6,2
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,30281,7,21.8,22.1,22.9,22,22.5,0.7,3.21
BERUWALA RESORTS PLC,BERU.N0000,476573,29,3.9,3.9,4,3.9,3.9,0,0
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,132389,205,129.5,132.5,133.75,128,132,2.5,1.93
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,1977,17,79.4,79,79,77.6,78.3,-1.1,-1.39
BROWN & COMPANY PLC,BRWN.N0000,25790,133,168.75,170,178.75,168.5,175,6.25,3.7
BROWNS BEACH HOTELS PLC,BBH.N0000,9289,10,24.8,24.5,25.2,24.5,25,0.2,0.81
BROWNS INVESTMENTS PLC,BIL.N0000,13093032,720,6.7,6.6,7.2,6.6,7,0.3,4.48
BUKIT DARAH PLC,BUKI.N0000,281,6,1037.25,1080,1080,1031,1032,-5.25,-0.51
C I C HOLDINGS PLC,CIC.N0000,2643302,205,33.3,33.5,34,33.5,33.9,0.6,1.8
C I C HOLDINGS PLC,CIC.X0000,553874,163,26.9,27,27.7,27,27.1,0.2,0.74
C M HOLDINGS PLC,COLO.N0000,24172,68,62.5,65,65,62,62.1,-0.4,-0.64
C T HOLDINGS PLC,CTHR.N0000,56,6,671.5,661,674,661,671.5,0,0
C T LAND DEVELOPMENT PLC,CTLD.N0000,5565,15,39.1,39.2,39.5,38.1,39.3,0.2,0.51
C. W. MACKIE PLC,CWM.N0000,10144,20,136.25,138.5,138.5,131,135,-1.25,-0.92
CABLE SOLUTIONS PLC,CSLK.N0000,202323,75,14.1,14.4,14.5,13.9,14.1,0,0
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,629,3,15.7,15.2,15.7,15.2,15.7,0,0
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,951,4,14.2,14.4,14.4,14.4,14.4,0.2,1.41
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,157086,129,16.5,16.7,16.7,16.3,16.4,-0.1,-0.61
CAPITAL ALLIANCE PLC,CALT.N0000,11689,56,52.1,52.1,52.8,52.1,52.6,0.5,0.96
CARGILLS (CEYLON) PLC,CARG.N0000,463,29,803.25,809,809,794,797.25,-6,-0.75
CARGILLS BANK PLC,CBNK.N0000,845345,136,10.2,10.3,10.5,10.2,10.4,0.2,1.96
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,5361,14,166.25,175,175,165.25,175,8.75,5.26
CARSON CUMBERBATCH PLC,CARS.N0000,1463,36,756,770,778,756.25,773.75,17.75,2.35
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,712948,414,286.75,289,298,287,288,1.25,0.44
CENTRAL INDUSTRIES PLC,CIND.N0000,24484,101,215.25,222,228,215.25,219.75,4.5,2.09
CEYLINCO HOLDINGS PLC,CINS.N0000,1026,13,3031.25,3050,3325,3050,3150.25,119,3.93
CEYLINCO HOLDINGS PLC,CINS.X0000,78,4,1870,1872,1918.25,1871,1870,0,0
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,96,6,2511.75,2719,2719,2510,2511.75,0,0
CEYLON COLD STORES PLC,CCS.N0000,92131,156,112,112,113,111.25,111.75,-0.25,-0.22
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,25609,101,400.75,400,404.75,399,402.5,1.75,0.44
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,6590,27,280,290,294.75,288,289,9,3.21
CEYLON HOSPITALS PLC,CHL.N0000,560,4,275,275,275,275,275,0,0
CEYLON HOSPITALS PLC,CHL.X0000,398,8,195,200,200,195,199.75,4.75,2.44
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,149366,158,41.9,42.5,45,42,44.1,2.2,5.25
CEYLON INVESTMENT PLC,CINV.N0000,39317,98,130,131,134,130.75,133,3,2.31
CEYLON LAND & EQUITY PLC,KZOO.N0000,114703,38,12.4,12.7,12.7,12.1,12.3,-0.1,-0.81
CEYLON TEA BROKERS PLC,CTBL.N0000,66649,19,9.2,9.2,9.3,9.2,9.3,0.1,1.09
CEYLON TOBACCO COMPANY PLC,CTC.N0000,32320,50,1681,1700,1701,1686,1700.25,19.25,1.15
CHEMANEX PLC,CHMX.N0000,2070,20,170,171,175,169.25,170,0,0
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,72661,105,183,182.75,183,182,183,0,0
CHRISSWORLD PLC,CWL.N0000,6760,7,13.4,13.2,14,13.2,13.9,0.5,3.73
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,261,8,307,303.5,306.75,303.5,304,-3,-0.98
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,5,1,373,389.75,389.75,389.75,373,0,0
CITRUS LEISURE PLC,REEF.N0000,66279,27,4.4,4.3,4.5,4.3,4.5,0.1,2.27
Co-operative Insurance Company PLC,COOP.N0000,1146040,126,4.7,4.8,4.9,4.7,4.8,0.1,2.13
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,367,6,164.75,168.25,168.25,155.5,166,1.25,0.76
COLOMBO DOCKYARD PLC,DOCK.N0000,188641,276,400.25,402,408.5,395,405.25,5,1.25
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,1183,25,442.5,436,442,421.25,423.5,-19,-4.29
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,159,7,533.75,525,530,520,528,-5.75,-1.08
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,46062,39,49,51.1,51.1,49.7,49.9,0.9,1.84
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,321083,267,208.25,208,210,208,209,0.75,0.36
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,49850,89,188.75,189,192.25,189,190,1.25,0.66
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,133003,259,131,130.5,133,130.25,130.75,-0.25,-0.19
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,1521,12,265.25,265,269.75,265,266.5,1.25,0.47
CONVENIENCE FOODS LANKA PLC,SOY.N0000,136,9,2267.75,2101,2249.5,2101,2103,-164.75,-7.26
DANKOTUWA PORCELAIN PLC,DPL.N0000,273620,186,17.9,18,18.1,17.5,17.6,-0.3,-1.68
DFCC BANK PLC,DFCC.N0000,1754069,368,159.75,161.75,161.75,159.5,160,0.25,0.16
DIALOG AXIATA PLC,DIAL.N0000,1472823,445,29.8,29.8,29.8,29.3,29.5,-0.3,-1.01
DIALOG FINANCE PLC,CALF.N0000,325,6,96.4,97.1,97.1,94.5,94.6,-1.8,-1.87
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,4048,66,2097.75,2175,2200,2100,2179.75,82,3.91
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,416650,297,148.5,148.5,149.75,147.75,148,-0.5,-0.34
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,139,8,1138.75,1140,1150,1140,1149.5,10.75,0.94
DIPPED PRODUCTS PLC,DIPD.N0000,336831,167,62.4,62.7,64,62,63,0.6,0.96
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,113283,184,60.5,60.7,63,60.7,62.9,2.4,3.97
DOLPHIN HOTELS PLC,STAF.N0000,10229,23,61.8,61.9,63.4,61.9,63.3,1.5,2.43
E - CHANNELLING PLC,ECL.N0000,19148,16,16.1,16.6,16.6,16,16.1,0,0
E B CREASY & COMPANY PLC,EBCR.N0000,5065,37,64.5,64.5,65.5,63.5,64,-0.5,-0.78
E M L CONSULTANTS PLC,EML.N0000,176871,45,4.6,4.7,4.8,4.6,4.7,0.1,2.17
EAST WEST PROPERTIES PLC,EAST.N0000,60339,64,59,58.1,60.9,58.1,60.1,1.1,1.86
EASTERN MERCHANTS PLC,EMER.N0000,39185,28,11,11.6,11.6,11,11,0,0
EDEN HOTEL LANKA PLC,EDEN.N0000,137262,40,13.9,14,14.2,13.9,14,0.1,0.72
ELPITIYA PLANTATIONS PLC,ELPL.N0000,8973,40,170.25,170,174,170,174,3.75,2.2
EQUITY TWO PLC,ETWO.N0000,7220,20,85,85,85,83.4,83.7,-1.3,-1.53
Ex-pack Corrugated Cartons PLC,PACK.N0000,51223,49,14.3,14.3,14.7,14.3,14.3,0,0
EXTERMINATORS PLC,EXT.N0000,19445,20,7.3,7.2,7.7,7.2,7.3,0,0
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,193059,175,59,59.3,59.5,59,59.3,0.3,0.51
First Capital Treasuries PLC,FCT.N0000,177561,108,31,31.2,31.3,31,31.3,0.3,0.97
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,481590,55,18.8,19,19.4,18.8,19,0.2,1.06
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,76189,152,100.75,101,105,100,101,0.25,0.25
GESTETNER OF CEYLON PLC,GEST.N0000,158,7,238.75,239,239,233,236.5,-2.25,-0.94
GREENTECH ENERGY PLC,MEL.N0000,74897,54,4.3,4.3,4.4,4.2,4.3,0,0
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,2081,26,63.3,63,65.9,60.2,60.7,-2.6,-4.11
HARISCHANDRA MILLS PLC,HARI.N0000,80,24,7004.75,6651,7100,6255.25,7004.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,84121,195,318,317,324.5,317,320.25,2.25,0.71
HATTON NATIONAL BANK PLC,HNB.N0000,1458326,347,400,400,404,399.75,402.25,2.25,0.56
HATTON PLANTATIONS PLC,HPL.N0000,61499,99,28.1,28,29,27.6,27.8,-0.3,-1.07
HAYCARB PLC,HAYC.N0000,152893,97,106.5,107,109.25,106,109,2.5,2.35
HAYLEYS FABRIC PLC,MGT.N0000,34676,37,41.6,41.3,41.8,41,41.6,0,0
HAYLEYS FIBRE PLC,HEXP.N0000,27497,41,79.6,79.9,82.7,79.4,80,0.4,0.5
HAYLEYS LEISURE PLC,CONN.N0000,53976,31,42,42,43.5,41.7,43.4,1.4,3.33
HAYLEYS PLC,HAYL.N0000,462614,138,193.5,193.25,195.5,193.25,194.75,1.25,0.65
HELA APPAREL HOLDINGS PLC,HELA.N0000,632194,142,3.2,3.1,3.3,3.1,3.2,0,0
HEMAS HOLDINGS PLC,HHL.N0000,937395,279,35.3,35.3,35.9,35.2,35.6,0.3,0.85
HIKKADUWA BEACH RESORT PLC,CITH.N0000,6438305,261,3.6,3.6,4,3.6,4,0.4,11.11
HNB ASSURANCE PLC,HASU.N0000,1465,11,113,113,113,112.25,112.5,-0.5,-0.44
HNB FINANCE PLC,HNBF.N0000,655911,110,8.1,8.1,8.3,8,8.1,0,0
HNB FINANCE PLC,HNBF.X0000,59132,37,7.9,8.3,8.3,7.9,8.1,0.2,2.53
HORANA PLANTATIONS PLC,HOPL.N0000,130309,17,58.8,58,58,57,57,-1.8,-3.06
HOTEL SIGIRIYA PLC,HSIG.N0000,9465,35,102.75,104.25,108,102.5,106.25,3.5,3.41
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,400983,316,60,60,63,60,60.3,0.3,0.5
hSenid Business Solutions PLC,HBS.N0000,291597,119,17.5,17.3,18,17.3,17.7,0.2,1.14
HUNAS HOLDINGS PLC,HUNA.N0000,16267,25,24.5,24.6,24.9,24.2,24.3,-0.2,-0.82
HUNTER & COMPANY PLC,HUNT.N0000,24,8,1339.75,1350,1350,1276,1339.75,0,0
HVA FOODS PLC,HVA.N0000,413136,69,3.8,3.9,4,3.6,3.7,-0.1,-2.63
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,197796,52,0.4,0.4,0.5,0.4,0.4,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,6596,13,41.1,41.5,42,41,42,0.9,2.19
JANASHAKTHI INSURANCE PLC,JINS.N0000,76356,81,144.25,144,148,144,145.5,1.25,0.87
JAT HOLDINGS PLC,JAT.N0000,282637,223,48.7,48.8,49.1,48,48.8,0.1,0.21
JETWING SYMPHONY PLC,JETS.N0000,2848552,517,20.5,20.5,22.2,20.5,22,1.5,7.32
JF PACKAGING LIMITED,JFP.N0000,720542,301,13.7,13.7,13.8,13.6,13.7,0,0
JOHN KEELLS HOLDINGS PLC,JKH.N0000,14918731,526,22.6,22.5,22.6,22.3,22.4,-0.2,-0.88
JOHN KEELLS HOTELS PLC,KHL.N0000,545175,103,23.9,24,24.5,23.9,24.5,0.6,2.51
JOHN KEELLS PLC,JKL.N0000,969,20,82.4,81.5,82.5,80.1,80.6,-1.8,-2.18
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,14635,29,22.3,22.9,22.9,21.7,22,-0.3,-1.35
KAPRUKA HOLDINGS PLC,KPHL.N0000,72494,34,9.6,9.6,10,9.6,9.8,0.2,2.08
KEELLS FOOD PRODUCTS PLC,KFP.N0000,236,8,169.5,170,170,163.5,163.5,-6,-3.54
KEGALLE PLANTATIONS PLC,KGAL.N0000,4901,27,137,137,141,135,137,0,0
KELANI CABLES PLC,KCAB.N0000,3116,39,1079.25,1073,1100,1073,1077.5,-1.75,-0.16
KELANI TYRES PLC,TYRE.N0000,5706,64,90.7,91.4,91.5,89.5,91,0.3,0.33
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,5144,17,95.1,96,97,95.1,96.7,1.6,1.68
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,623,52,596,599.75,739.75,599.75,656,60,10.07
KOTAGALA PLANTATIONS PLC,KOTA.N0000,273511,80,10.1,10.5,10.5,10.2,10.5,0.4,3.96
KOTMALE HOLDINGS PLC,LAMB.N0000,29,10,1500,1420.25,1589,1405,1500,0,0
L O L C HOLDINGS PLC,LOLC.N0000,31861,76,550,550.25,554.75,550,553.5,3.5,0.64
L V L ENERGY FUND PLC,LVEF.N0000,5136235,397,11,11.1,11.4,10.9,11,0,0
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,52,11,438.25,495,495,490,438.25,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,13491,16,46.6,48,48,46.6,47,0.4,0.86
LANKA ASHOK LEYLAND PLC,ASHO.N0000,1048,60,3932,3950,3999,3860.75,3907.25,-24.75,-0.63
LANKA CERAMIC PLC,CERA.N0000,1,1,172.25,174,174,174,172.25,0,0
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,422035,143,8.2,8.2,8.6,8.2,8.3,0.1,1.22
LANKA IOC PLC,LIOC.N0000,14711,41,132,131.5,133,131.5,132.5,0.5,0.38
LANKA MILK FOODS (CWE) PLC,LMF.N0000,186217,217,68.2,68.2,70.8,68.1,69.1,0.9,1.32
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,425589,127,37.2,37,38.8,37,38.3,1.1,2.96
LANKA TILES PLC,TILE.N0000,290102,272,50,50.7,50.7,49.7,49.7,-0.3,-0.6
LANKA VENTURES PLC,LVEN.N0000,39512,77,70.2,73,78.8,69.5,70,-0.2,-0.28
LANKA WALLTILE PLC,LWL.N0000,25794,44,50.7,51.3,51.4,50.5,51,0.3,0.59
LANKEM CEYLON PLC,LCEY.N0000,774,15,93.1,93.4,93.4,90,92.8,-0.3,-0.32
LANKEM DEVELOPMENTS PLC,LDEV.N0000,7343,39,24.4,24.4,24.4,24,24.3,-0.1,-0.41
LAUGFS GAS PLC,LGL.N0000,861909,152,66.7,66.5,70,66.5,67.9,1.2,1.8
LAUGFS GAS PLC,LGL.X0000,64525,80,55.8,55.9,57,54,54.3,-1.5,-2.69
LAUGFS POWER PLC,LPL.X0000,16153,49,11,11,11.4,10.8,10.8,-0.2,-1.82
LAUGFS POWER PLC,LPL.N0000,69920,90,14.4,14.4,15.2,14.3,14.4,0,0
LAXAPANA PLC,LITE.N0000,2675,21,57.3,62.5,62.5,58.2,58.6,1.3,2.27
LB FINANCE PLC,LFIN.N0000,317987,129,156.25,156.25,157,156,156,-0.25,-0.16
LEE HEDGES PLC,SHAW.N0000,407,16,219.75,235,235,201,229,9.25,4.21
LION BREWERY (CEYLON) PLC,LION.N0000,110,22,1678.5,1650,1724,1605,1652.25,-26.25,-1.56
LOLC FINANCE PLC,LOFC.N0000,3855204,281,6.1,6.2,6.3,6.1,6.3,0.2,3.28
LOLC GENERAL INSURANCE PLC,LGIL.N0000,29430,30,9,9,9.1,8.7,8.9,-0.1,-1.11
LOTUS HYDRO POWER PLC,HPFL.N0000,32652,27,14.7,14.7,14.7,14.4,14.5,-0.2,-1.36
LUMINEX PLC,LUMX.N0000,28886,16,6.7,6.7,6.8,6.6,6.6,-0.1,-1.49
MADULSIMA PLANTATIONS PLC,MADU.N0000,11473,17,11.8,11.8,12,11.6,11.7,-0.1,-0.85
MAHARAJA FOODS PLC,MFPE.N0000,79252,38,12.1,12.1,12.2,12.1,12.1,0,0
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,6946,14,51.6,53.7,53.7,51.3,51.4,-0.2,-0.39
MAHAWELI REACH HOTELS PLC,MRH.N0000,3010,7,20.1,20.5,20.5,20,20.1,0,0
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,381,22,44.1,39.3,44.9,39.3,44.8,0.7,1.59
MARAWILA RESORTS PLC,MARA.N0000,261900,38,7.3,7.4,7.7,7.4,7.7,0.4,5.48
MASKELIYA PLANTATIONS PLC,MASK.N0000,1670,10,86.1,89.9,90,89.7,89.8,3.7,4.3
MELSTACORP PLC,MELS.N0000,573049,247,181.75,182,185.5,181,184,2.25,1.24
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,112,27,8114.75,8114.75,8150,8051,8094.75,-20,-0.25
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,417,17,511,530,535,530,530.25,19.25,3.77
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,232381,84,11.9,11.9,12.1,11.8,11.8,-0.1,-0.84
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,254583,41,6.6,6.7,6.7,6.5,6.7,0.1,1.52
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,211637,15,2.2,2.2,2.3,2.2,2.3,0.1,4.55
MYLAND DEVELOPMENTS PLC,MDL.N0000,4699,14,21.5,22.5,22.9,20.7,22.1,0.6,2.79
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,3635,38,580,573,605.25,571,595,15,2.59
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,475332,189,145,146,149,143.25,148.25,3.25,2.24
NATIONS TRUST BANK PLC,NTB.X0000,609,50,360.5,390,412.75,361,396.25,35.75,9.92
NATIONS TRUST BANK PLC,NTB.N0000,17671,96,302.5,301,304,301,302.75,0.25,0.08
NAWALOKA HOSPITALS PLC,NHL.N0000,265522,104,10.6,10.5,11,10.5,10.6,0,0
ODEL PLC,ODEL.N0000,1966,5,11.5,11.6,12,11.6,11.8,0.3,2.61
OFFICE EQUIPMENT PLC,OFEQ.N0000,59,3,269.5,225.25,250,225.25,269.5,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,5896,19,47.5,47.5,47.5,47,47,-0.5,-1.05
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,232047,137,39.7,39.7,40.7,39.7,40,0.3,0.76
PALM GARDEN HOTELS PLC,PALM.N0000,805,8,72.2,72.1,72.2,72.1,72.2,0,0
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,583657,261,61.8,62,62.5,61.8,61.9,0.1,0.16
PANASIAN POWER PLC,PAP.N0000,1249060,226,25.2,25.4,25.9,24.6,25.8,0.6,2.38
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,1739,10,46.2,46.1,46.2,44.1,45.1,-1.1,-2.38
PEOPLE'S INSURANCE PLC,PINS.N0000,29975,38,37.2,37.5,38,37,38,0.8,2.15
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,1028681,84,27.5,27.9,28.1,27.5,28,0.5,1.82
PGP GLASS CEYLON PLC,GLAS.N0000,46330,37,57.6,58,58.7,57.5,58,0.4,0.69
PMF FINANCE PLC,PMB.N0000,42284,55,14.8,15,15.3,14.9,15,0.2,1.35
PRIME LANDS RESIDENCIES PLC,PLR.N0000,688446,131,31.7,31.7,31.9,31.4,31.7,0,0
PRINTCARE PLC,CARE.N0000,16040,39,59.2,57,59,56,56,-3.2,-5.41
R I L PROPERTY PLC,RIL.N0000,374394,135,35.1,35.7,35.7,35.1,35.4,0.3,0.85
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,9710,42,99.3,102.5,112.25,101,101,1.7,1.71
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,234664,130,27,27,28,26.9,27.9,0.9,3.33
RAMBODA FALLS PLC,RFL.N0000,5386,23,43.5,43.5,44.7,43.2,43.4,-0.1,-0.23
RENUKA AGRI FOODS PLC,RAL.N0000,5472800,444,9.3,9.5,9.8,9.3,9.5,0.2,2.15
RENUKA CITY HOTELS PLC.,RENU.N0000,318,21,830,830,890,830,889.5,59.5,7.17
RENUKA FOODS PLC,COCO.N0000,89357,64,40.1,41,41.6,40,40.2,0.1,0.25
RENUKA FOODS PLC,COCO.X0000,10970,24,32,31,32.4,31,32.3,0.3,0.94
RENUKA HOLDINGS PLC,RHL.X0000,7603,16,36.1,37,37.4,35.5,37.2,1.1,3.05
RENUKA HOLDINGS PLC,RHL.N0000,233119,62,44.8,45.4,45.5,44,45.4,0.6,1.34
RENUKA HOTELS PLC,RCH.N0000,6081,21,247.75,250,258,248,256.25,8.5,3.43
RESUS ENERGY PLC,HPWR.N0000,31079,55,46.2,46.3,50,46,48.5,2.3,4.98
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,253975,119,40.2,39.9,41.9,39.9,40.8,0.6,1.49
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1587,37,404.75,402,405,400,400.25,-4.5,-1.11
ROYAL CERAMICS LANKA PLC,RCL.N0000,105651,120,44.1,44.3,45,44.2,44.5,0.4,0.91
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,1815,16,63.4,63.5,66,63.4,66,2.6,4.1
SAMPATH BANK PLC,SAMP.N0000,774515,522,146.75,146.25,148,146,147.5,0.75,0.51
SAMSON INTERNATIONAL PLC,SIL.N0000,2,2,422.5,400,400,395.25,422.5,0,0
SANASA DEVELOPMENT BANK PLC,SDB.N0000,109626,78,62.1,62,63.7,61.5,63.3,1.2,1.93
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,401593,83,45.6,45.3,48.9,44.5,46.5,0.9,1.97
SATHOSA MOTORS PLC,SMOT.N0000,34,15,1933.5,1904,1998,1842,1933.5,0,0
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,9,4,1284,1300,1300,1250,1284,0,0
SERENDIB HOTELS PLC,SHOT.X0000,27502,12,15.1,15.1,15.9,15.1,15.7,0.6,3.97
SERENDIB HOTELS PLC,SHOT.N0000,58886,36,23.1,23.5,23.6,22.8,23.3,0.2,0.87
SERENDIB LAND PLC,SLND.N0000,131,4,2000,2099,2099,2000,2008.25,8.25,0.41
SEYLAN BANK PLC,SEYB.N0000,18280,84,109,107.25,110,107,109,0,0
SEYLAN BANK PLC,SEYB.X0000,79548,89,77.6,79,79,77.5,78,0.4,0.52
SEYLAN DEVELOPMENTS PLC,CSD.N0000,152100,91,32.5,33.3,33.9,32.5,33.4,0.9,2.77
SIERRA CABLES PLC,SIRA.N0000,1201580,374,31.9,32.3,33.2,31.9,33,1.1,3.45
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,5552,27,152,153,159.5,152,154,2,1.32
SINGER (SRI LANKA) PLC,SINS.N0000,104505,134,83.2,83.2,83.7,82.5,82.5,-0.7,-0.84
SINGER FINANCE LANKA PLC,SFIN.N0000,23505,73,60.4,60.5,63.2,60.5,62,1.6,2.65
SINGHE HOSPITALS PLC,SINH.N0000,158464,70,9.9,10,10.3,9.8,9.9,0,0
SMB FINANCE PLC,SEMB.N0000,4074912,179,0.8,0.8,0.9,0.7,0.8,0,0
SMB FINANCE PLC,SEMB.X0000,150284,23,0.4,0.3,0.4,0.3,0.3,-0.1,-25
