Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
ABANS ELECTRICALS PLC,ABAN.N0000,859,58,1244,1244,1295.5,1180,1214.25,-29.75,-2.39
ABANS FINANCE PLC,AFSL.N0000,4221,27,75,72,74.9,72,73.6,-1.4,-1.87
ACCESS ENGINEERING PLC,AEL.N0000,6773614,1801,71.6,72,75.5,71.1,74,2.4,3.35
ACL CABLES PLC,ACL.N0000,531478,476,222,222,229,220.25,225,3,1.35
ACL PLASTICS PLC,APLA.N0000,3769,104,1622.5,1601,1663,1580,1585.25,-37.25,-2.3
ACME PRINTING & PACKAGING PLC,ACME.N0000,18931,23,6.2,6,6.2,6,6.2,0,0
AGALAWATTE PLANTATIONS PLC,AGAL.N0000,91720,125,57.6,55.1,55.2,51,53.8,-3.8,-6.6
Agarapatana Plantations PLC,AGPL.N0000,117767,120,19.6,18,19,18,18.5,-1.1,-5.61
AGSTAR PLC,AGST.N0000,1096790,159,9,8.9,9.1,8.5,8.8,-0.2,-2.22
AGSTAR PLC,AGST.X0000,11007,16,12.6,12.5,12.5,11,11.4,-1.2,-9.52
AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,367434,341,114.5,113.5,113.5,100,106.5,-8,-6.99
AITKEN SPENCE PLC,SPEN.N0000,47223,112,156,155,155,147.5,150,-6,-3.85
ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,8357,48,390,350,389.75,350,380.25,-9.75,-2.5
ALPHA FIRE SERVICES PLC,AFS.N0000,56959,45,26,25.8,25.8,25,25.1,-0.9,-3.46
ALUMEX PLC,ALUM.N0000,645819,253,19,18,19.2,17.9,19.1,0.1,0.53
AMANA BANK PLC,ABL.N0000,600623,307,30.8,29.9,30.8,29,29.5,-1.3,-4.22
AMANA TAKAFUL LIFE PLC,ATLL.N0000,14396,31,40,39.9,39.9,38,39,-1,-2.5
AMANA TAKAFUL PLC,ATL.N0000,335999,123,27.9,27,27,25,25.9,-2,-7.17
AMBEON CAPITAL PLC,TAP.N0000,1062220,344,43.4,42.5,43.9,39,40.5,-2.9,-6.68
AMBEON HOLDINGS PLC,GREG.N0000,14326,56,157.5,153,157,147,156.25,-1.25,-0.79
ARPICO INSURANCE PLC,AINS.N0000,2830,18,35.4,34.5,35,33,33,-2.4,-6.78
ASIA ASSET FINANCE PLC,AAF.N0000,126952,114,54,53.2,53.9,51,53.5,-0.5,-0.93
ASIA CAPITAL PLC,ACAP.N0000,113801,58,6.2,6.1,6.2,5.9,6,-0.2,-3.23
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,541260,133,10.2,10,10.3,9.7,9.9,-0.3,-2.94
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,24394,72,60,59,59,56.5,56.6,-3.4,-5.67
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,34645,75,31.4,32,32,30.9,31.7,0.3,0.96
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,43332,46,13.9,13.9,13.9,13.2,13.2,-0.7,-5.04
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,34166,109,75.7,75.7,75.7,70.9,71.3,-4.4,-5.81
B P P L HOLDINGS PLC,BPPL.N0000,47186,85,20.2,20,20.5,19.1,19.7,-0.5,-2.48
BAIRAHA FARMS PLC,BFL.N0000,24739,166,433.25,429.75,430,385.25,420.75,-12.5,-2.89
BALANGODA PLANTATIONS PLC,BALA.N0000,15427,51,78.6,75,76,71.5,75.9,-2.7,-3.44
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,39731,55,22.5,21.5,21.5,20,20.1,-2.4,-10.67
BERUWALA RESORTS PLC,BERU.N0000,1182675,98,3.9,3.8,3.9,3.8,3.8,-0.1,-2.56
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,110306,310,129.5,123.5,126,115,119.25,-10.25,-7.92
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,548,17,75,74.6,74.8,70.1,73.8,-1.2,-1.6
BROWN & COMPANY PLC,BRWN.N0000,127389,307,169,164.5,165,159.5,160,-9,-5.33
BROWNS BEACH HOTELS PLC,BBH.N0000,18024,43,24.4,24.1,24.1,21.5,23,-1.4,-5.74
BROWNS INVESTMENTS PLC,BIL.N0000,8741581,866,6.9,6.7,6.8,6.6,6.6,-0.3,-4.35
BUKIT DARAH PLC,BUKI.N0000,2068,31,1075.25,1075.25,1099.75,1020,1020,-55.25,-5.14
C I C HOLDINGS PLC,CIC.N0000,1032003,408,33.7,33,33.4,32,32.5,-1.2,-3.56
C I C HOLDINGS PLC,CIC.X0000,1345396,415,27.2,26.7,27.1,25.3,26.1,-1.1,-4.04
C M HOLDINGS PLC,COLO.N0000,50208,92,62.8,60,63,58.5,58.7,-4.1,-6.53
C T HOLDINGS PLC,CTHR.N0000,37,6,671.5,671.5,671.5,662,671.5,0,0
C T LAND DEVELOPMENT PLC,CTLD.N0000,8437,43,38.6,37,38.5,36,36.1,-2.5,-6.48
C. W. MACKIE PLC,CWM.N0000,52040,219,158,154,158,145.5,154.25,-3.75,-2.37
CABLE SOLUTIONS PLC,CSLK.N0000,574682,89,15,14.7,14.9,14,14.7,-0.3,-2
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,2140,2,15.5,13.6,13.6,12.1,12.3,-3.2,-20.65
