Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
CARSON CUMBERBATCH PLC,CARS.N0000,1497,17,830,830.5,838,800.25,827.5,-2.5,-0.3
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,204569,118,286.25,288,288,285,286,-0.25,-0.09
CENTRAL INDUSTRIES PLC,CIND.N0000,45400,94,180,182,188,180,180.75,0.75,0.42
CEYLINCO HOLDINGS PLC,CINS.N0000,412,3,3055.25,3200,3249,3200,3200,144.75,4.74
CEYLINCO HOLDINGS PLC,CINS.X0000,28,7,1720,1759.75,1760,1720.5,1720,0,0
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,1,1,2697.75,2799,2799,2799,2697.75,0,0
CEYLON COLD STORES PLC,CCS.N0000,115345,128,110,111,112.5,110,111,1,0.91
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,12248,54,320,320.5,327,320.5,324.5,4.5,1.41
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,136914,176,289.25,290,313.5,290,300.75,11.5,3.98
CEYLON HOSPITALS PLC,CHL.X0000,2257,15,151,150,151,147.25,149.5,-1.5,-0.99
CEYLON HOSPITALS PLC,CHL.N0000,5499,32,180,185,190,177.75,184.75,4.75,2.64
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,382682,251,37,37,38.3,36.1,36.9,-0.1,-0.27
CEYLON INVESTMENT PLC,CINV.N0000,442710,337,133.5,135,142,134.25,141.75,8.25,6.18
CEYLON LAND & EQUITY PLC,KZOO.N0000,2978026,190,10.8,11.1,11.4,10.9,11.3,0.5,4.63
CEYLON TEA BROKERS PLC,CTBL.N0000,532922,119,9,9.2,9.3,8.5,8.7,-0.3,-3.33
CEYLON TOBACCO COMPANY PLC,CTC.N0000,10549,72,1653.5,1673.75,1675,1662,1669.5,16,0.97
CHEMANEX PLC,CHMX.N0000,334141,468,171.25,172,191,171,190,18.75,10.95
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,98886,166,182.5,183.5,185,182,182.25,-0.25,-0.14
CHRISSWORLD PLC,CWL.N0000,276174,179,11.2,11.2,13,11,12.6,1.4,12.5
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,3878,33,375,379,383,370,370,-5,-1.33
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,8849,34,294.25,292,295,291,295,0.75,0.25
CITRUS LEISURE PLC,REEF.N0000,1768544,181,4,4.1,4.3,3.9,4.1,0.1,2.5
Co-operative Insurance Company PLC,COOP.N0000,5618824,369,4.9,4.9,4.9,4.6,4.6,-0.3,-6.12
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,258824,495,169,169,194,160,182.75,13.75,8.14
COLOMBO DOCKYARD PLC,DOCK.N0000,201310,385,103.25,97.2,101,91.6,97.4,-5.85,-5.67
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,5736,67,293,299.75,305,295,296.75,3.75,1.28
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,557,22,340.5,350,350,331.5,333.75,-6.75,-1.98
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,2623152,693,33.4,34.4,40.8,34,39.2,5.8,17.37
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,582951,375,193.75,194,195.75,193,194.75,1,0.52
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,119456,192,167.5,167,170,167,169,1.5,0.9
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,364546,217,132,134.75,137.5,132.25,135.25,3.25,2.46
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,3171,24,229.5,230,238,230,230.5,1,0.44
CONVENIENCE FOODS LANKA PLC,SOY.N0000,98,21,1882.5,1860,1949.75,1855,1882.5,0,0
DANKOTUWA PORCELAIN PLC,DPL.N0000,382386,207,25.1,25.1,26.1,24.8,25.1,0,0
DFCC BANK PLC,DFCC.N0000,410415,295,161.25,161,163.75,160.25,161.75,0.5,0.31
DIALOG AXIATA PLC,DIAL.N0000,5013999,935,24.9,25.1,28.9,25,26.1,1.2,4.82
DIALOG FINANCE PLC,CALF.N0000,5446,51,69.8,73.5,74.9,70,72.1,2.3,3.3
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,2315,59,1333.75,1315,1350,1300,1332,-1.75,-0.13
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,300992,277,124,123.75,125,121.75,123.25,-0.75,-0.6
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,12,4,1146.25,1170,1170,1170,1146.25,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,354561,218,61.1,61.3,61.8,60.8,61,-0.1,-0.16
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,122930,79,47,47,47,46.6,46.7,-0.3,-0.64
DOLPHIN HOTELS PLC,STAF.N0000,627537,405,63.1,63.5,67.5,63,66.2,3.1,4.91
E - CHANNELLING PLC,ECL.N0000,2234461,586,15.1,16.4,18.1,16.2,17.7,2.6,17.22
E B CREASY & COMPANY PLC,EBCR.N0000,983435,655,67.7,72,72,68,68.4,0.7,1.03
E M L CONSULTANTS PLC,EML.N0000,820938,166,4.2,4.3,4.7,4.1,4.5,0.3,7.14
EAST WEST PROPERTIES PLC,EAST.N0000,908670,328,63.3,63.8,64.5,62,63.2,-0.1,-0.16
EASTERN MERCHANTS PLC,EMER.N0000,224469,88,10.1,10.2,10.3,9.7,9.8,-0.3,-2.97
EDEN HOTEL LANKA PLC,EDEN.N0000,452823,138,14.3,14.5,14.7,14.2,14.5,0.2,1.4
ELPITIYA PLANTATIONS PLC,ELPL.N0000,3080,34,177.75,179,179.75,174.5,174.5,-3.25,-1.83
EQUITY TWO PLC,ETWO.N0000,1084202,620,51.6,52.5,61.5,52.1,57.9,6.3,12.21
Ex-pack Corrugated Cartons PLC,PACK.N0000,410068,99,15.1,15.1,15.7,15,15.5,0.4,2.65
EXTERMINATORS PLC,EXT.N0000,427551,102,6,6.2,6.3,6,6.1,0.1,1.67
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,648950,393,53,53.4,53.5,52.2,52.4,-0.6,-1.13
First Capital Treasuries PLC,FCT.N0000,274260,172,29,29.5,29.5,28.5,28.6,-0.4,-1.38
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,831494,268,19.5,19.4,21,19.1,20.4,0.9,4.62
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,60692,136,82.1,82.5,86,82.3,84.6,2.5,3.05
GESTETNER OF CEYLON PLC,GEST.N0000,4214,40,202,209,209,199.25,200,-2,-0.99
GREENTECH ENERGY PLC,MEL.N0000,14011963,1116,4.3,4.3,5.3,4.3,5.3,1,23.26
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,4261,17,54.6,51.7,54.5,51.7,54.2,-0.4,-0.73
HARISCHANDRA MILLS PLC,HARI.N0000,362,27,4384,4100.25,4500,4100,4500,116,2.65
HATTON NATIONAL BANK PLC,HNB.X0000,273086,293,310,313.5,313.5,307.25,308.25,-1.75,-0.56
HATTON NATIONAL BANK PLC,HNB.N0000,785344,231,399.5,402,404.75,399,399.5,0,0
HATTON PLANTATIONS PLC,HPL.N0000,5267,21,29.2,29.6,29.6,29,29.3,0.1,0.34
HAYCARB PLC,HAYC.N0000,395438,416,92.2,92.9,98,92.9,96.7,4.5,4.88
HAYLEYS FABRIC PLC,MGT.N0000,493517,167,44.9,44.5,45.5,44.5,45,0.1,0.22
HAYLEYS FIBRE PLC,HEXP.N0000,373011,499,103.75,103,112,98.5,107.25,3.5,3.37
HAYLEYS LEISURE PLC,CONN.N0000,105422,117,34.9,35,35.9,35,35.2,0.3,0.86
HAYLEYS PLC,HAYL.N0000,324580,270,175.25,176,176.5,175,175,-0.25,-0.14
HELA APPAREL HOLDINGS PLC,HELA.N0000,814349,122,3.5,3.6,3.6,3.4,3.5,0,0
HEMAS HOLDINGS PLC,HHL.N0000,2657212,471,30.5,30.5,30.7,30.4,30.5,0,0
HIKKADUWA BEACH RESORT PLC,CITH.N0000,8361576,333,3.4,3.4,3.8,3.4,3.7,0.3,8.82
HNB ASSURANCE PLC,HASU.N0000,377778,123,103,104,106,104,105.25,2.25,2.18
HNB FINANCE PLC,HNBF.N0000,7842877,588,8.6,8.6,9,8.6,8.8,0.2,2.33
HNB FINANCE PLC,HNBF.X0000,183658,133,10.4,11,11.2,10.5,10.6,0.2,1.92
HORANA PLANTATIONS PLC,HOPL.N0000,318,10,60.4,61.8,61.8,60.1,61.8,1.4,2.32
HOTEL SIGIRIYA PLC,HSIG.N0000,26796,50,93.5,92.1,93.7,91.2,92.8,-0.7,-0.75
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,15915,55,46.9,47,47,45.5,45.8,-1.1,-2.35
hSenid Business Solutions PLC,HBS.N0000,67034,77,11.9,12.2,12.4,12,12.1,0.2,1.68
HUNAS HOLDINGS PLC,HUNA.N0000,9855,51,20.5,20.5,20.9,20.5,20.8,0.3,1.46
HVA FOODS PLC,HVA.N0000,8426374,624,3.6,3.7,4.1,3.6,4,0.4,11.11
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,2670480,80,0.4,0.4,0.5,0.4,0.5,0.1,25
JANASHAKTHI FINANCE PLC,BFN.N0000,27279,83,60.7,61.9,63.4,58.5,59.8,-0.9,-1.48
JANASHAKTHI INSURANCE PLC,JINS.N0000,914988,627,101,102,112,99,109.75,8.75,8.66
JAT HOLDINGS PLC,JAT.N0000,4129168,803,41.9,42,43,41.7,42.2,0.3,0.72
JETWING SYMPHONY PLC,JETS.N0000,1113689,172,16,16.4,17.1,16.3,16.9,0.9,5.63
JOHN KEELLS HOLDINGS PLC,JKH.N0000,5760710,616,23,23.1,23.5,23,23.3,0.3,1.3
JOHN KEELLS HOTELS PLC,KHL.N0000,12979157,881,24,24.1,25.3,24.1,25,1,4.17
JOHN KEELLS PLC,JKL.N0000,765,10,84.2,84.2,84.3,84.2,84.2,0,0
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,435597,170,23,23.1,25.2,23.1,24.9,1.9,8.26
KAPRUKA HOLDINGS PLC,KPHL.N0000,48151,32,8.1,8.2,8.2,7.9,8.1,0,0
KEELLS FOOD PRODUCTS PLC,KFP.N0000,438,6,170,170,180,170,179,9,5.29
KEGALLE PLANTATIONS PLC,KGAL.N0000,1315,28,144,142.5,143.5,137.5,138.25,-5.75,-3.99
KELANI CABLES PLC,KCAB.N0000,3924,49,753.25,773,773,755.75,765,11.75,1.56
KELANI TYRES PLC,TYRE.N0000,76619,157,97.5,97.5,99,97.5,98,0.5,0.51
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,6053,38,97,97,97,95.6,96,-1,-1.03
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,205,9,351,355,359.75,355,359.25,8.25,2.35
KOTAGALA PLANTATIONS PLC,KOTA.N0000,559954,108,9.3,9.4,9.4,9.2,9.3,0,0
KOTMALE HOLDINGS PLC,LAMB.N0000,3,2,650,698,698,698,650,0,0
L O L C HOLDINGS PLC,LOLC.N0000,55785,206,562.5,564.25,568.5,555.75,562.25,-0.25,-0.04
L V L ENERGY FUND PLC,LVEF.N0000,48060494,2523,11.1,11.5,12.2,11.2,11.6,0.5,4.5
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,838,31,271.25,300,310,262.5,300,28.75,10.6
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,279130,140,49.2,50,51,49.5,49.6,0.4,0.81
LANKA ASHOK LEYLAND PLC,ASHO.N0000,8292,164,2799.75,2824,2925,2785,2810.5,10.75,0.38
LANKA CERAMIC PLC,CERA.N0000,1589,21,177.75,179,183,171.5,182.5,4.75,2.67
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,3476374,199,5.5,5.5,5.6,5.4,5.4,-0.1,-1.82
LANKA IOC PLC,LIOC.N0000,496540,238,133,133.5,137.5,133,136,3,2.26
LANKA MILK FOODS (CWE) PLC,LMF.N0000,850595,295,55.5,56.4,58,55.7,57.4,1.9,3.42
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,701612,305,25.4,24.2,25.9,24,24.1,-1.3,-5.12
LANKA TILES PLC,TILE.N0000,108770,176,53,53,53.6,52.5,53.3,0.3,0.57
LANKA VENTURES PLC,LVEN.N0000,990449,419,87.2,89,93,83.2,89.3,2.1,2.41
LANKA WALLTILE PLC,LWL.N0000,91478,75,52.5,52.5,53.5,52.3,52.8,0.3,0.57
LANKEM CEYLON PLC,LCEY.N0000,120439,178,85,86,97,86,92.3,7.3,8.59
LANKEM DEVELOPMENTS PLC,LDEV.N0000,675674,157,25.7,26,27.6,25.7,26.1,0.4,1.56
LAUGFS GAS PLC,LGL.N0000,31051,22,32,32,33,32,32.9,0.9,2.81
LAUGFS GAS PLC,LGL.X0000,268,5,22.5,21.6,22.3,21.6,21.7,-0.8,-3.56
LAUGFS POWER PLC,LPL.X0000,20406,11,9,9.1,9.2,8.7,8.8,-0.2,-2.22
LAUGFS POWER PLC,LPL.N0000,36243,22,12.1,11.7,12.2,11.6,12,-0.1,-0.83
LAXAPANA PLC,LITE.N0000,17357,61,48.7,49.3,53.1,48.2,50,1.3,2.67
LB FINANCE PLC,LFIN.N0000,147816,170,139.5,139.5,140,139,139.5,0,0
LEE HEDGES PLC,SHAW.N0000,1405,12,188.25,189,192,188.5,192,3.75,1.99
LION BREWERY (CEYLON) PLC,LION.N0000,3344,18,1430,1430,1430,1400,1425,-5,-0.35
LOLC FINANCE PLC,LOFC.N0000,4283733,321,5.8,5.9,6,5.8,6,0.2,3.45
LOLC GENERAL INSURANCE PLC,LGIL.N0000,293863,56,8.9,9.1,9.2,9,9,0.1,1.12
LOTUS HYDRO POWER PLC,HPFL.N0000,271653,118,16.7,16.7,16.8,16.5,16.5,-0.2,-1.2
LUMINEX PLC,LUMX.N0000,2462677,241,7,7,7.4,6.9,7.1,0.1,1.43
MADULSIMA PLANTATIONS PLC,MADU.N0000,81195,54,14,13.5,14.1,13.5,13.9,-0.1,-0.71
MAHARAJA FOODS PLC,MFPE.N0000,426414,196,10.8,10.9,11.3,10.5,10.6,-0.2,-1.85
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,6421,77,49,49,49.5,48.8,49,0,0
MAHAWELI REACH HOTELS PLC,MRH.N0000,3957,16,21.8,21.5,21.9,21.5,21.5,-0.3,-1.38
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,5355,50,61.6,59.8,61.5,58.8,61,-0.6,-0.97
MARAWILA RESORTS PLC,MARA.N0000,22793272,664,7.4,7.5,8.1,7.5,8,0.6,8.11
MASKELIYA PLANTATIONS PLC,MASK.N0000,87446,52,97.6,97.7,99,96.1,98.3,0.7,0.72
MELSTACORP PLC,MELS.N0000,19176,102,162.5,163.5,163.5,160.75,162.75,0.25,0.15
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,4,1,267.5,279,279,279,267.5,0,0
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,600839,82,8.7,8.6,9,8.5,8.8,0.1,1.15
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,1455945,295,6.9,7.2,7.8,7.2,7.4,0.5,7.25
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,8288058,485,1.6,1.7,2,1.6,2,0.4,25
MYLAND DEVELOPMENTS PLC,MDL.N0000,80621,40,10.1,10.1,10.8,10,10.5,0.4,3.96
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,2046,68,572.5,573.5,580,555,556.25,-16.25,-2.84
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,194637,366,143.5,143,146,142,144.75,1.25,0.87
NATIONS TRUST BANK PLC,NTB.X0000,160,13,303.5,304.75,305,304.75,304.75,1.25,0.41
NATIONS TRUST BANK PLC,NTB.N0000,86329,58,268,269,270,267,270,2,0.75
NAWALOKA HOSPITALS PLC,NHL.N0000,1405663,130,8.3,8.3,8.4,7.9,8,-0.3,-3.61
ODEL PLC,ODEL.N0000,6111,18,11.4,11.4,11.9,11.4,11.8,0.4,3.51
OFFICE EQUIPMENT PLC,OFEQ.N0000,26,1,182.5,182.75,182.75,182.75,182.5,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,11745,23,38.3,38.4,38.5,37.1,37.5,-0.8,-2.09
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,1835133,410,37.7,37.9,38.8,37.8,38.5,0.8,2.12
PALM GARDEN HOTELS PLC,PALM.N0000,60021,44,81.1,81.7,81.7,78,78.5,-2.6,-3.21
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,1715561,306,57.2,57.3,57.9,56.8,57.5,0.3,0.52
PANASIAN POWER PLC,PAP.N0000,809255,160,17.4,17.7,17.8,17.3,17.7,0.3,1.72
PARAGON CEYLON PLC,PARA.N0000,1139,25,96.6,96.4,120,96.4,100,3.4,3.52
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,35560,33,39.5,39.5,39.5,37.5,39.3,-0.2,-0.51
PEOPLE'S INSURANCE PLC,PINS.N0000,66639,31,37.9,38,38,37.1,38,0.1,0.26
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,1875786,228,23.4,23.4,23.8,23.3,23.5,0.1,0.43
PGP GLASS CEYLON PLC,GLAS.N0000,14141,55,55.6,55.7,55.8,55,55.7,0.1,0.18
PMF FINANCE PLC,PMB.N0000,587450,246,18.6,18.6,19.4,17.5,17.7,-0.9,-4.84
PRIME LANDS RESIDENCIES PLC,PLR.N0000,14083028,1523,21.5,21.5,25.3,21.5,25,3.5,16.28
PRINTCARE PLC,CARE.N0000,14613,22,56,56.6,56.6,55.7,55.9,-0.1,-0.18
R I L PROPERTY PLC,RIL.N0000,4487011,361,28.7,29,29.5,28.1,29,0.3,1.05
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,647,7,82.5,83,83,83,83,0.5,0.61
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,4495439,1178,24.7,24.8,25.2,23.1,24,-0.7,-2.83
RAMBODA FALLS PLC,RFL.N0000,709,4,37.8,37.1,38.2,37.1,38,0.2,0.53
RENUKA AGRI FOODS PLC,RAL.N0000,15660361,851,4.7,4.8,5.4,4.6,5.1,0.4,8.51
RENUKA CITY HOTELS PLC.,RENU.N0000,12831,54,844,844,857,830,830.25,-13.75,-1.63
RENUKA FOODS PLC,COCO.N0000,171768,78,18.2,19,19,18.4,18.9,0.7,3.85
RENUKA FOODS PLC,COCO.X0000,7695,21,15.5,16.2,16.2,15.2,16,0.5,3.23
RENUKA HOLDINGS PLC,RHL.X0000,30282,29,24.8,23.9,25,23.9,24.9,0.1,0.4
RENUKA HOLDINGS PLC,RHL.N0000,741015,80,29,28,29.1,27.8,29,0,0
RENUKA HOTELS PLC,RCH.N0000,458286,213,249.75,251.75,280,250,271.5,21.75,8.71
RESUS ENERGY PLC,HPWR.N0000,404934,83,38,38,39,37.2,38.7,0.7,1.84
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,375243,221,26.8,26.5,28.9,26.5,28.4,1.6,5.97
RICHARD PIERIS EXPORTS PLC,REXP.N0000,11149,104,386,385,410,380,382.25,-3.75,-0.97
ROYAL CERAMICS LANKA PLC,RCL.N0000,1264890,378,46.3,46.2,46.5,45.5,45.6,-0.7,-1.51
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,16905,28,89.7,89.7,95,89.7,90.3,0.6,0.67
SAMPATH BANK PLC,SAMP.N0000,245859,433,146,147,147.5,146,146.25,0.25,0.17
SAMSON INTERNATIONAL PLC,SIL.N0000,395,6,178.5,181.5,183,181.5,182,3.5,1.96
SANASA DEVELOPMENT BANK PLC,SDB.N0000,136551,83,46,46,47,45.3,46,0,0
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,297902,75,34.2,34.4,34.5,33.5,33.7,-0.5,-1.46
SATHOSA MOTORS PLC,SMOT.N0000,1044,6,953.75,989.75,990,932,989,35.25,3.7
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,231,20,477,557.75,557.75,556,556.75,79.75,16.72
SERENDIB HOTELS PLC,SHOT.X0000,119455,39,13.6,13.6,14.2,13.6,14,0.4,2.94
SERENDIB HOTELS PLC,SHOT.N0000,2303950,262,22.5,22.5,24.5,22.5,23.6,1.1,4.89
SERENDIB LAND PLC,SLND.N0000,65,2,1650,1647.5,1647.5,1647.5,1650,0,0
SEYLAN BANK PLC,SEYB.N0000,27124,60,102.75,103.25,103.5,102.75,103,0.25,0.24
SEYLAN BANK PLC,SEYB.X0000,312264,103,72.7,72.5,73.4,72.5,72.8,0.1,0.14
SEYLAN DEVELOPMENTS PLC,CSD.N0000,922909,296,30.4,30,32.9,29.8,32.2,1.8,5.92
SIERRA CABLES PLC,SIRA.N0000,3553664,561,24.1,24.3,24.3,23.6,23.9,-0.2,-0.83
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,26311,54,127,127,143.5,124.5,129.25,2.25,1.77
SINGER (SRI LANKA) PLC,SINS.N0000,370342,187,67.1,67.1,68.5,66.5,67.4,0.3,0.45
SINGER FINANCE LANKA PLC,SFIN.N0000,298754,277,65.1,65.3,65.8,64.8,65.4,0.3,0.46
SINGHE HOSPITALS PLC,SINH.N0000,403677,74,8.6,8.8,8.8,8.5,8.7,0.1,1.16
SMB FINANCE PLC,SEMB.N0000,37643569,460,0.7,0.8,0.9,0.7,0.8,0.1,14.29
SMB FINANCE PLC,SEMB.X0000,5024297,81,0.3,0.4,0.4,0.3,0.4,0.1,33.33
