Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
AMANA TAKAFUL PLC,ATL.N0000,4133,17,22.5,22.7,22.7,22.1,22.6,0.1,0.44
AMBEON CAPITAL PLC,TAP.N0000,2432877,329,36.1,36.5,36.5,35.3,35.6,-0.5,-1.39
AMBEON HOLDINGS PLC,GREG.N0000,20386,38,138.5,135,137.5,133,136.25,-2.25,-1.62
ARPICO INSURANCE PLC,AINS.N0000,14582,22,36.8,36.8,38.5,36.7,38,1.2,3.26
ASIA ASSET FINANCE PLC,AAF.N0000,877571,271,62.2,62.1,62.4,60.5,61.6,-0.6,-0.96
ASIA CAPITAL PLC,ACAP.N0000,14598,21,4.7,4.7,4.7,4.6,4.6,-0.1,-2.13
ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,607743,92,9.3,9.5,9.5,9.1,9.3,0,0
ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,48354,43,67,67,68,66,67,0,0
ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,108129,62,35.4,35.2,35.4,35,35,-0.4,-1.13
ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,132386,76,13.5,13.3,13.5,13.2,13.2,-0.3,-2.22
ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,890340,998,66.7,66.9,76.2,66.5,73.2,6.5,9.75
B P P L HOLDINGS PLC,BPPL.N0000,63690,27,20.5,20.5,20.5,20.2,20.4,-0.1,-0.49
BAIRAHA FARMS PLC,BFL.N0000,31855,81,364.5,369.75,369.75,350,355,-9.5,-2.61
BALANGODA PLANTATIONS PLC,BALA.N0000,30063,26,99.6,100,102,99.2,100,0.4,0.4
BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,24322,20,24.4,24.5,24.5,23.1,23.7,-0.7,-2.87
BERUWALA RESORTS PLC,BERU.N0000,848833,51,4,4.1,4.1,3.9,4,0,0
BOGALA GRAPHITE LANKA PLC,BOGA.N0000,28734,86,88.2,89,89.5,87.8,88.4,0.2,0.23
BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,1061,14,88,88,88,85.7,87.3,-0.7,-0.8
BROWN & COMPANY PLC,BRWN.N0000,8295,65,182.25,186,186,183,184.5,2.25,1.23
BROWNS BEACH HOTELS PLC,BBH.N0000,7228,30,27,27.1,27.1,26.2,26.8,-0.2,-0.74
BROWNS INVESTMENTS PLC,BIL.N0000,7433378,468,7.6,7.5,7.6,7.5,7.5,-0.1,-1.32
BUKIT DARAH PLC,BUKI.N0000,25589,32,1063.25,1062,1100,1050,1100,36.75,3.46
C I C HOLDINGS PLC,CIC.X0000,114938,126,132.5,132.5,134,130.5,132,-0.5,-0.38
C I C HOLDINGS PLC,CIC.N0000,106583,165,172,171,172.5,169.25,170,-2,-1.16
C M HOLDINGS PLC,COLO.N0000,19008,44,571.75,570,570,550,550.25,-21.5,-3.76
C T HOLDINGS PLC,CTHR.N0000,752074,30,652.5,652.5,680,651,651,-1.5,-0.23
C T LAND DEVELOPMENT PLC,CTLD.N0000,8086,36,37.5,38.1,38.6,37.2,38,0.5,1.33
C. W. MACKIE PLC,CWM.N0000,6970,49,124.25,125,125,123,124.5,0.25,0.2
CABLE SOLUTIONS PLC,CSLK.N0000,271505,66,15.9,15.6,15.8,15.5,15.7,-0.2,-1.26
CAL FIVE YEAR CLOSED END FUND (“Units”),CALC.U0000,631,6,14.4,14.3,15,14.3,14.9,0.5,3.47
CAL FIVE YEAR OPTIMUM FUND (“Units”),CALI.U0000,5,1,13.6,14,14,14,13.6,0,0
CAPITAL ALLIANCE HOLDINGS PLC,CALH.N0000,560599,197,18.3,18.5,18.5,18.3,18.4,0.1,0.55
CAPITAL ALLIANCE PLC,CALT.N0000,164309,193,53,53.3,53.4,52.6,52.7,-0.3,-0.57
CARGILLS (CEYLON) PLC,CARG.N0000,891372,104,750,751,785,750,750,0,0
CARGILLS BANK PLC,CBNK.N0000,4178505,424,10.3,10.3,10.4,10,10.1,-0.2,-1.94
CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,1454,9,179,174.5,179,174.5,177.25,-1.75,-0.98
CARSON CUMBERBATCH PLC,CARS.N0000,11784,35,832.75,838,850,830,845,12.25,1.47
CENTRAL FINANCE COMPANY PLC,CFIN.N0000,32172,106,302.75,305,305,300.25,302.25,-0.5,-0.17
CENTRAL INDUSTRIES PLC,CIND.N0000,467508,667,228.75,230,239.25,226.75,233.75,5,2.19
CEYLINCO HOLDINGS PLC,CINS.N0000,1,1,3125.25,3130,3130,3130,3125.25,0,0
CEYLINCO HOLDINGS PLC,CINS.X0000,1279,12,1824,1825,1898.5,1821,1825,1,0.05
CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,54,11,2824.25,2900,2900,2668,2824.25,0,0
CEYLON COLD STORES PLC,CCS.N0000,54356,117,120.25,118.25,120,118,119.5,-0.75,-0.62
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,6179,50,364.75,367,367,358.25,363.25,-1.5,-0.41
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,4470,7,288,287,289,285,286.5,-1.5,-0.52
CEYLON HOSPITALS PLC,CHL.X0000,275,4,153.75,158,158,157,157.25,3.5,2.28
CEYLON HOSPITALS PLC,CHL.N0000,17337,33,199.25,187.25,202,187.25,200.75,1.5,0.75
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,277027,123,47.9,47.6,49.7,47.6,48.8,0.9,1.88
CEYLON INVESTMENT PLC,CINV.N0000,75663,66,132.5,133,133,130.25,132,-0.5,-0.38
CEYLON LAND & EQUITY PLC,KZOO.N0000,3413723,474,11.2,11.2,11.9,11.1,11.5,0.3,2.68
CEYLON TEA BROKERS PLC,CTBL.N0000,144378,34,8.2,8.3,8.3,8.1,8.1,-0.1,-1.22
CEYLON TOBACCO COMPANY PLC,CTC.N0000,2654,71,1689.75,1695,1695,1674.75,1685,-4.75,-0.28
CHEMANEX PLC,CHMX.N0000,3683,17,181.5,181,182.75,178.25,178.5,-3,-1.65
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,1099949,171,182.5,183.75,185.75,182.25,182.75,0.25,0.14
CHRISSWORLD PLC,CWL.N0000,82452,36,13.9,13.8,14,13.6,13.7,-0.2,-1.44
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,15202,98,311.75,311.75,311.75,307,308,-3.75,-1.2
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,1251,10,386.25,389,389,380,388,1.75,0.45
CITRUS LEISURE PLC,REEF.N0000,567728,83,4.3,4.4,4.4,4.3,4.3,0,0
Co-operative Insurance Company PLC,COOP.N0000,2462811,134,4.6,4.6,4.6,4.5,4.5,-0.1,-2.17
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,5395,32,162.75,162,169.75,162,169.5,6.75,4.15
COLOMBO DOCKYARD PLC,DOCK.N0000,2912688,342,129.5,132,140,127.75,134,4.5,3.47
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,5424,43,307.5,305.25,325,305.25,322.25,14.75,4.8
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,5758,55,382.75,380,418.75,365.5,405,22.25,5.81
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,763681,112,45.1,45.7,45.9,45,45.1,0,0
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,3471565,456,196.25,196.75,198,196.5,197,0.75,0.38
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,323168,164,183.25,182.5,182.75,180,182,-1.25,-0.68
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,199023,252,143,143.5,143.75,140.5,140.75,-2.25,-1.57
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,2119,13,239,239,244,237.5,237.75,-1.25,-0.52
CONVENIENCE FOODS LANKA PLC,SOY.N0000,1066,63,1943.25,1960,1965,1900,1905.25,-38,-1.96
DANKOTUWA PORCELAIN PLC,DPL.N0000,434740,206,19.7,20.4,20.4,19,19.1,-0.6,-3.05
DFCC BANK PLC,DFCC.N0000,809201,322,164.75,165,165,162.75,163,-1.75,-1.06
DIALOG AXIATA PLC,DIAL.N0000,1008842,159,26.9,26.9,27.4,26.7,27.2,0.3,1.12
DIALOG FINANCE PLC,CALF.N0000,3531,28,81.7,81.1,82.9,80.9,81,-0.7,-0.86
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,3285,117,2109,2199,2199,2000,2009.75,-99.25,-4.71
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,239169,270,141.5,141.75,142,140,141.5,0,0
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,137,5,1161.75,1153.5,1180,1153.5,1180,18.25,1.57
DIPPED PRODUCTS PLC,DIPD.N0000,702861,544,71.5,71.5,71.7,69.5,70.4,-1.1,-1.54
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,397432,301,66.6,67,67.5,65,66.5,-0.1,-0.15
DOLPHIN HOTELS PLC,STAF.N0000,58298,72,67.6,67,67.9,66.5,66.7,-0.9,-1.33
E - CHANNELLING PLC,ECL.N0000,39952,10,15.9,15.9,16,15.7,15.8,-0.1,-0.63
E B CREASY & COMPANY PLC,EBCR.N0000,412203,154,70.1,70.6,72.2,70,71.7,1.6,2.28
E M L CONSULTANTS PLC,EML.N0000,41646,22,4.7,4.9,4.9,4.6,4.7,0,0
EAST WEST PROPERTIES PLC,EAST.N0000,614743,171,65.8,66,66.6,62,63.5,-2.3,-3.5
EASTERN MERCHANTS PLC,EMER.N0000,35323,41,11,11.3,11.3,10.6,10.8,-0.2,-1.82
EDEN HOTEL LANKA PLC,EDEN.N0000,313597,114,14.3,14.4,15.1,14.1,14.5,0.2,1.4
ELPITIYA PLANTATIONS PLC,ELPL.N0000,11179,56,205.25,202.5,207,202,203.25,-2,-0.97
EQUITY TWO PLC,ETWO.N0000,33826,51,83.6,84.9,86.4,84,85.3,1.7,2.03
Ex-pack Corrugated Cartons PLC,PACK.N0000,252644,78,15.2,15.4,15.4,14.9,15.1,-0.1,-0.66
EXTERMINATORS PLC,EXT.N0000,23850,29,7.9,7.9,8,7.8,8,0.1,1.27
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,440149,469,66.9,67,68,65.2,65.8,-1.1,-1.64
First Capital Treasuries PLC,FCT.N0000,1358028,554,38.6,39,39.1,38.3,38.5,-0.1,-0.26
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,347015,92,21,21.1,21.1,20.4,20.6,-0.4,-1.9
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,564828,456,90.2,92,96.9,89.6,95.1,4.9,5.43
GESTETNER OF CEYLON PLC,GEST.N0000,1885,41,223.75,225,228,214.25,226.75,3,1.34
GREENTECH ENERGY PLC,MEL.N0000,192478,61,4.4,4.4,4.6,4.3,4.5,0.1,2.27
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,10675,59,76.5,75,79.8,72,72.1,-4.4,-5.75
HARISCHANDRA MILLS PLC,HARI.N0000,3,3,4332.75,4332,4488,4332,4332.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,700169,252,307,309.75,311.5,307,308.25,1.25,0.41
HATTON NATIONAL BANK PLC,HNB.N0000,295180,274,390,390.5,391,389,389.5,-0.5,-0.13
HATTON PLANTATIONS PLC,HPL.N0000,93953,86,31.5,31.3,32,30.9,31.1,-0.4,-1.27
HAYCARB PLC,HAYC.N0000,550151,635,115.75,116,119,113,116,0.25,0.22
HAYLEYS FABRIC PLC,MGT.N0000,151244,54,43.9,43.9,44,43.7,43.9,0,0
HAYLEYS FIBRE PLC,HEXP.N0000,24815,41,99.1,101.5,101.5,98,98.5,-0.6,-0.61
HAYLEYS LEISURE PLC,CONN.N0000,19738,40,44.1,44.5,44.5,43,44,-0.1,-0.23
HAYLEYS PLC,HAYL.N0000,584513,222,191.5,191.75,192,190,190,-1.5,-0.78
HELA APPAREL HOLDINGS PLC,HELA.N0000,1899696,124,3.3,3.3,3.4,3.2,3.4,0.1,3.03
HEMAS HOLDINGS PLC,HHL.N0000,2733361,451,33.1,33.3,33.3,32.5,33,-0.1,-0.3
HIKKADUWA BEACH RESORT PLC,CITH.N0000,1695707,96,3.5,3.6,3.6,3.5,3.5,0,0
HNB ASSURANCE PLC,HASU.N0000,19361,32,104.75,104.75,107,104,104.25,-0.5,-0.48
HNB FINANCE PLC,HNBF.N0000,8868693,555,8.5,8.5,9.2,8.4,9,0.5,5.88
HNB FINANCE PLC,HNBF.X0000,2640386,316,8,7.9,8.6,7.7,8.1,0.1,1.25
HORANA PLANTATIONS PLC,HOPL.N0000,16627,33,64.1,65,65,63.6,63.7,-0.4,-0.62
HOTEL SIGIRIYA PLC,HSIG.N0000,32234,65,113.75,113.25,117,110.5,111.75,-2,-1.76
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,9325,23,45,45,45,44,44.1,-0.9,-2
hSenid Business Solutions PLC,HBS.N0000,177608,76,12,12,12.2,11.9,11.9,-0.1,-0.83
HUNAS HOLDINGS PLC,HUNA.N0000,23951,22,20.6,20.5,20.9,20.5,20.6,0,0
HUNTER & COMPANY PLC,HUNT.N0000,315,12,1020.25,1049.5,1049.5,1000,1000,-20.25,-1.98
HVA FOODS PLC,HVA.N0000,22153,36,3.5,3.6,3.7,3.5,3.5,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,2383716,71,0.4,0.5,0.5,0.4,0.5,0.1,25
JANASHAKTHI FINANCE PLC,BFN.N0000,10166,44,47.1,47.2,47.2,46.9,46.9,-0.2,-0.42
JANASHAKTHI INSURANCE PLC,JINS.N0000,294263,310,124.5,124,134,122,130.25,5.75,4.62
JAT HOLDINGS PLC,JAT.N0000,488917,218,46,45.7,46.2,44.7,45.2,-0.8,-1.74
JETWING SYMPHONY PLC,JETS.N0000,376841,138,20.8,20.9,21.4,20.4,20.8,0,0
JOHN KEELLS HOLDINGS PLC,JKH.N0000,15397599,2212,21.7,21.7,21.7,21.3,21.5,-0.2,-0.92
JOHN KEELLS HOTELS PLC,KHL.N0000,560423,191,26.7,26.7,27.2,26.5,27,0.3,1.12
JOHN KEELLS PLC,JKL.N0000,489,17,86.6,87,87,84.7,84.8,-1.8,-2.08
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,49441,29,23.6,24.3,25,24.3,24.6,1,4.24
KAPRUKA HOLDINGS PLC,KPHL.N0000,50847,27,8.3,8.3,8.3,8,8.2,-0.1,-1.2
KEELLS FOOD PRODUCTS PLC,KFP.N0000,170,9,170,163.5,170,163.5,165.25,-4.75,-2.79
KEGALLE PLANTATIONS PLC,KGAL.N0000,2068,14,142.25,141.25,144.5,141.25,141.5,-0.75,-0.53
KELANI CABLES PLC,KCAB.N0000,8049,81,1202.5,1210,1210,1180.25,1193.75,-8.75,-0.73
KELANI TYRES PLC,TYRE.N0000,25858,97,94.3,94,95,93.9,94,-0.3,-0.32
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,52525,88,102.25,102.25,104,100.5,102.75,0.5,0.49
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,40,3,400.25,401.25,406,401.25,400.25,0,0
KOTAGALA PLANTATIONS PLC,KOTA.N0000,977935,205,9.9,10,10.1,9.8,10,0.1,1.01
KOTAGALA PLANTATIONS PLC,KOTA.R0000,5807282,603,1.1,1.1,1.2,0.9,1,-0.1,-9.09
KOTMALE HOLDINGS PLC,LAMB.N0000,75,11,747.5,795,795,770,747.5,0,0
L O L C HOLDINGS PLC,LOLC.N0000,131920,126,561.5,566,566.75,558,561,-0.5,-0.09
L V L ENERGY FUND PLC,LVEF.N0000,4244616,358,12.2,12.2,12.3,11.9,12,-0.2,-1.64
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,2,2,292,280,309.5,280,292,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,119710,86,53.8,53.3,54.5,53,53.2,-0.6,-1.12
LANKA ASHOK LEYLAND PLC,ASHO.N0000,763,50,3446.5,3446.5,3446.5,3360,3362.5,-84,-2.44
LANKA CERAMIC PLC,CERA.N0000,5676,25,169.5,176,176,165.25,167.5,-2,-1.18
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,31885772,1576,7.8,7.8,9,7.6,8.7,0.9,11.54
LANKA IOC PLC,LIOC.N0000,175039,277,127.75,128,129,127.5,127.75,0,0
LANKA MILK FOODS (CWE) PLC,LMF.N0000,881411,535,67.3,67.3,67.3,64.9,66.7,-0.6,-0.89
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,116667,70,29,29,29.4,28,28.8,-0.2,-0.69
LANKA TILES PLC,TILE.N0000,64911,93,54.7,55,55,53.5,53.6,-1.1,-2.01
LANKA VENTURES PLC,LVEN.N0000,11415,19,79,80,80.5,78.2,80,1,1.27
LANKA WALLTILE PLC,LWL.N0000,508481,161,56,56,56,54.6,54.9,-1.1,-1.96
LANKEM CEYLON PLC,LCEY.N0000,3318,24,107.5,107.5,108.25,107.25,107.75,0.25,0.23
LANKEM DEVELOPMENTS PLC,LDEV.N0000,1177406,127,29.3,30,30.5,29.5,29.7,0.4,1.37
LAUGFS GAS PLC,LGL.N0000,46729,88,53,53,54.8,51.1,52.2,-0.8,-1.51
LAUGFS GAS PLC,LGL.X0000,34159,37,32.5,32.2,33.5,32,32,-0.5,-1.54
LAUGFS POWER PLC,LPL.X0000,38758,49,11,11.5,11.7,11.2,11.2,0.2,1.82
LAUGFS POWER PLC,LPL.N0000,21428,32,15.5,15.8,15.8,15.4,15.4,-0.1,-0.65
LAXAPANA PLC,LITE.N0000,3850,10,49.9,49.9,49.9,48.9,48.9,-1,-2
LB FINANCE PLC,LFIN.N0000,716335,199,152.75,152.5,153.5,151,152,-0.75,-0.49
LEE HEDGES PLC,SHAW.N0000,22,4,185.5,186,186,184.25,185.5,0,0
LION BREWERY (CEYLON) PLC,LION.N0000,239,27,1783.5,1760,1760,1750,1754,-29.5,-1.65
LOLC FINANCE PLC,LOFC.N0000,1815778,197,5.7,5.8,5.9,5.7,5.8,0.1,1.75
LOLC GENERAL INSURANCE PLC,LGIL.N0000,87076,40,8.8,8.9,8.9,8.7,8.9,0.1,1.14
LOTUS HYDRO POWER PLC,HPFL.N0000,40869,61,14.8,15.3,15.3,14.4,14.4,-0.4,-2.7
LUMINEX PLC,LUMX.N0000,81264,20,6.9,7,7,6.9,6.9,0,0
MADULSIMA PLANTATIONS PLC,MADU.N0000,111584,40,14.2,14.1,14.5,13.9,14.2,0,0
MAHARAJA FOODS PLC,MFPE.N0000,16732,23,12.2,12.5,12.5,12.2,12.2,0,0
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,19410,26,50.9,50,51.1,48,50.2,-0.7,-1.38
MAHAWELI REACH HOTELS PLC,MRH.N0000,508,5,22.2,21.7,22.2,21.7,22,-0.2,-0.9
MALWATTE VALLEY PLANTATION PLC,MAL.X0000,1303,7,42.6,41.5,44.4,41.5,44.4,1.8,4.23
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,893,10,61.5,62.5,63.5,62.5,63.2,1.7,2.76
MARAWILA RESORTS PLC,MARA.N0000,423253,60,8,8,8.3,8,8,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,11752,26,114,114,116.5,112.75,114.75,0.75,0.66
MELSTACORP PLC,MELS.N0000,501166,166,194,194,194,189.5,191.75,-2.25,-1.16
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,113,19,552.25,555,559,553.75,555.25,3,0.54
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,1574812,120,9.5,9.4,9.6,9.3,9.5,0,0
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,30508,45,6.9,7,7,6.8,6.8,-0.1,-1.45
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,418112,57,2,2.1,2.1,1.9,2,0,0
MYLAND DEVELOPMENTS PLC,MDL.N0000,7580,21,18.8,17.4,18.6,17.4,17.4,-1.4,-7.45
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,7261,64,607.5,615,629.75,600,608.75,1.25,0.21
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,100927,169,145.5,145,145,143.25,143.75,-1.75,-1.2
NATIONS TRUST BANK PLC,NTB.X0000,341,11,417.75,401.5,417,401.5,410,-7.75,-1.86
NATIONS TRUST BANK PLC,NTB.N0000,119506,224,309.75,309.75,309.75,304.5,306.75,-3,-0.97
NAWALOKA HOSPITALS PLC,NHL.N0000,138081,68,8.8,8.9,9,8.7,9,0.2,2.27
ODEL PLC,ODEL.N0000,3768,14,11.8,11.8,11.8,11.6,11.7,-0.1,-0.85
OFFICE EQUIPMENT PLC,OFEQ.N0000,8,3,194.5,194.25,194.25,194,194.5,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,7268,40,47.7,47.5,55,47.5,50,2.3,4.82
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,666383,326,41.9,42.4,42.4,40.5,41.4,-0.5,-1.19
PALM GARDEN HOTELS PLC,PALM.N0000,1339,7,79.3,79.5,79.5,79.2,79.2,-0.1,-0.13
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,565638,464,68,68,68.1,66,67.5,-0.5,-0.74
PANASIAN POWER PLC,PAP.N0000,3907680,735,32.3,32.5,33.3,31.9,32.4,0.1,0.31
PARAGON CEYLON PLC,PARA.N0000,235,6,109.25,109,119,103,118.5,9.25,8.47
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,25620,28,47,47.4,49,46.8,47.6,0.6,1.28
PEOPLE'S INSURANCE PLC,PINS.N0000,61298,39,38.7,38.7,39.9,38.5,38.6,-0.1,-0.26
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,1334854,182,27,27,27.5,26.7,27,0,0
PGP GLASS CEYLON PLC,GLAS.N0000,155738,116,59.2,59.5,61.5,59.5,60.4,1.2,2.03
PMF FINANCE PLC,PMB.N0000,198169,69,16,16,16.1,15.7,15.9,-0.1,-0.63
PRIME LANDS RESIDENCIES PLC,PLR.N0000,1578633,433,33.5,33.5,33.6,32.4,32.6,-0.9,-2.69
PRINTCARE PLC,CARE.N0000,87570,86,63.1,61,63.5,60,61.6,-1.5,-2.38
R I L PROPERTY PLC,RIL.N0000,2152701,394,37.3,37.1,37.5,36.5,36.7,-0.6,-1.61
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,1036,4,78,80,80,78.6,78.6,0.6,0.77
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,413375,132,26.9,27.2,27.2,26.1,26.6,-0.3,-1.12
RAMBODA FALLS PLC,RFL.N0000,7580,18,46.8,45.2,46.4,45,45.2,-1.6,-3.42
RENUKA AGRI FOODS PLC,RAL.N0000,3064396,161,5.5,5.7,5.7,5.2,5.3,-0.2,-3.64
RENUKA CITY HOTELS PLC.,RENU.N0000,3461,29,854.75,869,875,840,850.25,-4.5,-0.53
RENUKA FOODS PLC,COCO.N0000,40842,65,24.3,23.8,25.8,23.5,24,-0.3,-1.23
RENUKA FOODS PLC,COCO.X0000,47759,27,19.5,19.8,19.8,19,19.1,-0.4,-2.05
RENUKA HOLDINGS PLC,RHL.X0000,1200,3,26.5,26.5,27,26.5,26.8,0.3,1.13
RENUKA HOLDINGS PLC,RHL.N0000,41262,38,32.1,32,33,32,32.8,0.7,2.18
RENUKA HOTELS PLC,RCH.N0000,4121,52,256.25,255,265,249.25,251,-5.25,-2.05
RESUS ENERGY PLC,HPWR.N0000,571003,50,47,47,48,45.8,47.8,0.8,1.7
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,238129,47,27,26.8,27.2,26.7,26.7,-0.3,-1.11
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1063,21,370,370,375,368,368.25,-1.75,-0.47
ROYAL CERAMICS LANKA PLC,RCL.N0000,707640,248,47.4,47.3,47.3,46.3,46.7,-0.7,-1.48
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,1692,14,79.1,80,80,79,79.1,0,0
SAMPATH BANK PLC,SAMP.N0000,461277,590,149.75,150,150,147.75,148.25,-1.5,-1
SAMSON INTERNATIONAL PLC,SIL.N0000,216,11,336.5,322.5,349,320,348,11.5,3.42
SANASA DEVELOPMENT BANK PLC,SDB.N0000,377511,227,50.1,49.5,50.2,49,50,-0.1,-0.2
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,1266739,387,35.8,36,37.9,35,37.1,1.3,3.63
SATHOSA MOTORS PLC,SMOT.N0000,27,6,1138.25,1139,1139,1100,1138.25,0,0
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,6,2,610,642,642,638,610,0,0
SERENDIB HOTELS PLC,SHOT.X0000,138382,42,16,15.8,15.9,15.7,15.7,-0.3,-1.88
SERENDIB HOTELS PLC,SHOT.N0000,79674,22,26.3,26.5,26.5,25.6,25.9,-0.4,-1.52
SEYLAN BANK PLC,SEYB.N0000,80721,124,102.75,103.75,105,102,102.5,-0.25,-0.24
SEYLAN BANK PLC,SEYB.X0000,709114,156,73.4,73.7,73.9,73,73.5,0.1,0.14
SEYLAN DEVELOPMENTS PLC,CSD.N0000,82745,102,29.9,30.1,30.4,29,29.6,-0.3,-1
SIERRA CABLES PLC,SIRA.N0000,1327673,487,27.8,27.8,28,27.2,27.3,-0.5,-1.8
SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,689,7,125.5,125.5,125.5,124,125.5,0,0
