Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,3374,33,429.75,434,434,425,427.5,-2.25,-0.52
CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,340,12,300.5,300.5,304.75,300,303.25,2.75,0.92
CEYLON HOSPITALS PLC,CHL.X0000,1934,7,204.5,205,208.5,200,200,-4.5,-2.2
CEYLON HOSPITALS PLC,CHL.N0000,2888,42,260.5,265,275,263,267,6.5,2.5
CEYLON HOTELS CORPORATION PLC,CHOT.N0000,82726,66,45.7,45.5,46,45.1,45.2,-0.5,-1.09
CEYLON INVESTMENT PLC,CINV.N0000,32638,76,137.25,138.5,138.75,136,136.5,-0.75,-0.55
CEYLON LAND & EQUITY PLC,KZOO.N0000,427224,91,12.9,13.1,13.1,12.6,12.8,-0.1,-0.78
CEYLON TEA BROKERS PLC,CTBL.N0000,494075,120,9.4,9.5,9.6,9,9.1,-0.3,-3.19
CEYLON TOBACCO COMPANY PLC,CTC.N0000,25878,110,1695.25,1700,1700,1694,1695,-0.25,-0.01
CHEMANEX PLC,CHMX.N0000,12668,34,170,170,170,166,169.5,-0.5,-0.29
CHEVRON LUBRICANTS LANKA PLC,LLUB.N0000,185847,221,186.75,187,187,185,185.25,-1.5,-0.8
CHRISSWORLD PLC,CWL.N0000,20741,19,13,13.4,13.4,13,13.1,0.1,0.77
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,1289,32,306,306.25,308.75,302.5,304.25,-1.75,-0.57
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,966,12,382.5,382.5,396.25,382,382.5,0,0
CITRUS LEISURE PLC,REEF.N0000,373710,49,4.4,4.4,4.5,4.4,4.4,0,0
Co-operative Insurance Company PLC,COOP.N0000,1898053,167,5.2,5.2,5.2,5.1,5.1,-0.1,-1.92
COLOMBO CITY HOLDINGS PLC,PHAR.N0000,5363,47,175.75,170,179,169,175,-0.75,-0.43
COLOMBO DOCKYARD PLC,DOCK.N0000,1016040,2867,405,410,470,410,462,57,14.07
COLOMBO FORT INVESTMENTS PLC,CFI.N0000,1482,26,470.75,470,470,450,456,-14.75,-3.13
COLOMBO INVESTMENT TRUST PLC,CIT.N0000,811,26,497.25,545,547,480,509.5,12.25,2.46
COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,197057,59,52.2,51.5,52.4,51,51.3,-0.9,-1.72
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,825633,294,207.75,208,209,207.25,208,0.25,0.12
COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,71451,115,186.75,186.5,189.5,186.5,189,2.25,1.2
COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,386295,482,139.5,140,141.5,137.5,138,-1.5,-1.08
COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,966,35,266.75,278,278.5,275,276.5,9.75,3.66
CONVENIENCE FOODS LANKA PLC,SOY.N0000,6956,70,2305,2305,2383.5,2300,2313.5,8.5,0.37
DANKOTUWA PORCELAIN PLC,DPL.N0000,512688,272,19,19.3,19.5,18.5,18.7,-0.3,-1.58
DFCC BANK PLC,DFCC.N0000,500946,283,162,161.75,164,161.75,162,0,0
DIALOG AXIATA PLC,DIAL.N0000,290561,261,30.3,30.4,30.8,30,30.2,-0.1,-0.33
DIALOG FINANCE PLC,CALF.N0000,10087,43,80,80.1,95,79,80.3,0.3,0.38
DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,2146,76,2405.25,2476,2476,2300,2308.75,-96.5,-4.01
DIGITAL MOBILITY SOLUTIONS LANKA PLC,PKME.N0000,1220126,1020,156.75,157.25,165,157.25,161,4.25,2.71
DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,52,5,1157,1160,1160,1157,1157,0,0
DIPPED PRODUCTS PLC,DIPD.N0000,136776,191,67,66.9,67,66.5,66.6,-0.4,-0.6
DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,44212,107,61.8,62,62.1,61,61.9,0.1,0.16
DOLPHIN HOTELS PLC,STAF.N0000,49955,73,65.5,67.5,67.5,65.1,65.4,-0.1,-0.15
E - CHANNELLING PLC,ECL.N0000,106408,34,16.6,16.5,16.5,15.9,16,-0.6,-3.61
E B CREASY & COMPANY PLC,EBCR.N0000,60366,54,67.8,69,69,67.5,67.6,-0.2,-0.29
E M L CONSULTANTS PLC,EML.N0000,8267,38,4.8,5,5.1,4.9,4.9,0.1,2.08
EAST WEST PROPERTIES PLC,EAST.N0000,674663,106,61.5,61.5,62.3,61.3,62,0.5,0.81
EASTERN MERCHANTS PLC,EMER.N0000,344009,138,10.4,10.5,11.7,10.3,11.4,1,9.62
EDEN HOTEL LANKA PLC,EDEN.N0000,38558,36,14.2,14.3,14.5,14.2,14.3,0.1,0.7
ELPITIYA PLANTATIONS PLC,ELPL.N0000,23169,54,191,190.5,193.75,189,192.75,1.75,0.92
EQUITY TWO PLC,ETWO.N0000,32059,45,90.2,93,93,85,92.4,2.2,2.44
Ex-pack Corrugated Cartons PLC,PACK.N0000,46870,44,15.2,15.2,15.2,14.7,14.9,-0.3,-1.97
EXTERMINATORS PLC,EXT.N0000,70795,31,7.6,7.6,7.9,7.5,7.5,-0.1,-1.32
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,193883,232,58.9,59.4,59.5,58.5,58.7,-0.2,-0.34
First Capital Treasuries PLC,FCT.N0000,94370,175,31.7,31.9,31.9,31.4,31.6,-0.1,-0.32
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,102344,117,19.1,19.5,19.7,18.7,18.8,-0.3,-1.57
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,17709,81,116,116.25,118.5,111,116,0,0
GESTETNER OF CEYLON PLC,GEST.N0000,6804,25,228,225,233,220.25,225.75,-2.25,-0.99
GREENTECH ENERGY PLC,MEL.N0000,553562,112,4.6,4.5,4.5,4.3,4.3,-0.3,-6.52
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,1056,14,75.4,73,75.3,72,73.3,-2.1,-2.79
HARISCHANDRA MILLS PLC,HARI.N0000,78,25,7004.75,6910.25,6999.75,6910,7004.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,104264,165,314,314.5,315.5,313.5,315.25,1.25,0.4
HATTON NATIONAL BANK PLC,HNB.N0000,149907,172,396.25,397.25,401.25,397.25,400,3.75,0.95
HATTON PLANTATIONS PLC,HPL.N0000,135821,57,30.4,29.5,30.9,29.5,30.5,0.1,0.33
HAYCARB PLC,HAYC.N0000,186567,280,107,107,107,104.75,105.25,-1.75,-1.64
HAYLEYS FABRIC PLC,MGT.N0000,349840,183,42.5,42.5,43,41.7,42,-0.5,-1.18
HAYLEYS FIBRE PLC,HEXP.N0000,24906,29,91.9,92.8,94,92,92.5,0.6,0.65
HAYLEYS LEISURE PLC,CONN.N0000,137865,49,43.8,43.8,43.8,43,43.3,-0.5,-1.14
HAYLEYS PLC,HAYL.N0000,75647,184,195.25,195.25,197,195,196,0.75,0.38
HELA APPAREL HOLDINGS PLC,HELA.N0000,1793800,133,3.3,3.4,3.5,3.3,3.5,0.2,6.06
HEMAS HOLDINGS PLC,HHL.N0000,8344613,854,35.1,35.4,36.5,35.4,36.1,1,2.85
HIKKADUWA BEACH RESORT PLC,CITH.N0000,1257521,77,3.7,3.8,3.8,3.6,3.7,0,0
HNB ASSURANCE PLC,HASU.N0000,240011,37,119.25,120,120,118,118.25,-1,-0.84
HNB FINANCE PLC,HNBF.N0000,349823,140,8.5,8.7,8.8,8.5,8.6,0.1,1.18
HNB FINANCE PLC,HNBF.X0000,45768,39,8.5,8.9,8.9,8.5,8.6,0.1,1.18
HORANA PLANTATIONS PLC,HOPL.N0000,20714,29,58.9,61.5,61.5,58.5,58.8,-0.1,-0.17
HOTEL SIGIRIYA PLC,HSIG.N0000,11664,37,104.25,105.5,109.5,104,105,0.75,0.72
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,30726,45,43.9,44.5,44.5,43.9,43.9,0,0
hSenid Business Solutions PLC,HBS.N0000,5020209,980,13.2,13.3,15,13,14.6,1.4,10.61
HUNAS HOLDINGS PLC,HUNA.N0000,39197,27,25,25,25.1,24.5,25,0,0
HUNTER & COMPANY PLC,HUNT.N0000,377,38,1585.75,1435.25,1500,1400,1412.75,-173,-10.91
HVA FOODS PLC,HVA.N0000,141016,44,3.7,3.6,3.8,3.6,3.7,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,9833855,236,0.5,0.5,0.6,0.4,0.5,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,2821,8,45.3,47.1,47.2,46.5,46.6,1.3,2.87
JANASHAKTHI INSURANCE PLC,JINS.N0000,35175,118,154.75,158,160.25,154,158.25,3.5,2.26
JAT HOLDINGS PLC,JAT.N0000,1679956,739,53,53.9,54.9,51.9,52.1,-0.9,-1.7
JETWING SYMPHONY PLC,JETS.N0000,1232664,304,20.5,20.7,20.7,19.5,19.6,-0.9,-4.39
JOHN KEELLS HOLDINGS PLC,JKH.N0000,19723740,1010,21.4,21.7,21.9,21.6,21.8,0.4,1.87
JOHN KEELLS HOTELS PLC,KHL.N0000,487554,215,26.5,26.5,26.5,25,25.2,-1.3,-4.91
JOHN KEELLS PLC,JKL.N0000,3701,27,84,84,84,83.1,83.5,-0.5,-0.6
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,99308,92,23.9,23,23,22.1,22.6,-1.3,-5.44
KAPRUKA HOLDINGS PLC,KPHL.N0000,33486,35,8.6,8.7,8.8,8.3,8.4,-0.2,-2.33
KEELLS FOOD PRODUCTS PLC,KFP.N0000,134,10,160.25,166.5,166.5,166.25,166.25,6,3.74
KEGALLE PLANTATIONS PLC,KGAL.N0000,805,11,139,140,140.25,137.25,140,1,0.72
KELANI CABLES PLC,KCAB.N0000,3632,116,1161.5,1163,1163,1115.5,1122.75,-38.75,-3.34
KELANI TYRES PLC,TYRE.N0000,7648,54,93.7,93.9,94,93.2,94,0.3,0.32
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,102822,88,98,98,98,92,96.5,-1.5,-1.53
KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,202,11,600.5,552.75,624.75,507,512.5,-88,-14.65
KOTAGALA PLANTATIONS PLC,KOTA.N0000,7765729,542,10.2,10.2,10.8,10.2,10.6,0.4,3.92
KOTMALE HOLDINGS PLC,LAMB.N0000,979,64,1046.25,1089.5,1307.75,1089.5,1286.75,240.5,22.99
L O L C HOLDINGS PLC,LOLC.N0000,41000,203,560.25,562,565,554,555.5,-4.75,-0.85
L V L ENERGY FUND PLC,LVEF.N0000,5925778,284,11.9,11.9,12.5,11.8,12.2,0.3,2.52
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,32,7,452.75,450,465,450,452.75,0,0
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,135415,109,49,49,49.5,48.6,48.7,-0.3,-0.61
LANKA ASHOK LEYLAND PLC,ASHO.N0000,228,30,3888.5,3890,3899.75,3805,3806.25,-82.25,-2.12
LANKA CERAMIC PLC,CERA.N0000,4307,20,170.25,172,172,170,172,1.75,1.03
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,5103045,442,9.3,9.5,9.8,8.9,9.1,-0.2,-2.15
LANKA IOC PLC,LIOC.N0000,65999,115,135.25,135.5,136,134.75,135,-0.25,-0.18
LANKA MILK FOODS (CWE) PLC,LMF.N0000,448427,462,70.9,71.3,71.9,71,71.2,0.3,0.42
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,1081059,178,35,35.5,35.5,33.6,34,-1,-2.86
LANKA TILES PLC,TILE.N0000,139884,177,52.4,52,52.4,51.4,51.5,-0.9,-1.72
LANKA VENTURES PLC,LVEN.N0000,101,7,78,82,82,77,77.3,-0.7,-0.9
LANKA WALLTILE PLC,LWL.N0000,280837,84,52.4,52.3,53.8,52.3,52.5,0.1,0.19
LANKEM CEYLON PLC,LCEY.R0000,107269,256,24.3,24.3,24.3,18.3,20.1,-4.2,-17.28
LANKEM CEYLON PLC,LCEY.N0000,5081,35,94.4,95,95,94,94.1,-0.3,-0.32
LANKEM DEVELOPMENTS PLC,LDEV.N0000,68372,62,26.4,26.4,26.8,26,26.2,-0.2,-0.76
LAUGFS GAS PLC,LGL.X0000,919865,267,50.1,50.1,54.4,50.1,53.7,3.6,7.19
LAUGFS GAS PLC,LGL.N0000,8435735,682,66.6,67.5,69,65.5,68.4,1.8,2.7
LAUGFS POWER PLC,LPL.X0000,21910,49,11.6,11.6,12,11.5,12,0.4,3.45
LAUGFS POWER PLC,LPL.N0000,141723,46,15.3,15.1,15.9,15.1,15.9,0.6,3.92
LAXAPANA PLC,LITE.N0000,559381,573,49,52.5,58.5,52,57.1,8.1,16.53
LB FINANCE PLC,LFIN.N0000,120044,135,165.75,166,169,164,165.25,-0.5,-0.3
LEE HEDGES PLC,SHAW.N0000,4,2,232.75,238,238,237,232.75,0,0
LION BREWERY (CEYLON) PLC,LION.N0000,459,22,1605,1699,1699,1625,1673,68,4.24
LOLC FINANCE PLC,LOFC.N0000,2187194,327,6.2,6.2,6.3,6.1,6.2,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,161888,85,9.4,9.5,9.5,9.1,9.3,-0.1,-1.06
LOTUS HYDRO POWER PLC,HPFL.N0000,45756,39,14.7,15.1,15.2,14.8,14.9,0.2,1.36
LUMINEX PLC,LUMX.N0000,815634,90,6.7,6.8,6.8,6.4,6.6,-0.1,-1.49
MADULSIMA PLANTATIONS PLC,MADU.N0000,11970,7,13.2,13.3,13.4,13.2,13.4,0.2,1.52
MAHARAJA FOODS PLC,MFPE.N0000,165555,48,12.1,12.2,12.2,12,12.1,0,0
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,5372,20,50.5,50.5,50.7,50.5,50.5,0,0
MAHAWELI REACH HOTELS PLC,MRH.N0000,2496,8,21,21.7,21.7,20.2,20.3,-0.7,-3.33
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,617,5,60,59.9,60,59.5,59.9,-0.1,-0.17
MARAWILA RESORTS PLC,MARA.N0000,175227,41,7.8,7.7,7.9,7.7,7.8,0,0
MASKELIYA PLANTATIONS PLC,MASK.N0000,1926,8,101.75,102,104,102,103.75,2,1.97
MELSTACORP PLC,MELS.N0000,80571,94,189.75,189.75,191,188,189,-0.75,-0.4
MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,276,52,8992.5,9298,9298,8500,8683.5,-309,-3.44
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,1409,48,506.25,530,625,425,582.5,76.25,15.06
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,280926,130,15,14.9,15.2,14.4,14.5,-0.5,-3.33
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,58931,29,6.9,6.9,7,6.8,6.9,0,0
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,1871600,118,2.5,2.4,2.6,2.3,2.4,-0.1,-4
MYLAND DEVELOPMENTS PLC,MDL.N0000,39829,57,21.1,20.5,22,20.1,21.8,0.7,3.32
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,2396,52,587.75,588,614,515,604.75,17,2.89
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,1374299,1038,140.75,145,149.5,145,148,7.25,5.15
NATIONS TRUST BANK PLC,NTB.X0000,1661,61,368.25,367,370,356.5,363.5,-4.75,-1.29
NATIONS TRUST BANK PLC,NTB.N0000,1030760,214,289.25,289.75,308,289.75,302.75,13.5,4.67
NAWALOKA HOSPITALS PLC,NHL.N0000,417700,179,12.8,12.9,12.9,12.2,12.3,-0.5,-3.91
ODEL PLC,ODEL.N0000,2369,14,11.8,11.5,12,11.5,11.9,0.1,0.85
OFFICE EQUIPMENT PLC,OFEQ.N0000,900,26,272.25,298,298,270,283.5,11.25,4.13
ON'ALLY HOLDINGS PLC,ONAL.N0000,3461,19,50.2,51.9,51.9,50,50.5,0.3,0.6
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,895921,266,41.4,41.8,41.8,40.8,40.8,-0.6,-1.45
PALM GARDEN HOTELS PLC,PALM.N0000,3922,9,75.4,75,75.9,74.3,74.3,-1.1,-1.46
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,415792,326,63.6,63.8,63.9,63.6,63.8,0.2,0.31
PANASIAN POWER PLC,PAP.N0000,656443,522,25,24.5,25,23.8,23.9,-1.1,-4.4
PARAGON CEYLON PLC,PARA.N0000,3173,81,175,177,215,160,195.75,20.75,11.86
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,13214,16,45.3,46.1,49.5,45.3,49.1,3.8,8.39
PEOPLE'S INSURANCE PLC,PINS.N0000,114969,41,42,41.1,42.5,40.6,40.8,-1.2,-2.86
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,3435689,177,28.8,29,29,28.6,28.8,0,0
PGP GLASS CEYLON PLC,GLAS.N0000,24344,37,58.5,58.5,59,58.1,58.5,0,0
PMF FINANCE PLC,PMB.N0000,151411,71,16,16.6,16.6,15.6,15.8,-0.2,-1.25
PRIME LANDS RESIDENCIES PLC,PLR.N0000,548222,314,30.7,31,31,29.6,30,-0.7,-2.28
PRINTCARE PLC,CARE.N0000,38307,20,63,61.5,62.1,61.5,61.6,-1.4,-2.22
R I L PROPERTY PLC,RIL.N0000,644891,182,33.5,34.1,34.1,32.8,33,-0.5,-1.49
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,1590,5,92.5,92.5,92.5,92.5,92.5,0,0
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,506156,209,29.9,29.9,30.4,29,29.2,-0.7,-2.34
RAMBODA FALLS PLC,RFL.N0000,3500,19,44.3,44,45.6,40.2,44,-0.3,-0.68
RENUKA AGRI FOODS PLC,RAL.N0000,3582028,290,5.8,5.9,5.9,5.5,5.6,-0.2,-3.45
RENUKA CITY HOTELS PLC.,RENU.N0000,7542,13,860,872,872,870,872,12,1.4
RENUKA FOODS PLC,COCO.N0000,425017,97,26,26.3,27,25.4,26.8,0.8,3.08
RENUKA FOODS PLC,COCO.X0000,4910,7,19.9,20.1,20.1,19.1,20.1,0.2,1.01
RENUKA HOLDINGS PLC,RHL.X0000,17419,29,32.5,31,32.8,30.1,32.4,-0.1,-0.31
RENUKA HOLDINGS PLC,RHL.N0000,450592,101,44,44.2,45.1,44,44.7,0.7,1.59
RENUKA HOTELS PLC,RCH.N0000,107,4,250.25,260,260,251,251.5,1.25,0.5
RESUS ENERGY PLC,HPWR.N0000,2571,8,45.8,45.6,46.5,45.6,46,0.2,0.44
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,155419,54,32.1,32.5,32.5,31.6,31.7,-0.4,-1.25
RICHARD PIERIS EXPORTS PLC,REXP.N0000,3370,61,380.25,394.5,396,379,382.75,2.5,0.66
ROYAL CERAMICS LANKA PLC,RCL.N0000,592006,144,45.8,46,46.1,45.5,45.9,0.1,0.22
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,226,3,72,72.5,72.5,70.1,71,-1,-1.39
SAMPATH BANK PLC,SAMP.N0000,494966,446,146.5,147,149,146.75,148,1.5,1.02
SAMSON INTERNATIONAL PLC,SIL.N0000,1296,21,377.75,354,393,350,371.75,-6,-1.59
SANASA DEVELOPMENT BANK PLC,SDB.N0000,190861,96,56.8,56.7,57.1,55.8,56.5,-0.3,-0.53
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,276187,120,52.5,52.9,53,49.5,50.1,-2.4,-4.57
SATHOSA MOTORS PLC,SMOT.N0000,83,6,1255,1274,1274,1190,1255,0,0
SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,5786,212,1061.25,1200,1326.5,1061.25,1326.25,265,24.97
SERENDIB HOTELS PLC,SHOT.X0000,4014,7,15.2,15.7,15.7,15.2,15.3,0.1,0.66
SERENDIB HOTELS PLC,SHOT.N0000,17580,27,24.8,24.8,24.8,24,24.3,-0.5,-2.02
SERENDIB LAND PLC,SLND.N0000,1,1,1650,1785,1785,1785,1650,0,0
SEYLAN BANK PLC,SEYB.N0000,18991,83,111,110.75,113,110.25,111.5,0.5,0.45
SEYLAN BANK PLC,SEYB.X0000,184417,122,78.3,78.9,79.4,78.6,79,0.7,0.89
SEYLAN DEVELOPMENTS PLC,CSD.N0000,14734,44,30.2,30.3,31.2,29.9,30,-0.2,-0.66
SIERRA CABLES PLC,SIRA.N0000,7551325,1016,31.9,31.9,32,30.3,30.5,-1.4,-4.39
