Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
Ex-pack Corrugated Cartons PLC,PACK.N0000,127782,38,15.4,15.4,15.4,15,15.3,-0.1,-0.65
EXTERMINATORS PLC,EXT.N0000,565921,83,6.2,6.2,6.3,5.9,5.9,-0.3,-4.84
FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,736959,411,37.9,38,39.8,38,39.7,1.8,4.75
First Capital Treasuries PLC,FCT.N0000,869427,534,24.5,25.7,27,25.7,26.3,1.8,7.35
GALADARI HOTELS (LANKA) PLC,GHLL.N0000,347822,84,20,20,20.4,19.2,19.7,-0.3,-1.5
GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,241931,349,73.5,73.6,78.3,73.3,77.6,4.1,5.58
GESTETNER OF CEYLON PLC,GEST.N0000,785,18,221.75,221,227.75,215.5,216,-5.75,-2.59
GREENTECH ENERGY PLC,MEL.N0000,132575,44,2.9,2.8,3,2.8,3,0.1,3.45
HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,303,9,50.5,51,51,51,51,0.5,0.99
HARISCHANDRA MILLS PLC,HARI.N0000,7,2,3929.75,3929,3996,3929,3929.75,0,0
HATTON NATIONAL BANK PLC,HNB.X0000,312118,142,298.75,299,299.5,296.75,299,0.25,0.08
HATTON NATIONAL BANK PLC,HNB.N0000,212556,162,377.25,377.25,380,374.5,376,-1.25,-0.33
HATTON PLANTATIONS PLC,HPL.N0000,23912,32,29,29,29,28.5,29,0,0
HAYCARB PLC,HAYC.N0000,26275,49,93.2,93.7,94,93.1,93.5,0.3,0.32
HAYLEYS FABRIC PLC,MGT.N0000,542884,166,44.8,44.8,45,44,44.5,-0.3,-0.67
HAYLEYS FIBRE PLC,HEXP.N0000,132934,258,72.2,73,73,68,69.5,-2.7,-3.74
HAYLEYS LEISURE PLC,CONN.N0000,43701,36,33.2,33,33.7,32.5,32.6,-0.6,-1.81
HAYLEYS PLC,HAYL.N0000,100106,140,189.75,189.5,189.75,187.5,187.5,-2.25,-1.19
HELA APPAREL HOLDINGS PLC,HELA.N0000,987660,163,3.5,3.6,3.6,3.4,3.5,0,0
HEMAS HOLDINGS PLC,HHL.N0000,306787,160,30.8,30.8,30.9,30.6,30.8,0,0
HIKKADUWA BEACH RESORT PLC,CITH.N0000,380812,24,3.4,3.4,3.5,3.3,3.3,-0.1,-2.94
HNB ASSURANCE PLC,HASU.N0000,22964,53,102.75,102,109,101.75,105.75,3,2.92
HNB FINANCE PLC,HNBF.N0000,2074340,137,8,8,8.1,7.9,7.9,-0.1,-1.25
HNB FINANCE PLC,HNBF.X0000,243614,47,7.9,7.9,8.1,7.6,8,0.1,1.27
HORANA PLANTATIONS PLC,HOPL.N0000,30338,39,62.1,62,66.9,60.1,60.3,-1.8,-2.9
HOTEL SIGIRIYA PLC,HSIG.N0000,37685,37,80.6,80.7,82,80.4,80.9,0.3,0.37
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,29305,58,44.4,45,45,43.8,43.9,-0.5,-1.13
hSenid Business Solutions PLC,HBS.N0000,37993,30,11.8,12.2,12.2,11.6,11.8,0,0
HUNAS HOLDINGS PLC,HUNA.N0000,152774,44,20.6,20.8,21,20.5,20.7,0.1,0.49
HUNTER & COMPANY PLC,HUNT.N0000,10,4,775,800,800,800,775,0,0
HVA FOODS PLC,HVA.N0000,78080,35,3.3,3.4,3.4,3.3,3.3,0,0
INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,3323976,51,0.4,0.4,0.5,0.4,0.4,0,0
JANASHAKTHI FINANCE PLC,BFN.N0000,112241,35,42.4,42.1,42.8,41.2,41.4,-1,-2.36
JANASHAKTHI INSURANCE PLC,JINS.N0000,72659,164,73.1,73.4,73.4,72,72.1,-1,-1.37
JAT HOLDINGS PLC,JAT.N0000,341992,81,38,38.1,38.1,37.5,37.9,-0.1,-0.26
JETWING SYMPHONY PLC,JETS.N0000,498153,111,15.7,15.8,15.9,15.5,15.8,0.1,0.64
JOHN KEELLS HOLDINGS PLC,JKH.N0000,8507391,1999,23.4,23.4,23.4,22.9,23,-0.4,-1.71
JOHN KEELLS HOTELS PLC,KHL.N0000,343839,157,20.7,21.2,21.5,20.5,21.2,0.5,2.42
JOHN KEELLS PLC,JKL.N0000,1420,12,85.3,85.2,85.8,85.2,85.7,0.4,0.47
KAHAWATTE PLANTATIONS PLC,KAHA.N0000,14649,16,22.8,22,22.8,22,22.8,0,0
KAPRUKA HOLDINGS PLC,KPHL.N0000,25337,24,7.9,7.9,7.9,7.6,7.7,-0.2,-2.53
KEGALLE PLANTATIONS PLC,KGAL.N0000,13369,29,135.25,136.75,136.75,133,133,-2.25,-1.66
KELANI CABLES PLC,KCAB.N0000,16055,48,740,742,745,738,740,0,0
KELANI TYRES PLC,TYRE.N0000,373687,250,105.25,105,109,105,107.25,2,1.9
KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,20880,80,96.5,98.4,99,93.1,96.2,-0.3,-0.31
KOTAGALA PLANTATIONS PLC,KOTA.N0000,333825,78,9.2,9.2,9.3,9.1,9.2,0,0
KOTMALE HOLDINGS PLC,LAMB.N0000,30,4,587.25,575,575,550,587.25,0,0
L O L C HOLDINGS PLC,LOLC.N0000,121551,359,550,559,564,552,559.75,9.75,1.77
L V L ENERGY FUND PLC,LVEF.N0000,2034609,253,8,8,8.1,7.9,8,0,0
LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,109,2,274.75,274,275,274,274.5,-0.25,-0.09
LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,536977,315,47.8,47.9,51.9,47.5,51.4,3.6,7.53
LANKA ASHOK LEYLAND PLC,ASHO.N0000,6162,218,2913.5,2998,3050,2850,2885.25,-28.25,-0.97
LANKA CERAMIC PLC,CERA.N0000,330,12,168.5,168.25,168.25,165.5,168.25,-0.25,-0.15
LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,1066996,45,4.5,4.5,4.6,4.5,4.6,0.1,2.22
LANKA IOC PLC,LIOC.N0000,126102,110,133,132.5,133,132,132.75,-0.25,-0.19
LANKA MILK FOODS (CWE) PLC,LMF.N0000,593503,172,55.5,55.5,55.5,54.4,55.4,-0.1,-0.18
LANKA REALTY INVESTMENTS PLC,ASCO.N0000,158242,144,24,24,24.3,23.6,24,0,0
LANKA TILES PLC,TILE.N0000,66966,83,52.1,53.9,54.6,52.2,52.5,0.4,0.77
LANKA VENTURES PLC,LVEN.N0000,167614,119,70.1,70,72.4,67,70,-0.1,-0.14
LANKA WALLTILE PLC,LWL.N0000,174365,141,51.1,51.7,51.7,50,51.7,0.6,1.17
LANKEM CEYLON PLC,LCEY.N0000,6205,28,87.9,87.5,87.5,82.8,87.1,-0.8,-0.91
LANKEM DEVELOPMENTS PLC,LDEV.N0000,1106051,194,26.4,26.6,27.3,26.1,26.9,0.5,1.89
LAUGFS GAS PLC,LGL.N0000,103,2,33.5,33.6,33.6,33.6,33.6,0.1,0.3
LAUGFS GAS PLC,LGL.X0000,9900,15,22.4,20.5,22.4,20.5,22.4,0,0
LAUGFS POWER PLC,LPL.X0000,1974,5,8.4,8.3,8.4,8.3,8.3,-0.1,-1.19
LAUGFS POWER PLC,LPL.N0000,1,1,11.4,11.4,11.4,11.4,11.4,0,0
LAXAPANA PLC,LITE.N0000,1568,18,32.4,33.5,33.6,31.6,32.8,0.4,1.23
LB FINANCE PLC,LFIN.N0000,109174,69,135,137,137,134.75,135.75,0.75,0.56
LEE HEDGES PLC,SHAW.N0000,10896,45,185,174,200,174,196.5,11.5,6.22
LION BREWERY (CEYLON) PLC,LION.N0000,59,15,1410,1429,1429,1410,1410,0,0
LOLC FINANCE PLC,LOFC.N0000,2108792,154,6,6,6.1,5.9,6,0,0
LOLC GENERAL INSURANCE PLC,LGIL.N0000,159265,35,8.9,9,9,8.8,8.8,-0.1,-1.12
LOTUS HYDRO POWER PLC,HPFL.N0000,16953,22,13.5,13.5,13.5,13.2,13.2,-0.3,-2.22
LUMINEX PLC,LUMX.N0000,173546,18,6.6,6.8,6.8,6.5,6.5,-0.1,-1.52
MADULSIMA PLANTATIONS PLC,MADU.N0000,11340,10,12.2,12.2,12.3,12.1,12.1,-0.1,-0.82
MAHARAJA FOODS PLC,MFPE.N0000,1325,10,9.8,9.7,9.8,9.7,9.8,0,0
MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,14172,10,40.1,40.1,40.1,40.1,40.1,0,0
MAHAWELI REACH HOTELS PLC,MRH.N0000,1811,6,21.1,20.8,20.8,20.8,20.8,-0.3,-1.42
MALWATTE VALLEY PLANTATION PLC,MAL.N0000,1756,19,62.9,58.3,62.9,58.3,62.9,0,0
MARAWILA RESORTS PLC,MARA.N0000,266663,37,7,7,7.2,6.9,7.1,0.1,1.43
MASKELIYA PLANTATIONS PLC,MASK.N0000,6378,10,88.3,87,92,87,89.5,1.2,1.36
MELSTACORP PLC,MELS.N0000,31598,48,158.5,158.5,158.5,156.5,158,-0.5,-0.32
MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,870,11,285,280,280,276,280,-5,-1.75
MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,203374,39,7.7,7.7,7.7,7.5,7.6,-0.1,-1.3
MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,62880,38,7,7.1,7.1,6.8,6.8,-0.2,-2.86
MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,34123,13,1.6,1.6,1.7,1.6,1.7,0.1,6.25
MYLAND DEVELOPMENTS PLC,MDL.N0000,9206,8,9.7,9.7,9.8,9.7,9.7,0,0
NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,7517,44,449.5,455,455,450,450,0.5,0.11
NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,32362360,479,139.5,139.5,144,136,143,3.5,2.51
NATIONS TRUST BANK PLC,NTB.X0000,6,3,275,270,275,270,275,0,0
NATIONS TRUST BANK PLC,NTB.N0000,29945,59,240,240.5,242,240,241.75,1.75,0.73
NAWALOKA HOSPITALS PLC,NHL.N0000,105880,53,6.5,6.7,6.7,6.5,6.6,0.1,1.54
ODEL PLC,ODEL.N0000,1913,5,11.5,11.4,11.5,11.4,11.5,0,0
ON'ALLY HOLDINGS PLC,ONAL.N0000,5671,14,37.1,37.7,37.9,36.4,36.5,-0.6,-1.62
OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,648949,286,35,35,35.9,35,35.6,0.6,1.71
PALM GARDEN HOTELS PLC,PALM.N0000,102,3,74.9,74.1,74.1,74,74,-0.9,-1.2
PAN ASIA BANKING CORPORATION PLC,PABC.N0000,1764617,378,55.2,56,56.3,54.8,55.7,0.5,0.91
PANASIAN POWER PLC,PAP.N0000,261489,87,17,17,17.3,16.8,17,0,0
PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,12729,25,36.6,36.1,38,36.1,37.3,0.7,1.91
PEOPLE'S INSURANCE PLC,PINS.N0000,549927,156,40,39.8,39.9,38.1,38.7,-1.3,-3.25
PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,1451982,150,23.5,23.6,24.1,23.4,23.9,0.4,1.7
PGP GLASS CEYLON PLC,GLAS.N0000,35779,34,55,55.5,55.7,54.5,55.5,0.5,0.91
PMF FINANCE PLC,PMB.N0000,32112,16,13,12.9,13.2,12.8,12.9,-0.1,-0.77
PRIME LANDS RESIDENCIES PLC,PLR.N0000,4891371,463,19.5,19.5,20.4,19.4,20.3,0.8,4.1
PRINTCARE PLC,CARE.N0000,6622,13,55.2,55.5,57.7,55.5,56.5,1.3,2.36
R I L PROPERTY PLC,RIL.N0000,1188476,269,28,28,28.5,27.5,28.4,0.4,1.43
RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,49665,234,71.2,74.8,88,74.7,81.4,10.2,14.33
RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,277144,34,13.1,13.3,13.4,12.8,13.3,0.2,1.53
RAMBODA FALLS PLC,RFL.N0000,1962,8,34.7,36,36,34.8,35,0.3,0.86
RENUKA AGRI FOODS PLC,RAL.N0000,502894,50,4,4,4.1,3.9,3.9,-0.1,-2.5
RENUKA CITY HOTELS PLC.,RENU.N0000,619,21,753.5,750,777,750,754.25,0.75,0.1
RENUKA FOODS PLC,COCO.N0000,75970,52,16.3,16,16.5,15.6,16.1,-0.2,-1.23
RENUKA FOODS PLC,COCO.X0000,12675,15,13.5,13.3,13.3,12.8,13,-0.5,-3.7
RENUKA HOLDINGS PLC,RHL.X0000,65637,20,20.6,19.5,20.4,19.2,19.9,-0.7,-3.4
RENUKA HOLDINGS PLC,RHL.N0000,365961,86,25,25,25.5,24.1,25,0,0
RENUKA HOTELS PLC,RCH.N0000,354,23,220,231,231,192,228.5,8.5,3.86
RESUS ENERGY PLC,HPWR.N0000,176695,108,33.9,34.1,34.1,33.5,33.6,-0.3,-0.88
RICHARD PIERIS AND COMPANY PLC,RICH.N0000,60032,34,26.7,26.4,26.9,26.4,26.7,0,0
RICHARD PIERIS EXPORTS PLC,REXP.N0000,1904,34,381,378.25,385,370,378.75,-2.25,-0.59
ROYAL CERAMICS LANKA PLC,RCL.N0000,232873,204,42.3,42.3,42.6,41.6,42,-0.3,-0.71
ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,3306,9,90.9,90.9,90.9,87.3,87.5,-3.4,-3.74
SAMPATH BANK PLC,SAMP.N0000,280156,406,144.25,144.25,145,143.25,144.75,0.5,0.35
SAMSON INTERNATIONAL PLC,SIL.N0000,131,5,160,160,162,153.5,154.5,-5.5,-3.44
SANASA DEVELOPMENT BANK PLC,SDB.N0000,173760,106,41.5,41.5,42,41,41.9,0.4,0.96
SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,199869,26,32,31.9,31.9,31.1,31.8,-0.2,-0.63
SATHOSA MOTORS PLC,SMOT.N0000,16,8,991,991,1000,985,991,0,0
SERENDIB HOTELS PLC,SHOT.X0000,150672,51,12.9,12.9,13.1,12.9,13.1,0.2,1.55
SERENDIB HOTELS PLC,SHOT.N0000,20650,9,21.1,21.8,21.8,21.1,21.6,0.5,2.37
SERENDIB LAND PLC,SLND.N0000,5,1,1354.5,1420,1420,1420,1354.5,0,0
SEYLAN BANK PLC,SEYB.X0000,837583,141,69.1,69.5,70,68,69.8,0.7,1.01
SEYLAN BANK PLC,SEYB.N0000,28404,88,96.5,96,97,95.5,96,-0.5,-0.52
SEYLAN DEVELOPMENTS PLC,CSD.N0000,41817,33,30.6,30.5,31.8,30.5,31,0.4,1.31
SIERRA CABLES PLC,SIRA.N0000,370225,97,16.5,16.5,16.5,16,16.2,-0.3,-1.82
SINGER (SRI LANKA) PLC,SINS.N0000,239168,316,65.1,65.1,66.5,64.1,65.9,0.8,1.23
SINGER FINANCE LANKA PLC,SFIN.N0000,82220,208,48.7,49.9,50,47.6,47.9,-0.8,-1.64
SINGHE HOSPITALS PLC,SINH.N0000,74503,31,7.9,7.9,8,7.8,7.9,0,0
SMB FINANCE PLC,SEMB.N0000,2206913,85,0.7,0.8,0.8,0.6,0.7,0,0
SMB FINANCE PLC,SEMB.X0000,7170767,75,0.3,0.3,0.4,0.2,0.3,0,0
SOFTLOGIC CAPITAL PLC,SCAP.N0000,1662304,125,6,6.1,6.2,5.9,6,0,0
SOFTLOGIC FINANCE PLC,CRL.N0000,220791,37,5.8,5.7,5.9,5.6,5.7,-0.1,-1.72
SOFTLOGIC HOLDINGS PLC,SHL.N0000,185487,37,7.5,7.5,7.6,7.3,7.6,0.1,1.33
SOFTLOGIC LIFE INSURANCE PLC,AAIC.N0000,267887,220,78.4,78.5,81.9,77.9,81,2.6,3.32
SRI LANKA TELECOM PLC,SLTL.N0000,126949,61,60.2,61,61,59.9,60.3,0.1,0.17
SUNSHINE HOLDINGS PLC,SUN.N0000,1345702,297,27.7,27.7,27.8,27.4,27.5,-0.2,-0.72
SWISSTEK (CEYLON) PLC,PARQ.N0000,27678,62,97.8,98.4,100,97.4,98.8,1,1.02
TAL LANKA HOTELS PLC,TAJ.N0000,14013,34,46.6,47.5,47.5,46,46.1,-0.5,-1.07
TALAWAKELLE TEA ESTATES PLC,TPL.N0000,4682,19,157,159,159,155.5,158.5,1.5,0.96
TANGERINE BEACH HOTELS PLC,TANG.N0000,237,5,130,129.75,129.75,126.5,127.75,-2.25,-1.73
